"Plot Title: LD"
"#","Date Time, GMT-08:00","Ext. Line Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","Stopped (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
38,02/21/10 08:20:31 AM,0.36,,,,
39,02/21/10 08:28:03 AM,0.37,,,,
40,02/21/10 08:31:28 AM,0.38,,,,
41,02/21/10 08:45:54 AM,0.39,,,,
42,02/21/10 09:00:07 AM,0.40,,,,
43,02/21/10 09:24:42 AM,0.41,,,,
44,02/21/10 09:24:43 AM,0.42,,,,
45,02/21/10 09:27:19 AM,0.43,,,,
46,02/21/10 09:33:19 AM,0.44,,,,
47,02/21/10 09:46:02 AM,0.45,,,,
48,02/21/10 09:49:55 AM,0.46,,,,
49,02/21/10 09:55:18 AM,0.47,,,,
50,02/21/10 10:07:48 AM,0.48,,,,
51,02/21/10 10:10:23 AM,0.49,,,,
52,02/21/10 10:13:37 AM,0.50,,,,
53,02/21/10 10:13:38 AM,0.51,,,,
54,02/21/10 10:17:20 AM,0.52,,,,
55,02/21/10 10:21:52 AM,0.53,,,,
56,02/21/10 10:26:19 AM,0.54,,,,
57,02/21/10 10:35:57 AM,0.55,,,,
58,02/21/10 10:41:15 AM,0.56,,,,
59,02/21/10 10:50:11 AM,0.57,,,,
60,02/21/10 10:57:16 AM,0.58,,,,
61,02/21/10 11:05:01 AM,0.59,,,,
62,02/21/10 11:08:05 AM,0.60,,,,
63,02/21/10 11:10:56 AM,0.61,,,,
64,02/21/10 11:10:57 AM,0.62,,,,
65,02/21/10 11:15:39 AM,0.63,,,,
66,02/21/10 11:15:40 AM,0.64,,,,
67,02/21/10 11:18:47 AM,0.65,,,,
68,02/21/10 11:19:58 AM,0.66,,,,
69,02/21/10 11:21:40 AM,0.67,,,,
70,02/21/10 11:23:06 AM,0.68,,,,
71,02/21/10 11:23:07 AM,0.69,,,,
72,02/21/10 11:25:11 AM,0.70,,,,
73,02/21/10 11:28:30 AM,0.71,,,,
74,02/21/10 11:34:56 AM,0.72,,,,
75,02/21/10 11:38:04 AM,0.73,,,,
76,02/21/10 11:38:05 AM,0.74,,,,
77,02/21/10 11:41:58 AM,0.75,,,,
78,02/21/10 11:47:48 AM,0.76,,,,
79,02/21/10 12:00:33 PM,0.77,,,,
80,02/21/10 12:09:11 PM,0.78,,,,
81,02/21/10 12:16:45 PM,0.79,,,,
82,02/21/10 12:22:52 PM,0.80,,,,
83,02/21/10 12:34:18 PM,0.81,,,,
84,02/21/10 12:43:39 PM,0.82,,,,
85,02/21/10 12:52:42 PM,0.83,,,,
86,02/21/10 12:56:32 PM,0.84,,,,
87,02/21/10 12:59:32 PM,0.85,,,,
88,02/21/10 01:01:28 PM,0.86,,,,
89,02/21/10 01:10:05 PM,0.87,,,,
90,02/21/10 04:46:46 PM,0.88,,,,
91,02/21/10 05:25:01 PM,0.89,,,,
92,02/21/10 05:31:50 PM,0.90,,,,
93,02/21/10 05:49:09 PM,0.91,,,,
94,02/21/10 06:25:28 PM,0.92,,,,
95,02/21/10 06:37:22 PM,0.93,,,,
96,02/21/10 06:37:23 PM,0.94,,,,
97,02/21/10 06:42:28 PM,0.95,,,,
98,02/21/10 06:53:26 PM,0.96,,,,
99,02/21/10 06:57:28 PM,0.97,,,,
100,02/21/10 07:18:29 PM,0.98,,,,
101,02/21/10 08:59:11 PM,0.99,,,,
102,02/21/10 09:35:36 PM,1.00,,,,
103,02/21/10 09:47:45 PM,1.01,,,,
104,02/21/10 09:54:12 PM,1.02,,,,
105,02/21/10 09:54:13 PM,1.03,,,,
106,02/21/10 10:02:42 PM,1.04,,,,
107,02/21/10 10:18:12 PM,1.05,,,,
108,02/21/10 10:40:08 PM,1.06,,,,
109,02/22/10 03:15:47 AM,1.07,,,,
110,02/23/10 09:27:10 AM,1.08,,,,
111,02/23/10 09:47:27 AM,1.09,,,,
112,02/23/10 10:00:45 AM,1.10,,,,
113,02/23/10 10:30:26 AM,1.11,,,,
114,02/23/10 10:41:02 AM,1.12,,,,
115,02/23/10 10:51:50 AM,1.13,,,,
116,02/23/10 10:51:51 AM,1.14,,,,
117,02/23/10 10:58:14 AM,1.15,,,,
118,02/23/10 11:06:34 AM,1.16,,,,
119,02/23/10 11:14:40 AM,1.17,,,,
120,02/23/10 11:24:14 AM,1.18,,Logged,,
121,02/23/10 11:24:26 AM,,Logged,,,
122,02/23/10 11:24:44 AM,,,Logged,,
123,02/23/10 11:24:59 AM,,Logged,,,
124,02/23/10 11:25:31 AM,,,Logged,,
125,02/23/10 11:25:40 AM,,Logged,,,
126,02/23/10 11:26:06 AM,,,Logged,,
127,02/23/10 11:26:20 AM,,Logged,,,
128,02/23/10 11:27:15 AM,,,Logged,,
129,02/23/10 11:27:17 AM,1.18,,,Logged,Logged
