"Plot Title: UNF"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 9668993, SEN S/N: 9668993)","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","Host Connected (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
522,04/07/18 01:24:20 AM,,2.66,,,,
523,04/07/18 01:25:50 AM,,2.67,,,,
524,04/07/18 01:27:37 AM,,2.68,,,,
525,04/07/18 01:29:30 AM,,2.69,,,,
526,04/07/18 01:31:19 AM,,2.70,,,,
527,04/07/18 01:32:53 AM,,2.71,,,,
528,04/07/18 01:34:22 AM,,2.72,,,,
529,04/07/18 01:35:27 AM,,2.73,,,,
530,04/07/18 01:36:45 AM,,2.74,,,,
531,04/07/18 01:38:44 AM,,2.75,,,,
532,04/07/18 01:40:42 AM,,2.76,,,,
533,04/07/18 01:42:34 AM,,2.77,,,,
534,04/07/18 01:44:48 AM,,2.78,,,,
535,04/07/18 01:46:38 AM,,2.79,,,,
536,04/07/18 01:48:04 AM,,2.80,,,,
537,04/07/18 01:49:06 AM,,2.81,,,,
538,04/07/18 01:50:06 AM,,2.82,,,,
539,04/07/18 01:50:42 AM,,2.83,,,,
540,04/07/18 01:51:30 AM,,2.84,,,,
541,04/07/18 01:52:25 AM,,2.85,,,,
542,04/07/18 01:53:39 AM,,2.86,,,,
543,04/07/18 01:55:25 AM,,2.87,,,,
544,04/07/18 01:58:07 AM,,2.88,,,,
545,04/07/18 01:59:53 AM,,2.89,,,,
546,04/07/18 02:01:37 AM,,2.90,,,,
547,04/07/18 02:03:30 AM,,2.91,,,,
548,04/07/18 02:04:51 AM,,2.92,,,,
549,04/07/18 02:05:54 AM,,2.93,,,,
550,04/07/18 02:07:07 AM,,2.94,,,,
551,04/07/18 02:08:12 AM,,2.95,,,,
552,04/07/18 02:09:23 AM,,2.96,,,,
553,04/07/18 02:10:34 AM,,2.97,,,,
554,04/07/18 02:11:56 AM,,2.98,,,,
555,04/07/18 02:13:09 AM,,2.99,,,,
556,04/07/18 02:14:40 AM,56.404,,,,,
557,04/07/18 02:14:45 AM,,3.00,,,,
558,04/07/18 02:16:04 AM,,3.01,,,,
559,04/07/18 02:17:24 AM,,3.02,,,,
560,04/07/18 02:18:37 AM,,3.03,,,,
561,04/07/18 02:21:01 AM,,3.04,,,,
562,04/07/18 02:23:31 AM,,3.05,,,,
563,04/07/18 02:25:38 AM,,3.06,,,,
564,04/07/18 02:27:38 AM,,3.07,,,,
565,04/07/18 02:30:12 AM,,3.08,,,,
566,04/07/18 02:32:40 AM,,3.09,,,,
567,04/07/18 02:35:24 AM,,3.10,,,,
568,04/07/18 02:36:51 AM,,3.11,,,,
569,04/07/18 02:38:35 AM,,3.12,,,,
570,04/07/18 02:40:15 AM,,3.13,,,,
571,04/07/18 02:42:30 AM,,3.14,,,,
572,04/07/18 02:44:30 AM,,3.15,,,,
573,04/07/18 02:47:22 AM,,3.16,,,,
574,04/07/18 02:49:47 AM,,3.17,,,,
575,04/07/18 02:52:03 AM,,3.18,,,,
576,04/07/18 02:53:12 AM,,3.19,,,,
577,04/07/18 02:55:23 AM,,3.20,,,,
578,04/07/18 02:57:43 AM,,3.21,,,,
579,04/07/18 03:00:30 AM,,3.22,,,,
580,04/07/18 03:02:52 AM,,3.23,,,,
581,04/07/18 03:05:50 AM,,3.24,,,,
582,04/07/18 03:08:10 AM,,3.25,,,,
583,04/07/18 03:11:28 AM,,3.26,,,,
584,04/07/18 03:14:40 AM,56.230,,,,,
585,04/07/18 03:15:04 AM,,3.27,,,,
586,04/07/18 03:17:20 AM,,3.28,,,,
587,04/07/18 03:18:52 AM,,3.29,,,,
588,04/07/18 03:21:52 AM,,3.30,,,,
589,04/07/18 03:24:31 AM,,3.31,,,,
590,04/07/18 03:27:52 AM,,3.32,,,,
591,04/07/18 03:31:20 AM,,3.33,,,,
592,04/07/18 03:36:53 AM,,3.34,,,,
593,04/07/18 03:42:36 AM,,3.35,,,,
594,04/07/18 03:46:11 AM,,3.36,,,,
595,04/07/18 03:48:46 AM,,3.37,,,,
596,04/07/18 03:52:17 AM,,3.38,,,,
597,04/07/18 03:54:21 AM,,3.39,,,,
598,04/07/18 03:57:12 AM,,3.40,,,,
599,04/07/18 04:00:13 AM,,3.41,,,,
600,04/07/18 04:03:13 AM,,3.42,,,,
601,04/07/18 04:05:36 AM,,3.43,,,,
602,04/07/18 04:08:09 AM,,3.44,,,,
603,04/07/18 04:10:03 AM,,3.45,,,,
604,04/07/18 04:13:31 AM,,3.46,,,,
605,04/07/18 04:14:40 AM,56.404,,,,,
606,04/07/18 04:16:19 AM,,3.47,,,,
607,04/07/18 04:18:25 AM,,3.48,,,,
608,04/07/18 04:20:36 AM,,3.49,,,,
609,04/07/18 04:23:00 AM,,3.50,,,,
610,04/07/18 04:25:05 AM,,3.51,,,,
611,04/07/18 04:26:57 AM,,3.52,,,,
612,04/07/18 04:28:00 AM,,3.53,,,,
613,04/07/18 04:29:07 AM,,3.54,,,,
614,04/07/18 04:29:56 AM,,3.55,,,,
615,04/07/18 04:30:56 AM,,3.56,,,,
616,04/07/18 04:31:40 AM,,3.57,,,,
617,04/07/18 04:32:40 AM,,3.58,,,,
618,04/07/18 04:33:29 AM,,3.59,,,,
619,04/07/18 04:34:35 AM,,3.60,,,,
620,04/07/18 04:35:17 AM,,3.61,,,,
621,04/07/18 04:35:49 AM,,3.62,,,,
622,04/07/18 04:36:10 AM,,3.63,,,,
623,04/07/18 04:36:28 AM,,3.64,,,,
624,04/07/18 04:36:50 AM,,3.65,,,,
625,04/07/18 04:37:21 AM,,3.66,,,,
626,04/07/18 04:37:56 AM,,3.67,,,,
627,04/07/18 04:38:54 AM,,3.68,,,,
628,04/07/18 04:39:52 AM,,3.69,,,,
629,04/07/18 04:41:03 AM,,3.70,,,,
630,04/07/18 04:41:44 AM,,3.71,,,,
631,04/07/18 04:42:55 AM,,3.72,,,,
632,04/07/18 04:44:21 AM,,3.73,,,,
633,04/07/18 04:46:00 AM,,3.74,,,,
634,04/07/18 04:46:54 AM,,3.75,,,,
635,04/07/18 04:47:52 AM,,3.76,,,,
636,04/07/18 04:48:50 AM,,3.77,,,,
637,04/07/18 04:50:10 AM,,3.78,,,,
638,04/07/18 04:51:17 AM,,3.79,,,,
639,04/07/18 04:52:28 AM,,3.80,,,,
640,04/07/18 04:53:22 AM,,3.81,,,,
641,04/07/18 04:54:52 AM,,3.82,,,,
642,04/07/18 04:57:03 AM,,3.83,,,,
643,04/07/18 05:00:33 AM,,3.84,,,,
644,04/07/18 05:06:28 AM,,3.85,,,,
645,04/07/18 05:11:07 AM,,3.86,,,,
646,04/07/18 05:13:34 AM,,3.87,,,,
647,04/07/18 05:14:40 AM,56.230,,,,,
648,04/07/18 05:17:55 AM,,3.88,,,,
649,04/07/18 05:21:49 AM,,3.89,,,,
650,04/07/18 05:25:31 AM,,3.90,,,,
651,04/07/18 05:29:41 AM,,3.91,,,,
652,04/07/18 05:34:42 AM,,3.92,,,,
653,04/07/18 05:36:37 AM,,3.93,,,,
654,04/07/18 05:38:45 AM,,3.94,,,,
655,04/07/18 05:41:08 AM,,3.95,,,,
656,04/07/18 05:44:44 AM,,3.96,,,,
657,04/07/18 05:48:45 AM,,3.97,,,,
658,04/07/18 05:52:02 AM,,3.98,,,,
659,04/07/18 05:53:27 AM,,3.99,,,,
660,04/07/18 05:55:15 AM,,4.00,,,,
661,04/07/18 05:56:14 AM,,4.01,,,,
662,04/07/18 05:57:48 AM,,4.02,,,,
663,04/07/18 05:59:01 AM,,4.03,,,,
664,04/07/18 06:00:06 AM,,4.04,,,,
665,04/07/18 06:00:51 AM,,4.05,,,,
666,04/07/18 06:02:04 AM,,4.06,,,,
667,04/07/18 06:03:26 AM,,4.07,,,,
668,04/07/18 06:05:05 AM,,4.08,,,,
669,04/07/18 06:07:33 AM,,4.09,,,,
670,04/07/18 06:13:30 AM,,4.10,,,,
671,04/07/18 06:14:40 AM,55.711,,,,,
672,04/07/18 06:15:18 AM,,4.11,,,,
673,04/07/18 06:17:59 AM,,4.12,,,,
674,04/07/18 06:19:18 AM,,4.13,,,,
675,04/07/18 06:20:26 AM,,4.14,,,,
676,04/07/18 06:21:13 AM,,4.15,,,,
677,04/07/18 06:22:41 AM,,4.16,,,,
678,04/07/18 06:24:03 AM,,4.17,,,,
679,04/07/18 06:25:56 AM,,4.18,,,,
680,04/07/18 06:28:01 AM,,4.19,,,,
681,04/07/18 06:30:51 AM,,4.20,,,,
682,04/07/18 06:34:55 AM,,4.21,,,,
683,04/07/18 06:37:57 AM,,4.22,,,,
684,04/07/18 06:48:14 AM,,4.23,,,,
685,04/07/18 06:56:44 AM,,4.24,,,,
686,04/07/18 07:14:40 AM,55.189,,,,,
687,04/07/18 07:29:09 AM,,4.25,,,,
688,04/07/18 08:14:40 AM,56.404,,,,,
689,04/07/18 09:14:40 AM,56.404,,,,,
690,04/07/18 10:14:40 AM,57.785,,,,,
691,04/07/18 11:14:40 AM,61.741,,,,,
692,04/07/18 12:14:40 PM,85.374,,,,,
693,04/07/18 01:14:40 PM,69.793,,,,,
694,04/07/18 02:14:40 PM,67.564,,,,,
695,04/07/18 03:14:40 PM,66.193,,,,,
696,04/07/18 04:14:40 PM,64.652,,,,,
697,04/07/18 05:14:40 PM,61.912,,,,,
698,04/07/18 06:14:40 PM,57.958,,,,,
699,04/07/18 07:14:40 PM,54.669,,,,,
700,04/07/18 08:14:40 PM,51.523,,,,,
701,04/07/18 09:14:40 PM,49.582,,,,,
702,04/07/18 10:14:40 PM,48.871,,,,,
703,04/07/18 11:14:40 PM,48.160,,,,,
704,04/08/18 12:14:40 AM,47.624,,,,,
705,04/08/18 01:14:40 AM,47.446,,,,,
706,04/08/18 02:14:40 AM,46.908,,,,,
707,04/08/18 03:14:40 AM,46.369,,,,,
708,04/08/18 04:14:40 AM,45.648,,,,,
709,04/08/18 05:14:40 AM,45.286,,,,,
710,04/08/18 06:14:40 AM,44.922,,,,,
711,04/08/18 07:14:40 AM,44.742,,,,,
712,04/08/18 08:14:40 AM,46.728,,,,,
713,04/08/18 09:14:40 AM,50.113,,,,,
714,04/08/18 10:14:40 AM,85.915,,,,,
715,04/08/18 11:14:40 AM,63.111,,,,,
716,04/08/18 12:14:40 PM,111.139,,,,,
717,04/08/18 01:14:40 PM,88.099,,,,,
718,04/08/18 02:14:40 PM,69.964,,,,,
719,04/08/18 03:14:40 PM,67.564,,,,,
720,04/08/18 04:14:40 PM,72.545,,,,,
721,04/08/18 05:14:40 PM,62.254,,,,,
722,04/08/18 06:14:40 PM,56.230,,,,,
723,04/08/18 07:14:40 PM,53.449,,,,,
724,04/08/18 08:14:40 PM,50.113,,,,,
725,04/08/18 09:14:40 PM,49.050,,,,,
726,04/08/18 10:14:40 PM,48.517,,,,,
727,04/08/18 11:14:40 PM,47.802,,,,,
728,04/09/18 12:14:40 AM,47.446,,,,,
729,04/09/18 01:14:40 AM,47.088,,,,,
730,04/09/18 02:14:40 AM,47.088,,,,,
731,04/09/18 03:14:40 AM,46.548,,,,,
732,04/09/18 04:14:40 AM,46.548,,,,,
733,04/09/18 05:14:40 AM,46.548,,,,,
734,04/09/18 06:14:40 AM,46.728,,,,,
735,04/09/18 07:14:40 AM,47.624,,,,,
736,04/09/18 08:14:40 AM,51.172,,,,,
737,04/09/18 09:14:40 AM,56.230,,,,,
738,04/09/18 10:14:40 AM,84.115,,,,,
739,04/09/18 11:14:40 AM,69.278,,,,,
740,04/09/18 12:14:40 PM,109.396,,,,,
741,04/09/18 01:14:40 PM,92.363,,,,,
742,04/09/18 01:31:19 PM,,,,Logged,,
743,04/09/18 01:31:41 PM,,,,,Logged,
744,04/09/18 01:31:54 PM,,,,,Logged,
745,04/09/18 01:32:13 PM,,,Logged,,,
746,04/09/18 01:32:15 PM,,,,Logged,,
747,04/09/18 01:32:17 PM,,,,,Logged,
748,04/09/18 01:32:40 PM,,4.25,,,Logged,Logged
