"Plot Title: HS"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 9668992, SEN S/N: 9668992)","Batt, V (LGR S/N: 9668992, SEN S/N: 9668992)","Event, units (LGR S/N: 9668992, SEN S/N: 9668992)","End Of File (LGR S/N: 9668992, SEN S/N: 9668992)"
14109,05/11/11 08:55:08 PM,50.995,2.97,,
14110,05/11/11 08:55:09 PM,50.995,2.97,,
14111,05/11/11 08:55:10 PM,50.995,2.97,,
14112,05/11/11 08:55:11 PM,50.995,2.97,,
14113,05/11/11 08:55:12 PM,50.995,2.97,,
14114,05/11/11 08:55:13 PM,50.995,2.97,,
14115,05/11/11 08:55:14 PM,50.995,2.97,,
14116,05/11/11 08:55:15 PM,50.995,2.97,,
14117,05/11/11 08:55:16 PM,50.819,2.97,,
14118,05/11/11 08:55:17 PM,50.819,2.97,,
14119,05/11/11 08:55:18 PM,50.995,2.97,,
14120,05/11/11 08:55:19 PM,50.995,2.97,,
14121,05/11/11 08:55:20 PM,50.995,2.97,,
14122,05/11/11 08:55:21 PM,50.995,2.97,,
14123,05/11/11 08:55:22 PM,50.995,2.97,,
14124,05/11/11 08:55:23 PM,50.995,2.97,,
14125,05/11/11 08:55:24 PM,50.819,2.97,,
14126,05/11/11 08:55:25 PM,50.819,2.97,,
14127,05/11/11 08:55:26 PM,50.995,2.97,,
14128,05/11/11 08:55:27 PM,50.819,2.97,,
14129,05/11/11 08:55:28 PM,50.995,2.97,,
14130,05/11/11 08:55:29 PM,50.819,2.97,,
14131,05/11/11 08:55:30 PM,50.819,2.97,,
14132,05/11/11 08:55:31 PM,50.995,2.97,,
14133,05/11/11 08:55:32 PM,50.819,2.97,,
14134,05/11/11 08:55:33 PM,50.995,2.97,,
14135,05/11/11 08:55:34 PM,50.995,2.97,,
14136,05/11/11 08:55:35 PM,50.995,2.97,,
14137,05/11/11 08:55:36 PM,50.819,2.97,,
14138,05/11/11 08:55:37 PM,50.995,2.97,,
14139,05/11/11 08:55:38 PM,50.819,2.97,,
14140,05/11/11 08:55:39 PM,50.819,2.97,,
14141,05/11/11 08:55:40 PM,50.819,2.97,,
14142,05/11/11 08:55:41 PM,50.819,2.97,,
14143,05/11/11 08:55:42 PM,50.819,2.97,,
14144,05/11/11 08:55:43 PM,50.819,2.97,,
14145,05/11/11 08:55:44 PM,50.819,2.97,,
14146,05/11/11 08:55:45 PM,50.819,2.97,,
14147,05/11/11 08:55:46 PM,50.819,2.97,,
14148,05/11/11 08:55:47 PM,50.819,2.97,,
14149,05/11/11 08:55:48 PM,50.819,2.97,,
14150,05/11/11 08:55:49 PM,50.819,2.97,,
14151,05/11/11 08:55:50 PM,50.819,2.97,,
14152,05/11/11 08:55:51 PM,50.819,2.97,,
14153,05/11/11 08:55:52 PM,50.819,2.97,,
14154,05/11/11 08:55:53 PM,50.819,2.97,,
14155,05/11/11 08:55:54 PM,50.819,2.97,,
14156,05/11/11 08:55:55 PM,50.819,2.97,,
14157,05/11/11 08:55:56 PM,50.819,2.97,,
14158,05/11/11 08:55:57 PM,50.819,2.97,,
14159,05/11/11 08:55:58 PM,50.819,2.97,,
14160,05/11/11 08:55:59 PM,50.819,2.97,,
14161,05/11/11 08:56:00 PM,50.819,2.97,,
14162,05/11/11 08:56:01 PM,50.819,2.97,,
14163,05/11/11 08:56:02 PM,50.819,2.97,,
14164,05/11/11 08:56:03 PM,50.819,2.97,,
14165,05/11/11 08:56:04 PM,50.819,2.97,,
14166,05/11/11 08:56:05 PM,50.819,2.97,,
14167,05/11/11 08:56:06 PM,50.819,2.97,,
14168,05/11/11 08:56:07 PM,50.819,2.97,,
14169,05/11/11 08:56:08 PM,50.819,2.97,,
14170,05/11/11 08:56:09 PM,50.819,2.97,,
14171,05/11/11 08:56:10 PM,50.819,2.97,,
14172,05/11/11 08:56:11 PM,50.819,2.97,,
14173,05/11/11 08:56:12 PM,50.819,2.97,,
14174,05/11/11 08:56:13 PM,50.819,2.97,,
14175,05/11/11 08:56:14 PM,50.819,2.97,,
14176,05/11/11 08:56:15 PM,50.819,2.97,,
14177,05/11/11 08:56:16 PM,50.819,2.97,,
14178,05/11/11 08:56:17 PM,50.819,2.97,,
14179,05/11/11 08:56:18 PM,50.819,2.97,,
14180,05/11/11 08:56:19 PM,50.819,2.97,,
14181,05/11/11 08:56:20 PM,50.819,2.97,,
14182,05/11/11 08:56:21 PM,50.819,2.97,,
14183,05/11/11 08:56:22 PM,50.819,2.97,,
14184,05/11/11 08:56:23 PM,50.819,2.97,,
14185,05/11/11 08:56:24 PM,50.819,2.97,,
14186,05/11/11 08:56:25 PM,50.819,2.97,,
14187,05/11/11 08:56:26 PM,50.819,2.97,,
14188,05/11/11 08:56:27 PM,50.819,2.97,,
14189,05/11/11 08:56:28 PM,50.819,2.97,,
14190,05/11/11 08:56:29 PM,50.819,2.97,,
14191,05/11/11 08:56:30 PM,50.819,2.97,,
14192,05/11/11 08:56:31 PM,50.819,2.97,,
14193,05/11/11 08:56:32 PM,50.819,2.97,,
14194,05/11/11 08:56:33 PM,50.819,2.97,,
14195,05/11/11 08:56:34 PM,50.819,2.97,,
14196,05/11/11 08:56:35 PM,50.819,2.97,,
14197,05/11/11 08:56:36 PM,50.819,2.97,,
14198,05/11/11 08:56:37 PM,50.819,2.97,,
14199,05/11/11 08:56:38 PM,50.819,2.97,,
14200,05/11/11 08:56:39 PM,50.819,2.97,,
14201,05/11/11 08:56:40 PM,50.819,2.97,,
14202,05/11/11 08:56:41 PM,50.819,2.97,,
14203,05/11/11 08:56:42 PM,50.819,2.97,,
14204,05/11/11 08:56:43 PM,50.819,2.97,,
14205,05/11/11 08:56:44 PM,50.819,2.97,,
14206,05/11/11 08:56:45 PM,50.819,2.97,,
14207,05/11/11 08:56:46 PM,50.819,2.97,,
14208,05/11/11 08:56:47 PM,50.819,2.97,,
14209,05/11/11 08:56:48 PM,50.819,2.97,,
14210,05/11/11 08:56:49 PM,50.819,2.97,,
14211,05/11/11 08:56:50 PM,50.819,2.97,,
14212,05/11/11 08:56:51 PM,50.819,2.97,,
14213,05/11/11 08:56:52 PM,50.819,2.97,,
14214,05/11/11 08:56:53 PM,50.819,2.97,,
14215,05/11/11 08:56:54 PM,50.819,2.97,,
14216,05/11/11 08:56:55 PM,50.819,2.97,,
14217,05/11/11 08:56:56 PM,50.819,2.97,,
14218,05/11/11 08:56:57 PM,50.819,2.97,,
14219,05/11/11 08:56:58 PM,50.819,2.97,,
14220,05/11/11 08:56:59 PM,50.819,2.97,,
14221,05/11/11 08:57:00 PM,50.819,2.97,,
14222,05/11/11 08:57:01 PM,50.819,2.97,,
14223,05/11/11 08:57:02 PM,50.819,2.97,,
14224,05/11/11 08:57:03 PM,50.819,2.97,,
14225,05/11/11 08:57:04 PM,50.819,2.97,,
14226,05/11/11 08:57:05 PM,50.819,2.97,,
14227,05/11/11 08:57:06 PM,50.819,2.97,,
14228,05/11/11 08:57:07 PM,50.819,2.97,,
14229,05/11/11 08:57:08 PM,50.819,2.97,,
14230,05/11/11 08:57:09 PM,50.819,2.97,,
14231,05/11/11 08:57:10 PM,50.819,2.97,,
14232,05/11/11 08:57:11 PM,50.819,2.97,,
14233,05/11/11 08:57:12 PM,50.819,2.97,,
14234,05/11/11 08:57:13 PM,50.819,2.97,,
14235,05/11/11 08:57:14 PM,50.819,2.97,,
14236,05/11/11 08:57:15 PM,50.819,2.97,,
14237,05/11/11 08:57:16 PM,50.819,2.97,,
14238,05/11/11 08:57:17 PM,50.819,2.97,,
14239,05/11/11 08:57:18 PM,50.819,2.97,,
14240,05/11/11 08:57:19 PM,50.819,2.97,,
14241,05/11/11 08:57:20 PM,50.819,2.97,,
14242,05/11/11 08:57:21 PM,50.819,2.97,,
14243,05/11/11 08:57:22 PM,50.819,2.97,,
14244,05/11/11 08:57:23 PM,50.819,2.97,,
14245,05/11/11 08:57:24 PM,50.819,2.97,,
14246,05/11/11 08:57:25 PM,50.819,2.97,,
14247,05/11/11 08:57:26 PM,50.819,2.97,,
14248,05/11/11 08:57:27 PM,50.819,2.97,,
14249,05/11/11 08:57:28 PM,50.819,2.97,,
14250,05/11/11 08:57:29 PM,50.819,2.97,,
14251,05/11/11 08:57:30 PM,50.819,2.97,,
14252,05/11/11 08:57:31 PM,50.819,2.97,,
14253,05/11/11 08:57:32 PM,50.819,2.97,,
14254,05/11/11 08:57:33 PM,50.819,2.97,,
14255,05/11/11 08:57:34 PM,50.819,2.97,,
14256,05/11/11 08:57:35 PM,50.819,2.97,,
14257,05/11/11 08:57:36 PM,50.819,2.97,,
14258,05/11/11 08:57:37 PM,50.819,2.97,,
14259,05/11/11 08:57:38 PM,50.819,2.97,,
14260,05/11/11 08:57:39 PM,50.819,2.97,,
14261,05/11/11 08:57:40 PM,50.819,2.97,,
14262,05/11/11 08:57:41 PM,50.819,2.97,,
14263,05/11/11 08:57:42 PM,50.819,2.97,,
14264,05/11/11 08:57:43 PM,50.819,2.97,,
14265,05/11/11 08:57:44 PM,50.819,2.97,,
14266,05/11/11 08:57:45 PM,50.819,2.97,,
14267,05/11/11 08:57:46 PM,50.819,2.97,,
14268,05/11/11 08:57:47 PM,50.819,2.97,,
14269,05/11/11 08:57:48 PM,50.819,2.97,,
14270,05/11/11 08:57:49 PM,50.819,2.97,,
14271,05/11/11 08:57:50 PM,50.819,2.97,,
14272,05/11/11 08:57:51 PM,50.819,2.97,,
14273,05/11/11 08:57:52 PM,50.819,2.97,,
14274,05/11/11 08:57:53 PM,50.819,2.97,,
14275,05/11/11 08:57:54 PM,50.819,2.97,,
14276,05/11/11 08:57:55 PM,50.819,2.97,,
14277,05/11/11 08:57:56 PM,50.819,2.97,,
14278,05/11/11 08:57:57 PM,50.819,2.97,,
14279,05/11/11 08:57:58 PM,50.819,2.97,,
14280,05/11/11 08:57:59 PM,50.819,2.97,,
14281,05/11/11 08:58:00 PM,50.819,2.97,,
14282,05/11/11 08:58:01 PM,50.819,2.97,,
14283,05/11/11 08:58:02 PM,50.819,2.97,,
14284,05/11/11 08:58:03 PM,50.819,2.97,,
14285,05/11/11 08:58:04 PM,50.819,2.97,,
14286,05/11/11 08:58:05 PM,50.819,2.97,,
14287,05/11/11 08:58:06 PM,50.819,2.97,,
14288,05/11/11 08:58:07 PM,50.819,2.97,,
14289,05/11/11 08:58:08 PM,50.819,2.97,,
14290,05/11/11 08:58:09 PM,50.819,2.97,,
14291,05/11/11 08:58:10 PM,50.819,2.97,,
14292,05/11/11 08:58:11 PM,50.819,2.97,,
14293,05/11/11 08:58:12 PM,50.819,2.97,,
14294,05/11/11 08:58:13 PM,50.819,2.97,,
14295,05/11/11 08:58:14 PM,50.819,2.97,,
14296,05/11/11 08:58:15 PM,50.819,2.97,,
14297,05/11/11 08:58:16 PM,50.819,2.97,,
14298,05/11/11 08:58:17 PM,50.819,2.97,,
14299,05/11/11 08:58:18 PM,50.819,2.97,,
14300,05/11/11 08:58:19 PM,50.819,2.97,,
14301,05/11/11 08:58:20 PM,50.819,2.97,,
14302,05/11/11 08:58:21 PM,50.819,2.97,,
14303,05/11/11 08:58:22 PM,50.819,2.97,,
14304,05/11/11 08:58:23 PM,50.819,2.97,,
14305,05/11/11 08:58:24 PM,50.819,2.97,,
14306,05/11/11 08:58:25 PM,50.819,2.97,,
14307,05/11/11 08:58:26 PM,50.819,2.97,,
14308,05/11/11 08:58:27 PM,50.819,2.97,,
14309,05/11/11 08:58:28 PM,50.819,2.97,,
14310,05/11/11 08:58:29 PM,50.819,2.97,,
14311,05/11/11 08:58:30 PM,50.819,2.97,,
14312,05/11/11 08:58:31 PM,50.819,2.97,,
14313,05/11/11 08:58:32 PM,50.819,2.97,,
14314,05/11/11 08:58:33 PM,50.819,2.97,,
14315,05/11/11 08:58:34 PM,50.819,2.97,,
14316,05/11/11 08:58:35 PM,50.819,2.97,,
14317,05/11/11 08:58:36 PM,50.819,2.97,,
14318,05/11/11 08:58:37 PM,50.819,2.97,,
14319,05/11/11 08:58:38 PM,50.819,2.97,,
14320,05/11/11 08:58:39 PM,50.819,2.97,,
14321,05/11/11 08:58:40 PM,50.819,2.97,,
14322,05/11/11 08:58:41 PM,50.819,2.97,,
14323,05/11/11 08:58:42 PM,50.819,2.97,,
14324,05/11/11 08:58:43 PM,50.819,2.97,,
14325,05/11/11 08:58:44 PM,50.819,2.97,,
14326,05/11/11 08:58:45 PM,50.819,2.97,,
14327,05/11/11 08:58:46 PM,50.819,2.97,,
14328,05/11/11 08:58:47 PM,50.819,2.97,,
14329,05/11/11 08:58:48 PM,50.819,2.97,,
14330,05/11/11 08:58:49 PM,50.819,2.97,,
14331,05/11/11 08:58:50 PM,50.819,2.97,,
14332,05/11/11 08:58:51 PM,50.819,2.97,,
14333,05/11/11 08:58:52 PM,50.819,2.97,,
14334,05/11/11 08:58:53 PM,50.819,2.97,,
14335,05/11/11 08:58:54 PM,50.819,2.97,,
14336,05/11/11 08:58:55 PM,50.819,2.97,,
14337,05/11/11 08:58:56 PM,50.819,2.97,,
14338,05/11/11 08:58:57 PM,50.819,2.97,,
14339,05/11/11 08:58:58 PM,50.819,2.97,,
14340,05/11/11 08:58:59 PM,50.819,2.97,,
14341,05/11/11 08:59:00 PM,50.819,2.97,,
14342,05/11/11 08:59:01 PM,50.819,2.97,,
14343,05/11/11 08:59:02 PM,50.819,2.97,,
14344,05/11/11 08:59:03 PM,50.819,2.97,,
14345,05/11/11 08:59:04 PM,50.819,2.97,,
14346,05/11/11 08:59:05 PM,50.819,2.97,,
14347,05/11/11 08:59:06 PM,50.819,2.97,,
14348,05/11/11 08:59:07 PM,50.819,2.97,,
14349,05/11/11 08:59:08 PM,50.819,2.97,,
14350,05/11/11 08:59:09 PM,50.819,2.97,,
14351,05/11/11 08:59:10 PM,50.819,2.97,,
14352,05/11/11 08:59:11 PM,50.819,2.97,,
14353,05/11/11 08:59:12 PM,50.819,2.97,,
14354,05/11/11 08:59:13 PM,50.819,2.97,,
14355,05/11/11 08:59:14 PM,50.819,2.97,,
14356,05/11/11 08:59:15 PM,50.819,2.97,,
14357,05/11/11 08:59:16 PM,50.819,2.97,,
14358,05/11/11 08:59:17 PM,50.819,2.97,,
14359,05/11/11 08:59:18 PM,50.819,2.97,,
14360,05/11/11 08:59:19 PM,50.819,2.97,,
14361,05/11/11 08:59:20 PM,50.819,2.97,,
14362,05/11/11 08:59:21 PM,50.819,2.97,,
14363,05/11/11 08:59:22 PM,50.819,2.97,,
14364,05/11/11 08:59:23 PM,50.819,2.97,,
14365,05/11/11 08:59:24 PM,50.819,2.97,,
14366,05/11/11 08:59:25 PM,50.819,2.97,,
14367,05/11/11 08:59:26 PM,50.819,2.97,,
14368,05/11/11 08:59:27 PM,50.819,2.97,,
14369,05/11/11 08:59:28 PM,50.819,2.97,,
14370,05/11/11 08:59:29 PM,50.819,2.97,,
14371,05/11/11 08:59:30 PM,50.819,2.97,,
14372,05/11/11 08:59:31 PM,50.819,2.97,,
14373,05/11/11 08:59:32 PM,50.819,2.97,,
14374,05/11/11 08:59:33 PM,50.819,2.97,,
14375,05/11/11 08:59:34 PM,50.819,2.97,,
14376,05/11/11 08:59:35 PM,50.819,2.97,,
14377,05/11/11 08:59:36 PM,50.819,2.97,,
14378,05/11/11 08:59:37 PM,50.819,2.97,,
14379,05/11/11 08:59:38 PM,50.819,2.97,,
14380,05/11/11 08:59:39 PM,50.819,2.97,,
14381,05/11/11 08:59:40 PM,50.819,2.97,,
14382,05/11/11 08:59:41 PM,50.819,2.97,,
14383,05/11/11 08:59:42 PM,50.819,2.97,,
14384,05/11/11 08:59:43 PM,50.819,2.97,,
14385,05/11/11 08:59:44 PM,50.819,2.97,,
14386,05/11/11 08:59:45 PM,50.819,2.97,,
14387,05/11/11 08:59:46 PM,50.819,2.97,,
14388,05/11/11 08:59:47 PM,50.819,2.97,,
14389,05/11/11 08:59:48 PM,50.819,2.97,,
14390,05/11/11 08:59:49 PM,50.819,2.97,,
14391,05/11/11 08:59:50 PM,50.819,2.97,,
14392,05/11/11 08:59:51 PM,50.819,2.97,,
14393,05/11/11 08:59:52 PM,50.819,2.97,,
14394,05/11/11 08:59:53 PM,50.819,2.97,,
14395,05/11/11 08:59:54 PM,50.819,2.97,,
14396,05/11/11 08:59:55 PM,50.819,2.97,,
14397,05/11/11 08:59:56 PM,50.819,2.97,,
14398,05/11/11 08:59:57 PM,50.819,2.97,,
14399,05/11/11 08:59:58 PM,50.819,2.97,,
14400,05/11/11 08:59:59 PM,50.819,2.97,,
14401,05/11/11 09:00:00 PM,50.819,2.97,,
14402,05/11/11 09:00:01 PM,50.819,2.97,,
14403,05/11/11 09:00:02 PM,50.819,2.97,,
14404,05/11/11 09:00:03 PM,50.819,2.97,,
14405,05/11/11 09:00:04 PM,50.819,2.97,,
14406,05/11/11 09:00:05 PM,50.819,2.97,,
14407,05/11/11 09:00:06 PM,50.819,2.97,,
14408,05/11/11 09:00:07 PM,50.819,2.97,,
14409,05/11/11 09:00:08 PM,50.819,2.97,,
14410,05/11/11 09:00:09 PM,50.819,2.97,,
14411,05/11/11 09:00:10 PM,50.819,2.97,,
14412,05/11/11 09:00:11 PM,50.819,2.97,,
14413,05/11/11 09:00:12 PM,50.819,2.97,,
14414,05/11/11 09:00:13 PM,50.819,2.97,,
14415,05/11/11 09:00:14 PM,50.819,2.97,,
14416,05/11/11 09:00:15 PM,50.819,2.97,,
14417,05/11/11 09:00:16 PM,50.819,2.97,,
14418,05/11/11 09:00:17 PM,50.819,2.97,,
14419,05/11/11 09:00:18 PM,50.819,2.97,,
14420,05/11/11 09:00:19 PM,50.819,2.97,,
14421,05/11/11 09:00:20 PM,50.819,2.97,,
14422,05/11/11 09:00:21 PM,50.819,2.97,,
14423,05/11/11 09:00:22 PM,50.819,2.97,,
14424,05/11/11 09:00:23 PM,50.819,2.97,,
14425,05/11/11 09:00:24 PM,50.819,2.97,,
14426,05/11/11 09:00:25 PM,50.819,2.97,,
14427,05/11/11 09:00:26 PM,50.819,2.97,,
14428,05/11/11 09:00:27 PM,50.819,2.97,,
14429,05/11/11 09:00:28 PM,50.819,2.97,,
14430,05/11/11 09:00:29 PM,50.819,2.97,,
14431,05/11/11 09:00:30 PM,50.819,2.97,,
14432,05/11/11 09:00:31 PM,50.819,2.97,,
14433,05/11/11 09:00:32 PM,50.819,2.97,,
14434,05/11/11 09:00:33 PM,50.819,2.97,,
14435,05/11/11 09:00:34 PM,50.819,2.97,,
14436,05/11/11 09:00:35 PM,50.819,2.97,,
14437,05/11/11 09:00:36 PM,50.819,2.97,,
14438,05/11/11 09:00:37 PM,50.819,2.97,,
14439,05/11/11 09:00:38 PM,50.819,2.97,,
14440,05/11/11 09:00:39 PM,50.819,2.97,,
14441,05/11/11 09:00:40 PM,50.819,2.97,,
14442,05/11/11 09:00:41 PM,50.819,2.97,,
14443,05/11/11 09:00:42 PM,50.819,2.97,,
14444,05/11/11 09:00:43 PM,50.819,2.97,,
14445,05/11/11 09:00:44 PM,50.819,2.97,,
14446,05/11/11 09:00:45 PM,50.819,2.97,,
14447,05/11/11 09:00:46 PM,50.819,2.97,,
14448,05/11/11 09:00:47 PM,50.819,2.97,,
14449,05/11/11 09:00:48 PM,50.819,2.97,,
14450,05/11/11 09:00:49 PM,50.819,2.97,,
14451,05/11/11 09:00:50 PM,50.819,2.97,,
14452,05/11/11 09:00:51 PM,50.819,2.97,,
14453,05/11/11 09:00:52 PM,50.819,2.97,,
14454,05/11/11 09:00:53 PM,50.819,2.97,,
14455,05/11/11 09:00:54 PM,50.819,2.97,,
14456,05/11/11 09:00:55 PM,50.819,2.97,,
14457,05/11/11 09:00:56 PM,50.819,2.97,,
14458,05/11/11 09:00:57 PM,50.819,2.97,,
14459,05/11/11 09:00:58 PM,50.819,2.97,,
14460,05/11/11 09:00:59 PM,50.819,2.97,,
14461,05/11/11 09:01:00 PM,50.819,2.97,,
14462,05/11/11 09:01:01 PM,50.819,2.97,,
14463,05/11/11 09:01:02 PM,50.819,2.97,,
14464,05/11/11 09:01:03 PM,50.819,2.97,,
14465,05/11/11 09:01:04 PM,50.819,2.97,,
14466,05/11/11 09:01:05 PM,50.819,2.97,,
14467,05/11/11 09:01:06 PM,50.819,2.97,,
14468,05/11/11 09:01:07 PM,50.819,2.97,,
14469,05/11/11 09:01:08 PM,50.819,2.97,,
14470,05/11/11 09:01:09 PM,50.819,2.97,,
14471,05/11/11 09:01:10 PM,50.819,2.97,,
14472,05/11/11 09:01:11 PM,50.819,2.97,,
14473,05/11/11 09:01:12 PM,50.819,2.97,,
14474,05/11/11 09:01:13 PM,50.819,2.97,,
14475,05/11/11 09:01:14 PM,50.819,2.97,,
14476,05/11/11 09:01:15 PM,50.819,2.97,,
14477,05/11/11 09:01:16 PM,50.819,2.97,,
14478,05/11/11 09:01:17 PM,50.819,2.97,,
14479,05/11/11 09:01:18 PM,50.819,2.97,,
14480,05/11/11 09:01:19 PM,50.643,2.97,,
14481,05/11/11 09:01:20 PM,50.819,2.97,,
14482,05/11/11 09:01:21 PM,50.819,2.97,,
14483,05/11/11 09:01:22 PM,50.819,2.97,,
14484,05/11/11 09:01:23 PM,50.643,2.97,,
14485,05/11/11 09:01:24 PM,50.819,2.97,,
14486,05/11/11 09:01:25 PM,50.643,2.97,,
14487,05/11/11 09:01:26 PM,50.819,2.97,,
14488,05/11/11 09:01:27 PM,50.643,2.97,,
14489,05/11/11 09:01:28 PM,50.643,2.97,,
14490,05/11/11 09:01:29 PM,50.643,2.97,,
14491,05/11/11 09:01:30 PM,50.643,2.97,,
14492,05/11/11 09:01:31 PM,50.819,2.97,,
14493,05/11/11 09:01:32 PM,50.819,2.97,,
14494,05/11/11 09:01:33 PM,50.643,2.97,,
14495,05/11/11 09:01:34 PM,50.643,2.97,,
14496,05/11/11 09:01:35 PM,50.643,2.97,,
14497,05/11/11 09:01:36 PM,50.643,2.97,,
14498,05/11/11 09:01:37 PM,50.643,2.97,,
14499,05/11/11 09:01:38 PM,50.643,2.97,,
14500,05/11/11 09:01:39 PM,50.643,2.97,,
14501,05/11/11 09:01:40 PM,50.643,2.97,,
14502,05/11/11 09:01:41 PM,50.643,2.97,,
14503,05/11/11 09:01:42 PM,50.643,2.97,,
14504,05/11/11 09:01:43 PM,50.643,2.97,,
14505,05/11/11 09:01:44 PM,50.643,2.97,,
14506,05/11/11 09:01:45 PM,50.643,2.97,,
14507,05/11/11 09:01:46 PM,50.643,2.97,,
14508,05/11/11 09:01:47 PM,50.643,2.97,,
14509,05/11/11 09:01:48 PM,50.643,2.97,,
14510,05/11/11 09:01:49 PM,50.643,2.97,,
14511,05/11/11 09:01:50 PM,50.643,2.97,,
14512,05/11/11 09:01:51 PM,50.643,2.97,,
14513,05/11/11 09:01:52 PM,50.643,2.97,,
14514,05/11/11 09:01:53 PM,50.643,2.97,,
14515,05/11/11 09:01:54 PM,50.643,2.97,,
14516,05/11/11 09:01:55 PM,50.643,2.97,,
14517,05/11/11 09:01:56 PM,50.643,2.97,,
14518,05/11/11 09:01:57 PM,50.643,2.97,,
14519,05/11/11 09:01:58 PM,50.643,2.97,,
14520,05/11/11 09:01:59 PM,50.643,2.97,,
14521,05/11/11 09:02:00 PM,50.643,2.97,,
14522,05/11/11 09:02:01 PM,50.643,2.97,,
14523,05/11/11 09:02:02 PM,50.643,2.97,,
14524,05/11/11 09:02:03 PM,50.643,2.97,,
14525,05/11/11 09:02:04 PM,50.643,2.97,,
14526,05/11/11 09:02:05 PM,50.643,2.97,,
14527,05/11/11 09:02:06 PM,50.643,2.97,,
14528,05/11/11 09:02:07 PM,50.643,2.97,,
14529,05/11/11 09:02:08 PM,50.643,2.97,,
14530,05/11/11 09:02:09 PM,50.643,2.97,,
14531,05/11/11 09:02:10 PM,50.643,2.97,,
14532,05/11/11 09:02:11 PM,50.643,2.97,,
14533,05/11/11 09:02:12 PM,50.643,2.97,,
14534,05/11/11 09:02:13 PM,50.643,2.97,,
14535,05/11/11 09:02:14 PM,50.643,2.97,,
14536,05/11/11 09:02:15 PM,50.643,2.97,,
14537,05/11/11 09:02:16 PM,50.643,2.97,,
14538,05/11/11 09:02:17 PM,50.643,2.97,,
14539,05/11/11 09:02:18 PM,50.643,2.97,,
14540,05/11/11 09:02:19 PM,50.643,2.97,,
14541,05/11/11 09:02:20 PM,50.643,2.97,,
14542,05/11/11 09:02:21 PM,50.643,2.97,,
14543,05/11/11 09:02:22 PM,50.643,2.97,,
14544,05/11/11 09:02:23 PM,50.643,2.97,,
14545,05/11/11 09:02:24 PM,50.643,2.97,,
14546,05/11/11 09:02:25 PM,50.643,2.97,,
14547,05/11/11 09:02:26 PM,50.643,2.97,,
14548,05/11/11 09:02:27 PM,50.643,2.97,,
14549,05/11/11 09:02:28 PM,50.643,2.97,,
14550,05/11/11 09:02:29 PM,50.643,2.97,,
14551,05/11/11 09:02:30 PM,50.643,2.97,,
14552,05/11/11 09:02:31 PM,50.643,2.97,,
14553,05/11/11 09:02:32 PM,50.643,2.97,,
14554,05/11/11 09:02:33 PM,50.643,2.97,,
14555,05/11/11 09:02:34 PM,50.643,2.97,,
14556,05/11/11 09:02:35 PM,50.643,2.97,,
14557,05/11/11 09:02:36 PM,50.643,2.97,,
14558,05/11/11 09:02:37 PM,50.643,2.97,,
14559,05/11/11 09:02:38 PM,50.643,2.97,,
14560,05/11/11 09:02:39 PM,50.643,2.97,,
14561,05/11/11 09:02:40 PM,50.643,2.97,,
14562,05/11/11 09:02:41 PM,50.643,2.97,,
14563,05/11/11 09:02:42 PM,50.643,2.97,,
14564,05/11/11 09:02:43 PM,50.643,2.97,,
14565,05/11/11 09:02:44 PM,50.643,2.97,,
14566,05/11/11 09:02:45 PM,50.643,2.97,,
14567,05/11/11 09:02:46 PM,50.643,2.97,,
14568,05/11/11 09:02:47 PM,50.643,2.97,,
14569,05/11/11 09:02:48 PM,50.643,2.97,,
14570,05/11/11 09:02:49 PM,50.643,2.97,,
14571,05/11/11 09:02:50 PM,50.643,2.97,,
14572,05/11/11 09:02:51 PM,50.643,2.97,,
14573,05/11/11 09:02:52 PM,50.643,2.97,,
14574,05/11/11 09:02:53 PM,50.643,2.97,,
14575,05/11/11 09:02:54 PM,50.643,2.97,,
14576,05/11/11 09:02:55 PM,50.643,2.97,,
14577,05/11/11 09:02:56 PM,50.643,2.97,,
14578,05/11/11 09:02:57 PM,50.643,2.97,,
14579,05/11/11 09:02:58 PM,50.643,2.97,,
14580,05/11/11 09:02:59 PM,50.643,2.97,,
14581,05/11/11 09:03:00 PM,50.643,2.97,,
14582,05/11/11 09:03:01 PM,50.643,2.97,,
14583,05/11/11 09:03:02 PM,50.643,2.97,,
14584,05/11/11 09:03:03 PM,50.643,2.97,,
14585,05/11/11 09:03:04 PM,50.643,2.97,,
14586,05/11/11 09:03:05 PM,50.643,2.97,,
14587,05/11/11 09:03:06 PM,50.643,2.97,,
14588,05/11/11 09:03:07 PM,50.643,2.97,,
14589,05/11/11 09:03:08 PM,50.643,2.97,,
14590,05/11/11 09:03:09 PM,50.643,2.97,,
14591,05/11/11 09:03:10 PM,50.643,2.97,,
14592,05/11/11 09:03:11 PM,50.643,2.97,,
14593,05/11/11 09:03:12 PM,50.643,2.97,,
14594,05/11/11 09:03:13 PM,50.643,2.97,,
14595,05/11/11 09:03:14 PM,50.643,2.97,,
14596,05/11/11 09:03:15 PM,50.643,2.97,,
14597,05/11/11 09:03:16 PM,50.643,2.97,,
14598,05/11/11 09:03:17 PM,50.643,2.97,,
14599,05/11/11 09:03:18 PM,50.643,2.97,,
14600,05/11/11 09:03:19 PM,50.643,2.97,,
14601,05/11/11 09:03:20 PM,50.643,2.97,,
14602,05/11/11 09:03:21 PM,50.643,2.97,,
