"Plot Title: AL"
"#","Date Time, GMT-07:00","Event, inch (LGR S/N: 10592075, SEN S/N: 10592075)","Coupler Attached (LGR S/N: 10592075, SEN S/N: 10592075)","Stopped (LGR S/N: 10592075, SEN S/N: 10592075)","End Of File (LGR S/N: 10592075, SEN S/N: 10592075)"
571,12/15/14 06:29:34 AM,5.70,,,
572,12/15/14 06:31:25 AM,5.71,,,
573,12/15/14 06:32:55 AM,5.72,,,
574,12/15/14 06:34:23 AM,5.73,,,
575,12/15/14 06:35:55 AM,5.74,,,
576,12/15/14 06:37:27 AM,5.75,,,
577,12/15/14 06:38:28 AM,5.76,,,
578,12/15/14 06:39:38 AM,5.77,,,
579,12/15/14 06:40:41 AM,5.78,,,
580,12/15/14 06:42:30 AM,5.79,,,
581,12/15/14 06:45:07 AM,5.80,,,
582,12/15/14 06:47:25 AM,5.81,,,
583,12/15/14 06:47:26 AM,5.82,,,
584,12/15/14 06:49:00 AM,5.83,,,
585,12/15/14 06:51:34 AM,5.84,,,
586,12/15/14 06:52:57 AM,5.85,,,
587,12/15/14 06:55:29 AM,5.86,,,
588,12/15/14 06:55:30 AM,5.87,,,
589,12/15/14 06:58:10 AM,5.88,,,
590,12/15/14 06:59:48 AM,5.89,,,
591,12/15/14 07:01:48 AM,5.90,,,
592,12/15/14 07:03:18 AM,5.91,,,
593,12/15/14 07:04:09 AM,5.92,,,
594,12/15/14 07:04:45 AM,5.93,,,
595,12/15/14 07:04:46 AM,5.94,,,
596,12/15/14 07:05:06 AM,5.95,,,
597,12/15/14 07:05:25 AM,5.96,,,
598,12/15/14 07:05:38 AM,5.97,,,
599,12/15/14 07:05:39 AM,5.98,,,
600,12/15/14 07:05:55 AM,5.99,,,
601,12/15/14 07:05:56 AM,6.00,,,
602,12/15/14 07:06:14 AM,6.01,,,
603,12/15/14 07:06:29 AM,6.02,,,
604,12/15/14 07:06:47 AM,6.03,,,
605,12/15/14 07:07:07 AM,6.04,,,
606,12/15/14 07:07:32 AM,6.05,,,
607,12/15/14 07:08:22 AM,6.06,,,
608,12/15/14 07:08:56 AM,6.07,,,
609,12/15/14 07:09:38 AM,6.08,,,
610,12/15/14 07:10:27 AM,6.09,,,
611,12/15/14 07:11:30 AM,6.10,,,
612,12/15/14 07:12:33 AM,6.11,,,
613,12/15/14 07:12:34 AM,6.12,,,
614,12/15/14 07:14:26 AM,6.13,,,
615,12/15/14 07:16:34 AM,6.14,,,
616,12/15/14 07:18:39 AM,6.15,,,
617,12/15/14 07:20:53 AM,6.16,,,
618,12/15/14 07:20:54 AM,6.17,,,
619,12/15/14 07:23:39 AM,6.18,,,
620,12/15/14 07:26:31 AM,6.19,,,
621,12/15/14 07:30:15 AM,6.20,,,
622,12/15/14 07:34:22 AM,6.21,,,
623,12/15/14 07:43:57 AM,6.22,,,
624,12/15/14 07:52:28 AM,6.23,,,
625,12/15/14 07:57:53 AM,6.24,,,
626,12/15/14 08:04:17 AM,6.25,,,
627,12/15/14 08:04:18 AM,6.26,,,
628,12/15/14 08:12:49 AM,6.27,,,
629,12/15/14 08:19:49 AM,6.28,,,
630,12/15/14 08:19:50 AM,6.29,,,
631,12/15/14 08:23:48 AM,6.30,,,
632,12/15/14 08:28:33 AM,6.31,,,
633,12/15/14 08:50:55 AM,6.32,,,
634,12/15/14 09:38:20 AM,6.33,,,
635,12/15/14 09:56:17 AM,6.34,,,
636,12/15/14 10:07:31 AM,6.35,,,
637,12/15/14 11:47:45 AM,6.36,,,
638,12/15/14 11:56:15 AM,6.37,,,
639,12/15/14 11:56:16 AM,6.38,,,
640,12/15/14 12:13:18 PM,6.39,,,
641,12/15/14 12:30:26 PM,6.40,,,
642,12/15/14 12:34:20 PM,6.41,,,
643,12/15/14 12:39:57 PM,6.42,,,
644,12/15/14 12:44:19 PM,6.43,,,
645,12/15/14 12:46:28 PM,6.44,,,
646,12/15/14 12:48:46 PM,6.45,,,
647,12/15/14 12:50:48 PM,6.46,,,
648,12/15/14 12:56:28 PM,6.47,,,
649,12/15/14 12:59:59 PM,6.48,,,
650,12/15/14 01:02:16 PM,6.49,,,
651,12/15/14 01:04:15 PM,6.50,,,
652,12/15/14 01:06:38 PM,6.51,,,
653,12/15/14 01:19:29 PM,6.52,,,
654,12/15/14 07:39:28 PM,6.53,,,
655,12/15/14 07:41:26 PM,6.54,,,
656,12/15/14 07:42:34 PM,6.55,,,
657,12/15/14 07:42:35 PM,6.56,,,
658,12/15/14 07:43:56 PM,6.57,,,
659,12/15/14 07:45:01 PM,6.58,,,
660,12/15/14 07:46:12 PM,6.59,,,
661,12/15/14 07:47:22 PM,6.60,,,
662,12/15/14 07:48:06 PM,6.61,,,
663,12/15/14 07:48:43 PM,6.62,,,
664,12/15/14 07:49:11 PM,6.63,,,
665,12/15/14 07:49:45 PM,6.64,,,
666,12/15/14 07:50:26 PM,6.65,,,
667,12/15/14 07:51:10 PM,6.66,,,
668,12/15/14 07:51:57 PM,6.67,,,
669,12/15/14 07:51:58 PM,6.68,,,
670,12/15/14 07:52:24 PM,6.69,,,
671,12/15/14 07:52:42 PM,6.70,,,
672,12/15/14 07:52:54 PM,6.71,,,
673,12/15/14 07:52:55 PM,6.72,,,
674,12/15/14 07:53:07 PM,6.73,,,
675,12/15/14 07:53:19 PM,6.74,,,
676,12/15/14 07:53:33 PM,6.75,,,
677,12/15/14 07:53:47 PM,6.76,,,
678,12/15/14 07:54:08 PM,6.77,,,
679,12/15/14 07:54:28 PM,6.78,,,
680,12/15/14 07:54:45 PM,6.79,,,
681,12/15/14 07:55:01 PM,6.80,,,
682,12/15/14 07:55:13 PM,6.81,,,
683,12/15/14 07:55:24 PM,6.82,,,
684,12/15/14 07:55:34 PM,6.83,,,
685,12/15/14 07:55:35 PM,6.84,,,
686,12/15/14 07:55:48 PM,6.85,,,
687,12/15/14 07:56:08 PM,6.86,,,
688,12/15/14 07:56:30 PM,6.87,,,
689,12/15/14 07:56:59 PM,6.88,,,
690,12/15/14 07:58:18 PM,6.89,,,
691,12/15/14 08:00:49 PM,6.90,,,
692,12/15/14 08:00:50 PM,6.91,,,
693,12/15/14 08:05:32 PM,6.92,,,
694,12/15/14 08:08:04 PM,6.93,,,
695,12/15/14 08:09:39 PM,6.94,,,
696,12/15/14 08:11:34 PM,6.95,,,
697,12/15/14 08:13:36 PM,6.96,,,
698,12/15/14 11:40:08 PM,6.97,,,
699,12/16/14 02:51:20 AM,6.98,,,
700,12/16/14 03:05:47 AM,6.99,,,
701,12/16/14 03:22:06 AM,7.00,,,
702,12/16/14 03:23:09 AM,7.01,,,
703,12/16/14 03:24:09 AM,7.02,,,
704,12/16/14 03:26:59 AM,7.03,,,
705,12/16/14 03:27:48 AM,7.04,,,
706,12/16/14 03:28:09 AM,7.05,,,
707,12/16/14 03:30:02 AM,7.06,,,
708,12/16/14 08:54:55 AM,7.07,,,
709,12/16/14 09:30:10 AM,7.08,,,
710,12/16/14 04:18:43 PM,7.09,,,
711,12/16/14 04:25:03 PM,7.10,,,
712,12/16/14 04:28:00 PM,7.11,,,
713,12/16/14 04:30:49 PM,7.12,,,
714,12/16/14 04:30:50 PM,7.13,,,
715,12/16/14 04:33:31 PM,7.14,,,
716,12/16/14 04:33:32 PM,7.15,,,
717,12/16/14 04:36:08 PM,7.16,,,
718,12/16/14 04:40:35 PM,7.17,,,
719,12/16/14 04:40:36 PM,7.18,,,
720,12/16/14 04:44:09 PM,7.19,,,
721,12/16/14 04:46:36 PM,7.20,,,
722,12/16/14 04:49:37 PM,7.21,,,
723,12/16/14 04:51:34 PM,7.22,,,
724,12/16/14 04:53:01 PM,7.23,,,
725,12/16/14 04:54:17 PM,7.24,,,
726,12/16/14 04:55:03 PM,7.25,,,
727,12/16/14 04:55:52 PM,7.26,,,
728,12/16/14 04:56:52 PM,7.27,,,
729,12/16/14 04:59:27 PM,7.28,,,
730,12/16/14 04:59:28 PM,7.29,,,
731,12/16/14 05:01:30 PM,7.30,,,
732,12/16/14 05:02:18 PM,7.31,,,
733,12/16/14 05:03:04 PM,7.32,,,
734,12/16/14 05:06:45 PM,7.33,,,
735,12/16/14 05:09:02 PM,7.34,,,
736,12/16/14 05:09:03 PM,7.35,,,
737,12/16/14 05:11:14 PM,7.36,,,
738,12/16/14 05:15:10 PM,7.37,,,
739,12/16/14 05:15:11 PM,7.38,,,
740,12/16/14 05:24:04 PM,7.39,,,
741,12/16/14 05:49:07 PM,7.40,,,
742,12/16/14 05:53:07 PM,7.41,,,
743,12/16/14 06:14:05 PM,7.42,,,
744,12/16/14 06:16:07 PM,7.43,,,
745,12/16/14 06:20:18 PM,7.44,,,
746,12/16/14 06:28:14 PM,7.45,,,
747,12/16/14 07:03:08 PM,7.46,,,
748,12/16/14 07:07:18 PM,7.47,,,
749,12/16/14 07:08:18 PM,7.48,,,
750,12/16/14 07:08:47 PM,7.49,,,
751,12/16/14 07:08:48 PM,7.50,,,
752,12/16/14 07:09:13 PM,7.51,,,
753,12/16/14 07:09:33 PM,7.52,,,
754,12/16/14 07:09:59 PM,7.53,,,
755,12/16/14 07:10:36 PM,7.54,,,
756,12/16/14 07:11:32 PM,7.55,,,
757,12/16/14 07:12:10 PM,7.56,,,
758,12/16/14 07:12:11 PM,7.57,,,
759,12/16/14 07:12:41 PM,7.58,,,
760,12/16/14 07:16:16 PM,7.59,,,
761,12/16/14 07:24:43 PM,7.60,,,
762,12/16/14 07:32:08 PM,7.61,,,
763,12/16/14 07:37:14 PM,7.62,,,
764,12/16/14 07:43:32 PM,7.63,,,
765,12/16/14 07:43:33 PM,7.64,,,
766,12/16/14 07:46:34 PM,7.65,,,
767,12/17/14 05:57:46 AM,7.66,,,
768,12/17/14 12:44:30 PM,,Logged,,
769,12/17/14 12:44:32 PM,7.66,,Logged,Logged
