"Plot Title: UNF"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 9668993, SEN S/N: 9668993)","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","Host Connected (LGR S/N: 9668993, SEN S/N: 9668993)","Stopped (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
97,01/22/19 12:00:00 AM,42.732,,,,,
98,01/22/19 01:00:00 AM,43.466,,,,,
99,01/22/19 02:00:00 AM,43.831,,,,,
100,01/22/19 03:00:00 AM,43.466,,,,,
101,01/22/19 04:00:00 AM,42.548,,,,,
102,01/22/19 05:00:00 AM,42.179,,,,,
103,01/22/19 06:00:00 AM,42.179,,,,,
104,01/22/19 07:00:00 AM,41.994,,,,,
105,01/22/19 08:00:00 AM,41.439,,,,,
106,01/22/19 09:00:00 AM,42.915,,,,,
107,01/22/19 10:00:00 AM,45.286,,,,,
108,01/22/19 11:00:00 AM,48.339,,,,,
109,01/22/19 12:00:00 PM,53.274,,,,,
110,01/22/19 01:00:00 PM,58.303,,,,,
111,01/22/19 02:00:00 PM,55.884,,,,,
112,01/22/19 03:00:00 PM,53.623,,,,,
113,01/22/19 04:00:00 PM,52.050,,,,,
114,01/22/19 05:00:00 PM,49.050,,,,,
115,01/22/19 06:00:00 PM,46.369,,,,,
116,01/22/19 07:00:00 PM,44.013,,,,,
117,01/22/19 08:00:00 PM,42.915,,,,,
118,01/22/19 09:00:00 PM,42.363,,,,,
119,01/22/19 10:00:00 PM,41.994,,,,,
120,01/22/19 11:00:00 PM,41.810,,,,,
121,01/23/19 12:00:00 AM,41.625,,,,,
122,01/23/19 01:00:00 AM,41.254,,,,,
123,01/23/19 02:00:00 AM,41.067,,,,,
124,01/23/19 03:00:00 AM,40.696,,,,,
125,01/23/19 04:00:00 AM,40.696,,,,,
126,01/23/19 05:00:00 AM,40.509,,,,,
127,01/23/19 06:00:00 AM,40.509,,,,,
128,01/23/19 07:00:00 AM,40.881,,,,,
129,01/23/19 08:00:00 AM,40.881,,,,,
130,01/23/19 09:00:00 AM,41.439,,,,,
131,01/23/19 10:00:00 AM,44.379,,,,,
132,01/23/19 11:00:00 AM,47.982,,,,,
133,01/23/19 12:00:00 PM,54.322,,,,,
134,01/23/19 01:00:00 PM,60.883,,,,,
135,01/23/19 02:00:00 PM,58.820,,,,,
136,01/23/19 03:00:00 PM,56.923,,,,,
137,01/23/19 04:00:00 PM,55.537,,,,,
138,01/23/19 05:00:00 PM,52.925,,,,,
139,01/23/19 06:00:00 PM,50.643,,,,,
140,01/23/19 07:00:00 PM,48.517,,,,,
141,01/23/19 08:00:00 PM,47.624,,,,,
142,01/23/19 09:00:00 PM,47.088,,,,,
143,01/23/19 10:00:00 PM,46.728,,,,,
144,01/23/19 11:00:00 PM,46.369,,,,,
145,01/24/19 12:00:00 AM,46.369,,,,,
146,01/24/19 01:00:00 AM,46.008,,,,,
147,01/24/19 02:00:00 AM,46.188,,,,,
148,01/24/19 03:00:00 AM,46.188,,,,,
149,01/24/19 04:00:00 AM,45.828,,,,,
150,01/24/19 05:00:00 AM,45.286,,,,,
151,01/24/19 06:00:00 AM,44.922,,,,,
152,01/24/19 07:00:00 AM,44.560,,,,,
153,01/24/19 08:00:00 AM,44.560,,,,,
154,01/24/19 09:00:00 AM,45.466,,,,,
155,01/24/19 10:00:00 AM,49.050,,,,,
156,01/24/19 11:00:00 AM,52.225,,,,,
157,01/24/19 12:00:00 PM,58.647,,,,,
158,01/24/19 01:00:00 PM,64.310,,,,,
159,01/24/19 02:00:00 PM,61.912,,,,,
160,01/24/19 03:00:00 PM,59.508,,,,,
161,01/24/19 04:00:00 PM,57.441,,,,,
162,01/24/19 05:00:00 PM,54.669,,,,,
163,01/24/19 06:00:00 PM,51.523,,,,,
164,01/24/19 07:00:00 PM,48.695,,,,,
165,01/24/19 08:00:00 PM,47.266,,,,,
166,01/24/19 09:00:00 PM,46.728,,,,,
167,01/24/19 10:00:00 PM,46.369,,,,,
168,01/24/19 11:00:00 PM,45.828,,,,,
169,01/25/19 12:00:00 AM,45.466,,,,,
170,01/25/19 01:00:00 AM,45.104,,,,,
171,01/25/19 02:00:00 AM,44.922,,,,,
172,01/25/19 03:00:00 AM,44.742,,,,,
173,01/25/19 04:00:00 AM,44.379,,,,,
174,01/25/19 05:00:00 AM,44.013,,,,,
175,01/25/19 06:00:00 AM,43.831,,,,,
176,01/25/19 07:00:00 AM,44.195,,,,,
177,01/25/19 08:00:00 AM,44.379,,,,,
178,01/25/19 09:00:00 AM,45.286,,,,,
179,01/25/19 10:00:00 AM,48.517,,,,,
180,01/25/19 11:00:00 AM,52.401,,,,,
181,01/25/19 12:00:00 PM,58.993,,,,,
182,01/25/19 01:00:00 PM,66.193,,,,,
183,01/25/19 02:00:00 PM,62.254,,,,,
184,01/25/19 03:00:00 PM,59.680,,,,,
185,01/25/19 04:00:00 PM,58.476,,,,,
186,01/25/19 05:00:00 PM,55.537,,,,,
187,01/25/19 06:00:00 PM,53.449,,,,,
188,01/25/19 07:00:00 PM,51.874,,,,,
189,01/25/19 08:00:00 PM,50.643,,,,,
190,01/25/19 09:00:00 PM,49.050,,,,,
191,01/25/19 10:00:00 PM,48.517,,,,,
192,01/25/19 11:00:00 PM,48.517,,,,,
193,01/26/19 12:00:00 AM,48.517,,,,,
194,01/26/19 01:00:00 AM,48.871,,,,,
195,01/26/19 02:00:00 AM,48.517,,,,,
196,01/26/19 03:00:00 AM,48.517,,,,,
197,01/26/19 04:00:00 AM,48.339,,,,,
198,01/26/19 05:00:00 AM,48.160,,,,,
199,01/26/19 06:00:00 AM,47.266,,,,,
200,01/26/19 07:00:00 AM,47.266,,,,,
201,01/26/19 08:00:00 AM,47.446,,,,,
202,01/26/19 09:00:00 AM,49.228,,,,,
203,01/26/19 10:00:00 AM,52.925,,,,,
204,01/26/19 11:00:00 AM,57.096,,,,,
205,01/26/19 12:00:00 PM,60.539,,,,,
206,01/26/19 01:00:00 PM,65.680,,,,,
207,01/26/19 02:00:00 PM,64.310,,,,,
208,01/26/19 03:00:00 PM,62.083,,,,,
209,01/26/19 04:00:00 PM,60.539,,,,,
210,01/26/19 05:00:00 PM,58.476,,,,,
211,01/26/19 06:00:00 PM,55.364,,,,,
212,01/26/19 07:00:00 PM,53.100,,,,,
213,01/26/19 08:00:00 PM,52.050,,,,,
214,01/26/19 09:00:00 PM,51.699,,,,,
215,01/26/19 10:00:00 PM,51.346,,,,,
216,01/26/19 11:00:00 PM,50.819,,,,,
217,01/27/19 12:00:00 AM,50.466,,,,,
218,01/27/19 01:00:00 AM,50.643,,,,,
219,01/27/19 02:00:00 AM,50.995,,,,,
220,01/27/19 03:00:00 AM,50.995,,,,,
221,01/27/19 04:00:00 AM,51.699,,,,,
222,01/27/19 05:00:00 AM,51.346,,,,,
223,01/27/19 06:00:00 AM,51.523,,,,,
224,01/27/19 07:00:00 AM,51.172,,,,,
225,01/27/19 08:00:00 AM,51.523,,,,,
226,01/27/19 09:00:00 AM,52.750,,,,,
227,01/27/19 10:00:00 AM,55.189,,,,,
228,01/27/19 11:00:00 AM,61.398,,,,,
229,01/27/19 11:31:06 AM,,,Logged,,,
230,01/27/19 11:31:17 AM,,,,Logged,,
231,01/27/19 11:31:31 AM,,,,Logged,,
232,01/27/19 11:31:38 AM,,,,Logged,,
233,01/27/19 11:31:48 AM,,0.38,,,Logged,Logged
