"Plot Title: UQC"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10592076, SEN S/N: 10592076)","Event, inches (LGR S/N: 10592076, SEN S/N: 10592076)","Coupler Detached (LGR S/N: 10592076, SEN S/N: 10592076)","Coupler Attached (LGR S/N: 10592076, SEN S/N: 10592076)","Stopped (LGR S/N: 10592076, SEN S/N: 10592076)","End Of File (LGR S/N: 10592076, SEN S/N: 10592076)"
522,12/12/16 07:30:29 PM,49.404,,,,,
523,12/12/16 08:30:29 PM,50.290,,,,,
524,12/12/16 09:30:29 PM,51.699,,,,,
525,12/12/16 10:30:29 PM,50.290,,,,,
526,12/12/16 11:30:29 PM,48.871,,,,,
527,12/13/16 12:30:29 AM,50.290,,,,,
528,12/13/16 01:30:29 AM,48.871,,,,,
529,12/13/16 02:30:29 AM,49.050,,,,,
530,12/13/16 03:30:29 AM,49.759,,,,,
531,12/13/16 04:30:29 AM,50.466,,,,,
532,12/13/16 05:30:29 AM,48.871,,,,,
533,12/13/16 06:30:29 AM,49.404,,,,,
534,12/13/16 07:30:29 AM,47.802,,,,,
535,12/13/16 08:30:29 AM,50.643,,,,,
536,12/13/16 09:30:29 AM,55.364,,,,,
537,12/13/16 10:30:29 AM,57.441,,,,,
538,12/13/16 11:30:29 AM,63.111,,,,,
539,12/13/16 12:30:29 PM,59.164,,,,,
540,12/13/16 01:30:29 PM,60.712,,,,,
541,12/13/16 02:30:29 PM,58.820,,,,,
542,12/13/16 03:30:29 PM,57.096,,,,,
543,12/13/16 04:30:29 PM,54.495,,,,,
544,12/13/16 05:30:29 PM,51.346,,,,,
545,12/13/16 05:35:52 PM,,3.72,,,,
546,12/13/16 06:30:29 PM,52.225,,,,,
547,12/13/16 07:30:29 PM,52.225,,,,,
548,12/13/16 08:06:27 PM,,3.73,,,,
549,12/13/16 08:30:29 PM,52.050,,,,,
550,12/13/16 09:30:29 PM,52.225,,,,,
551,12/13/16 10:30:29 PM,52.925,,,,,
552,12/13/16 11:27:28 PM,,3.74,,,,
553,12/13/16 11:30:29 PM,53.973,,,,,
554,12/13/16 11:34:25 PM,,3.75,,,,
555,12/14/16 12:05:20 AM,,3.76,,,,
556,12/14/16 12:30:29 AM,53.623,,,,,
557,12/14/16 12:35:26 AM,,3.77,,,,
558,12/14/16 01:30:29 AM,53.798,,,,,
559,12/14/16 01:42:53 AM,,3.78,,,,
560,12/14/16 02:00:00 AM,,3.79,,,,
561,12/14/16 02:07:53 AM,,3.80,,,,
562,12/14/16 02:25:21 AM,,3.81,,,,
563,12/14/16 02:30:29 AM,54.147,,,,,
564,12/14/16 03:23:15 AM,,3.82,,,,
565,12/14/16 03:30:29 AM,54.147,,,,,
566,12/14/16 04:30:29 AM,54.495,,,,,
567,12/14/16 05:30:29 AM,54.495,,,,,
568,12/14/16 06:30:29 AM,54.669,,,,,
569,12/14/16 07:30:29 AM,54.842,,,,,
570,12/14/16 08:30:29 AM,55.537,,,,,
571,12/14/16 09:30:29 AM,55.884,,,,,
572,12/14/16 09:41:41 AM,,3.83,,,,
573,12/14/16 10:30:29 AM,57.096,,,,,
574,12/14/16 11:30:29 AM,56.750,,,,,
575,12/14/16 12:30:29 PM,56.404,,,,,
576,12/14/16 01:30:29 PM,56.057,,,,,
577,12/14/16 02:30:29 PM,55.537,,,,,
578,12/14/16 03:30:29 PM,54.842,,,,,
579,12/14/16 04:04:45 PM,,3.84,,,,
580,12/14/16 04:30:29 PM,54.147,,,,,
581,12/14/16 04:48:05 PM,,3.85,,,,
582,12/14/16 04:57:55 PM,,3.86,,,,
583,12/14/16 05:30:29 PM,53.798,,,,,
584,12/14/16 05:36:10 PM,,3.87,,,,
585,12/14/16 06:30:29 PM,53.798,,,,,
586,12/14/16 07:30:29 PM,53.973,,,,,
587,12/14/16 08:30:29 PM,53.973,,,,,
588,12/14/16 09:30:29 PM,53.973,,,,,
589,12/14/16 10:30:29 PM,54.147,,,,,
590,12/14/16 11:30:29 PM,53.973,,,,,
591,12/15/16 12:30:29 AM,53.973,,,,,
592,12/15/16 01:30:29 AM,54.147,,,,,
593,12/15/16 02:30:29 AM,53.973,,,,,
594,12/15/16 03:30:29 AM,54.147,,,,,
595,12/15/16 04:05:26 AM,,3.88,,,,
596,12/15/16 04:16:28 AM,,3.89,,,,
597,12/15/16 04:27:40 AM,,3.90,,,,
598,12/15/16 04:30:29 AM,54.147,,,,,
599,12/15/16 04:51:39 AM,,3.91,,,,
600,12/15/16 05:30:29 AM,54.322,,,,,
601,12/15/16 05:35:37 AM,,3.92,,,,
602,12/15/16 05:48:35 AM,,3.93,,,,
603,12/15/16 05:58:50 AM,,3.94,,,,
604,12/15/16 06:13:28 AM,,3.95,,,,
605,12/15/16 06:30:29 AM,54.842,,,,,
606,12/15/16 07:03:37 AM,,3.96,,,,
607,12/15/16 07:14:40 AM,,3.97,,,,
608,12/15/16 07:21:40 AM,,3.98,,,,
609,12/15/16 07:30:29 AM,55.017,,,,,
610,12/15/16 07:34:11 AM,,3.99,,,,
611,12/15/16 07:54:28 AM,,4.00,,,,
612,12/15/16 08:18:41 AM,,4.01,,,,
613,12/15/16 08:28:21 AM,,4.02,,,,
614,12/15/16 08:30:29 AM,54.147,,,,,
615,12/15/16 08:31:55 AM,,4.03,,,,
616,12/15/16 08:35:03 AM,,4.04,,,,
617,12/15/16 08:35:04 AM,,4.05,,,,
618,12/15/16 08:38:35 AM,,4.06,,,,
619,12/15/16 08:42:30 AM,,4.07,,,,
620,12/15/16 08:47:12 AM,,4.08,,,,
621,12/15/16 08:55:26 AM,,4.09,,,,
622,12/15/16 09:06:56 AM,,4.10,,,,
623,12/15/16 09:12:47 AM,,4.11,,,,
624,12/15/16 09:12:48 AM,,4.12,,,,
625,12/15/16 09:24:02 AM,,4.13,,,,
626,12/15/16 09:30:29 AM,54.842,,,,,
627,12/15/16 10:14:45 AM,,4.14,,,,
628,12/15/16 10:21:43 AM,,4.15,,,,
629,12/15/16 10:26:51 AM,,4.16,,,,
630,12/15/16 10:30:29 AM,55.537,,,,,
631,12/15/16 10:31:40 AM,,4.17,,,,
632,12/15/16 10:36:25 AM,,4.18,,,,
633,12/15/16 10:41:42 AM,,4.19,,,,
634,12/15/16 10:48:08 AM,,4.20,,,,
635,12/15/16 11:01:38 AM,,4.21,,,,
636,12/15/16 11:10:27 AM,,4.22,,,,
637,12/15/16 11:18:22 AM,,4.23,,,,
638,12/15/16 11:25:08 AM,,4.24,,,,
639,12/15/16 11:30:29 AM,55.017,,,,,
640,12/15/16 11:30:45 AM,,4.25,,,,
641,12/15/16 11:35:52 AM,,4.26,,,,
642,12/15/16 11:41:11 AM,,4.27,,,,
643,12/15/16 11:46:05 AM,,4.28,,,,
644,12/15/16 11:51:18 AM,,4.29,,,,
645,12/15/16 11:56:23 AM,,4.30,,,,
646,12/15/16 12:02:02 PM,,4.31,,,,
647,12/15/16 12:07:54 PM,,4.32,,,,
648,12/15/16 12:14:59 PM,,4.33,,,,
649,12/15/16 12:23:26 PM,,4.34,,,,
650,12/15/16 12:30:29 PM,54.669,,,,,
651,12/15/16 12:53:59 PM,,4.35,,,,
652,12/15/16 01:02:23 PM,,4.36,,,,
653,12/15/16 01:13:28 PM,,4.37,,,,
654,12/15/16 01:30:29 PM,54.669,,,,,
655,12/15/16 01:32:00 PM,,4.38,,,,
656,12/15/16 01:41:10 PM,,4.39,,,,
657,12/15/16 01:49:32 PM,,4.40,,,,
658,12/15/16 02:00:13 PM,,4.41,,,,
659,12/15/16 02:12:39 PM,,4.42,,,,
660,12/15/16 02:18:59 PM,,4.43,,,,
661,12/15/16 02:25:07 PM,,4.44,,,,
662,12/15/16 02:25:08 PM,,4.45,,,,
663,12/15/16 02:30:29 PM,53.973,,,,,
664,12/15/16 02:31:37 PM,,4.46,,,,
665,12/15/16 02:38:07 PM,,4.47,,,,
666,12/15/16 02:45:50 PM,,4.48,,,,
667,12/15/16 02:56:00 PM,,4.49,,,,
668,12/15/16 03:08:31 PM,,4.50,,,,
669,12/15/16 03:17:05 PM,,4.51,,,,
670,12/15/16 03:25:31 PM,,4.52,,,,
671,12/15/16 03:30:29 PM,54.147,,,,,
672,12/15/16 03:34:20 PM,,4.53,,,,
673,12/15/16 03:34:21 PM,,4.54,,,,
674,12/15/16 03:44:14 PM,,4.55,,,,
675,12/15/16 03:53:23 PM,,4.56,,,,
676,12/15/16 04:00:29 PM,,4.57,,,,
677,12/15/16 04:06:04 PM,,4.58,,,,
678,12/15/16 04:11:40 PM,,4.59,,,,
679,12/15/16 04:17:06 PM,,4.60,,,,
680,12/15/16 04:22:51 PM,,4.61,,,,
681,12/15/16 04:28:20 PM,,4.62,,,,
682,12/15/16 04:30:29 PM,54.669,,,,,
683,12/15/16 04:33:51 PM,,4.63,,,,
684,12/15/16 04:38:37 PM,,4.64,,,,
685,12/15/16 04:43:19 PM,,4.65,,,,
686,12/15/16 04:47:36 PM,,4.66,,,,
687,12/15/16 04:51:44 PM,,4.67,,,,
688,12/15/16 04:55:44 PM,,4.68,,,,
689,12/15/16 04:59:50 PM,,4.69,,,,
690,12/15/16 05:03:48 PM,,4.70,,,,
691,12/15/16 05:07:55 PM,,4.71,,,,
692,12/15/16 05:11:57 PM,,4.72,,,,
693,12/15/16 05:16:08 PM,,4.73,,,,
694,12/15/16 05:20:13 PM,,4.74,,,,
695,12/15/16 05:24:24 PM,,4.75,,,,
696,12/15/16 05:28:23 PM,,4.76,,,,
697,12/15/16 05:30:29 PM,54.669,,,,,
698,12/15/16 05:32:31 PM,,4.77,,,,
699,12/15/16 05:36:18 PM,,4.78,,,,
700,12/15/16 05:40:13 PM,,4.79,,,,
701,12/15/16 05:43:59 PM,,4.80,,,,
702,12/15/16 05:47:55 PM,,4.81,,,,
703,12/15/16 05:51:41 PM,,4.82,,,,
704,12/15/16 05:55:40 PM,,4.83,,,,
705,12/15/16 05:59:30 PM,,4.84,,,,
706,12/15/16 06:03:33 PM,,4.85,,,,
707,12/15/16 06:07:23 PM,,4.86,,,,
708,12/15/16 06:11:27 PM,,4.87,,,,
709,12/15/16 06:15:16 PM,,4.88,,,,
710,12/15/16 06:15:17 PM,,4.89,,,,
711,12/15/16 06:19:22 PM,,4.90,,,,
712,12/15/16 06:23:11 PM,,4.91,,,,
713,12/15/16 06:27:14 PM,,4.92,,,,
714,12/15/16 06:30:29 PM,54.842,,,,,
715,12/15/16 06:31:13 PM,,4.93,,,,
716,12/15/16 06:35:20 PM,,4.94,,,,
717,12/15/16 06:39:17 PM,,4.95,,,,
718,12/15/16 06:39:18 PM,,4.96,,,,
719,12/15/16 06:43:33 PM,,4.97,,,,
720,12/15/16 06:47:41 PM,,4.98,,,,
721,12/15/16 06:52:01 PM,,4.99,,,,
722,12/15/16 06:56:07 PM,,5.00,,,,
723,12/15/16 07:00:32 PM,,5.01,,,,
724,12/15/16 07:04:50 PM,,5.02,,,,
725,12/15/16 07:09:23 PM,,5.03,,,,
726,12/15/16 07:13:47 PM,,5.04,,,,
727,12/15/16 07:18:30 PM,,5.05,,,,
728,12/15/16 07:23:04 PM,,5.06,,,,
729,12/15/16 07:27:49 PM,,5.07,,,,
730,12/15/16 07:30:29 PM,54.842,,,,,
731,12/15/16 07:32:29 PM,,5.08,,,,
732,12/15/16 07:37:18 PM,,5.09,,,,
733,12/15/16 07:41:56 PM,,5.10,,,,
734,12/15/16 07:46:36 PM,,5.11,,,,
735,12/15/16 07:50:55 PM,,5.12,,,,
736,12/15/16 07:55:21 PM,,5.13,,,,
737,12/15/16 07:59:40 PM,,5.14,,,,
738,12/15/16 08:04:15 PM,,5.15,,,,
739,12/15/16 08:08:44 PM,,5.16,,,,
740,12/15/16 08:13:24 PM,,5.17,,,,
741,12/15/16 08:17:59 PM,,5.18,,,,
742,12/15/16 08:22:49 PM,,5.19,,,,
743,12/15/16 08:27:32 PM,,5.20,,,,
744,12/15/16 08:30:29 PM,54.669,,,,,
745,12/15/16 08:32:37 PM,,5.21,,,,
746,12/15/16 08:37:35 PM,,5.22,,,,
747,12/15/16 08:42:55 PM,,5.23,,,,
748,12/15/16 08:48:10 PM,,5.24,,,,
749,12/15/16 08:53:46 PM,,5.25,,,,
750,12/15/16 08:59:19 PM,,5.26,,,,
751,12/15/16 09:05:15 PM,,5.27,,,,
752,12/15/16 09:11:05 PM,,5.28,,,,
753,12/15/16 09:17:13 PM,,5.29,,,,
754,12/15/16 09:23:13 PM,,5.30,,,,
755,12/15/16 09:29:32 PM,,5.31,,,,
756,12/15/16 09:30:29 PM,54.495,,,,,
757,12/15/16 09:35:22 PM,,5.32,,,,
758,12/15/16 09:41:38 PM,,5.33,,,,
759,12/15/16 09:47:53 PM,,5.34,,,,
760,12/15/16 09:54:24 PM,,5.35,,,,
761,12/15/16 10:00:51 PM,,5.36,,,,
762,12/15/16 10:07:38 PM,,5.37,,,,
763,12/15/16 10:14:26 PM,,5.38,,,,
764,12/15/16 10:21:39 PM,,5.39,,,,
765,12/15/16 10:28:58 PM,,5.40,,,,
766,12/15/16 10:30:29 PM,50.466,,,,,
767,12/15/16 10:36:47 PM,,5.41,,,,
768,12/15/16 10:45:00 PM,,5.42,,,,
769,12/15/16 10:54:02 PM,,5.43,,,,
770,12/15/16 11:03:38 PM,,5.44,,,,
771,12/15/16 11:14:33 PM,,5.45,,,,
772,12/15/16 11:25:40 PM,,5.46,,,,
773,12/15/16 11:30:29 PM,47.802,,,,,
774,12/15/16 11:38:20 PM,,5.47,,,,
775,12/15/16 11:52:12 PM,,5.48,,,,
776,12/16/16 12:30:29 AM,45.286,,,,,
777,12/16/16 01:30:29 AM,45.104,,,,,
778,12/16/16 02:30:29 AM,44.742,,,,,
779,12/16/16 03:30:29 AM,45.286,,,,,
780,12/16/16 04:30:29 AM,45.466,,,,,
781,12/16/16 05:30:29 AM,44.922,,,,,
782,12/16/16 06:30:29 AM,44.195,,,,,
783,12/16/16 07:30:29 AM,44.922,,,,,
784,12/16/16 08:30:29 AM,46.908,,,,,
785,12/16/16 09:30:29 AM,52.050,,,,,
786,12/16/16 10:12:40 AM,,5.49,,,,
787,12/16/16 10:30:29 AM,57.958,,,,,
788,12/16/16 11:30:29 AM,58.303,,,,,
789,12/16/16 12:30:29 PM,53.623,,,,,
790,12/16/16 01:30:29 PM,62.083,,,,,
791,12/16/16 02:30:29 PM,63.282,,,,,
792,12/16/16 03:30:29 PM,58.993,,,,,
793,12/16/16 04:30:29 PM,51.172,,,,,
794,12/16/16 05:30:29 PM,44.195,,,,,
795,12/16/16 06:30:29 PM,43.648,,,,,
796,12/16/16 07:30:29 PM,43.648,,,,,
797,12/16/16 08:30:29 PM,43.466,,,,,
798,12/16/16 09:30:29 PM,42.548,,,,,
799,12/16/16 10:30:29 PM,41.254,,,,,
800,12/16/16 11:30:29 PM,40.321,,,,,
801,12/17/16 12:30:29 AM,38.629,,,,,
802,12/17/16 01:30:29 AM,37.488,,,,,
803,12/17/16 02:30:29 AM,37.107,,,,,
804,12/17/16 03:30:29 AM,36.338,,,,,
805,12/17/16 04:30:29 AM,35.370,,,,,
806,12/17/16 05:30:29 AM,35.370,,,,,
807,12/17/16 06:30:29 AM,34.981,,,,,
808,12/17/16 07:30:29 AM,35.564,,,,,
809,12/17/16 08:30:29 AM,38.250,,,,,
810,12/17/16 09:30:29 AM,50.466,,,,,
811,12/17/16 10:30:29 AM,63.797,,,,,
812,12/17/16 11:30:29 AM,65.338,,,,,
813,12/17/16 12:30:29 PM,64.652,,,,,
814,12/17/16 01:30:29 PM,64.310,,,,,
815,12/17/16 02:30:29 PM,63.282,,,,,
816,12/17/16 03:30:29 PM,60.883,,,,,
817,12/17/16 04:30:29 PM,56.057,,,,,
818,12/17/16 05:30:29 PM,40.881,,,,,
819,12/17/16 06:30:29 PM,38.250,,,,,
820,12/17/16 07:30:29 PM,38.440,,,,,
821,12/17/16 08:30:29 PM,39.007,,,,,
822,12/17/16 09:30:29 PM,39.760,,,,,
823,12/17/16 10:30:29 PM,39.760,,,,,
824,12/17/16 11:30:29 PM,39.196,,,,,
825,12/18/16 12:30:29 AM,39.573,,,,,
826,12/18/16 01:30:29 AM,38.440,,,,,
827,12/18/16 02:30:29 AM,36.338,,,,,
828,12/18/16 03:30:29 AM,37.107,,,,,
829,12/18/16 04:30:29 AM,36.723,,,,,
830,12/18/16 05:30:29 AM,36.531,,,,,
831,12/18/16 06:30:29 AM,36.338,,,,,
832,12/18/16 07:30:29 AM,35.951,,,,,
833,12/18/16 08:30:29 AM,37.870,,,,,
834,12/18/16 09:30:29 AM,50.819,,,,,
835,12/18/16 10:30:29 AM,64.825,,,,,
836,12/18/16 11:30:29 AM,65.509,,,,,
837,12/18/16 12:30:29 PM,64.481,,,,,
838,12/18/16 01:30:29 PM,64.652,,,,,
839,12/18/16 02:30:29 PM,63.455,,,,,
840,12/18/16 03:30:29 PM,63.111,,,,,
841,12/18/16 04:30:29 PM,57.785,,,,,
842,12/18/16 05:30:29 PM,42.363,,,,,
843,12/18/16 06:30:29 PM,40.321,,,,,
844,12/18/16 07:30:29 PM,40.509,,,,,
845,12/18/16 08:30:29 PM,39.196,,,,,
846,12/18/16 09:30:29 PM,39.947,,,,,
847,12/18/16 10:30:29 PM,39.760,,,,,
848,12/18/16 11:30:29 PM,39.196,,,,,
849,12/19/16 12:30:29 AM,39.947,,,,,
850,12/19/16 01:30:29 AM,40.134,,,,,
851,12/19/16 02:30:29 AM,40.881,,,,,
852,12/19/16 03:30:29 AM,40.509,,,,,
853,12/19/16 04:30:29 AM,37.870,,,,,
854,12/19/16 05:30:29 AM,39.007,,,,,
855,12/19/16 06:30:29 AM,44.013,,,,,
856,12/19/16 07:30:29 AM,44.742,,,,,
857,12/19/16 08:30:29 AM,43.648,,,,,
858,12/19/16 09:30:29 AM,57.614,,,,,
859,12/19/16 10:30:29 AM,72.891,,,,,
860,12/19/16 11:30:29 AM,68.248,,,,,
861,12/19/16 12:30:29 PM,67.050,,,,,
862,12/19/16 01:30:29 PM,66.879,,,,,
863,12/19/16 02:30:29 PM,67.564,,,,,
864,12/19/16 03:30:29 PM,64.481,,,,,
865,12/19/16 04:30:29 PM,62.769,,,,,
866,12/19/16 05:30:29 PM,48.160,,,,,
867,12/19/16 06:30:29 PM,45.286,,,,,
868,12/19/16 07:30:29 PM,47.446,,,,,
869,12/19/16 08:30:29 PM,47.446,,,,,
870,12/19/16 09:30:29 PM,48.339,,,,,
871,12/19/16 10:30:29 PM,50.643,,,,,
872,12/19/16 11:30:29 PM,50.290,,,,,
873,12/20/16 12:30:29 AM,47.982,,,,,
874,12/20/16 01:30:29 AM,50.819,,,,,
875,12/20/16 02:30:29 AM,46.008,,,,,
876,12/20/16 03:30:29 AM,43.648,,,,,
877,12/20/16 04:30:29 AM,44.379,,,,,
878,12/20/16 05:30:29 AM,43.831,,,,,
879,12/20/16 06:30:29 AM,42.548,,,,,
880,12/20/16 07:30:29 AM,42.732,,,,,
881,12/20/16 08:30:29 AM,45.104,,,,,
882,12/20/16 09:30:29 AM,57.441,,,,,
883,12/20/16 10:30:29 AM,70.995,,,,,
884,12/20/16 11:30:29 AM,74.964,,,,,
885,12/20/16 12:30:29 PM,73.407,,,,,
886,12/20/16 01:30:29 PM,79.151,,,,,
887,12/20/16 02:30:29 PM,79.678,,,,,
888,12/20/16 03:30:29 PM,78.098,,,,,
889,12/20/16 04:30:29 PM,71.168,,,,,
890,12/20/16 05:30:29 PM,56.750,,,,,
891,12/20/16 06:30:29 PM,54.842,,,,,
892,12/20/16 07:30:29 PM,53.449,,,,,
893,12/20/16 08:30:29 PM,52.225,,,,,
894,12/20/16 09:30:29 PM,51.346,,,,,
895,12/20/16 10:30:29 PM,51.699,,,,,
896,12/20/16 11:30:29 PM,49.404,,,,,
897,12/21/16 12:30:29 AM,50.290,,,,,
898,12/21/16 01:30:29 AM,49.228,,,,,
899,12/21/16 02:30:29 AM,48.517,,,,,
900,12/21/16 03:30:29 AM,49.050,,,,,
901,12/21/16 04:30:29 AM,50.995,,,,,
902,12/21/16 05:30:29 AM,49.050,,,,,
903,12/21/16 06:30:29 AM,47.088,,,,,
904,12/21/16 07:30:29 AM,47.088,,,,,
905,12/21/16 08:30:29 AM,48.517,,,,,
906,12/21/16 09:30:29 AM,59.337,,,,,
907,12/21/16 10:30:29 AM,62.769,,,,,
908,12/21/16 11:30:29 AM,67.735,,,,,
909,12/21/16 12:30:29 PM,70.824,,,,,
910,12/21/16 01:30:29 PM,71.856,,,,,
911,12/21/16 02:30:29 PM,74.098,,,,,
912,12/21/16 03:30:29 PM,74.446,,,,,
913,12/21/16 04:30:29 PM,70.137,,,,,
914,12/21/16 05:30:29 PM,55.017,,,,,
915,12/21/16 06:30:29 PM,53.100,,,,,
916,12/21/16 07:30:29 PM,53.973,,,,,
917,12/21/16 08:30:29 PM,53.100,,,,,
918,12/21/16 09:30:29 PM,51.874,,,,,
919,12/21/16 10:30:29 PM,50.290,,,,,
920,12/21/16 11:30:29 PM,49.759,,,,,
921,12/22/16 12:30:29 AM,49.937,,,,,
922,12/22/16 01:30:29 AM,48.517,,,,,
923,12/22/16 02:30:29 AM,46.908,,,,,
924,12/22/16 03:30:29 AM,45.648,,,,,
925,12/22/16 04:30:29 AM,47.446,,,,,
926,12/22/16 05:30:29 AM,46.188,,,,,
927,12/22/16 06:30:29 AM,44.922,,,,,
928,12/22/16 07:30:29 AM,44.560,,,,,
929,12/22/16 08:30:29 AM,45.466,,,,,
930,12/22/16 09:30:29 AM,58.476,,,,,
931,12/22/16 10:30:29 AM,70.995,,,,,
932,12/22/16 11:30:29 AM,70.308,,,,,
933,12/22/16 12:30:29 PM,70.137,,,,,
934,12/22/16 01:30:29 PM,70.137,,,,,
935,12/22/16 02:30:29 PM,72.545,,,,,
936,12/22/16 03:30:29 PM,68.763,,,,,
937,12/22/16 04:30:29 PM,65.851,,,,,
938,12/22/16 05:30:29 PM,52.225,,,,,
939,12/22/16 06:30:29 PM,49.582,,,,,
940,12/22/16 07:30:29 PM,47.982,,,,,
941,12/22/16 08:30:29 PM,50.113,,,,,
942,12/22/16 09:30:29 PM,46.188,,,,,
943,12/22/16 10:30:29 PM,45.828,,,,,
944,12/22/16 11:30:29 PM,49.228,,,,,
945,12/23/16 12:30:29 AM,50.995,,,,,
946,12/23/16 01:30:29 AM,50.290,,,,,
947,12/23/16 02:30:29 AM,48.517,,,,,
948,12/23/16 03:30:29 AM,49.759,,,,,
949,12/23/16 04:30:29 AM,47.982,,,,,
950,12/23/16 04:32:02 AM,,5.50,,,,
951,12/23/16 04:43:02 AM,,5.51,,,,
952,12/23/16 04:50:58 AM,,5.52,,,,
953,12/23/16 04:58:04 AM,,5.53,,,,
954,12/23/16 05:05:12 AM,,5.54,,,,
955,12/23/16 05:05:13 AM,,5.55,,,,
956,12/23/16 05:13:22 AM,,5.56,,,,
957,12/23/16 05:22:49 AM,,5.57,,,,
958,12/23/16 05:30:29 AM,47.802,,,,,
959,12/23/16 05:34:45 AM,,5.58,,,,
960,12/23/16 06:04:48 AM,,5.59,,,,
961,12/23/16 06:19:40 AM,,5.60,,,,
962,12/23/16 06:29:02 AM,,5.61,,,,
963,12/23/16 06:30:29 AM,45.286,,,,,
964,12/23/16 06:36:55 AM,,5.62,,,,
965,12/23/16 06:43:16 AM,,5.63,,,,
966,12/23/16 06:49:38 AM,,5.64,,,,
967,12/23/16 06:55:46 AM,,5.65,,,,
968,12/23/16 07:01:58 AM,,5.66,,,,
969,12/23/16 07:07:56 AM,,5.67,,,,
970,12/23/16 07:14:23 AM,,5.68,,,,
971,12/23/16 07:20:40 AM,,5.69,,,,
972,12/23/16 07:27:26 AM,,5.70,,,,
973,12/23/16 07:30:29 AM,44.379,,,,,
974,12/23/16 07:33:48 AM,,5.71,,,,
975,12/23/16 07:40:21 AM,,5.72,,,,
976,12/23/16 07:46:38 AM,,5.73,,,,
977,12/23/16 07:53:28 AM,,5.74,,,,
978,12/23/16 08:00:13 AM,,5.75,,,,
979,12/23/16 08:06:56 AM,,5.76,,,,
980,12/23/16 08:13:41 AM,,5.77,,,,
981,12/23/16 08:20:36 AM,,5.78,,,,
982,12/23/16 08:27:28 AM,,5.79,,,,
983,12/23/16 08:30:29 AM,46.008,,,,,
984,12/23/16 08:34:04 AM,,5.80,,,,
985,12/23/16 08:40:34 AM,,5.81,,,,
986,12/23/16 08:40:35 AM,,5.82,,,,
987,12/23/16 08:46:59 AM,,5.83,,,,
988,12/23/16 08:53:28 AM,,5.84,,,,
989,12/23/16 09:00:13 AM,,5.85,,,,
990,12/23/16 09:06:40 AM,,5.86,,,,
991,12/23/16 09:13:27 AM,,5.87,,,,
992,12/23/16 09:20:06 AM,,5.88,,,,
993,12/23/16 09:27:06 AM,,5.89,,,,
994,12/23/16 09:30:29 AM,47.266,,,,,
995,12/23/16 09:33:28 AM,,5.90,,,,
996,12/23/16 09:39:42 AM,,5.91,,,,
997,12/23/16 09:45:43 AM,,5.92,,,,
998,12/23/16 09:52:04 AM,,5.93,,,,
999,12/23/16 09:58:26 AM,,5.94,,,,
1000,12/23/16 10:05:08 AM,,5.95,,,,
1001,12/23/16 10:11:52 AM,,5.96,,,,
1002,12/23/16 10:11:53 AM,,5.97,,,,
1003,12/23/16 10:18:39 AM,,5.98,,,,
1004,12/23/16 10:25:48 AM,,5.99,,,,
1005,12/23/16 10:30:29 AM,49.937,,,,,
1006,12/23/16 10:32:59 AM,,6.00,,,,
1007,12/23/16 10:40:37 AM,,6.01,,,,
1008,12/23/16 10:48:45 AM,,6.02,,,,
1009,12/23/16 10:57:50 AM,,6.03,,,,
1010,12/23/16 11:07:03 AM,,6.04,,,,
1011,12/23/16 11:15:22 AM,,6.05,,,,
1012,12/23/16 11:22:53 AM,,6.06,,,,
1013,12/23/16 11:30:13 AM,,6.07,,,,
1014,12/23/16 11:30:14 AM,,6.08,,,,
1015,12/23/16 11:30:29 AM,47.802,,,,,
1016,12/23/16 11:37:01 AM,,6.09,,,,
1017,12/23/16 11:43:31 AM,,6.10,,,,
1018,12/23/16 11:49:37 AM,,6.11,,,,
1019,12/23/16 11:55:43 AM,,6.12,,,,
1020,12/23/16 12:01:43 PM,,6.13,,,,
1021,12/23/16 12:07:49 PM,,6.14,,,,
1022,12/23/16 12:13:42 PM,,6.15,,,,
1023,12/23/16 12:19:45 PM,,6.16,,,,
1024,12/23/16 12:25:42 PM,,6.17,,,,
1025,12/23/16 12:30:29 PM,50.290,,,,,
1026,12/23/16 12:31:47 PM,,6.18,,,,
1027,12/23/16 12:37:49 PM,,6.19,,,,
1028,12/23/16 12:44:01 PM,,6.20,,,,
1029,12/23/16 12:50:16 PM,,6.21,,,,
1030,12/23/16 12:56:59 PM,,6.22,,,,
1031,12/23/16 12:57:00 PM,,6.23,,,,
1032,12/23/16 01:03:58 PM,,6.24,,,,
1033,12/23/16 01:11:16 PM,,6.25,,,,
1034,12/23/16 01:18:39 PM,,6.26,,,,
1035,12/23/16 01:26:20 PM,,6.27,,,,
1036,12/23/16 01:30:29 PM,50.995,,,,,
1037,12/23/16 01:34:00 PM,,6.28,,,,
1038,12/23/16 01:41:57 PM,,6.29,,,,
1039,12/23/16 01:49:59 PM,,6.30,,,,
1040,12/23/16 01:58:01 PM,,6.31,,,,
1041,12/23/16 01:58:02 PM,,6.32,,,,
1042,12/23/16 02:05:52 PM,,6.33,,,,
1043,12/23/16 02:14:15 PM,,6.34,,,,
1044,12/23/16 02:22:42 PM,,6.35,,,,
1045,12/23/16 02:30:29 PM,53.973,,,,,
1046,12/23/16 02:31:34 PM,,6.36,,,,
1047,12/23/16 02:40:57 PM,,6.37,,,,
1048,12/23/16 02:50:30 PM,,6.38,,,,
1049,12/23/16 03:00:08 PM,,6.39,,,,
