"Plot Title: UNF"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 9668993, SEN S/N: 9668993)","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","Host Connected (LGR S/N: 9668993, SEN S/N: 9668993)","Stopped (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
522,01/17/19 03:00:00 PM,54.495,,,,,
523,01/17/19 04:00:00 PM,54.147,,,,,
524,01/17/19 05:00:00 PM,53.623,,,,,
525,01/17/19 06:00:00 PM,53.100,,,,,
526,01/17/19 07:00:00 PM,52.925,,,,,
527,01/17/19 08:00:00 PM,52.750,,,,,
528,01/17/19 09:00:00 PM,52.225,,,,,
529,01/17/19 10:00:00 PM,50.995,,,,,
530,01/17/19 11:00:00 PM,50.290,,,,,
531,01/18/19 12:00:00 AM,49.582,,,,,
532,01/18/19 01:00:00 AM,49.404,,,,,
533,01/18/19 02:00:00 AM,49.404,,,,,
534,01/18/19 03:00:00 AM,49.404,,,,,
535,01/18/19 04:00:00 AM,49.582,,,,,
536,01/18/19 05:00:00 AM,49.228,,,,,
537,01/18/19 06:00:00 AM,48.160,,,,,
538,01/18/19 07:00:00 AM,48.339,,,,,
539,01/18/19 08:00:00 AM,48.695,,,,,
540,01/18/19 09:00:00 AM,50.643,,,,,
541,01/18/19 10:00:00 AM,53.623,,,,,
542,01/18/19 11:00:00 AM,56.404,,,,,
543,01/18/19 12:00:00 PM,58.820,,,,,
544,01/18/19 01:00:00 PM,60.712,,,,,
545,01/18/19 02:00:00 PM,58.647,,,,,
546,01/18/19 03:00:00 PM,58.476,,,,,
547,01/18/19 04:00:00 PM,57.441,,,,,
548,01/18/19 05:00:00 PM,55.537,,,,,
549,01/18/19 06:00:00 PM,52.750,,,,,
550,01/18/19 07:00:00 PM,51.874,,,,,
551,01/18/19 08:00:00 PM,50.643,,,,,
552,01/18/19 09:00:00 PM,50.466,,,,,
553,01/18/19 10:00:00 PM,50.290,,,,,
554,01/18/19 11:00:00 PM,50.113,,,,,
555,01/19/19 12:00:00 AM,50.466,,,,,
556,01/19/19 01:00:00 AM,49.937,,,,,
557,01/19/19 02:00:00 AM,50.290,,,,,
558,01/19/19 03:00:00 AM,50.466,,,,,
559,01/19/19 04:00:00 AM,50.290,,,,,
560,01/19/19 05:00:00 AM,50.466,,,,,
561,01/19/19 06:00:00 AM,50.290,,,,,
562,01/19/19 07:00:00 AM,50.113,,,,,
563,01/19/19 08:00:00 AM,49.759,,,,,
564,01/19/19 09:00:00 AM,50.995,,,,,
565,01/19/19 10:00:00 AM,54.147,,,,,
566,01/19/19 11:00:00 AM,57.268,,,,,
567,01/19/19 12:00:00 PM,60.883,,,,,
568,01/19/19 01:00:00 PM,64.481,,,,,
569,01/19/19 01:30:56 PM,,,Logged,,,
570,01/19/19 01:30:59 PM,,,,Logged,,
571,01/19/19 01:31:32 PM,,4.20,,,Logged,Logged
