"Plot Title: UNF"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10592083, SEN S/N: 10592083, LBL: LLAMP - UNF)","Event, inches (LGR S/N: 10592083, SEN S/N: 10592083, LBL: UNF)","Coupler Attached (LGR S/N: 10592083, SEN S/N: 10592083)","Host Connected (LGR S/N: 10592083, SEN S/N: 10592083)","End Of File (LGR S/N: 10592083, SEN S/N: 10592083)"
1090,01/29/40 02:13:23 AM,72.891,,,,
1091,01/29/40 02:14:23 AM,72.718,,,,
1092,01/29/40 02:15:23 AM,72.891,,,,
1093,01/29/40 02:16:23 AM,72.718,,,,
1094,01/29/40 02:17:23 AM,72.718,,,,
1095,01/29/40 02:18:23 AM,72.891,,,,
1096,01/29/40 02:19:23 AM,72.718,,,,
1097,01/29/40 02:20:23 AM,72.718,,,,
1098,01/29/40 02:21:23 AM,72.718,,,,
1099,01/29/40 02:22:23 AM,72.718,,,,
1100,01/29/40 02:23:23 AM,72.718,,,,
1101,01/29/40 02:24:23 AM,72.718,,,,
1102,01/29/40 02:25:23 AM,72.718,,,,
1103,01/29/40 02:26:23 AM,72.718,,,,
1104,01/29/40 02:27:23 AM,72.718,,,,
1105,01/29/40 02:28:23 AM,72.718,,,,
1106,01/29/40 02:29:23 AM,72.718,,,,
1107,01/29/40 02:30:23 AM,72.718,,,,
1108,01/29/40 02:31:23 AM,72.718,,,,
1109,01/29/40 02:32:23 AM,72.718,,,,
1110,01/29/40 02:33:23 AM,72.718,,,,
1111,01/29/40 02:34:23 AM,72.718,,,,
1112,01/29/40 02:35:23 AM,72.718,,,,
1113,01/29/40 02:36:23 AM,72.718,,,,
1114,01/29/40 02:37:23 AM,72.718,,,,
1115,01/29/40 02:38:23 AM,72.718,,,,
1116,01/29/40 02:39:23 AM,72.718,,,,
1117,01/29/40 02:40:23 AM,72.718,,,,
1118,01/29/40 02:41:23 AM,72.718,,,,
1119,01/29/40 02:42:23 AM,72.718,,,,
1120,01/29/40 02:43:23 AM,72.718,,,,
1121,01/29/40 02:44:23 AM,72.718,,,,
1122,01/29/40 02:45:23 AM,72.718,,,,
1123,01/29/40 02:46:23 AM,72.718,,,,
1124,01/29/40 02:47:23 AM,72.545,,,,
1125,01/29/40 02:48:23 AM,72.545,,,,
1126,01/29/40 02:49:23 AM,72.545,,,,
1127,01/29/40 02:50:23 AM,72.545,,,,
1128,01/29/40 02:51:23 AM,72.545,,,,
1129,01/29/40 02:52:23 AM,72.545,,,,
1130,01/29/40 02:53:23 AM,72.545,,,,
1131,01/29/40 02:54:23 AM,72.545,,,,
1132,01/29/40 02:55:23 AM,72.545,,,,
1133,01/29/40 02:56:23 AM,72.545,,,,
1134,01/29/40 02:57:23 AM,72.545,,,,
1135,01/29/40 02:58:23 AM,72.545,,,,
1136,01/29/40 02:59:23 AM,72.545,,,,
1137,01/29/40 03:00:23 AM,72.545,,,,
1138,01/29/40 03:01:23 AM,72.545,,,,
1139,01/29/40 03:02:23 AM,72.545,,,,
1140,01/29/40 03:03:23 AM,72.545,,,,
1141,01/29/40 03:04:23 AM,72.545,,,,
1142,01/29/40 03:05:23 AM,72.545,,,,
1143,01/29/40 03:06:23 AM,72.545,,,,
1144,01/29/40 03:07:23 AM,72.545,,,,
1145,01/29/40 03:08:23 AM,72.545,,,,
1146,01/29/40 03:09:23 AM,72.545,,,,
1147,01/29/40 03:10:23 AM,72.545,,,,
1148,01/29/40 03:11:23 AM,72.545,,,,
1149,01/29/40 03:12:23 AM,72.372,,,,
1150,01/29/40 03:13:23 AM,72.372,,,,
1151,01/29/40 03:14:23 AM,72.372,,,,
1152,01/29/40 03:15:23 AM,72.372,,,,
1153,01/29/40 03:16:23 AM,72.372,,,,
1154,01/29/40 03:17:23 AM,72.372,,,,
1155,01/29/40 03:18:23 AM,72.372,,,,
1156,01/29/40 03:19:23 AM,72.372,,,,
1157,01/29/40 03:20:23 AM,72.372,,,,
1158,01/29/40 03:21:23 AM,72.372,,,,
1159,01/29/40 03:22:23 AM,72.372,,,,
1160,01/29/40 03:23:23 AM,72.372,,,,
1161,01/29/40 03:24:23 AM,72.372,,,,
1162,01/29/40 03:25:23 AM,72.372,,,,
1163,01/29/40 03:26:23 AM,72.372,,,,
1164,01/29/40 03:27:23 AM,72.372,,,,
1165,01/29/40 03:28:23 AM,72.372,,,,
1166,01/29/40 03:29:23 AM,72.372,,,,
1167,01/29/40 03:30:23 AM,72.372,,,,
1168,01/29/40 03:31:23 AM,72.372,,,,
1169,01/29/40 03:32:23 AM,72.372,,,,
1170,01/29/40 03:33:23 AM,72.372,,,,
1171,01/29/40 03:34:23 AM,72.372,,,,
1172,01/29/40 03:35:23 AM,72.372,,,,
1173,01/29/40 03:36:23 AM,72.372,,,,
1174,01/29/40 03:37:23 AM,72.372,,,,
1175,01/29/40 03:38:23 AM,72.199,,,,
1176,01/29/40 03:39:23 AM,72.199,,,,
1177,01/29/40 03:40:23 AM,72.199,,,,
1178,01/29/40 03:41:23 AM,72.199,,,,
1179,01/29/40 03:42:23 AM,72.199,,,,
1180,01/29/40 03:43:23 AM,72.199,,,,
1181,01/29/40 03:44:23 AM,72.199,,,,
1182,01/29/40 03:45:23 AM,72.199,,,,
1183,01/29/40 03:46:23 AM,72.199,,,,
1184,01/29/40 03:47:23 AM,72.199,,,,
1185,01/29/40 03:48:23 AM,72.199,,,,
1186,01/29/40 03:49:23 AM,72.199,,,,
1187,01/29/40 03:50:23 AM,72.199,,,,
1188,01/29/40 03:51:23 AM,72.199,,,,
1189,01/29/40 03:52:23 AM,72.199,,,,
1190,01/29/40 03:53:23 AM,72.199,,,,
1191,01/29/40 03:54:23 AM,72.199,,,,
1192,01/29/40 03:55:23 AM,72.199,,,,
1193,01/29/40 03:56:23 AM,72.199,,,,
1194,01/29/40 03:57:23 AM,72.199,,,,
1195,01/29/40 03:58:23 AM,72.199,,,,
1196,01/29/40 03:59:23 AM,72.199,,,,
1197,01/29/40 04:00:23 AM,72.199,,,,
1198,01/29/40 04:01:23 AM,72.028,,,,
1199,01/29/40 04:02:23 AM,72.199,,,,
1200,01/29/40 04:03:23 AM,72.028,,,,
1201,01/29/40 04:04:23 AM,72.028,,,,
1202,01/29/40 04:05:23 AM,72.028,,,,
1203,01/29/40 04:06:23 AM,72.028,,,,
1204,01/29/40 04:07:23 AM,72.028,,,,
1205,01/29/40 04:08:23 AM,72.028,,,,
1206,01/29/40 04:09:23 AM,72.028,,,,
1207,01/29/40 04:10:23 AM,72.028,,,,
1208,01/29/40 04:11:23 AM,72.028,,,,
1209,01/29/40 04:12:23 AM,72.028,,,,
1210,01/29/40 04:13:23 AM,72.028,,,,
1211,01/29/40 04:14:23 AM,72.028,,,,
1212,01/29/40 04:15:23 AM,72.028,,,,
1213,01/29/40 04:16:23 AM,72.028,,,,
1214,01/29/40 04:17:23 AM,72.028,,,,
1215,01/29/40 04:18:23 AM,72.028,,,,
1216,01/29/40 04:19:23 AM,72.028,,,,
1217,01/29/40 04:20:23 AM,72.028,,,,
1218,01/29/40 04:21:23 AM,72.028,,,,
1219,01/29/40 04:22:23 AM,72.028,,,,
1220,01/29/40 04:23:23 AM,72.028,,,,
1221,01/29/40 04:24:23 AM,72.028,,,,
1222,01/29/40 04:25:23 AM,72.028,,,,
1223,01/29/40 04:26:23 AM,72.028,,,,
1224,01/29/40 04:27:23 AM,72.028,,,,
1225,01/29/40 04:28:23 AM,71.856,,,,
1226,01/29/40 04:29:23 AM,71.856,,,,
1227,01/29/40 04:30:23 AM,71.856,,,,
1228,01/29/40 04:31:23 AM,71.856,,,,
1229,01/29/40 04:32:23 AM,71.856,,,,
1230,01/29/40 04:33:23 AM,71.856,,,,
1231,01/29/40 04:34:23 AM,71.856,,,,
1232,01/29/40 04:35:23 AM,71.856,,,,
1233,01/29/40 04:36:23 AM,71.856,,,,
1234,01/29/40 04:37:23 AM,71.856,,,,
1235,01/29/40 04:38:23 AM,71.856,,,,
1236,01/29/40 04:39:23 AM,71.856,,,,
1237,01/29/40 04:40:23 AM,71.856,,,,
1238,01/29/40 04:41:23 AM,71.856,,,,
1239,01/29/40 04:42:23 AM,71.856,,,,
1240,01/29/40 04:43:23 AM,71.856,,,,
1241,01/29/40 04:44:23 AM,71.856,,,,
1242,01/29/40 04:45:23 AM,71.856,,,,
1243,01/29/40 04:46:23 AM,71.856,,,,
1244,01/29/40 04:47:23 AM,71.856,,,,
1245,01/29/40 04:48:23 AM,71.856,,,,
1246,01/29/40 04:49:23 AM,71.856,,,,
1247,01/29/40 04:50:23 AM,71.683,,,,
1248,01/29/40 04:51:23 AM,71.683,,,,
1249,01/29/40 04:52:23 AM,71.683,,,,
1250,01/29/40 04:53:23 AM,71.683,,,,
1251,01/29/40 04:54:23 AM,71.683,,,,
1252,01/29/40 04:55:23 AM,71.683,,,,
1253,01/29/40 04:56:23 AM,71.683,,,,
1254,01/29/40 04:57:23 AM,71.683,,,,
1255,01/29/40 04:58:23 AM,71.683,,,,
1256,01/29/40 04:59:23 AM,71.683,,,,
1257,01/29/40 05:00:23 AM,71.683,,,,
1258,01/29/40 05:01:23 AM,71.683,,,,
1259,01/29/40 05:02:23 AM,71.683,,,,
1260,01/29/40 05:03:23 AM,71.683,,,,
1261,01/29/40 05:04:23 AM,71.683,,,,
1262,01/29/40 05:05:23 AM,71.683,,,,
1263,01/29/40 05:06:23 AM,71.683,,,,
1264,01/29/40 05:07:23 AM,71.683,,,,
1265,01/29/40 05:08:23 AM,71.683,,,,
1266,01/29/40 05:09:23 AM,71.683,,,,
1267,01/29/40 05:10:23 AM,71.683,,,,
1268,01/29/40 05:11:23 AM,71.683,,,,
1269,01/29/40 05:12:23 AM,71.683,,,,
1270,01/29/40 05:13:23 AM,71.683,,,,
1271,01/29/40 05:14:23 AM,71.512,,,,
1272,01/29/40 05:15:23 AM,71.512,,,,
1273,01/29/40 05:16:23 AM,71.512,,,,
1274,01/29/40 05:17:23 AM,71.512,,,,
1275,01/29/40 05:18:23 AM,71.512,,,,
1276,01/29/40 05:19:23 AM,71.512,,,,
1277,01/29/40 05:20:23 AM,71.512,,,,
1278,01/29/40 05:21:23 AM,71.512,,,,
1279,01/29/40 05:22:23 AM,71.512,,,,
1280,01/29/40 05:23:23 AM,71.512,,,,
1281,01/29/40 05:24:23 AM,71.512,,,,
1282,01/29/40 05:25:23 AM,71.512,,,,
1283,01/29/40 05:26:23 AM,71.512,,,,
1284,01/29/40 05:27:23 AM,71.512,,,,
1285,01/29/40 05:28:23 AM,71.512,,,,
1286,01/29/40 05:29:23 AM,71.512,,,,
1287,01/29/40 05:30:23 AM,71.512,,,,
1288,01/29/40 05:31:23 AM,71.512,,,,
1289,01/29/40 05:32:23 AM,71.512,,,,
1290,01/29/40 05:33:23 AM,71.512,,,,
1291,01/29/40 05:34:23 AM,71.512,,,,
1292,01/29/40 05:35:23 AM,71.512,,,,
1293,01/29/40 05:36:23 AM,71.512,,,,
1294,01/29/40 05:37:23 AM,71.512,,,,
1295,01/29/40 05:38:23 AM,71.339,,,,
1296,01/29/40 05:39:23 AM,71.339,,,,
1297,01/29/40 05:40:23 AM,71.339,,,,
1298,01/29/40 05:41:23 AM,71.339,,,,
1299,01/29/40 05:42:23 AM,71.339,,,,
1300,01/29/40 05:43:23 AM,71.339,,,,
1301,01/29/40 05:44:23 AM,71.339,,,,
1302,01/29/40 05:45:23 AM,71.339,,,,
1303,01/29/40 05:46:23 AM,71.339,,,,
1304,01/29/40 05:47:23 AM,71.339,,,,
1305,01/29/40 05:48:23 AM,71.339,,,,
1306,01/29/40 05:49:23 AM,71.339,,,,
1307,01/29/40 05:50:23 AM,71.339,,,,
1308,01/29/40 05:51:23 AM,71.339,,,,
1309,01/29/40 05:52:23 AM,71.339,,,,
1310,01/29/40 05:53:23 AM,71.339,,,,
1311,01/29/40 05:54:23 AM,71.339,,,,
1312,01/29/40 05:55:23 AM,71.339,,,,
1313,01/29/40 05:56:23 AM,71.339,,,,
1314,01/29/40 05:57:23 AM,71.339,,,,
1315,01/29/40 05:58:23 AM,71.339,,,,
1316,01/29/40 05:59:23 AM,71.339,,,,
1317,01/29/40 06:00:23 AM,71.339,,,,
1318,01/29/40 06:01:23 AM,71.339,,,,
1319,01/29/40 06:02:23 AM,71.168,,,,
1320,01/29/40 06:03:23 AM,71.168,,,,
1321,01/29/40 06:04:23 AM,71.168,,,,
1322,01/29/40 06:05:23 AM,71.168,,,,
1323,01/29/40 06:06:23 AM,71.168,,,,
1324,01/29/40 06:07:23 AM,71.168,,,,
1325,01/29/40 06:08:23 AM,71.168,,,,
1326,01/29/40 06:09:23 AM,71.168,,,,
1327,01/29/40 06:10:23 AM,71.168,,,,
1328,01/29/40 06:11:23 AM,71.168,,,,
1329,01/29/40 06:12:23 AM,71.168,,,,
1330,01/29/40 06:13:23 AM,71.168,,,,
1331,01/29/40 06:14:23 AM,71.168,,,,
1332,01/29/40 06:15:23 AM,71.168,,,,
1333,01/29/40 06:16:23 AM,71.168,,,,
1334,01/29/40 06:17:23 AM,71.168,,,,
1335,01/29/40 06:18:23 AM,71.168,,,,
1336,01/29/40 06:19:23 AM,71.168,,,,
1337,01/29/40 06:20:23 AM,71.168,,,,
1338,01/29/40 06:21:23 AM,71.168,,,,
1339,01/29/40 06:22:23 AM,71.168,,,,
1340,01/29/40 06:23:23 AM,71.168,,,,
1341,01/29/40 06:24:23 AM,71.168,,,,
1342,01/29/40 06:25:23 AM,71.168,,,,
1343,01/29/40 06:26:23 AM,71.168,,,,
1344,01/29/40 06:27:23 AM,70.995,,,,
1345,01/29/40 06:28:23 AM,70.995,,,,
1346,01/29/40 06:29:23 AM,71.168,,,,
1347,01/29/40 06:30:23 AM,70.995,,,,
1348,01/29/40 06:31:23 AM,70.995,,,,
1349,01/29/40 06:32:23 AM,70.995,,,,
1350,01/29/40 06:33:23 AM,70.995,,,,
1351,01/29/40 06:34:23 AM,70.995,,,,
1352,01/29/40 06:35:23 AM,70.995,,,,
1353,01/29/40 06:36:23 AM,70.995,,,,
1354,01/29/40 06:37:23 AM,70.995,,,,
1355,01/29/40 06:38:23 AM,70.995,,,,
1356,01/29/40 06:39:23 AM,70.995,,,,
1357,01/29/40 06:40:23 AM,70.995,,,,
1358,01/29/40 06:41:23 AM,70.995,,,,
1359,01/29/40 06:42:23 AM,70.995,,,,
1360,01/29/40 06:43:23 AM,70.995,,,,
1361,01/29/40 06:44:23 AM,70.995,,,,
1362,01/29/40 06:45:23 AM,70.995,,,,
1363,01/29/40 06:46:23 AM,70.995,,,,
1364,01/29/40 06:47:23 AM,70.995,,,,
1365,01/29/40 06:48:23 AM,70.995,,,,
1366,01/29/40 06:49:23 AM,70.995,,,,
1367,01/29/40 06:50:23 AM,70.995,,,,
1368,01/29/40 06:51:23 AM,70.995,,,,
1369,01/29/40 06:52:23 AM,70.995,,,,
1370,01/29/40 06:53:23 AM,70.995,,,,
1371,01/29/40 06:54:23 AM,70.995,,,,
1372,01/29/40 06:55:23 AM,70.824,,,,
1373,01/29/40 06:56:23 AM,70.824,,,,
1374,01/29/40 06:57:23 AM,70.995,,,,
1375,01/29/40 06:58:23 AM,70.824,,,,
1376,01/29/40 06:59:23 AM,70.824,,,,
1377,01/29/40 07:00:23 AM,70.824,,,,
1378,01/29/40 07:01:23 AM,70.824,,,,
1379,01/29/40 07:02:23 AM,70.824,,,,
1380,01/29/40 07:03:23 AM,70.824,,,,
1381,01/29/40 07:04:23 AM,70.824,,,,
1382,01/29/40 07:05:23 AM,70.824,,,,
1383,01/29/40 07:06:23 AM,70.824,,,,
1384,01/29/40 07:07:23 AM,70.824,,,,
1385,01/29/40 07:08:23 AM,70.824,,,,
1386,01/29/40 07:09:23 AM,70.824,,,,
1387,01/29/40 07:10:23 AM,70.824,,,,
1388,01/29/40 07:11:23 AM,70.824,,,,
1389,01/29/40 07:12:23 AM,70.824,,,,
1390,01/29/40 07:13:23 AM,70.824,,,,
1391,01/29/40 07:14:23 AM,70.824,,,,
1392,01/29/40 07:15:23 AM,70.824,,,,
1393,01/29/40 07:16:23 AM,70.824,,,,
1394,01/29/40 07:17:23 AM,70.824,,,,
1395,01/29/40 07:18:23 AM,70.824,,,,
1396,01/29/40 07:19:23 AM,70.824,,,,
1397,01/29/40 07:20:23 AM,70.824,,,,
1398,01/29/40 07:21:23 AM,70.824,,,,
1399,01/29/40 07:22:23 AM,70.824,,,,
1400,01/29/40 07:23:23 AM,70.824,,,,
1401,01/29/40 07:24:23 AM,70.824,,,,
1402,01/29/40 07:25:23 AM,70.651,,,,
1403,01/29/40 07:26:23 AM,70.651,,,,
1404,01/29/40 07:27:23 AM,70.651,,,,
1405,01/29/40 07:28:23 AM,70.651,,,,
1406,01/29/40 07:29:23 AM,70.651,,,,
1407,01/29/40 07:30:23 AM,70.651,,,,
1408,01/29/40 07:31:23 AM,70.651,,,,
1409,01/29/40 07:32:23 AM,70.651,,,,
1410,01/29/40 07:33:23 AM,70.651,,,,
1411,01/29/40 07:34:23 AM,70.651,,,,
1412,01/29/40 07:35:23 AM,70.651,,,,
1413,01/29/40 07:36:23 AM,70.651,,,,
1414,01/29/40 07:37:23 AM,70.651,,,,
1415,01/29/40 07:38:23 AM,70.651,,,,
1416,01/29/40 07:39:23 AM,70.651,,,,
1417,01/29/40 07:40:23 AM,70.651,,,,
1418,01/29/40 07:41:23 AM,70.651,,,,
1419,01/29/40 07:42:23 AM,70.651,,,,
1420,01/29/40 07:43:23 AM,70.651,,,,
1421,01/29/40 07:44:23 AM,70.651,,,,
1422,01/29/40 07:45:23 AM,70.651,,,,
1423,01/29/40 07:46:23 AM,70.651,,,,
1424,01/29/40 07:47:23 AM,70.651,,,,
1425,01/29/40 07:48:23 AM,70.651,,,,
1426,01/29/40 07:49:23 AM,70.651,,,,
1427,01/29/40 07:50:23 AM,70.651,,,,
1428,01/29/40 07:51:23 AM,70.651,,,,
1429,01/29/40 07:52:23 AM,70.651,,,,
1430,01/29/40 07:53:23 AM,70.651,,,,
1431,01/29/40 07:54:23 AM,70.480,,,,
1432,01/29/40 07:55:23 AM,70.651,,,,
1433,01/29/40 07:56:23 AM,70.480,,,,
1434,01/29/40 07:57:23 AM,70.480,,,,
1435,01/29/40 07:58:23 AM,70.480,,,,
1436,01/29/40 07:59:23 AM,70.480,,,,
1437,01/29/40 08:00:23 AM,70.480,,,,
1438,01/29/40 08:01:23 AM,70.480,,,,
1439,01/29/40 08:02:23 AM,70.480,,,,
1440,01/29/40 08:03:23 AM,70.480,,,,
1441,01/29/40 08:04:23 AM,70.480,,,,
1442,01/29/40 08:05:23 AM,70.480,,,,
1443,01/29/40 08:06:23 AM,70.480,,,,
1444,01/29/40 08:07:23 AM,70.480,,,,
1445,01/29/40 08:08:23 AM,70.480,,,,
1446,01/29/40 08:09:23 AM,70.480,,,,
1447,01/29/40 08:10:23 AM,70.480,,,,
1448,01/29/40 08:11:23 AM,70.480,,,,
1449,01/29/40 08:12:23 AM,70.480,,,,
1450,01/29/40 08:13:23 AM,70.480,,,,
1451,01/29/40 08:14:23 AM,70.480,,,,
1452,01/29/40 08:15:23 AM,70.480,,,,
1453,01/29/40 08:16:23 AM,70.480,,,,
1454,01/29/40 08:17:23 AM,70.480,,,,
1455,01/29/40 08:18:23 AM,70.480,,,,
1456,01/29/40 08:19:23 AM,70.480,,,,
1457,01/29/40 08:20:23 AM,70.308,,,,
1458,01/29/40 08:21:23 AM,70.480,,,,
1459,01/29/40 08:22:23 AM,70.308,,,,
1460,01/29/40 08:23:23 AM,70.480,,,,
1461,01/29/40 08:24:23 AM,70.308,,,,
1462,01/29/40 08:25:23 AM,70.308,,,,
1463,01/29/40 08:26:23 AM,70.308,,,,
1464,01/29/40 08:27:23 AM,70.308,,,,
1465,01/29/40 08:28:23 AM,70.308,,,,
1466,01/29/40 08:29:23 AM,70.308,,,,
1467,01/29/40 08:30:23 AM,70.308,,,,
1468,01/29/40 08:31:23 AM,70.308,,,,
1469,01/29/40 08:32:23 AM,70.308,,,,
1470,01/29/40 08:33:23 AM,70.308,,,,
1471,01/29/40 08:34:23 AM,70.308,,,,
1472,01/29/40 08:35:23 AM,70.308,,,,
1473,01/29/40 08:36:23 AM,70.308,,,,
1474,01/29/40 08:37:23 AM,70.308,,,,
1475,01/29/40 08:38:23 AM,70.308,,,,
1476,01/29/40 08:39:23 AM,70.308,,,,
1477,01/29/40 08:40:23 AM,70.308,,,,
1478,01/29/40 08:41:23 AM,70.308,,,,
1479,01/29/40 08:42:23 AM,70.308,,,,
1480,01/29/40 08:43:23 AM,70.308,,,,
1481,01/29/40 08:44:23 AM,70.308,,,,
1482,01/29/40 08:45:23 AM,70.308,,,,
1483,01/29/40 08:46:23 AM,70.308,,,,
1484,01/29/40 08:47:23 AM,70.308,,,,
1485,01/29/40 08:48:23 AM,70.308,,,,
1486,01/29/40 08:49:23 AM,70.308,,,,
1487,01/29/40 08:50:23 AM,70.137,,,,
1488,01/29/40 08:51:23 AM,70.308,,,,
1489,01/29/40 08:52:23 AM,70.137,,,,
1490,01/29/40 08:53:23 AM,70.137,,,,
1491,01/29/40 08:54:23 AM,70.137,,,,
1492,01/29/40 08:55:23 AM,70.137,,,,
1493,01/29/40 08:56:23 AM,70.137,,,,
1494,01/29/40 08:57:23 AM,70.137,,,,
1495,01/29/40 08:58:23 AM,70.137,,,,
1496,01/29/40 08:59:23 AM,70.137,,,,
1497,01/29/40 09:00:23 AM,70.137,,,,
1498,01/29/40 09:01:23 AM,70.137,,,,
1499,01/29/40 09:02:23 AM,70.137,,,,
1500,01/29/40 09:03:23 AM,70.137,,,,
1501,01/29/40 09:04:23 AM,70.137,,,,
1502,01/29/40 09:05:23 AM,70.137,,,,
1503,01/29/40 09:06:23 AM,70.137,,,,
1504,01/29/40 09:07:23 AM,70.137,,,,
1505,01/29/40 09:08:23 AM,70.137,,,,
1506,01/29/40 09:09:23 AM,70.137,,,,
1507,01/29/40 09:10:23 AM,70.137,,,,
1508,01/29/40 09:11:23 AM,70.137,,,,
1509,01/29/40 09:12:23 AM,70.137,,,,
1510,01/29/40 09:13:23 AM,70.137,,,,
1511,01/29/40 09:14:23 AM,70.137,,,,
1512,01/29/40 09:15:23 AM,70.137,,,,
1513,01/29/40 09:16:23 AM,70.137,,,,
1514,01/29/40 09:17:23 AM,70.137,,,,
1515,01/29/40 09:18:23 AM,69.964,,,,
1516,01/29/40 09:19:23 AM,69.964,,,,
1517,01/29/40 09:20:23 AM,69.964,,,,
1518,01/29/40 09:21:23 AM,69.964,,,,
1519,01/29/40 09:22:23 AM,69.964,,,,
1520,01/29/40 09:23:23 AM,69.964,,,,
1521,01/29/40 09:24:23 AM,69.964,,,,
1522,01/29/40 09:25:23 AM,69.964,,,,
1523,01/29/40 09:26:23 AM,69.964,,,,
1524,01/29/40 09:27:23 AM,69.964,,,,
1525,01/29/40 09:28:23 AM,69.964,,,,
1526,01/29/40 09:29:23 AM,69.964,,,,
1527,01/29/40 09:30:23 AM,69.964,,,,
1528,01/29/40 09:31:23 AM,69.964,,,,
1529,01/29/40 09:32:23 AM,69.964,,,,
1530,01/29/40 09:33:23 AM,69.964,,,,
1531,01/29/40 09:34:23 AM,69.964,,,,
1532,01/29/40 09:35:23 AM,69.964,,,,
1533,01/29/40 09:36:23 AM,69.964,,,,
1534,01/29/40 09:37:23 AM,69.964,,,,
1535,01/29/40 09:38:23 AM,69.964,,,,
1536,01/29/40 09:39:23 AM,69.964,,,,
1537,01/29/40 09:40:23 AM,69.964,,,,
1538,01/29/40 09:41:23 AM,69.964,,,,
1539,01/29/40 09:42:23 AM,69.964,,,,
1540,01/29/40 09:43:23 AM,69.964,,,,
1541,01/29/40 09:44:23 AM,69.964,,,,
1542,01/29/40 09:45:23 AM,69.964,,,,
1543,01/29/40 09:46:23 AM,69.964,,,,
1544,01/29/40 09:47:23 AM,69.793,,,,
1545,01/29/40 09:48:23 AM,69.793,,,,
1546,01/29/40 09:49:23 AM,69.793,,,,
1547,01/29/40 09:50:23 AM,69.793,,,,
1548,01/29/40 09:51:23 AM,69.793,,,,
1549,01/29/40 09:52:23 AM,69.793,,,,
1550,01/29/40 09:53:23 AM,69.793,,,,
1551,01/29/40 09:54:23 AM,69.793,,,,
1552,01/29/40 09:55:23 AM,69.793,,,,
1553,01/29/40 09:56:23 AM,69.793,,,,
1554,01/29/40 09:57:23 AM,69.793,,,,
1555,01/29/40 09:58:23 AM,69.793,,,,
1556,01/29/40 09:59:23 AM,69.793,,,,
1557,01/29/40 10:00:23 AM,69.793,,,,
1558,01/29/40 10:01:23 AM,69.793,,,,
1559,01/29/40 10:02:23 AM,69.793,,,,
1560,01/29/40 10:03:23 AM,69.793,,,,
1561,01/29/40 10:04:23 AM,69.793,,,,
1562,01/29/40 10:05:23 AM,69.793,,,,
1563,01/29/40 10:06:23 AM,69.793,,,,
1564,01/29/40 10:07:23 AM,69.793,,,,
1565,01/29/40 10:08:23 AM,69.793,,,,
1566,01/29/40 10:09:23 AM,69.793,,,,
1567,01/29/40 10:10:23 AM,69.793,,,,
1568,01/29/40 10:11:23 AM,69.793,,,,
1569,01/29/40 10:12:23 AM,69.793,,,,
1570,01/29/40 10:13:23 AM,69.793,,,,
1571,01/29/40 10:14:23 AM,69.793,,,,
1572,01/29/40 10:15:23 AM,69.793,,,,
1573,01/29/40 10:16:23 AM,69.793,,,,
1574,01/29/40 10:17:23 AM,69.793,,,,
1575,01/29/40 10:18:23 AM,69.622,,,,
1576,01/29/40 10:19:23 AM,69.622,,,,
1577,01/29/40 10:20:23 AM,69.622,,,,
1578,01/29/40 10:21:23 AM,69.622,,,,
1579,01/29/40 10:22:23 AM,69.622,,,,
1580,01/29/40 10:23:23 AM,69.622,,,,
1581,01/29/40 10:24:23 AM,69.622,,,,
1582,01/29/40 10:25:23 AM,69.622,,,,
1583,01/29/40 10:26:23 AM,69.622,,,,
1584,01/29/40 10:27:23 AM,69.622,,,,
1585,01/29/40 10:28:23 AM,69.622,,,,
1586,01/29/40 10:29:23 AM,69.622,,,,
1587,01/29/40 10:30:23 AM,69.622,,,,
1588,01/29/40 10:31:23 AM,69.622,,,,
1589,01/29/40 10:32:23 AM,69.622,,,,
1590,01/29/40 10:33:23 AM,69.622,,,,
1591,01/29/40 10:34:23 AM,69.622,,,,
1592,01/29/40 10:35:23 AM,69.622,,,,
1593,01/29/40 10:36:23 AM,69.622,,,,
1594,01/29/40 10:37:23 AM,69.622,,,,
1595,01/29/40 10:38:23 AM,69.622,,,,
1596,01/29/40 10:39:23 AM,69.622,,,,
1597,01/29/40 10:40:23 AM,69.622,,,,
1598,01/29/40 10:41:23 AM,69.622,,,,
1599,01/29/40 10:42:23 AM,69.622,,,,
1600,01/29/40 10:43:23 AM,69.622,,,,
1601,01/29/40 10:44:23 AM,69.622,,,,
1602,01/29/40 10:45:23 AM,69.622,,,,
1603,01/29/40 10:46:23 AM,69.622,,,,
1604,01/29/40 10:47:23 AM,69.622,,,,
1605,01/29/40 10:48:23 AM,69.449,,,,
1606,01/29/40 10:49:23 AM,69.449,,,,
1607,01/29/40 10:50:23 AM,69.449,,,,
1608,01/29/40 10:51:23 AM,69.449,,,,
1609,01/29/40 10:52:23 AM,69.449,,,,
1610,01/29/40 10:53:23 AM,69.449,,,,
1611,01/29/40 10:54:23 AM,69.449,,,,
1612,01/29/40 10:55:23 AM,69.449,,,,
1613,01/29/40 10:56:23 AM,69.449,,,,
1614,01/29/40 10:57:23 AM,69.449,,,,
1615,01/29/40 10:58:23 AM,69.449,,,,
1616,01/29/40 10:59:23 AM,69.449,,,,
1617,01/29/40 11:00:23 AM,69.449,,,,
1618,01/29/40 11:01:23 AM,69.449,,,,
1619,01/29/40 11:02:23 AM,69.449,,,,
