"Plot Title: LQC"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10592080, SEN S/N: 10592080)","Event, units (LGR S/N: 10592080, SEN S/N: 10592080)","Coupler Detached (LGR S/N: 10592080, SEN S/N: 10592080)","Coupler Attached (LGR S/N: 10592080, SEN S/N: 10592080)","Stopped (LGR S/N: 10592080, SEN S/N: 10592080)","End Of File (LGR S/N: 10592080, SEN S/N: 10592080)"
1050,12/04/17 05:29:36 PM,59.508,,,,,
1051,12/04/17 06:29:36 PM,48.871,,,,,
1052,12/04/17 07:29:36 PM,47.982,,,,,
1053,12/04/17 08:29:36 PM,44.379,,,,,
1054,12/04/17 09:29:36 PM,43.466,,,,,
1055,12/04/17 10:29:36 PM,39.947,,,,,
1056,12/04/17 11:29:36 PM,37.679,,,,,
1057,12/05/17 12:29:36 AM,36.914,,,,,
1058,12/05/17 01:29:36 AM,49.582,,,,,
1059,12/05/17 02:29:36 AM,53.798,,,,,
1060,12/05/17 03:29:36 AM,44.379,,,,,
1061,12/05/17 04:29:36 AM,39.573,,,,,
1062,12/05/17 05:29:36 AM,36.914,,,,,
1063,12/05/17 06:29:36 AM,35.175,,,,,
1064,12/05/17 07:29:36 AM,34.590,,,,,
1065,12/05/17 08:29:36 AM,34.002,,,,,
1066,12/05/17 09:29:36 AM,35.564,,,,,
1067,12/05/17 10:29:36 AM,40.881,,,,,
1068,12/05/17 11:29:36 AM,68.421,,,,,
1069,12/05/17 12:29:36 PM,73.062,,,,,
1070,12/05/17 01:29:36 PM,73.407,,,,,
1071,12/05/17 02:29:36 PM,74.791,,,,,
1072,12/05/17 03:29:36 PM,73.753,,,,,
1073,12/05/17 04:29:36 PM,68.934,,,,,
1074,12/05/17 05:29:36 PM,56.923,,,,,
1075,12/05/17 06:29:36 PM,46.369,,,,,
1076,12/05/17 07:29:36 PM,44.379,,,,,
1077,12/05/17 08:29:36 PM,41.625,,,,,
1078,12/05/17 09:29:36 PM,39.760,,,,,
1079,12/05/17 10:29:36 PM,38.629,,,,,
1080,12/05/17 11:29:36 PM,38.061,,,,,
1081,12/06/17 12:29:36 AM,36.531,,,,,
1082,12/06/17 01:29:36 AM,34.590,,,,,
1083,12/06/17 02:29:36 AM,35.175,,,,,
1084,12/06/17 03:29:36 AM,34.786,,,,,
1085,12/06/17 04:29:36 AM,34.394,,,,,
1086,12/06/17 05:29:36 AM,33.213,,,,,
1087,12/06/17 06:29:36 AM,32.418,,,,,
1088,12/06/17 07:29:36 AM,31.415,,,,,
1089,12/06/17 08:29:36 AM,32.018,,,,,
1090,12/06/17 09:29:36 AM,34.198,,,,,
1091,12/06/17 10:29:36 AM,40.134,,,,,
1092,12/06/17 11:29:36 AM,67.050,,,,,
1093,12/06/17 12:29:36 PM,72.199,,,,,
1094,12/06/17 01:29:36 PM,69.622,,,,,
1095,12/06/17 02:29:36 PM,68.592,,,,,
1096,12/06/17 03:29:36 PM,67.392,,,,,
1097,12/06/17 04:29:36 PM,64.652,,,,,
1098,12/06/17 05:29:36 PM,56.577,,,,,
1099,12/06/17 06:29:36 PM,47.088,,,,,
1100,12/06/17 07:29:36 PM,44.379,,,,,
1101,12/06/17 08:29:36 PM,42.548,,,,,
1102,12/06/17 09:29:36 PM,41.625,,,,,
1103,12/06/17 10:29:36 PM,39.573,,,,,
1104,12/06/17 11:29:36 PM,39.573,,,,,
1105,12/07/17 12:29:36 AM,37.870,,,,,
1106,12/07/17 01:29:36 AM,36.723,,,,,
1107,12/07/17 02:29:36 AM,36.531,,,,,
1108,12/07/17 03:29:36 AM,35.175,,,,,
1109,12/07/17 04:29:36 AM,35.175,,,,,
1110,12/07/17 05:29:36 AM,35.951,,,,,
1111,12/07/17 06:29:36 AM,35.564,,,,,
1112,12/07/17 07:29:36 AM,34.590,,,,,
1113,12/07/17 08:29:36 AM,34.198,,,,,
1114,12/07/17 09:29:36 AM,35.951,,,,,
1115,12/07/17 10:29:36 AM,42.548,,,,,
1116,12/07/17 11:29:36 AM,66.708,,,,,
1117,12/07/17 12:29:36 PM,75.312,,,,,
1118,12/07/17 01:29:36 PM,74.098,,,,,
1119,12/07/17 02:29:36 PM,75.484,,,,,
1120,12/07/17 03:29:36 PM,69.107,,,,,
1121,12/07/17 04:29:36 PM,67.735,,,,,
1122,12/07/17 05:29:36 PM,57.614,,,,,
1123,12/07/17 06:29:36 PM,49.937,,,,,
1124,12/07/17 07:29:36 PM,46.548,,,,,
1125,12/07/17 08:29:36 PM,44.742,,,,,
1126,12/07/17 09:29:36 PM,42.363,,,,,
1127,12/07/17 10:29:36 PM,40.881,,,,,
1128,12/07/17 11:29:36 PM,39.760,,,,,
1129,12/08/17 12:29:36 AM,38.629,,,,,
1130,12/08/17 01:29:36 AM,36.914,,,,,
1131,12/08/17 02:29:36 AM,36.723,,,,,
1132,12/08/17 03:29:36 AM,36.145,,,,,
1133,12/08/17 04:29:36 AM,35.564,,,,,
1134,12/08/17 05:29:36 AM,35.564,,,,,
1135,12/08/17 06:29:36 AM,34.981,,,,,
1136,12/08/17 07:29:36 AM,35.370,,,,,
1137,12/08/17 08:29:36 AM,35.758,,,,,
1138,12/08/17 09:29:36 AM,39.196,,,,,
1139,12/08/17 10:29:36 AM,45.648,,,,,
1140,12/08/17 11:29:36 AM,59.508,,,,,
1141,12/08/17 12:29:36 PM,64.139,,,,,
1142,12/08/17 01:29:36 PM,70.137,,,,,
1143,12/08/17 02:29:36 PM,67.050,,,,,
1144,12/08/17 03:29:36 PM,64.481,,,,,
1145,12/08/17 04:29:36 PM,59.851,,,,,
1146,12/08/17 05:29:36 PM,52.050,,,,,
1147,12/08/17 06:29:36 PM,46.908,,,,,
1148,12/08/17 07:29:36 PM,46.188,,,,,
1149,12/08/17 08:29:36 PM,45.466,,,,,
1150,12/08/17 09:29:36 PM,44.560,,,,,
1151,12/08/17 10:29:36 PM,44.195,,,,,
1152,12/08/17 11:29:36 PM,42.548,,,,,
1153,12/09/17 12:29:36 AM,40.881,,,,,
1154,12/09/17 01:29:36 AM,40.696,,,,,
1155,12/09/17 02:29:36 AM,40.696,,,,,
1156,12/09/17 03:29:36 AM,40.696,,,,,
1157,12/09/17 04:29:36 AM,39.384,,,,,
1158,12/09/17 05:29:36 AM,38.629,,,,,
1159,12/09/17 06:29:36 AM,36.914,,,,,
1160,12/09/17 07:29:36 AM,36.145,,,,,
1161,12/09/17 08:29:36 AM,35.564,,,,,
1162,12/09/17 09:29:36 AM,39.196,,,,,
1163,12/09/17 10:29:36 AM,45.286,,,,,
1164,12/09/17 11:29:36 AM,64.481,,,,,
1165,12/09/17 12:29:36 PM,74.271,,,,,
1166,12/09/17 01:29:36 PM,76.181,,,,,
1167,12/09/17 02:29:36 PM,77.574,,,,,
1168,12/09/17 03:29:36 PM,71.856,,,,,
1169,12/09/17 04:29:36 PM,68.934,,,,,
1170,12/09/17 05:29:36 PM,62.425,,,,,
1171,12/09/17 06:29:36 PM,53.973,,,,,
1172,12/09/17 07:29:36 PM,50.643,,,,,
1173,12/09/17 08:29:36 PM,49.228,,,,,
1174,12/09/17 09:29:36 PM,47.266,,,,,
1175,12/09/17 10:29:36 PM,45.648,,,,,
1176,12/09/17 11:29:36 PM,42.732,,,,,
1177,12/10/17 12:29:36 AM,42.179,,,,,
1178,12/10/17 01:29:36 AM,42.915,,,,,
1179,12/10/17 02:29:36 AM,40.881,,,,,
1180,12/10/17 03:29:36 AM,38.818,,,,,
1181,12/10/17 04:29:36 AM,37.679,,,,,
1182,12/10/17 05:29:36 AM,37.870,,,,,
1183,12/10/17 06:29:36 AM,36.723,,,,,
1184,12/10/17 07:29:36 AM,35.175,,,,,
1185,12/10/17 08:29:36 AM,34.981,,,,,
1186,12/10/17 09:29:36 AM,37.488,,,,,
1187,12/10/17 10:29:36 AM,42.548,,,,,
1188,12/10/17 11:29:36 AM,66.366,,,,,
1189,12/10/17 12:29:36 PM,76.354,,,,,
1190,12/10/17 01:29:36 PM,75.659,,,,,
1191,12/10/17 02:29:36 PM,75.832,,,,,
1192,12/10/17 03:29:36 PM,74.271,,,,,
1193,12/10/17 04:29:36 PM,73.407,,,,,
1194,12/10/17 05:29:36 PM,60.712,,,,,
1195,12/10/17 06:29:36 PM,52.925,,,,,
1196,12/10/17 07:29:36 PM,49.937,,,,,
1197,12/10/17 08:29:36 PM,46.548,,,,,
1198,12/10/17 09:29:36 PM,43.831,,,,,
1199,12/10/17 10:29:36 PM,41.810,,,,,
1200,12/10/17 11:29:36 PM,41.067,,,,,
1201,12/11/17 12:29:36 AM,40.134,,,,,
1202,12/11/17 01:29:36 AM,39.573,,,,,
1203,12/11/17 02:29:36 AM,38.629,,,,,
1204,12/11/17 03:29:36 AM,39.007,,,,,
1205,12/11/17 04:29:36 AM,39.384,,,,,
1206,12/11/17 05:29:36 AM,38.629,,,,,
1207,12/11/17 06:29:36 AM,39.007,,,,,
1208,12/11/17 07:29:36 AM,38.061,,,,,
1209,12/11/17 08:29:36 AM,39.384,,,,,
1210,12/11/17 09:29:36 AM,43.282,,,,,
1211,12/11/17 10:29:36 AM,48.871,,,,,
1212,12/11/17 11:29:36 AM,62.598,,,,,
1213,12/11/17 12:29:36 PM,75.312,,,,,
1214,12/11/17 01:29:36 PM,71.683,,,,,
1215,12/11/17 02:29:36 PM,70.137,,,,,
1216,12/11/17 03:29:36 PM,68.592,,,,,
1217,12/11/17 04:05:45 PM,,,,Logged,,
1218,12/11/17 04:05:50 PM,,3.00,,,Logged,Logged
