"Plot Title: RLSM"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10592079, SEN S/N: 10592079)","Event, units (LGR S/N: 10592079, SEN S/N: 10592079, LBL: RLSM)","Coupler Detached (LGR S/N: 10592079, SEN S/N: 10592079)","End Of File (LGR S/N: 10592079, SEN S/N: 10592079)"
1127,01/08/18 08:42:57 PM,54.495,,,
1128,01/08/18 08:45:11 PM,,4.44,,
1129,01/08/18 08:47:37 PM,,4.45,,
1130,01/08/18 08:50:05 PM,,4.46,,
1131,01/08/18 08:52:45 PM,,4.47,,
1132,01/08/18 08:54:40 PM,,4.48,,
1133,01/08/18 08:55:51 PM,,4.49,,
1134,01/08/18 08:57:47 PM,,4.50,,
1135,01/08/18 09:00:09 PM,,4.51,,
1136,01/08/18 09:02:16 PM,,4.52,,
1137,01/08/18 09:04:07 PM,,4.53,,
1138,01/08/18 09:05:33 PM,,4.54,,
1139,01/08/18 09:07:01 PM,,4.55,,
1140,01/08/18 09:09:27 PM,,4.56,,
1141,01/08/18 09:10:51 PM,,4.57,,
1142,01/08/18 09:12:55 PM,,4.58,,
1143,01/08/18 09:14:27 PM,,4.59,,
1144,01/08/18 09:17:39 PM,,4.60,,
1145,01/08/18 09:21:10 PM,,4.61,,
1146,01/08/18 09:23:58 PM,,4.62,,
1147,01/08/18 09:26:27 PM,,4.63,,
1148,01/08/18 09:28:36 PM,,4.64,,
1149,01/08/18 09:30:50 PM,,4.65,,
1150,01/08/18 09:32:29 PM,,4.66,,
1151,01/08/18 09:33:59 PM,,4.67,,
1152,01/08/18 09:35:07 PM,,4.68,,
1153,01/08/18 09:35:50 PM,,4.69,,
1154,01/08/18 09:36:52 PM,,4.70,,
1155,01/08/18 09:37:37 PM,,4.71,,
1156,01/08/18 09:39:39 PM,,4.72,,
1157,01/08/18 09:41:35 PM,,4.73,,
1158,01/08/18 09:42:57 PM,54.495,,,
1159,01/08/18 09:44:04 PM,,4.74,,
1160,01/08/18 09:45:53 PM,,4.75,,
1161,01/08/18 09:47:16 PM,,4.76,,
1162,01/08/18 09:48:57 PM,,4.77,,
1163,01/08/18 09:50:35 PM,,4.78,,
1164,01/08/18 09:51:53 PM,,4.79,,
1165,01/08/18 09:54:05 PM,,4.80,,
1166,01/08/18 09:56:02 PM,,4.81,,
1167,01/08/18 10:00:16 PM,,4.82,,
1168,01/08/18 10:02:53 PM,,4.83,,
1169,01/08/18 10:06:47 PM,,4.84,,
1170,01/08/18 10:08:40 PM,,4.85,,
1171,01/08/18 10:11:02 PM,,4.86,,
1172,01/08/18 10:12:35 PM,,4.87,,
1173,01/08/18 10:13:55 PM,,4.88,,
1174,01/08/18 10:15:08 PM,,4.89,,
1175,01/08/18 10:17:49 PM,,4.90,,
1176,01/08/18 10:19:14 PM,,4.91,,
1177,01/08/18 10:21:42 PM,,4.92,,
1178,01/08/18 10:24:18 PM,,4.93,,
1179,01/08/18 10:26:34 PM,,4.94,,
1180,01/08/18 10:28:35 PM,,4.95,,
1181,01/08/18 10:30:54 PM,,4.96,,
1182,01/08/18 10:33:12 PM,,4.97,,
1183,01/08/18 10:36:33 PM,,4.98,,
1184,01/08/18 10:39:23 PM,,4.99,,
1185,01/08/18 10:42:57 PM,54.495,,,
1186,01/08/18 10:43:18 PM,,5.00,,
1187,01/08/18 10:51:40 PM,,5.01,,
1188,01/08/18 10:54:01 PM,,5.02,,
1189,01/08/18 10:56:09 PM,,5.03,,
1190,01/08/18 10:59:13 PM,,5.04,,
1191,01/08/18 11:01:04 PM,,5.05,,
1192,01/08/18 11:02:30 PM,,5.06,,
1193,01/08/18 11:03:32 PM,,5.07,,
1194,01/08/18 11:04:42 PM,,5.08,,
1195,01/08/18 11:07:18 PM,,5.09,,
1196,01/08/18 11:11:08 PM,,5.10,,
1197,01/08/18 11:17:47 PM,,5.11,,
1198,01/08/18 11:23:59 PM,,5.12,,
1199,01/08/18 11:31:12 PM,,5.13,,
1200,01/08/18 11:39:43 PM,,5.14,,
1201,01/08/18 11:41:18 PM,,5.15,,
1202,01/08/18 11:42:57 PM,54.495,,,
1203,01/08/18 11:45:37 PM,,5.16,,
1204,01/09/18 12:04:20 AM,,5.17,,
1205,01/09/18 12:15:38 AM,,5.18,,
1206,01/09/18 12:20:45 AM,,5.19,,
1207,01/09/18 12:25:26 AM,,5.20,,
1208,01/09/18 12:30:06 AM,,5.21,,
1209,01/09/18 12:39:34 AM,,5.22,,
1210,01/09/18 12:42:57 AM,54.669,,,
1211,01/09/18 12:43:12 AM,,5.23,,
1212,01/09/18 12:46:06 AM,,5.24,,
1213,01/09/18 12:49:05 AM,,5.25,,
1214,01/09/18 12:50:53 AM,,5.26,,
1215,01/09/18 12:51:46 AM,,5.27,,
1216,01/09/18 12:52:50 AM,,5.28,,
1217,01/09/18 12:54:03 AM,,5.29,,
1218,01/09/18 12:56:02 AM,,5.30,,
1219,01/09/18 12:58:05 AM,,5.31,,
1220,01/09/18 01:00:55 AM,,5.32,,
1221,01/09/18 01:02:44 AM,,5.33,,
1222,01/09/18 01:04:54 AM,,5.34,,
1223,01/09/18 01:06:44 AM,,5.35,,
1224,01/09/18 01:08:09 AM,,5.36,,
1225,01/09/18 01:11:07 AM,,5.37,,
1226,01/09/18 01:15:21 AM,,5.38,,
1227,01/09/18 01:16:49 AM,,5.39,,
1228,01/09/18 01:19:33 AM,,5.40,,
1229,01/09/18 01:24:37 AM,,5.41,,
1230,01/09/18 01:28:16 AM,,5.42,,
1231,01/09/18 01:42:53 AM,,5.43,,
1232,01/09/18 01:42:57 AM,54.842,,,
1233,01/09/18 01:59:06 AM,,5.44,,
1234,01/09/18 02:42:57 AM,54.669,,,
1235,01/09/18 03:42:57 AM,54.669,,,
1236,01/09/18 04:42:57 AM,54.669,,,
1237,01/09/18 05:42:57 AM,54.147,,,
1238,01/09/18 06:33:46 AM,,5.45,,
1239,01/09/18 06:42:57 AM,53.973,,,
1240,01/09/18 07:00:29 AM,,5.46,,
1241,01/09/18 07:03:22 AM,,5.47,,
1242,01/09/18 07:07:58 AM,,5.48,,
1243,01/09/18 07:11:41 AM,,5.49,,
1244,01/09/18 07:16:58 AM,,5.50,,
1245,01/09/18 07:23:35 AM,,5.51,,
1246,01/09/18 07:40:39 AM,,5.52,,
1247,01/09/18 07:42:57 AM,53.100,,,
1248,01/09/18 07:48:00 AM,,5.53,,
1249,01/09/18 07:55:31 AM,,5.54,,
1250,01/09/18 07:58:48 AM,,5.55,,
1251,01/09/18 08:02:16 AM,,5.56,,
1252,01/09/18 08:04:27 AM,,5.57,,
1253,01/09/18 08:11:57 AM,,5.58,,
1254,01/09/18 08:16:47 AM,,5.59,,
1255,01/09/18 08:23:16 AM,,5.60,,
1256,01/09/18 08:28:21 AM,,5.61,,
1257,01/09/18 08:34:47 AM,,5.62,,
1258,01/09/18 08:40:37 AM,,5.63,,
1259,01/09/18 08:42:57 AM,52.750,,,
1260,01/09/18 09:06:13 AM,,5.64,,
1261,01/09/18 09:42:57 AM,54.147,,,
1262,01/09/18 10:42:57 AM,55.711,,,
1263,01/09/18 11:42:57 AM,58.476,,,
1264,01/09/18 12:19:36 PM,,5.65,,
1265,01/09/18 12:42:57 PM,55.884,,,
1266,01/09/18 01:42:57 PM,53.623,,,
1267,01/09/18 01:49:00 PM,,5.66,,
1268,01/09/18 02:42:57 PM,51.346,,,
1269,01/09/18 02:51:23 PM,,5.67,,
1270,01/09/18 03:42:57 PM,50.643,,,
1271,01/09/18 04:20:34 PM,,5.68,,
1272,01/09/18 04:42:57 PM,49.228,,,
1273,01/09/18 05:18:39 PM,,5.69,,
1274,01/09/18 05:42:57 PM,47.446,,,
1275,01/09/18 06:03:06 PM,,5.70,,
1276,01/09/18 06:42:57 PM,47.088,,,
1277,01/09/18 07:14:21 PM,,5.71,,
1278,01/09/18 07:42:57 PM,46.369,,,
1279,01/09/18 08:42:57 PM,45.828,,,
1280,01/09/18 09:42:57 PM,45.648,,,
1281,01/09/18 10:42:57 PM,45.648,,,
1282,01/09/18 11:42:57 PM,45.104,,,
1283,01/10/18 12:42:57 AM,44.379,,,
1284,01/10/18 01:42:57 AM,44.013,,,
1285,01/10/18 02:42:57 AM,42.915,,,
1286,01/10/18 03:42:57 AM,43.282,,,
1287,01/10/18 04:42:57 AM,42.732,,,
1288,01/10/18 05:42:57 AM,42.732,,,
1289,01/10/18 06:42:57 AM,42.363,,,
1290,01/10/18 07:42:57 AM,43.282,,,
1291,01/10/18 08:42:57 AM,46.548,,,
1292,01/10/18 09:42:57 AM,49.759,,,
1293,01/10/18 10:10:29 AM,,5.72,,
1294,01/10/18 10:42:57 AM,52.750,,,
1295,01/10/18 10:48:19 AM,,5.73,,
1296,01/10/18 11:42:57 AM,54.495,,,
1297,01/10/18 12:19:43 PM,,5.74,,
1298,01/10/18 12:42:57 PM,55.537,,,
1299,01/10/18 12:56:09 PM,,5.75,,
1300,01/10/18 01:42:57 PM,55.189,,,
1301,01/10/18 01:49:22 PM,,5.76,,
1302,01/10/18 02:09:55 PM,,5.77,,
1303,01/10/18 02:35:14 PM,,5.78,,
1304,01/10/18 02:42:57 PM,55.189,,,
1305,01/10/18 03:04:48 PM,,5.79,,
1306,01/10/18 03:42:57 PM,54.495,,,
1307,01/10/18 04:42:57 PM,52.576,,,
1308,01/10/18 04:56:14 PM,,5.80,,
1309,01/10/18 05:42:57 PM,51.172,,,
1310,01/10/18 06:42:57 PM,50.290,,,
1311,01/10/18 07:23:27 PM,,5.81,,
1312,01/10/18 07:42:57 PM,49.050,,,
1313,01/10/18 08:42:57 PM,46.548,,,
1314,01/10/18 09:42:57 PM,46.188,,,
1315,01/10/18 10:42:57 PM,45.648,,,
1316,01/10/18 11:42:57 PM,45.828,,,
1317,01/11/18 12:42:57 AM,45.104,,,
1318,01/11/18 01:42:57 AM,45.648,,,
1319,01/11/18 02:42:57 AM,45.466,,,
1320,01/11/18 03:42:57 AM,46.369,,,
1321,01/11/18 04:42:57 AM,46.369,,,
1322,01/11/18 05:42:57 AM,45.648,,,
1323,01/11/18 06:42:57 AM,45.104,,,
1324,01/11/18 07:42:57 AM,45.104,,,
1325,01/11/18 08:42:57 AM,52.401,5.81,,Logged
