"Plot Title: HS"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10592074, SEN S/N: 10592074)","Event, units (LGR S/N: 10592074, SEN S/N: 10592074)","Coupler Detached (LGR S/N: 10592074, SEN S/N: 10592074)","Bad Battery (LGR S/N: 10592074, SEN S/N: 10592074)","Coupler Attached (LGR S/N: 10592074, SEN S/N: 10592074)","End Of File (LGR S/N: 10592074, SEN S/N: 10592074)"
3792,06/22/18 06:51:08 AM,66.366,,,,,
3793,06/22/18 07:51:08 AM,78.274,,,,,
3794,06/22/18 08:51:08 AM,86.459,,,,,
3795,06/22/18 09:51:08 AM,90.309,,,,,
3796,06/22/18 10:51:08 AM,91.425,,,,,
3797,06/22/18 11:51:08 AM,94.825,,,,,
3798,06/22/18 12:51:08 PM,95.783,,,,,
3799,06/22/18 01:51:08 PM,97.720,,,,,
3800,06/22/18 02:51:08 PM,101.082,,,,,
3801,06/22/18 03:51:08 PM,99.093,,,,,
3802,06/22/18 04:51:08 PM,91.240,,,,,
3803,06/22/18 05:51:08 PM,83.935,,,,,
3804,06/22/18 06:51:08 PM,77.749,,,,,
3805,06/22/18 07:51:08 PM,70.824,,,,,
3806,06/22/18 08:51:08 PM,62.083,,,,,
3807,06/22/18 09:51:08 PM,54.669,,,,,
3808,06/22/18 10:51:08 PM,54.147,,,,,
3809,06/22/18 11:51:08 PM,53.973,,,,,
3810,06/23/18 12:51:08 AM,55.364,,,,,
3811,06/23/18 01:51:08 AM,57.096,,,,,
3812,06/23/18 02:51:08 AM,57.441,,,,,
3813,06/23/18 03:51:08 AM,53.973,,,,,
3814,06/23/18 04:51:08 AM,56.230,,,,,
3815,06/23/18 05:51:08 AM,57.958,,,,,
3816,06/23/18 06:51:08 AM,74.271,,,,,
3817,06/23/18 07:51:08 AM,81.797,,,,,
3818,06/23/18 08:51:08 AM,88.833,,,,,
3819,06/23/18 09:51:08 AM,94.062,,,,,
3820,06/23/18 10:51:08 AM,96.942,,,,,
3821,06/23/18 11:51:08 AM,99.291,,,,,
3822,06/23/18 12:51:08 PM,102.697,,,,,
3823,06/23/18 01:51:08 PM,105.370,,,,,
3824,06/23/18 02:51:08 PM,104.954,,,,,
3825,06/23/18 03:51:08 PM,100.483,,,,,
3826,06/23/18 04:51:08 PM,82.152,,,,,
3827,06/23/18 05:51:08 PM,68.077,,,,,
3828,06/23/18 06:51:08 PM,61.054,,,,,
3829,06/23/18 07:51:08 PM,54.322,,,,,
3830,06/23/18 08:51:08 PM,52.225,,,,,
3831,06/23/18 09:51:08 PM,53.100,,,,,
3832,06/23/18 10:51:08 PM,52.925,,,,,
3833,06/23/18 11:51:08 PM,53.798,,,,,
3834,06/24/18 12:51:08 AM,54.842,,,,,
3835,06/24/18 01:51:08 AM,55.364,,,,,
3836,06/24/18 02:51:08 AM,55.537,,,,,
3837,06/24/18 03:51:08 AM,55.364,,,,,
3838,06/24/18 04:51:08 AM,55.017,,,,,
3839,06/24/18 05:51:08 AM,55.189,,,,,
3840,06/24/18 06:51:08 AM,55.884,,,,,
3841,06/24/18 07:51:08 AM,57.096,,,,,
3842,06/24/18 08:51:08 AM,57.958,,,,,
3843,06/24/18 09:51:08 AM,59.508,,,,,
3844,06/24/18 10:51:08 AM,60.368,,,,,
3845,06/24/18 11:51:08 AM,62.598,,,,,
3846,06/24/18 12:51:08 PM,66.366,,,,,
3847,06/24/18 01:51:08 PM,66.537,,,,,
3848,06/24/18 02:51:08 PM,66.022,,,,,
3849,06/24/18 03:51:08 PM,65.851,,,,,
3850,06/24/18 04:51:08 PM,63.626,,,,,
3851,06/24/18 05:51:08 PM,61.569,,,,,
3852,06/24/18 06:51:08 PM,60.024,,,,,
3853,06/24/18 07:51:08 PM,58.820,,,,,
3854,06/24/18 08:51:08 PM,58.131,,,,,
3855,06/24/18 09:51:08 PM,57.958,,,,,
3856,06/24/18 10:51:08 PM,57.958,,,,,
3857,06/24/18 11:51:08 PM,57.785,,,,,
3858,06/25/18 12:51:08 AM,57.096,,,,,
3859,06/25/18 01:51:08 AM,57.268,,,,,
3860,06/25/18 02:51:08 AM,57.096,,,,,
3861,06/25/18 03:51:08 AM,56.750,,,,,
3862,06/25/18 04:51:08 AM,56.577,,,,,
3863,06/25/18 05:51:08 AM,56.404,,,,,
3864,06/25/18 06:51:08 AM,56.404,,,,,
3865,06/25/18 07:51:08 AM,57.096,,,,,
3866,06/25/18 08:51:08 AM,57.958,,,,,
3867,06/25/18 09:51:08 AM,60.024,,,,,
3868,06/25/18 10:51:08 AM,63.626,,,,,
3869,06/25/18 11:51:08 AM,67.050,,,,,
3870,06/25/18 12:51:08 PM,69.278,,,,,
3871,06/25/18 01:51:08 PM,70.308,,,,,
3872,06/25/18 02:51:08 PM,80.029,,,,,
3873,06/25/18 03:51:08 PM,81.797,,,,,
3874,06/25/18 04:51:08 PM,73.234,,,,,
3875,06/25/18 05:51:08 PM,63.111,,,,,
3876,06/25/18 06:51:08 PM,58.303,,,,,
3877,06/25/18 07:51:08 PM,53.973,,,,,
3878,06/25/18 08:51:08 PM,51.346,,,,,
3879,06/25/18 09:51:08 PM,50.290,,,,,
3880,06/25/18 10:51:08 PM,49.937,,,,,
3881,06/25/18 11:51:08 PM,48.871,,,,,
3882,06/26/18 12:51:08 AM,47.982,,,,,
3883,06/26/18 01:51:08 AM,46.908,,,,,
3884,06/26/18 02:51:08 AM,46.548,,,,,
3885,06/26/18 03:51:08 AM,46.728,,,,,
3886,06/26/18 04:51:08 AM,47.266,,,,,
3887,06/26/18 05:51:08 AM,47.266,,,,,
3888,06/26/18 06:51:08 AM,59.337,,,,,
3889,06/26/18 07:51:08 AM,69.964,,,,,
3890,06/26/18 08:51:08 AM,78.624,,,,,
3891,06/26/18 09:51:08 AM,82.686,,,,,
3892,06/26/18 10:51:08 AM,83.221,,,,,
3893,06/26/18 11:51:08 AM,83.579,,,,,
3894,06/26/18 12:51:08 PM,84.654,,,,,
3895,06/26/18 01:51:08 PM,84.834,,,,,
3896,06/26/18 02:51:08 PM,85.374,,,,,
3897,06/26/18 03:51:08 PM,84.115,,,,,
3898,06/26/18 04:51:08 PM,74.446,,,,,
3899,06/26/18 05:51:08 PM,63.968,,,,,
3900,06/26/18 06:51:08 PM,58.647,,,,,
3901,06/26/18 07:51:08 PM,52.750,,,,,
3902,06/26/18 08:51:08 PM,49.582,,,,,
3903,06/26/18 09:51:08 PM,50.113,,,,,
3904,06/26/18 10:51:08 PM,49.050,,,,,
3905,06/26/18 11:51:08 PM,49.050,,,,,
3906,06/27/18 12:51:08 AM,47.982,,,,,
3907,06/27/18 01:51:08 AM,49.050,,,,,
3908,06/27/18 02:51:08 AM,50.643,,,,,
3909,06/27/18 03:51:08 AM,50.643,,,,,
3910,06/27/18 04:51:08 AM,50.466,,,,,
3911,06/27/18 05:51:08 AM,50.466,,,,,
3912,06/27/18 06:51:08 AM,52.050,,,,,
3913,06/27/18 07:51:08 AM,54.147,,,,,
3914,06/27/18 08:51:08 AM,58.476,,,,,
3915,06/27/18 09:51:08 AM,61.054,,,,,
3916,06/27/18 10:51:08 AM,64.825,,,,,
3917,06/27/18 11:51:08 AM,67.392,,,,,
3918,06/27/18 12:51:08 PM,68.248,,,,,
3919,06/27/18 01:51:08 PM,71.856,,,,,
3920,06/27/18 02:51:08 PM,78.975,,,,,
3921,06/27/18 03:51:08 PM,79.502,,,,,
3922,06/27/18 04:51:08 PM,68.592,,,,,
3923,06/27/18 05:51:08 PM,60.712,,,,,
3924,06/27/18 06:51:08 PM,57.441,,,,,
3925,06/27/18 07:51:08 PM,52.050,,,,,
3926,06/27/18 08:51:08 PM,50.113,,,,,
3927,06/27/18 09:51:08 PM,51.699,,,,,
3928,06/27/18 10:51:08 PM,52.225,,,,,
3929,06/27/18 11:51:08 PM,52.576,,,,,
3930,06/28/18 12:51:08 AM,50.643,,,,,
3931,06/28/18 01:51:08 AM,48.160,,,,,
3932,06/28/18 02:51:08 AM,48.339,,,,,
3933,06/28/18 03:51:08 AM,47.982,,,,,
3934,06/28/18 04:51:08 AM,47.802,,,,,
3935,06/28/18 05:51:08 AM,48.339,,,,,
3936,06/28/18 06:51:08 AM,60.539,,,,,
3937,06/28/18 07:51:08 AM,71.168,,,,,
3938,06/28/18 08:51:08 AM,77.400,,,,,
3939,06/28/18 09:51:08 AM,81.266,,,,,
3940,06/28/18 10:51:08 AM,81.797,,,,,
3941,06/28/18 11:51:08 AM,81.442,,,,,
3942,06/28/18 12:51:08 PM,79.502,,,,,
3943,06/28/18 01:51:08 PM,81.090,,,,,
3944,06/28/18 02:51:08 PM,81.090,,,,,
3945,06/28/18 03:51:08 PM,80.382,,,,,
3946,06/28/18 04:51:08 PM,70.995,,,,,
3947,06/28/18 05:51:08 PM,62.940,,,,,
3948,06/28/18 06:51:08 PM,59.680,,,,,
3949,06/28/18 07:51:08 PM,55.189,,,,,
3950,06/28/18 08:51:08 PM,52.225,,,,,
3951,06/28/18 09:51:08 PM,49.759,,,,,
3952,06/28/18 10:51:08 PM,48.160,,,,,
3953,06/28/18 11:51:08 PM,47.624,,,,,
3954,06/29/18 12:51:08 AM,47.802,,,,,
3955,06/29/18 01:51:08 AM,49.582,,,,,
3956,06/29/18 02:51:08 AM,49.937,,,,,
3957,06/29/18 03:51:08 AM,49.228,,,,,
3958,06/29/18 04:51:08 AM,48.871,,,,,
3959,06/29/18 05:51:08 AM,49.582,,,,,
3960,06/29/18 06:51:08 AM,56.057,,,,,
3961,06/29/18 07:51:08 AM,68.421,,,,,
3962,06/29/18 08:51:08 AM,77.574,,,,,
3963,06/29/18 09:51:08 AM,81.621,,,,,
3964,06/29/18 10:51:08 AM,85.194,,,,,
3965,06/29/18 11:51:08 AM,87.368,,,,,
3966,06/29/18 12:51:08 PM,89.938,,,,,
3967,06/29/18 01:51:08 PM,94.062,,,,,
3968,06/29/18 02:51:08 PM,95.590,,,,,
3969,06/29/18 03:51:08 PM,92.737,,,,,
3970,06/29/18 04:51:08 PM,82.686,,,,,
3971,06/29/18 05:51:08 PM,78.274,,,,,
3972,06/29/18 06:51:08 PM,71.512,,,,,
3973,06/29/18 07:51:08 PM,59.508,,,,,
3974,06/29/18 08:51:08 PM,53.100,,,,,
3975,06/29/18 09:51:08 PM,50.819,,,,,
3976,06/29/18 10:51:08 PM,50.643,,,,,
3977,06/29/18 11:51:08 PM,50.466,,,,,
3978,06/30/18 12:51:08 AM,50.995,,,,,
3979,06/30/18 01:51:08 AM,50.819,,,,,
3980,06/30/18 02:51:08 AM,51.346,,,,,
3981,06/30/18 03:51:08 AM,52.401,,,,,
3982,06/30/18 04:51:08 AM,51.874,,,,,
3983,06/30/18 05:51:08 AM,52.225,,,,,
3984,06/30/18 06:51:08 AM,69.278,,,,,
3985,06/30/18 07:51:08 AM,78.624,,,,,
3986,06/30/18 08:51:08 AM,85.374,,,,,
3987,06/30/18 09:51:08 AM,87.552,,,,,
3988,06/30/18 10:51:08 AM,88.099,,,,,
3989,06/30/18 11:51:08 AM,85.554,,,,,
3990,06/30/18 12:51:08 PM,85.915,,,,,
3991,06/30/18 01:51:08 PM,89.200,,,,,
3992,06/30/18 02:51:08 PM,87.915,,,,,
3993,06/30/18 03:51:08 PM,85.915,,,,,
3994,06/30/18 04:51:08 PM,77.050,,,,,
3995,06/30/18 05:51:08 PM,68.763,,,,,
3996,06/30/18 06:51:08 PM,63.111,,,,,
3997,06/30/18 07:51:08 PM,57.958,,,,,
3998,06/30/18 08:51:08 PM,57.785,,,,,
3999,06/30/18 09:51:08 PM,57.441,,,,,
4000,06/30/18 10:51:08 PM,56.404,,,,,
4001,06/30/18 11:51:08 PM,55.189,,,,,
4002,07/01/18 12:51:08 AM,55.189,,,,,
4003,07/01/18 01:51:08 AM,55.189,,,,,
4004,07/01/18 02:51:08 AM,55.364,,,,,
4005,07/01/18 03:51:08 AM,55.711,,,,,
4006,07/01/18 04:51:08 AM,55.537,,,,,
4007,07/01/18 05:51:08 AM,56.404,,,,,
4008,07/01/18 06:51:08 AM,70.824,,,,,
4009,07/01/18 07:51:08 AM,80.029,,,,,
4010,07/01/18 08:51:08 AM,85.374,,,,,
4011,07/01/18 09:51:08 AM,86.641,,,,,
4012,07/01/18 10:51:08 AM,86.277,,,,,
4013,07/01/18 11:51:08 AM,83.043,,,,,
4014,07/01/18 12:51:08 PM,82.330,,,,,
4015,07/01/18 01:51:08 PM,83.043,,,,,
4016,07/01/18 02:51:08 PM,83.399,,,,,
4017,07/01/18 03:51:08 PM,75.312,,,,,
4018,07/01/18 04:51:08 PM,68.763,,,,,
4019,07/01/18 05:51:08 PM,63.968,,,,,
4020,07/01/18 06:51:08 PM,60.539,,,,,
4021,07/01/18 07:51:08 PM,57.958,,,,,
4022,07/01/18 08:51:08 PM,56.923,,,,,
4023,07/01/18 09:51:08 PM,56.404,,,,,
4024,07/01/18 10:51:08 PM,55.711,,,,,
4025,07/01/18 11:51:08 PM,54.842,,,,,
4026,07/02/18 12:51:08 AM,54.669,,,,,
4027,07/02/18 01:51:08 AM,51.874,,,,,
4028,07/02/18 02:51:08 AM,49.937,,,Logged,,
4029,07/02/18 03:51:08 AM,49.404,,,,,
4030,07/02/18 04:51:08 AM,50.995,,,,,
4031,07/02/18 05:51:08 AM,52.050,,,,,
4032,07/02/18 06:51:08 AM,58.993,,,,,
4033,07/02/18 07:51:08 AM,69.278,,,,,
4034,07/02/18 08:51:08 AM,77.923,,,,,
4035,07/02/18 09:51:08 AM,80.559,,,,,
4036,07/02/18 10:51:08 AM,80.735,,,,,
4037,07/02/18 11:51:08 AM,83.399,,,,,
4038,07/02/18 12:51:08 PM,82.152,,,,,
4039,07/02/18 01:51:08 PM,81.266,,,,,
4040,07/02/18 02:51:08 PM,77.923,,,,,
4041,07/02/18 03:51:08 PM,76.703,,,,,
4042,07/02/18 04:51:08 PM,70.308,,,,,
4043,07/02/18 05:51:08 PM,63.626,,,,,
4044,07/02/18 06:51:08 PM,60.195,,,,,
4045,07/02/18 07:51:08 PM,57.785,,,,,
4046,07/02/18 08:51:08 PM,56.577,,,,,
4047,07/02/18 09:51:08 PM,55.364,,,,,
4048,07/02/18 10:51:08 PM,54.669,,,,,
4049,07/02/18 11:51:08 PM,53.449,,,,,
4050,07/03/18 12:51:08 AM,53.274,,,,,
4051,07/03/18 01:51:08 AM,52.576,,,,,
4052,07/03/18 02:51:08 AM,52.050,,,,,
4053,07/03/18 03:51:08 AM,52.225,,,,,
4054,07/03/18 04:51:08 AM,52.225,,,,,
4055,07/03/18 05:51:08 AM,52.225,,,,,
4056,07/03/18 06:51:08 AM,52.925,,,,,
4057,07/03/18 07:51:08 AM,53.973,,,,,
4058,07/03/18 08:51:08 AM,54.669,,,,,
4059,07/03/18 09:51:08 AM,55.711,,,,,
4060,07/03/18 10:51:08 AM,59.337,,,,,
4061,07/03/18 11:51:08 AM,59.851,,,,,
4062,07/03/18 12:51:08 PM,61.398,,,,,
4063,07/03/18 01:51:08 PM,62.598,,,,,
4064,07/03/18 02:51:08 PM,64.996,,,,,
4065,07/03/18 03:51:08 PM,63.455,,,,,
4066,07/03/18 04:51:08 PM,60.539,,,,,
4067,07/03/18 05:51:08 PM,60.883,,,,,
4068,07/03/18 06:51:08 PM,58.476,,,,,
4069,07/03/18 07:51:08 PM,55.537,,,,,
4070,07/03/18 08:51:08 PM,54.842,,,,,
4071,07/03/18 09:51:08 PM,54.495,,,,,
4072,07/03/18 10:51:08 PM,53.973,,,,,
4073,07/03/18 11:51:08 PM,53.798,,,,,
4074,07/04/18 12:51:08 AM,53.623,,,,,
4075,07/04/18 01:51:08 AM,53.623,,,,,
4076,07/04/18 02:51:08 AM,53.449,,,,,
4077,07/04/18 03:51:08 AM,53.449,,,,,
4078,07/04/18 04:51:08 AM,53.274,,,,,
4079,07/04/18 05:51:08 AM,53.449,,,,,
4080,07/04/18 06:51:08 AM,54.147,,,,,
4081,07/04/18 07:51:08 AM,55.189,,,,,
4082,07/04/18 08:51:08 AM,56.923,,,,,
4083,07/04/18 09:51:08 AM,60.883,,,,,
4084,07/04/18 10:51:08 AM,65.167,,,,,
4085,07/04/18 11:51:08 AM,67.906,,,,,
4086,07/04/18 12:51:08 PM,70.137,,,,,
4087,07/04/18 01:51:08 PM,77.574,,,,,
4088,07/04/18 02:51:08 PM,83.579,,,,,
4089,07/04/18 03:51:08 PM,83.579,,,,,
4090,07/04/18 04:51:08 PM,74.446,,,,,
4091,07/04/18 05:51:08 PM,66.022,,,,,
4092,07/04/18 06:51:08 PM,61.912,,,,,
4093,07/04/18 07:51:08 PM,56.404,,,,,
4094,07/04/18 08:51:08 PM,53.623,,,,,
4095,07/04/18 09:51:08 PM,53.798,,,,,
4096,07/04/18 10:51:08 PM,52.925,,,,,
4097,07/04/18 11:51:08 PM,51.699,,,,,
4098,07/05/18 12:51:08 AM,50.995,,,,,
4099,07/05/18 01:51:08 AM,50.995,,,,,
4100,07/05/18 02:51:08 AM,49.937,,,,,
4101,07/05/18 03:51:08 AM,49.228,,,,,
4102,07/05/18 04:51:08 AM,49.404,,,,,
4103,07/05/18 05:51:08 AM,49.228,,,,,
4104,07/05/18 06:51:08 AM,60.368,,,,,
4105,07/05/18 07:51:08 AM,62.425,,,,,
4106,07/05/18 08:51:08 AM,69.278,,,,,
4107,07/05/18 09:51:08 AM,79.151,,,,,
4108,07/05/18 10:51:08 AM,74.791,,,,,
4109,07/05/18 11:51:08 AM,80.029,,,,,
4110,07/05/18 12:51:08 PM,87.733,,,,,
4111,07/05/18 01:51:08 PM,88.833,,,,,
4112,07/05/18 02:51:08 PM,93.682,,,,,
4113,07/05/18 03:51:08 PM,87.733,,,,,
4114,07/05/18 04:51:08 PM,75.139,,,,,
4115,07/05/18 05:51:08 PM,70.137,,,,,
4116,07/05/18 06:51:08 PM,69.107,,,,,
4117,07/05/18 07:51:08 PM,67.392,,,,,
4118,07/05/18 08:51:08 PM,62.598,,,,,
4119,07/05/18 09:51:08 PM,58.476,,,,,
4120,07/05/18 10:51:08 PM,59.508,,,,,
4121,07/05/18 11:51:08 PM,59.164,,,,,
4122,07/06/18 12:51:08 AM,61.054,,,,,
4123,07/06/18 01:51:08 AM,64.996,,,,,
4124,07/06/18 02:51:08 AM,62.769,,,,,
4125,07/06/18 03:51:08 AM,64.652,,,,,
4126,07/06/18 04:51:08 AM,63.111,,,,,
4127,07/06/18 05:51:08 AM,68.248,,,,,
4128,07/06/18 06:51:08 AM,72.028,,,,,
4129,07/06/18 07:51:08 AM,73.062,,,,,
4130,07/06/18 08:51:08 AM,73.580,,,,,
4131,07/06/18 09:51:08 AM,90.495,,,,,
4132,07/06/18 10:51:08 AM,95.783,,,,,
4133,07/06/18 11:51:08 AM,103.512,,,,,
4134,07/06/18 12:51:08 PM,106.835,,,,,
4135,07/06/18 01:51:08 PM,104.333,,,,,
4136,07/06/18 02:51:08 PM,104.747,,,,,
4137,07/06/18 03:51:08 PM,101.685,,,,,
4138,07/06/18 04:51:08 PM,89.384,,,,,
4139,07/06/18 05:51:08 PM,82.864,,,,,
4140,07/06/18 06:51:08 PM,78.975,,,,,
4141,07/06/18 07:51:08 PM,72.718,,,,,
4142,07/06/18 08:51:08 PM,69.449,,,,,
4143,07/06/18 09:51:08 PM,67.906,,,,,
4144,07/06/18 10:51:08 PM,67.392,,,,,
4145,07/06/18 11:51:08 PM,67.392,,,,,
4146,07/07/18 12:51:08 AM,67.564,,,,,
4147,07/07/18 01:51:08 AM,66.879,,,,,
4148,07/07/18 02:51:08 AM,65.509,,,,,
4149,07/07/18 03:51:08 AM,65.509,,,,,
4150,07/07/18 04:51:08 AM,64.139,,,,,
4151,07/07/18 05:51:08 AM,65.167,,,,,
4152,07/07/18 06:51:08 AM,74.964,,,,,
4153,07/07/18 07:51:08 AM,85.374,,,,,
4154,07/07/18 08:51:08 AM,96.361,,,,,
4155,07/07/18 09:51:08 AM,97.916,,,,,
4156,07/07/18 10:51:08 AM,98.897,,,,,
4157,07/07/18 11:51:08 AM,100.083,,,,,
4158,07/07/18 12:51:08 PM,102.290,,,,,
4159,07/07/18 01:51:08 PM,103.512,,,,,
4160,07/07/18 02:51:08 PM,100.083,,,,,
4161,07/07/18 02:59:14 PM,,0.55,,,,
4162,07/07/18 03:51:08 PM,97.916,,,,,
4163,07/07/18 04:51:08 PM,89.938,,,,,
4164,07/07/18 05:51:08 PM,80.559,,,,,
4165,07/07/18 06:51:08 PM,76.354,,,,,
4166,07/07/18 07:51:08 PM,70.824,,,,,
4167,07/07/18 08:51:08 PM,67.392,,,,,
4168,07/07/18 09:51:08 PM,65.851,,,,,
4169,07/07/18 10:51:08 PM,65.338,,,,,
4170,07/07/18 11:51:08 PM,64.310,,,,,
4171,07/08/18 12:51:08 AM,62.598,,,,,
4172,07/08/18 01:51:08 AM,60.712,,,,,
4173,07/08/18 02:51:08 AM,62.083,,,,,
4174,07/08/18 03:51:08 AM,62.254,,,,,
4175,07/08/18 04:51:08 AM,61.227,,,,,
4176,07/08/18 05:51:08 AM,60.024,,,,,
4177,07/08/18 06:51:08 AM,74.619,,,,,
4178,07/08/18 07:51:08 AM,81.442,,,,,
4179,07/08/18 08:51:08 AM,90.680,,,,,
4180,07/08/18 09:51:08 AM,95.016,,,,,
4181,07/08/18 10:51:08 AM,99.489,,,,,
4182,07/08/18 11:51:08 AM,100.483,,,,,
4183,07/08/18 12:51:08 PM,99.687,,,,,
4184,07/08/18 01:51:08 PM,99.885,,,,,
4185,07/08/18 02:51:08 PM,101.282,,,,,
4186,07/08/18 03:51:08 PM,99.489,,,,,
4187,07/08/18 04:51:08 PM,89.755,,,,,
4188,07/08/18 05:51:08 PM,81.266,,,,,
4189,07/08/18 06:51:08 PM,76.181,,,,,
4190,07/08/18 07:51:08 PM,72.372,,,,,
4191,07/08/18 08:51:08 PM,70.995,,,,,
4192,07/08/18 09:51:08 PM,69.107,,,,,
4193,07/08/18 10:51:08 PM,66.193,,,,,
4194,07/08/18 11:51:08 PM,65.167,,,,,
4195,07/09/18 12:51:08 AM,64.310,,,,,
4196,07/09/18 01:51:08 AM,63.282,,,,,
4197,07/09/18 02:51:08 AM,63.111,,,,,
4198,07/09/18 03:51:08 AM,62.769,,,,,
4199,07/09/18 04:51:08 AM,62.769,,,,,
4200,07/09/18 05:51:08 AM,64.310,,,,,
4201,07/09/18 06:51:08 AM,77.050,,,,,
4202,07/09/18 07:51:08 AM,83.757,,,,,
4203,07/09/18 08:51:08 AM,94.062,,,,,
4204,07/09/18 09:51:08 AM,98.699,,,,,
4205,07/09/18 10:51:08 AM,103.307,,,,,
4206,07/09/18 11:51:08 AM,101.887,,,,,
4207,07/09/18 12:51:08 PM,103.512,,,,,
4208,07/09/18 01:51:08 PM,98.307,,,,,
4209,07/09/18 02:51:08 PM,103.104,,,,,
4210,07/09/18 03:51:08 PM,102.900,,,,,
4211,07/09/18 04:51:08 PM,93.493,,,,,
4212,07/09/18 05:51:08 PM,83.935,,,,,
4213,07/09/18 06:51:08 PM,79.853,,,,,
4214,07/09/18 07:51:08 PM,75.832,,,,,
4215,07/09/18 08:51:08 PM,74.446,,,,,
4216,07/09/18 09:51:08 PM,73.926,,,,,
4217,07/09/18 10:51:08 PM,72.891,,,,,
4218,07/09/18 11:51:08 PM,68.934,,,,,
4219,07/10/18 12:51:08 AM,66.022,,,,,
4220,07/10/18 01:51:08 AM,65.167,,,,,
4221,07/10/18 02:51:08 AM,65.338,,,,,
4222,07/10/18 03:51:08 AM,65.338,,,,,
4223,07/10/18 04:51:08 AM,64.996,,,,,
4224,07/10/18 05:51:08 AM,62.425,,,,,
4225,07/10/18 06:51:08 AM,77.923,,,,,
4226,07/10/18 07:51:08 AM,83.043,,,,,
4227,07/10/18 08:51:08 AM,90.124,,,,,
4228,07/10/18 09:51:08 AM,94.253,,,,,
4229,07/10/18 10:51:08 AM,98.307,,,,,
4230,07/10/18 11:51:08 AM,101.082,,,,,
4231,07/10/18 12:51:08 PM,104.954,,,,,
4232,07/10/18 01:51:08 PM,102.493,,,,,
4233,07/10/18 02:51:08 PM,101.282,,,,,
4234,07/10/18 03:51:08 PM,95.590,,,,,
4235,07/10/18 04:51:08 PM,84.295,,,,,
4236,07/10/18 05:51:08 PM,75.832,,,,,
4237,07/10/18 06:51:08 PM,71.856,,,,,
4238,07/10/18 07:51:08 PM,66.879,,,,,
4239,07/10/18 08:51:08 PM,62.254,,,,,
4240,07/10/18 09:51:08 PM,57.785,,,,,
4241,07/10/18 10:51:08 PM,53.100,,,,,
4242,07/10/18 11:51:08 PM,51.699,,,,,
4243,07/11/18 12:51:08 AM,50.819,,,,,
4244,07/11/18 01:51:08 AM,49.937,,,,,
4245,07/11/18 02:51:08 AM,49.404,,,,,
4246,07/11/18 03:51:08 AM,49.228,,,,,
4247,07/11/18 04:51:08 AM,48.695,,,,,
4248,07/11/18 05:51:08 AM,49.228,,,,,
4249,07/11/18 06:51:08 AM,59.851,,,,,
4250,07/11/18 07:51:08 AM,70.308,,,,,
4251,07/11/18 08:51:08 AM,80.911,,,,,
4252,07/11/18 09:51:08 AM,83.579,,,,,
4253,07/11/18 10:51:08 AM,84.834,,,,,
4254,07/11/18 11:51:08 AM,85.554,,,,,
4255,07/11/18 12:51:08 PM,87.186,,,,,
4256,07/11/18 01:51:08 PM,90.867,,,,,
4257,07/11/18 02:51:08 PM,88.282,,,,,
4258,07/11/18 03:51:08 PM,84.295,,,,,
4259,07/11/18 04:51:08 PM,73.580,,,,,
4260,07/11/18 05:51:08 PM,64.310,,,,,
4261,07/11/18 06:51:08 PM,59.851,,,,,
4262,07/11/18 07:51:08 PM,56.577,,,,,
4263,07/11/18 08:51:08 PM,56.230,,,,,
4264,07/11/18 09:51:08 PM,54.842,,,,,
4265,07/11/18 10:51:08 PM,53.449,,,,,
4266,07/11/18 11:51:08 PM,52.050,,,,,
4267,07/12/18 12:51:08 AM,50.466,,,,,
4268,07/12/18 01:51:08 AM,49.937,,,,,
4269,07/12/18 02:51:08 AM,50.113,,,,,
4270,07/12/18 03:51:08 AM,49.937,,,,,
4271,07/12/18 04:51:08 AM,51.172,,,,,
4272,07/12/18 05:51:08 AM,50.643,,,,,
4273,07/12/18 06:51:08 AM,60.195,,,,,
4274,07/12/18 07:51:08 AM,70.137,,,,,
4275,07/12/18 08:51:08 AM,78.098,,,,,
4276,07/12/18 09:51:08 AM,81.442,,,,,
4277,07/12/18 10:51:08 AM,83.579,,,,,
4278,07/12/18 11:51:08 AM,86.641,,,,,
4279,07/12/18 12:51:08 PM,89.755,,,,,
4280,07/12/18 01:51:08 PM,90.867,,,,,
4281,07/12/18 02:51:08 PM,81.975,,,,,
4282,07/12/18 03:51:08 PM,78.274,,,,,
4283,07/12/18 04:51:08 PM,71.683,,,,,
4284,07/12/18 05:51:08 PM,64.652,,,,,
4285,07/12/18 06:51:08 PM,59.680,,,,,
4286,07/12/18 07:51:08 PM,57.268,,,,,
4287,07/12/18 08:51:08 PM,56.577,,,,,
4288,07/12/18 09:51:08 PM,56.923,,,,,
4289,07/12/18 10:51:08 PM,57.268,,,,,
4290,07/12/18 11:51:08 PM,57.441,,,,,
4291,07/13/18 12:51:08 AM,56.923,,,,,
4292,07/13/18 01:51:08 AM,56.404,,,,,
4293,07/13/18 02:51:08 AM,56.230,,,,,
4294,07/13/18 03:51:08 AM,56.750,,,,,
4295,07/13/18 04:51:08 AM,56.404,,,,,
4296,07/13/18 05:51:08 AM,56.404,,,,,
4297,07/13/18 06:51:08 AM,58.993,,,,,
4298,07/13/18 07:51:08 AM,64.996,,,,,
4299,07/13/18 08:51:08 AM,78.274,,,,,
4300,07/13/18 09:51:08 AM,85.014,,,,,
4301,07/13/18 10:51:08 AM,87.186,,,,,
