"Plot Title: SF"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10592086, SEN S/N: 10592086)","Event, units (LGR S/N: 10592086, SEN S/N: 10592086)","Coupler Attached (LGR S/N: 10592086, SEN S/N: 10592086)","Coupler Detached (LGR S/N: 10592086, SEN S/N: 10592086)","Host Connected (LGR S/N: 10592086, SEN S/N: 10592086)","Stopped (LGR S/N: 10592086, SEN S/N: 10592086)","End Of File (LGR S/N: 10592086, SEN S/N: 10592086)"
501,01/17/19 09:00:00 AM,49.228,,,,,,
502,01/17/19 09:01:01 AM,,3.86,,,,,
503,01/17/19 09:03:04 AM,,3.87,,,,,
504,01/17/19 09:06:09 AM,,3.88,,,,,
505,01/17/19 09:11:00 AM,,3.89,,,,,
506,01/17/19 09:17:18 AM,,3.90,,,,,
507,01/17/19 09:21:34 AM,,3.91,,,,,
508,01/17/19 09:24:17 AM,,3.92,,,,,
509,01/17/19 09:36:59 AM,,3.93,,,,,
510,01/17/19 10:00:00 AM,49.582,,,,,,
511,01/17/19 11:00:00 AM,52.050,,,,,,
512,01/17/19 12:00:00 PM,54.495,,,,,,
513,01/17/19 01:00:00 PM,52.925,,,,,,
514,01/17/19 02:00:00 PM,53.973,,,,,,
515,01/17/19 03:00:00 PM,52.050,,,,,,
516,01/17/19 04:00:00 PM,51.699,,,,,,
517,01/17/19 05:00:00 PM,50.643,,,,,,
518,01/17/19 06:00:00 PM,50.113,,,,,,
519,01/17/19 07:00:00 PM,49.759,,,,,,
520,01/17/19 08:00:00 PM,49.582,,,,,,
521,01/17/19 09:00:00 PM,48.695,,,,,,
522,01/17/19 10:00:00 PM,46.908,,,,,,
523,01/17/19 11:00:00 PM,46.188,,,,,,
524,01/18/19 12:00:00 AM,46.188,,,,,,
525,01/18/19 01:00:00 AM,46.369,,,,,,
526,01/18/19 02:00:00 AM,46.548,,,,,,
527,01/18/19 03:00:00 AM,46.728,,,,,,
528,01/18/19 04:00:00 AM,46.548,,,,,,
529,01/18/19 05:00:00 AM,45.466,,,,,,
530,01/18/19 06:00:00 AM,44.922,,,,,,
531,01/18/19 07:00:00 AM,44.922,,,,,,
532,01/18/19 08:00:00 AM,46.728,,,,,,
533,01/18/19 09:00:00 AM,52.225,,,,,,
534,01/18/19 10:00:00 AM,61.227,,,,,,
535,01/18/19 11:00:00 AM,67.564,,,,,,
536,01/18/19 12:00:00 PM,67.221,,,,,,
537,01/18/19 01:00:00 PM,67.564,,,,,,
538,01/18/19 02:00:00 PM,63.968,,,,,,
539,01/18/19 03:00:00 PM,63.282,,,,,,
540,01/18/19 04:00:00 PM,60.024,,,,,,
541,01/18/19 05:00:00 PM,56.923,,,,,,
542,01/18/19 06:00:00 PM,50.113,,,,,,
543,01/18/19 07:00:00 PM,49.228,,,,,,
544,01/18/19 08:00:00 PM,48.160,,,,,,
545,01/18/19 09:00:00 PM,48.517,,,,,,
546,01/18/19 10:00:00 PM,48.871,,,,,,
547,01/18/19 11:00:00 PM,49.759,,,,,,
548,01/19/19 12:00:00 AM,49.404,,,,,,
549,01/19/19 01:00:00 AM,48.517,,,,,,
550,01/19/19 02:00:00 AM,49.759,,,,,,
551,01/19/19 03:00:00 AM,47.624,,,,,,
552,01/19/19 04:00:00 AM,48.695,,,,,,
553,01/19/19 05:00:00 AM,49.582,,,,,,
554,01/19/19 06:00:00 AM,48.339,,,,,,
555,01/19/19 07:00:00 AM,48.695,,,,,,
556,01/19/19 08:00:00 AM,50.995,,,,,,
557,01/19/19 09:00:00 AM,57.785,,,,,,
558,01/19/19 10:00:00 AM,84.654,,,,,,
559,01/19/19 10:09:12 AM,,3.94,,,,,
560,01/19/19 10:11:02 AM,,,Logged,,,,
561,01/19/19 10:11:15 AM,,,,Logged,,,
562,01/19/19 10:11:23 AM,,,Logged,,,,
563,01/19/19 10:11:50 AM,,,,Logged,,,
564,01/19/19 10:11:59 AM,,,Logged,,,,
565,01/19/19 10:12:09 AM,,,,,Logged,,
566,01/19/19 10:12:34 AM,,3.94,,,,Logged,Logged
