"Plot Title: RLNF"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10592085, SEN S/N: 10592085)","Event, units (LGR S/N: 10592085, SEN S/N: 10592085)","Coupler Detached (LGR S/N: 10592085, SEN S/N: 10592085)","Bad Battery (LGR S/N: 10592085, SEN S/N: 10592085)","Coupler Attached (LGR S/N: 10592085, SEN S/N: 10592085)","Host Connected (LGR S/N: 10592085, SEN S/N: 10592085)","Stopped (LGR S/N: 10592085, SEN S/N: 10592085)","End Of File (LGR S/N: 10592085, SEN S/N: 10592085)"
954,11/23/18 11:23:47 PM,,7.73,,,,,,
955,11/23/18 11:28:43 PM,,7.74,,,,,,
956,11/23/18 11:38:29 PM,,7.75,,,,,,
957,11/23/18 11:53:38 PM,,7.76,,,,,,
958,11/23/18 11:53:39 PM,,7.77,,,,,,
959,11/24/18 12:00:36 AM,,7.78,,,,,,
960,11/24/18 12:09:31 AM,,7.79,,,,,,
961,11/24/18 12:09:32 AM,,7.80,,,,,,
962,11/24/18 12:19:38 AM,56.230,,,,,,,
963,11/24/18 12:20:25 AM,,7.81,,,,,,
964,11/24/18 12:57:56 AM,,7.82,,,,,,
965,11/24/18 01:14:18 AM,,7.83,,,,,,
966,11/24/18 01:19:38 AM,56.230,,,,,,,
967,11/24/18 01:21:08 AM,,7.84,,,,,,
968,11/24/18 01:21:09 AM,,7.85,,,,,,
969,11/24/18 01:24:34 AM,,7.86,,,,,,
970,11/24/18 01:29:31 AM,,7.87,,,,,,
971,11/24/18 01:51:53 AM,,7.88,,,,,,
972,11/24/18 02:02:28 AM,,7.89,,,,,,
973,11/24/18 02:06:24 AM,,7.90,,,,,,
974,11/24/18 02:09:31 AM,,7.91,,,,,,
975,11/24/18 02:09:32 AM,,7.92,,,,,,
976,11/24/18 02:13:02 AM,,7.93,,,,,,
977,11/24/18 02:13:03 AM,,7.94,,,,,,
978,11/24/18 02:15:48 AM,,7.95,,,,,,
979,11/24/18 02:18:10 AM,,7.96,,,,,,
980,11/24/18 02:19:38 AM,56.230,,,,,,,
981,11/24/18 02:22:51 AM,,7.97,,,,,,
982,11/24/18 02:43:59 AM,,7.98,,,,,,
983,11/24/18 03:19:38 AM,56.057,,,,,,,
984,11/24/18 03:34:06 AM,,7.99,,,,,,
985,11/24/18 04:07:53 AM,,8.00,,,,,,
986,11/24/18 04:19:38 AM,56.057,,,,,,,
987,11/24/18 04:52:07 AM,,8.01,,,,,,
988,11/24/18 05:07:26 AM,,8.02,,,,,,
989,11/24/18 05:19:38 AM,55.884,,,,,,,
990,11/24/18 05:30:06 AM,,8.03,,,,,,
991,11/24/18 05:48:16 AM,,8.04,,,,,,
992,11/24/18 05:48:17 AM,,8.05,,,,,,
993,11/24/18 06:15:49 AM,,8.06,,,,,,
994,11/24/18 06:19:38 AM,55.711,,,,,,,
995,11/24/18 07:19:38 AM,55.537,,,,,,,
996,11/24/18 07:51:44 AM,,8.07,,,,,,
997,11/24/18 08:19:38 AM,56.057,,,,,,,
998,11/24/18 09:19:38 AM,57.441,,,,,,,
999,11/24/18 09:57:17 AM,,8.08,,,,,,
1000,11/24/18 10:19:38 AM,58.476,,,,,,,
1001,11/24/18 11:19:38 AM,59.337,,,,,,,
1002,11/24/18 12:19:38 PM,58.993,,,,,,,
1003,11/24/18 01:19:38 PM,59.851,,,,,,,
1004,11/24/18 02:19:38 PM,59.508,,,,,,,
1005,11/24/18 03:19:38 PM,57.441,,,,,,,
1006,11/24/18 04:19:38 PM,55.711,,,,,,,
1007,11/24/18 05:19:38 PM,50.643,,,,,,,
1008,11/24/18 06:19:38 PM,48.160,,,,,,,
1009,11/24/18 07:19:38 PM,47.088,,,,,,,
1010,11/24/18 08:19:38 PM,46.008,,,,,,,
1011,11/24/18 09:19:38 PM,45.648,,,,,,,
1012,11/24/18 10:19:38 PM,45.828,,,,,,,
1013,11/24/18 11:19:38 PM,46.008,,,,,,,
1014,11/25/18 12:19:38 AM,47.446,,,,,,,
1015,11/25/18 01:19:38 AM,47.982,,,,,,,
1016,11/25/18 02:19:38 AM,47.802,,,,,,,
1017,11/25/18 03:19:38 AM,48.517,,,,,,,
1018,11/25/18 04:19:38 AM,48.160,,,,,,,
1019,11/25/18 05:19:38 AM,48.339,,,,,,,
1020,11/25/18 06:19:38 AM,48.160,,,,,,,
1021,11/25/18 07:19:38 AM,47.802,,,,,,,
1022,11/25/18 08:19:38 AM,48.871,,,,,,,
1023,11/25/18 09:19:38 AM,49.937,,,,,,,
1024,11/25/18 10:19:38 AM,51.346,,,,,,,
1025,11/25/18 11:19:38 AM,53.449,,,,,,,
1026,11/25/18 12:19:38 PM,57.614,,,,,,,
1027,11/25/18 01:19:38 PM,57.441,,,,,,,
1028,11/25/18 02:19:38 PM,57.441,,,,,,,
1029,11/25/18 03:19:38 PM,57.958,,,,,,,
1030,11/25/18 04:19:38 PM,57.614,,,,,,,
1031,11/25/18 05:19:38 PM,52.750,,,,,,,
1032,11/25/18 06:19:38 PM,50.819,,,,,,,
1033,11/25/18 07:19:38 PM,50.290,,,,,,,
1034,11/25/18 08:19:38 PM,50.113,,,,,,,
1035,11/25/18 09:19:38 PM,49.937,,,,,,,
1036,11/25/18 10:19:38 PM,49.937,,,,,,,
1037,11/25/18 11:19:38 PM,49.937,,,,,,,
1038,11/26/18 12:19:38 AM,49.937,,,,,,,
1039,11/26/18 01:19:38 AM,49.937,,,,,,,
1040,11/26/18 02:19:38 AM,49.937,,,,,,,
1041,11/26/18 03:19:38 AM,49.759,,,,,,,
1042,11/26/18 04:19:38 AM,49.937,,,,,,,
1043,11/26/18 05:19:38 AM,49.228,,,,,,,
1044,11/26/18 06:19:38 AM,49.050,,,,,,,
1045,11/26/18 07:19:38 AM,48.871,,,,,,,
1046,11/26/18 08:19:38 AM,49.228,,,,,,,
1047,11/26/18 09:19:38 AM,50.819,,,,,,,
1048,11/26/18 10:19:38 AM,52.750,,,,,,,
1049,11/26/18 11:19:38 AM,54.842,,,,,,,
1050,11/26/18 12:19:38 PM,59.164,,,,,,,
1051,11/26/18 01:19:38 PM,58.131,,,,,,,
1052,11/26/18 02:19:38 PM,58.993,,,,,,,
1053,11/26/18 03:19:38 PM,58.647,,,,,,,
1054,11/26/18 04:19:38 PM,56.750,,,,,,,
1055,11/26/18 05:19:38 PM,53.973,,,,,,,
1056,11/26/18 06:19:38 PM,52.925,,,,,,,
1057,11/26/18 07:19:38 PM,52.576,,,,,,,
1058,11/26/18 08:19:38 PM,53.100,,,,,,,
1059,11/26/18 09:19:38 PM,52.750,,,,,,,
1060,11/26/18 10:19:38 PM,52.750,,,,,,,
1061,11/26/18 11:19:38 PM,52.225,,,,,,,
1062,11/27/18 12:19:38 AM,50.819,,,,,,,
1063,11/27/18 01:19:38 AM,50.290,,,,,,,
1064,11/27/18 02:19:38 AM,49.582,,,,,,,
1065,11/27/18 03:19:38 AM,49.582,,,,,,,
1066,11/27/18 04:19:38 AM,49.228,,,,,,,
1067,11/27/18 05:19:38 AM,49.050,,,,,,,
1068,11/27/18 06:19:38 AM,49.228,,,,,,,
1069,11/27/18 07:19:38 AM,49.050,,,,,,,
1070,11/27/18 08:19:38 AM,50.995,,,,,,,
1071,11/27/18 09:19:38 AM,53.274,,,,,,,
1072,11/27/18 10:19:38 AM,53.798,,,,,,,
1073,11/27/18 11:19:38 AM,57.268,,,,,,,
1074,11/27/18 12:19:38 PM,57.785,,,,,,,
1075,11/27/18 01:19:38 PM,57.441,,,,,,,
1076,11/27/18 02:19:38 PM,56.577,,,,,,,
1077,11/27/18 02:51:06 PM,,8.09,,,,,,
1078,11/27/18 03:19:38 PM,55.711,,,,,,,
1079,11/27/18 04:19:38 PM,55.189,,,,,,,
1080,11/27/18 04:42:22 PM,,8.10,,,,,,
1081,11/27/18 04:42:23 PM,,8.11,,,,,,
1082,11/27/18 05:01:26 PM,,8.12,,,,,,
1083,11/27/18 05:01:27 PM,,8.13,,,,,,
1084,11/27/18 05:10:09 PM,,8.14,,,,,,
1085,11/27/18 05:16:14 PM,,8.15,,,,,,
1086,11/27/18 05:19:38 PM,54.669,,,,,,,
1087,11/27/18 05:23:39 PM,,8.16,,,,,,
1088,11/27/18 05:31:22 PM,,8.17,,,,,,
1089,11/27/18 05:42:45 PM,,8.18,,,,,,
1090,11/27/18 05:48:17 PM,,8.19,,,,,,
1091,11/27/18 05:52:16 PM,,8.20,,,,,,
1092,11/27/18 05:52:17 PM,,8.21,,,,,,
1093,11/27/18 05:56:03 PM,,8.22,,,,,,
1094,11/27/18 05:59:34 PM,,8.23,,,,,,
1095,11/27/18 06:01:01 PM,,8.24,,,,,,
1096,11/27/18 06:03:23 PM,,8.25,,,,,,
1097,11/27/18 06:03:24 PM,,8.26,,,,,,
1098,11/27/18 06:05:26 PM,,8.27,,,,,,
1099,11/27/18 06:05:27 PM,,8.28,,,,,,
1100,11/27/18 06:07:32 PM,,8.29,,,,,,
1101,11/27/18 06:09:04 PM,,8.30,,,,,,
1102,11/27/18 06:10:51 PM,,8.31,,,,,,
1103,11/27/18 06:10:52 PM,,8.32,,,,,,
1104,11/27/18 06:12:14 PM,,8.33,,,,,,
1105,11/27/18 06:14:12 PM,,8.34,,,,,,
1106,11/27/18 06:14:13 PM,,8.35,,,,,,
1107,11/27/18 06:16:50 PM,,8.36,,,,,,
1108,11/27/18 06:18:53 PM,,8.37,,,,,,
1109,11/27/18 06:19:38 PM,54.669,,,,,,,
1110,11/27/18 06:20:15 PM,,8.38,,,,,,
1111,11/27/18 06:24:29 PM,,8.39,,,,,,
1112,11/27/18 06:24:30 PM,,8.40,,,,,,
1113,11/27/18 06:30:50 PM,,8.41,,,,,,
1114,11/27/18 06:30:51 PM,,8.42,,,,,,
1115,11/27/18 06:37:35 PM,,8.43,,,,,,
1116,11/27/18 07:14:54 PM,,8.44,,,,,,
1117,11/27/18 07:19:38 PM,54.669,,,,,,,
1118,11/27/18 07:23:59 PM,,8.45,,,,,,
1119,11/27/18 07:24:00 PM,,8.46,,,,,,
1120,11/27/18 07:38:51 PM,,8.47,,,,,,
1121,11/27/18 07:38:52 PM,,8.48,,,,,,
1122,11/27/18 08:19:38 PM,54.669,,,,,,,
1123,11/27/18 08:28:11 PM,,8.49,,,,,,
1124,11/27/18 08:54:39 PM,,8.50,,,,,,
1125,11/27/18 09:19:38 PM,54.842,,,,,,,
1126,11/27/18 09:31:28 PM,,8.51,,,,,,
1127,11/27/18 09:31:29 PM,,8.52,,,,,,
1128,11/27/18 09:54:02 PM,,8.53,,,,,,
1129,11/27/18 09:54:03 PM,,8.54,,,,,,
1130,11/27/18 10:19:38 PM,55.017,,,,,,,
1131,11/27/18 10:29:31 PM,,8.55,,,,,,
1132,11/27/18 10:46:21 PM,,8.56,,,,,,
1133,11/27/18 11:01:44 PM,,8.57,,,,,,
1134,11/27/18 11:01:45 PM,,8.58,,,,,,
1135,11/27/18 11:19:08 PM,,8.59,,,,,,
1136,11/27/18 11:19:38 PM,55.364,,,,,,,
1137,11/27/18 11:27:13 PM,,8.60,,,,,,
1138,11/27/18 11:30:23 PM,,8.61,,,,,,
1139,11/27/18 11:34:12 PM,,8.62,,,,,,
1140,11/27/18 11:34:13 PM,,8.63,,,,,,
1141,11/27/18 11:38:06 PM,,8.64,,,,,,
1142,11/27/18 11:38:07 PM,,8.65,,,,,,
1143,11/27/18 11:47:42 PM,,8.66,,,,,,
1144,11/27/18 11:47:43 PM,,8.67,,,,,,
1145,11/27/18 11:58:12 PM,,8.68,,,,,,
1146,11/28/18 12:07:51 AM,,8.69,,,,,,
1147,11/28/18 12:07:52 AM,,8.70,,,,,,
1148,11/28/18 12:13:09 AM,,8.71,,,,,,
1149,11/28/18 12:19:20 AM,,8.72,,,,,,
1150,11/28/18 12:19:21 AM,,8.73,,,,,,
1151,11/28/18 12:19:38 AM,55.711,,,,,,,
1152,11/28/18 12:24:24 AM,,8.74,,,,,,
1153,11/28/18 12:30:15 AM,,8.75,,,,,,
1154,11/28/18 12:35:58 AM,,8.76,,,,,,
1155,11/28/18 12:41:14 AM,,8.77,,,,,,
1156,11/28/18 12:47:13 AM,,8.78,,,,,,
1157,11/28/18 12:53:36 AM,,8.79,,,,,,
1158,11/28/18 01:05:31 AM,,8.80,,,,,,
1159,11/28/18 01:14:59 AM,,8.81,,,,,,
1160,11/28/18 01:15:00 AM,,8.82,,,,,,
1161,11/28/18 01:19:38 AM,56.230,,,,,,,
1162,11/28/18 02:19:38 AM,56.230,,,,,,,
1163,11/28/18 03:03:01 AM,,8.83,,,,,,
1164,11/28/18 03:19:38 AM,56.230,,,,,,,
1165,11/28/18 03:53:29 AM,,8.84,,,,,,
1166,11/28/18 04:08:11 AM,,8.85,,,,,,
1167,11/28/18 04:19:38 AM,56.057,,,,,,,
1168,11/28/18 04:25:07 AM,,8.86,,,,,,
1169,11/28/18 04:29:52 AM,,8.87,,,,,,
1170,11/28/18 04:29:53 AM,,8.88,,,,,,
1171,11/28/18 04:34:04 AM,,8.89,,,,,,
1172,11/28/18 04:37:36 AM,,8.90,,,,,,
1173,11/28/18 04:37:37 AM,,8.91,,,,,,
1174,11/28/18 04:47:30 AM,,8.92,,,,,,
1175,11/28/18 05:19:38 AM,56.057,,,,,,,
1176,11/28/18 06:19:38 AM,55.711,,,,,,,
1177,11/28/18 07:12:25 AM,,8.93,,,,,,
1178,11/28/18 07:13:19 AM,,8.94,,,,,,
1179,11/28/18 07:14:19 AM,,8.95,,,,,,
1180,11/28/18 07:15:08 AM,,8.96,,,,,,
1181,11/28/18 07:15:55 AM,,8.97,,,,,,
1182,11/28/18 07:16:41 AM,,8.98,,,,,,
1183,11/28/18 07:16:42 AM,,8.99,,,,,,
1184,11/28/18 07:17:40 AM,,9.00,,,,,,
1185,11/28/18 07:19:36 AM,,9.01,,,,,,
1186,11/28/18 07:19:37 AM,,9.02,,,,,,
1187,11/28/18 07:19:38 AM,54.842,,,,,,,
1188,11/28/18 07:20:56 AM,,9.03,,,,,,
1189,11/28/18 07:20:57 AM,,9.04,,,,,,
1190,11/28/18 08:08:36 AM,,9.05,,,,,,
1191,11/28/18 08:10:13 AM,,9.06,,,,,,
1192,11/28/18 08:11:48 AM,,9.07,,,,,,
1193,11/28/18 08:11:49 AM,,9.08,,,,,,
1194,11/28/18 08:13:45 AM,,9.09,,,,,,
1195,11/28/18 08:14:55 AM,,9.10,,,,,,
1196,11/28/18 08:18:14 AM,,9.11,,,,,,
1197,11/28/18 08:19:38 AM,54.842,,,,,,,
1198,11/28/18 08:22:08 AM,,9.12,,,,,,
1199,11/28/18 08:23:16 AM,,9.13,,,,,,
1200,11/28/18 08:24:44 AM,,9.14,,,,,,
1201,11/28/18 08:25:51 AM,,9.15,,,,,,
1202,11/28/18 08:27:05 AM,,9.16,,,,,,
1203,11/28/18 08:28:35 AM,,9.17,,,,,,
1204,11/28/18 08:30:14 AM,,9.18,,,,,,
1205,11/28/18 08:31:23 AM,,9.19,,,,,,
1206,11/28/18 08:32:29 AM,,9.20,,,,,,
1207,11/28/18 08:34:23 AM,,9.21,,,,,,
1208,11/28/18 08:39:01 AM,,9.22,,,,,,
1209,11/28/18 08:39:02 AM,,9.23,,,,,,
1210,11/28/18 08:44:11 AM,,9.24,,,,,,
1211,11/28/18 08:44:12 AM,,9.25,,,,,,
1212,11/28/18 08:55:23 AM,,9.26,,,,,,
1213,11/28/18 08:55:50 AM,,9.27,,,,,,
1214,11/28/18 08:56:11 AM,,9.28,,,,,,
1215,11/28/18 08:56:35 AM,,9.29,,,,,,
1216,11/28/18 08:57:32 AM,,9.30,,,,,,
1217,11/28/18 08:59:15 AM,,9.31,,,,,,
1218,11/28/18 09:05:26 AM,,9.32,,,,,,
1219,11/28/18 09:09:10 AM,,9.33,,,,,,
1220,11/28/18 09:09:11 AM,,9.34,,,,,,
1221,11/28/18 09:13:05 AM,,9.35,,,,,,
1222,11/28/18 09:14:29 AM,,9.36,,,,,,
1223,11/28/18 09:14:30 AM,,9.37,,,,,,
1224,11/28/18 09:15:49 AM,,9.38,,,,,,
1225,11/28/18 09:19:38 AM,54.842,,,,,,,
1226,11/28/18 09:24:44 AM,,9.39,,,,,,
1227,11/28/18 09:27:53 AM,,9.40,,,,,,
1228,11/28/18 09:27:54 AM,,9.41,,,,,,
1229,11/28/18 09:28:07 AM,,9.42,,,,,,
1230,11/28/18 09:28:23 AM,,9.43,,,,,,
1231,11/28/18 09:28:24 AM,,9.44,,,,,,
1232,11/28/18 09:28:53 AM,,9.45,,,,,,
1233,11/28/18 09:29:36 AM,,9.46,,,,,,
1234,11/28/18 09:29:37 AM,,9.47,,,,,,
1235,11/28/18 09:32:15 AM,,9.48,,,,,,
1236,11/28/18 09:37:10 AM,,9.49,,,,,,
1237,11/28/18 09:37:11 AM,,9.50,,,,,,
1238,11/28/18 09:38:20 AM,,9.51,,,,,,
1239,11/28/18 09:38:21 AM,,9.52,,,,,,
1240,11/28/18 09:39:14 AM,,9.53,,,,,,
1241,11/28/18 09:39:15 AM,,9.54,,,,,,
1242,11/28/18 09:44:11 AM,,9.55,,,,,,
1243,11/28/18 10:14:25 AM,,9.56,,,,,,
1244,11/28/18 10:15:08 AM,,9.57,,,,,,
1245,11/28/18 10:15:09 AM,,9.58,,,,,,
1246,11/28/18 10:15:44 AM,,9.59,,,,,,
1247,11/28/18 10:16:48 AM,,9.60,,,,,,
1248,11/28/18 10:19:38 AM,54.669,,,,,,,
1249,11/28/18 11:02:03 AM,,9.61,,,,,,
1250,11/28/18 11:19:38 AM,54.669,,,,,,,
1251,11/28/18 12:19:07 PM,,9.62,,,,,,
1252,11/28/18 12:19:38 PM,55.189,,,,,,,
1253,11/28/18 12:21:22 PM,,9.63,,,,,,
1254,11/28/18 12:22:33 PM,,9.64,,,,,,
1255,11/28/18 12:22:34 PM,,9.65,,,,,,
1256,11/28/18 12:24:27 PM,,9.66,,,,,,
1257,11/28/18 12:26:09 PM,,9.67,,,,,,
1258,11/28/18 12:26:10 PM,,9.68,,,,,,
1259,11/28/18 01:01:11 PM,,9.69,,,,,,
1260,11/28/18 01:19:38 PM,56.057,,,,,,,
1261,11/28/18 01:30:01 PM,,,,,Logged,,,
1262,11/28/18 01:30:14 PM,,,,,,Logged,,
1263,11/28/18 01:30:34 PM,,9.69,,,,,Logged,Logged
