"Plot Title: UNF"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 9668993, SEN S/N: 9668993)","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1141,06/23/18 11:36:34 AM,107.470,,,
1142,06/23/18 12:36:34 PM,108.536,,,
1143,06/23/18 01:36:34 PM,105.161,,,
1144,06/23/18 02:36:34 PM,105.994,,,
1145,06/23/18 03:36:34 PM,103.512,,,
1146,06/23/18 04:36:34 PM,100.882,,,
1147,06/23/18 05:36:34 PM,79.853,,,
1148,06/23/18 06:36:34 PM,68.248,,,
1149,06/23/18 07:36:34 PM,61.912,,,
1150,06/23/18 08:36:34 PM,57.614,,,
1151,06/23/18 09:36:34 PM,55.364,,,
1152,06/23/18 10:36:34 PM,54.322,,,
1153,06/23/18 11:36:34 PM,53.973,,,
1154,06/24/18 12:36:34 AM,53.274,,,
1155,06/24/18 01:36:34 AM,53.449,,,
1156,06/24/18 02:36:34 AM,56.057,,,
1157,06/24/18 03:36:34 AM,56.577,,,
1158,06/24/18 04:36:34 AM,56.577,,,
1159,06/24/18 05:36:34 AM,56.230,,,
1160,06/24/18 06:36:34 AM,56.404,,,
1161,06/24/18 07:36:34 AM,57.614,,,
1162,06/24/18 08:36:34 AM,58.476,,,
1163,06/24/18 09:36:34 AM,58.993,,,
1164,06/24/18 10:36:34 AM,60.712,,,
1165,06/24/18 11:36:34 AM,62.425,,,
1166,06/24/18 12:36:34 PM,63.111,,,
1167,06/24/18 01:36:34 PM,65.680,,,
1168,06/24/18 02:36:34 PM,66.879,,,
1169,06/24/18 03:36:34 PM,66.022,,,
1170,06/24/18 04:36:34 PM,65.167,,,
1171,06/24/18 05:36:34 PM,63.282,,,
1172,06/24/18 06:36:34 PM,61.569,,,
1173,06/24/18 07:36:34 PM,60.195,,,
1174,06/24/18 08:36:34 PM,59.337,,,
1175,06/24/18 09:36:34 PM,58.647,,,
1176,06/24/18 10:36:34 PM,58.303,,,
1177,06/24/18 11:36:34 PM,58.303,,,
1178,06/25/18 12:36:34 AM,58.303,,,
1179,06/25/18 01:36:34 AM,57.958,,,
1180,06/25/18 02:36:34 AM,57.614,,,
1181,06/25/18 03:36:34 AM,57.614,,,
1182,06/25/18 04:36:34 AM,57.614,,,
1183,06/25/18 05:36:34 AM,56.923,,,
1184,06/25/18 06:36:34 AM,56.750,,,
1185,06/25/18 07:36:34 AM,56.577,,,
1186,06/25/18 08:36:34 AM,56.750,,,
1187,06/25/18 08:48:46 AM,,0.36,,
1188,06/25/18 09:36:34 AM,57.441,,,
1189,06/25/18 10:36:34 AM,59.164,,,
1190,06/25/18 11:36:34 AM,62.254,,,
1191,06/25/18 12:36:34 PM,63.968,,,
1192,06/25/18 01:36:34 PM,69.964,,,
1193,06/25/18 02:36:34 PM,66.537,,,
1194,06/25/18 03:36:34 PM,81.266,,,
1195,06/25/18 04:36:34 PM,80.735,,,
1196,06/25/18 05:36:34 PM,68.421,,,
1197,06/25/18 06:36:34 PM,60.883,,,
1198,06/25/18 07:36:34 PM,57.958,,,
1199,06/25/18 08:36:34 PM,55.537,,,
1200,06/25/18 09:36:34 PM,54.147,,,
1201,06/25/18 10:36:34 PM,53.100,,,
1202,06/25/18 11:36:34 PM,52.050,,,
1203,06/26/18 12:36:34 AM,50.290,,,
1204,06/26/18 01:36:34 AM,49.050,,,
1205,06/26/18 02:36:34 AM,48.160,,,
1206,06/26/18 03:36:34 AM,47.266,,,
1207,06/26/18 04:36:34 AM,46.188,,,
1208,06/26/18 05:36:34 AM,45.286,,,
1209,06/26/18 06:36:34 AM,45.104,,,
1210,06/26/18 07:36:34 AM,46.548,,,
1211,06/26/18 08:36:34 AM,49.759,,,
1212,06/26/18 09:36:34 AM,56.750,,,
1213,06/26/18 10:36:34 AM,62.940,,,
1214,06/26/18 11:36:34 AM,95.590,,,
1215,06/26/18 12:36:34 PM,93.873,,,
1216,06/26/18 01:36:34 PM,87.186,,,
1217,06/26/18 02:36:34 PM,85.915,,,
1218,06/26/18 03:36:34 PM,85.374,,,
1219,06/26/18 04:36:34 PM,82.864,,,
1220,06/26/18 05:36:34 PM,69.622,,,
1221,06/26/18 06:36:34 PM,61.569,,,
1222,06/26/18 07:36:34 PM,58.647,,,
1223,06/26/18 08:36:34 PM,55.364,,,
1224,06/26/18 09:36:34 PM,52.925,,,
1225,06/26/18 10:36:34 PM,51.874,,,
1226,06/26/18 11:36:34 PM,51.346,,,
1227,06/27/18 12:36:34 AM,50.819,,,
1228,06/27/18 01:36:34 AM,50.113,,,
1229,06/27/18 02:36:34 AM,49.759,,,
1230,06/27/18 03:36:34 AM,50.290,,,
1231,06/27/18 04:36:34 AM,50.819,,,
1232,06/27/18 05:36:34 AM,50.643,,,
1233,06/27/18 06:36:34 AM,50.995,,,
1234,06/27/18 07:36:34 AM,52.750,,,
1235,06/27/18 08:36:34 AM,57.441,,,
1236,06/27/18 09:36:34 AM,60.539,,,
1237,06/27/18 10:36:34 AM,62.598,,,
1238,06/27/18 11:36:34 AM,63.626,,,
1239,06/27/18 12:36:34 PM,65.338,,,
1240,06/27/18 01:36:34 PM,66.193,,,
1241,06/27/18 02:36:34 PM,72.372,,,
1242,06/27/18 03:36:34 PM,80.029,,,
1243,06/27/18 04:36:34 PM,77.050,,,
1244,06/27/18 05:36:34 PM,65.167,,,
1245,06/27/18 06:36:34 PM,58.993,,,
1246,06/27/18 07:36:34 PM,55.537,,,
1247,06/27/18 08:36:34 PM,53.100,,,
1248,06/27/18 09:36:34 PM,51.172,,,
1249,06/27/18 10:36:34 PM,52.225,,,
1250,06/27/18 11:36:34 PM,52.401,,,
1251,06/28/18 12:36:34 AM,52.401,,,
1252,06/28/18 01:36:34 AM,50.643,,,
1253,06/28/18 02:36:34 AM,49.050,,,
1254,06/28/18 03:36:34 AM,47.982,,,
1255,06/28/18 04:36:34 AM,47.266,,,
1256,06/28/18 05:36:34 AM,46.728,,,
1257,06/28/18 06:36:34 AM,46.908,,,
1258,06/28/18 07:36:34 AM,47.982,,,
1259,06/28/18 08:36:34 AM,51.346,,,
1260,06/28/18 09:36:34 AM,57.096,,,
1261,06/28/18 10:36:34 AM,63.111,,,
1262,06/28/18 11:36:34 AM,93.873,,,
1263,06/28/18 12:36:34 PM,93.873,,,
1264,06/28/18 01:36:34 PM,88.833,,,
1265,06/28/18 02:36:34 PM,86.459,,,
1266,06/28/18 03:36:34 PM,86.097,,,
1267,06/28/18 04:36:34 PM,84.474,,,
1268,06/28/18 05:36:34 PM,73.580,,,
1269,06/28/18 06:36:34 PM,64.139,,,
1270,06/28/18 07:36:34 PM,60.024,,,
1271,06/28/18 08:36:34 PM,57.441,,,
1272,06/28/18 09:36:34 PM,54.322,,,
1273,06/28/18 10:36:34 PM,52.225,,,
1274,06/28/18 11:36:34 PM,50.643,,,
1275,06/29/18 12:36:34 AM,49.582,,,
1276,06/29/18 01:36:34 AM,48.871,,,
1277,06/29/18 02:36:34 AM,49.404,,,
1278,06/29/18 03:36:34 AM,49.759,,,
1279,06/29/18 04:36:34 AM,49.404,,,
1280,06/29/18 05:36:34 AM,48.871,,,
1281,06/29/18 06:36:34 AM,48.339,,,
1282,06/29/18 07:36:34 AM,48.695,,,
1283,06/29/18 08:36:34 AM,51.523,,,
1284,06/29/18 09:36:34 AM,57.614,,,
1285,06/29/18 10:36:34 AM,62.769,,,
1286,06/29/18 11:36:34 AM,95.783,,,
1287,06/29/18 12:36:34 PM,96.748,,,
1288,06/29/18 01:36:34 PM,92.737,,,
1289,06/29/18 02:36:34 PM,95.016,,,
1290,06/29/18 03:36:34 PM,94.825,,,
1291,06/29/18 04:36:34 PM,92.174,,,
1292,06/29/18 05:36:34 PM,77.749,,,
1293,06/29/18 06:36:34 PM,71.168,,,
1294,06/29/18 07:36:34 PM,68.248,,,
1295,06/29/18 08:36:34 PM,62.769,,,
1296,06/29/18 09:36:34 PM,57.096,,,
1297,06/29/18 10:36:34 PM,54.842,,,
1298,06/29/18 11:36:34 PM,53.449,,,
1299,06/30/18 12:36:34 AM,52.925,,,
1300,06/30/18 01:36:34 AM,52.050,,,
1301,06/30/18 02:36:34 AM,51.699,,,
1302,06/30/18 03:36:34 AM,51.874,,,
1303,06/30/18 04:36:34 AM,52.750,,,
1304,06/30/18 05:36:34 AM,52.401,,,
1305,06/30/18 06:36:34 AM,52.576,,,
1306,06/30/18 07:36:34 AM,53.798,,,
1307,06/30/18 08:36:34 AM,57.096,,,
1308,06/30/18 09:36:34 AM,63.968,,,
1309,06/30/18 10:36:34 AM,68.763,,,
1310,06/30/18 11:36:34 AM,97.916,,,
1311,06/30/18 12:36:34 PM,95.400,,,
1312,06/30/18 01:36:34 PM,92.550,,,
1313,06/30/18 02:36:34 PM,92.737,,,
1314,06/30/18 03:36:34 PM,90.680,,,
1315,06/30/18 04:36:34 PM,86.823,,,
1316,06/30/18 05:36:34 PM,74.446,,,
1317,06/30/18 06:36:34 PM,67.221,,,
1318,06/30/18 07:36:34 PM,63.111,,,
1319,06/30/18 08:36:34 PM,60.024,,,
1320,06/30/18 09:36:34 PM,58.647,,,
1321,06/30/18 10:36:34 PM,57.785,,,
1322,06/30/18 11:36:34 PM,56.923,,,
1323,07/01/18 12:36:34 AM,56.230,,,
1324,07/01/18 01:36:34 AM,55.711,,,
1325,07/01/18 02:36:34 AM,55.189,,,
1326,07/01/18 03:36:34 AM,55.189,,,
1327,07/01/18 04:36:34 AM,55.364,,,
1328,07/01/18 05:36:34 AM,55.364,,,
1329,07/01/18 06:36:34 AM,56.057,,,
1330,07/01/18 07:36:34 AM,57.441,,,
1331,07/01/18 08:36:34 AM,60.368,,,
1332,07/01/18 09:36:34 AM,64.652,,,
1333,07/01/18 10:36:34 AM,67.906,,,
1334,07/01/18 11:36:34 AM,94.825,,,
1335,07/01/18 12:36:34 PM,94.062,,,
1336,07/01/18 01:36:34 PM,89.755,,,
1337,07/01/18 02:36:34 PM,89.017,,,
1338,07/01/18 03:36:34 PM,86.097,,,
1339,07/01/18 04:36:34 PM,82.508,,,
1340,07/01/18 05:36:34 PM,70.480,,,
1341,07/01/18 06:36:34 PM,63.455,,,
1342,07/01/18 07:36:34 PM,60.712,,,
1343,07/01/18 08:36:34 PM,58.647,,,
1344,07/01/18 09:36:34 PM,57.614,,,
1345,07/01/18 10:36:34 PM,57.096,,,
1346,07/01/18 11:36:34 PM,56.404,,,
1347,07/02/18 12:36:34 AM,55.537,,,
1348,07/02/18 01:36:34 AM,54.147,,,
1349,07/02/18 02:36:34 AM,51.874,,,
1350,07/02/18 03:36:34 AM,50.819,,,
1351,07/02/18 04:36:34 AM,50.290,,,
1352,07/02/18 05:36:34 AM,49.937,,,
1353,07/02/18 06:36:34 AM,49.937,,,
1354,07/02/18 07:36:34 AM,51.346,,,
1355,07/02/18 08:36:34 AM,54.495,,,
1356,07/02/18 09:36:34 AM,60.539,,,
1357,07/02/18 10:36:34 AM,64.310,,,
1358,07/02/18 11:36:34 AM,94.062,,,
1359,07/02/18 12:36:34 PM,91.987,,,
1360,07/02/18 01:36:34 PM,85.374,,,
1361,07/02/18 02:36:34 PM,83.579,,,
1362,07/02/18 03:36:34 PM,79.502,,,
1363,07/02/18 04:36:34 PM,77.400,,,
1364,07/02/18 05:36:34 PM,67.564,,,
1365,07/02/18 06:36:34 PM,62.598,,,
1366,07/02/18 07:36:34 PM,58.820,,,
1367,07/02/18 08:36:34 PM,56.923,,,
1368,07/02/18 09:36:34 PM,56.404,,,
1369,07/02/18 10:36:34 PM,55.884,,,
1370,07/02/18 11:36:34 PM,55.189,,,
1371,07/03/18 12:36:34 AM,54.495,,,
1372,07/03/18 01:36:34 AM,54.147,,,
1373,07/03/18 02:36:34 AM,53.623,,,
1374,07/03/18 03:36:34 AM,52.925,,,
1375,07/03/18 04:36:34 AM,52.750,,,
1376,07/03/18 05:36:34 AM,52.925,,,
1377,07/03/18 06:36:34 AM,53.100,,,
1378,07/03/18 07:36:34 AM,53.973,,,
1379,07/03/18 08:36:34 AM,55.364,,,
1380,07/03/18 09:36:34 AM,56.404,,,
1381,07/03/18 10:36:34 AM,57.096,,,
1382,07/03/18 11:36:34 AM,60.024,,,
1383,07/03/18 12:36:34 PM,61.227,,,
1384,07/03/18 01:36:34 PM,62.598,,,
1385,07/03/18 02:36:34 PM,63.455,,,
1386,07/03/18 03:36:34 PM,66.022,,,
1387,07/03/18 04:36:34 PM,62.940,,,
1388,07/03/18 05:36:34 PM,61.398,,,
1389,07/03/18 06:36:34 PM,58.820,,,
1390,07/03/18 07:36:34 PM,58.476,,,
1391,07/03/18 08:36:34 PM,56.577,,,
1392,07/03/18 09:36:34 PM,55.884,,,
1393,07/03/18 10:36:34 PM,55.537,,,
1394,07/03/18 11:36:34 PM,55.017,,,
1395,07/04/18 12:36:34 AM,54.842,,,
1396,07/04/18 01:36:34 AM,54.669,,,
1397,07/04/18 02:36:34 AM,54.495,,,
1398,07/04/18 03:36:34 AM,54.147,,,
1399,07/04/18 04:36:34 AM,54.147,,,
1400,07/04/18 05:36:34 AM,54.147,,,
1401,07/04/18 06:36:34 AM,54.147,,,
1402,07/04/18 07:36:34 AM,54.842,,,
1403,07/04/18 08:36:34 AM,55.364,,,
1404,07/04/18 09:36:34 AM,57.268,,,
1405,07/04/18 10:36:34 AM,59.680,,,
1406,07/04/18 11:36:34 AM,63.455,,,
1407,07/04/18 12:36:34 PM,66.708,,,
1408,07/04/18 01:36:34 PM,69.793,,,
1409,07/04/18 02:36:34 PM,76.703,,,
1410,07/04/18 03:36:34 PM,79.853,,,
1411,07/04/18 04:36:34 PM,81.975,,,
1412,07/04/18 05:36:34 PM,70.308,,,
1413,07/04/18 06:36:34 PM,62.769,,,
1414,07/04/18 07:36:34 PM,59.851,,,
1415,07/04/18 08:36:34 PM,57.268,,,
1416,07/04/18 09:36:34 PM,55.537,,,
1417,07/04/18 10:36:34 PM,54.322,,,
1418,07/04/18 11:36:34 PM,53.623,,,
1419,07/05/18 12:36:34 AM,52.925,,,
1420,07/05/18 01:36:34 AM,52.225,,,
1421,07/05/18 02:36:34 AM,51.874,,,
1422,07/05/18 03:36:34 AM,51.346,,,
1423,07/05/18 04:36:34 AM,50.819,,,
1424,07/05/18 05:36:34 AM,50.290,,,
1425,07/05/18 06:36:34 AM,50.290,,,
1426,07/05/18 07:36:34 AM,50.995,,,
1427,07/05/18 08:36:34 AM,53.100,,,
1428,07/05/18 09:36:34 AM,57.958,,,
1429,07/05/18 10:36:34 AM,61.741,,,
1430,07/05/18 11:36:34 AM,93.115,,,
1431,07/05/18 12:36:34 PM,92.926,,,
1432,07/05/18 01:36:34 PM,92.926,,,
1433,07/05/18 02:36:34 PM,90.309,,,
1434,07/05/18 03:36:34 PM,91.987,,,
1435,07/05/18 04:36:34 PM,89.569,,,
1436,07/05/18 05:36:34 PM,72.545,,,
1437,07/05/18 06:36:34 PM,66.708,,,
1438,07/05/18 07:36:34 PM,66.537,,,
1439,07/05/18 08:36:34 PM,65.167,,,
1440,07/05/18 09:36:34 PM,63.626,,,
1441,07/05/18 10:36:34 PM,60.195,,,
1442,07/05/18 11:36:34 PM,59.680,,,
1443,07/06/18 12:36:34 AM,59.337,,,
1444,07/06/18 01:36:34 AM,58.993,,,
1445,07/06/18 02:36:34 AM,59.680,,,
1446,07/06/18 03:36:34 AM,60.024,,,
1447,07/06/18 04:36:34 AM,60.539,,,
1448,07/06/18 05:36:34 AM,60.368,,,
1449,07/06/18 06:36:34 AM,61.569,,,
1450,07/06/18 07:36:34 AM,63.968,,,
1451,07/06/18 08:36:34 AM,66.193,,,
1452,07/06/18 09:36:34 AM,68.592,,,
1453,07/06/18 10:36:34 AM,74.446,,,
1454,07/06/18 11:36:34 AM,104.747,,,
1455,07/06/18 12:36:34 PM,111.801,,,
1456,07/06/18 01:36:34 PM,111.139,,,
1457,07/06/18 02:36:34 PM,108.964,,,
1458,07/06/18 03:36:34 PM,110.701,,,
1459,07/06/18 04:36:34 PM,105.786,,,
1460,07/06/18 05:36:34 PM,89.755,,,
1461,07/06/18 06:36:34 PM,81.090,,,
1462,07/06/18 07:36:34 PM,77.225,,,
1463,07/06/18 08:36:34 PM,73.062,,,
1464,07/06/18 09:36:34 PM,69.622,,,
1465,07/06/18 10:36:34 PM,67.221,,,
1466,07/06/18 11:36:34 PM,65.509,,,
1467,07/07/18 12:36:34 AM,64.481,,,
1468,07/07/18 01:36:34 AM,63.968,,,
1469,07/07/18 02:36:34 AM,63.797,,,
1470,07/07/18 03:36:34 AM,63.111,,,
1471,07/07/18 04:36:34 AM,62.769,,,
1472,07/07/18 05:36:34 AM,62.254,,,
1473,07/07/18 06:36:34 AM,61.741,,,
1474,07/07/18 07:36:34 AM,62.254,,,
1475,07/07/18 08:36:34 AM,64.139,,,
1476,07/07/18 09:36:34 AM,68.934,,,
1477,07/07/18 10:36:34 AM,74.619,,,
1478,07/07/18 11:36:34 AM,107.895,,,
1479,07/07/18 12:36:34 PM,111.801,,,
1480,07/07/18 01:36:34 PM,110.701,,,
1481,07/07/18 02:36:34 PM,108.322,,,
1482,07/07/18 03:36:34 PM,107.470,,,
1483,07/07/18 04:36:34 PM,104.128,,,
1484,07/07/18 05:36:34 PM,89.569,,,
1485,07/07/18 06:36:34 PM,79.502,,,
1486,07/07/18 07:36:34 PM,74.098,,,
1487,07/07/18 08:36:34 PM,70.137,,,
1488,07/07/18 09:36:34 PM,66.879,,,
1489,07/07/18 10:36:34 PM,64.652,,,
1490,07/07/18 11:36:34 PM,63.111,,,
1491,07/08/18 12:36:34 AM,61.741,,,
1492,07/08/18 01:36:34 AM,60.883,,,
1493,07/08/18 02:36:34 AM,60.024,,,
1494,07/08/18 03:36:34 AM,59.680,,,
1495,07/08/18 04:36:34 AM,59.508,,,
1496,07/08/18 05:36:34 AM,59.164,,,
1497,07/08/18 06:36:34 AM,58.476,,,
1498,07/08/18 07:36:34 AM,58.993,,,
1499,07/08/18 08:36:34 AM,60.368,,,
1500,07/08/18 09:36:34 AM,66.193,,,
1501,07/08/18 10:36:34 AM,72.372,,,
1502,07/08/18 11:36:34 AM,106.835,,,
1503,07/08/18 12:36:34 PM,113.587,,,
1504,07/08/18 01:36:34 PM,107.046,,,
1505,07/08/18 02:36:34 PM,107.046,,,
1506,07/08/18 03:36:34 PM,107.683,,,
1507,07/08/18 04:36:34 PM,104.747,,,
1508,07/08/18 05:36:34 PM,89.017,,,
1509,07/08/18 06:36:34 PM,78.624,,,
1510,07/08/18 07:36:34 PM,73.753,,,
1511,07/08/18 08:36:34 PM,70.137,,,
1512,07/08/18 09:36:34 PM,67.735,,,
1513,07/08/18 10:36:34 PM,65.680,,,
1514,07/08/18 11:36:34 PM,64.139,,,
1515,07/09/18 12:36:34 AM,62.940,,,
1516,07/09/18 01:36:34 AM,61.741,,,
1517,07/09/18 02:36:34 AM,60.883,,,
1518,07/09/18 03:36:34 AM,60.368,,,
1519,07/09/18 04:36:34 AM,59.680,,,
1520,07/09/18 05:36:34 AM,59.337,,,
1521,07/09/18 06:36:34 AM,58.993,,,
1522,07/09/18 07:36:34 AM,60.024,,,
1523,07/09/18 08:36:34 AM,62.940,,,
1524,07/09/18 09:36:34 AM,67.564,,,
1525,07/09/18 10:36:34 AM,74.446,,,
1526,07/09/18 11:36:34 AM,107.683,,,
1527,07/09/18 12:36:34 PM,111.580,,,
1528,07/09/18 01:36:34 PM,105.994,,,
1529,07/09/18 02:36:34 PM,108.322,,,
1530,07/09/18 03:36:34 PM,108.964,,,
1531,07/09/18 04:36:34 PM,107.895,,,
1532,07/09/18 05:36:34 PM,93.304,,,
1533,07/09/18 06:36:34 PM,82.508,,,
1534,07/09/18 07:36:34 PM,77.400,,,
1535,07/09/18 08:36:34 PM,73.580,,,
1536,07/09/18 09:36:34 PM,70.651,,,
1537,07/09/18 10:36:34 PM,69.622,,,
1538,07/09/18 11:36:34 PM,68.592,,,
1539,07/10/18 12:36:34 AM,66.879,,,
1540,07/10/18 01:36:34 AM,64.996,,,
1541,07/10/18 02:36:34 AM,63.797,,,
1542,07/10/18 03:36:34 AM,62.940,,,
1543,07/10/18 04:36:34 AM,62.254,,,
1544,07/10/18 05:36:34 AM,61.741,,,
1545,07/10/18 06:36:34 AM,61.054,,,
1546,07/10/18 07:36:34 AM,61.398,,,
1547,07/10/18 08:36:34 AM,63.282,,,
1548,07/10/18 09:36:34 AM,67.392,,,
1549,07/10/18 10:36:34 AM,72.891,,,
1550,07/10/18 11:36:34 AM,104.954,,,
1551,07/10/18 12:36:34 PM,110.264,,,
1552,07/10/18 01:36:34 PM,108.750,,,
1553,07/10/18 02:36:34 PM,110.701,,,
1554,07/10/18 03:36:34 PM,106.624,,,
1555,07/10/18 04:36:34 PM,103.717,,,
1556,07/10/18 05:36:34 PM,88.099,,,
1557,07/10/18 06:36:34 PM,77.749,,,
1558,07/10/18 07:36:34 PM,72.372,,,
1559,07/10/18 08:36:34 PM,68.077,,,
1560,07/10/18 09:36:34 PM,64.310,,,
1561,07/10/18 10:36:34 PM,61.569,,,
1562,07/10/18 11:36:34 PM,58.476,,,
1563,07/11/18 12:36:34 AM,56.230,,,
1564,07/11/18 01:36:34 AM,54.495,,,
1565,07/11/18 02:36:34 AM,53.274,,,
1566,07/11/18 03:36:34 AM,52.225,,,
1567,07/11/18 04:36:34 AM,51.346,,,
1568,07/11/18 05:36:34 AM,50.819,,,
1569,07/11/18 06:36:34 AM,50.466,,,
1570,07/11/18 07:36:34 AM,51.346,,,
1571,07/11/18 08:36:34 AM,54.322,,,
1572,07/11/18 09:36:34 AM,60.712,,,
1573,07/11/18 10:36:34 AM,64.310,,,
1574,07/11/18 11:36:34 AM,93.873,,,
1575,07/11/18 12:36:34 PM,97.525,,,
1576,07/11/18 01:36:34 PM,92.174,,,
1577,07/11/18 02:36:34 PM,92.363,,,
1578,07/11/18 03:36:34 PM,90.867,,,
1579,07/11/18 04:36:34 PM,86.459,,,
1580,07/11/18 05:36:34 PM,71.683,,,
1581,07/11/18 06:36:34 PM,62.940,,,
1582,07/11/18 07:36:34 PM,60.024,,,
1583,07/11/18 08:36:34 PM,57.785,,,
1584,07/11/18 09:36:34 PM,56.923,,,
1585,07/11/18 10:36:34 PM,55.884,,,
1586,07/11/18 11:36:34 PM,54.669,,,
1587,07/12/18 12:36:34 AM,54.322,,,
1588,07/12/18 01:36:34 AM,52.750,,,
1589,07/12/18 02:36:34 AM,51.523,,,
1590,07/12/18 03:36:34 AM,50.995,,,
1591,07/12/18 04:36:34 AM,50.819,,,
1592,07/12/18 05:36:34 AM,51.346,,,
1593,07/12/18 06:36:34 AM,51.699,,,
1594,07/12/18 07:36:34 AM,52.050,,,
1595,07/12/18 08:36:34 AM,54.495,,,
1596,07/12/18 09:36:34 AM,60.539,,,
1597,07/12/18 10:36:34 AM,66.537,,,
1598,07/12/18 11:36:34 AM,89.755,,,
1599,07/12/18 12:36:34 PM,93.873,,,
1600,07/12/18 01:36:34 PM,95.590,,,
1601,07/12/18 02:36:34 PM,95.590,,,
1602,07/12/18 03:36:34 PM,80.559,,,
1603,07/12/18 04:36:34 PM,76.006,,,
1604,07/12/18 05:36:34 PM,71.683,,,
1605,07/12/18 06:36:34 PM,65.167,,,
1606,07/12/18 07:36:34 PM,61.054,,,
1607,07/12/18 08:36:34 PM,59.164,,,
1608,07/12/18 09:36:34 PM,58.131,,,
1609,07/12/18 10:36:34 PM,57.785,,,
1610,07/12/18 11:36:34 PM,57.614,,,
1611,07/13/18 12:36:34 AM,57.785,,,
1612,07/13/18 01:36:34 AM,57.614,,,
1613,07/13/18 02:36:34 AM,57.268,,,
1614,07/13/18 03:36:34 AM,57.096,,,
1615,07/13/18 04:36:34 AM,57.441,,,
1616,07/13/18 05:36:34 AM,57.096,,,
1617,07/13/18 06:36:34 AM,57.096,,,
1618,07/13/18 07:36:34 AM,57.958,,,
1619,07/13/18 08:36:34 AM,60.195,,,
1620,07/13/18 09:36:34 AM,64.139,,,
1621,07/13/18 10:36:34 AM,67.221,,,
1622,07/13/18 11:36:34 AM,95.590,,,
1623,07/13/18 12:36:34 PM,95.783,,,
1624,07/13/18 01:36:34 PM,92.363,,,
1625,07/13/18 02:36:34 PM,89.384,,,
1626,07/13/18 03:36:34 PM,88.099,,,
1627,07/13/18 04:36:34 PM,86.097,,,
1628,07/13/18 05:36:34 PM,74.271,,,
1629,07/13/18 06:36:34 PM,67.221,,,
1630,07/13/18 07:36:34 PM,64.139,,,
1631,07/13/18 08:36:34 PM,60.195,,,
1632,07/13/18 09:36:34 PM,58.993,,,
1633,07/13/18 10:36:34 PM,58.303,,,
1634,07/13/18 11:36:34 PM,57.441,,,
1635,07/14/18 12:36:34 AM,57.096,,,
1636,07/14/18 01:36:34 AM,56.404,,,
1637,07/14/18 02:36:34 AM,55.884,,,
1638,07/14/18 03:36:34 AM,55.364,,,
1639,07/14/18 04:36:34 AM,55.711,,,
1640,07/14/18 05:36:34 AM,54.842,,,
1641,07/14/18 06:36:34 AM,54.322,,,
1642,07/14/18 07:36:34 AM,55.364,,,
1643,07/14/18 08:36:34 AM,57.441,,,
1644,07/14/18 09:36:34 AM,61.741,,,
1645,07/14/18 10:36:34 AM,66.537,,,
1646,07/14/18 11:36:34 AM,95.016,,,
1647,07/14/18 12:36:34 PM,95.400,,,
1648,07/14/18 01:36:34 PM,88.833,,,
1649,07/14/18 02:36:34 PM,87.915,,,
1650,07/14/18 03:36:34 PM,88.466,,,
1651,07/14/18 04:36:34 PM,89.938,,,
1652,07/14/18 05:36:34 PM,74.446,,,
1653,07/14/18 06:36:34 PM,64.825,,,
1654,07/14/18 07:36:34 PM,61.912,,,
1655,07/14/18 08:36:34 PM,59.680,,,
1656,07/14/18 09:36:34 PM,57.441,,,
1657,07/14/18 10:36:34 PM,56.057,,,
1658,07/14/18 11:36:34 PM,54.669,,,
1659,07/15/18 12:36:34 AM,53.623,,,
1660,07/15/18 01:36:34 AM,52.576,,,
1661,07/15/18 02:36:34 AM,51.699,,,
1662,07/15/18 03:36:34 AM,51.874,,,
1663,07/15/18 04:36:34 AM,50.995,,,
1664,07/15/18 05:36:34 AM,50.290,,,
1665,07/15/18 06:36:34 AM,51.346,,,
1666,07/15/18 07:36:34 AM,52.750,,,
1667,07/15/18 08:36:34 AM,56.577,,,
1668,07/15/18 09:36:34 AM,59.164,,,
1669,07/15/18 10:36:34 AM,63.111,,,
1670,07/15/18 11:36:34 AM,94.253,,,
1671,07/15/18 12:36:34 PM,95.016,,,
1672,07/15/18 01:36:34 PM,87.733,,,
1673,07/15/18 02:36:34 PM,86.097,,,
1674,07/15/18 03:36:34 PM,85.735,,,
1675,07/15/18 04:36:34 PM,83.757,,,
1676,07/15/18 05:36:34 PM,72.199,,,
1677,07/15/18 06:36:34 PM,63.797,,,
1678,07/15/18 07:36:34 PM,61.054,,,
1679,07/15/18 08:36:34 PM,58.476,,,
1680,07/15/18 09:36:34 PM,56.404,,,
1681,07/15/18 10:36:34 PM,54.842,,,
1682,07/15/18 11:36:34 PM,53.973,,,
1683,07/16/18 12:36:34 AM,53.274,,,
1684,07/16/18 01:36:34 AM,52.750,,,
1685,07/16/18 02:36:34 AM,52.401,,,
1686,07/16/18 03:36:34 AM,52.750,,,
1687,07/16/18 04:36:34 AM,52.925,,,
1688,07/16/18 05:36:34 AM,53.100,,,
1689,07/16/18 06:36:34 AM,52.925,,,
1690,07/16/18 07:36:34 AM,53.449,,,
1691,07/16/18 08:36:34 AM,57.096,,,
1692,07/16/18 09:36:34 AM,59.851,,,
1693,07/16/18 10:36:34 AM,62.769,,,
