"Plot Title: Waterlab"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20309220, SEN S/N: 20309220)","Event, units (LGR S/N: 20309220, SEN S/N: 20309220)","Coupler Detached (LGR S/N: 20309220, SEN S/N: 20309220)","Coupler Attached (LGR S/N: 20309220, SEN S/N: 20309220)","Host Connected (LGR S/N: 20309220, SEN S/N: 20309220)","End Of File (LGR S/N: 20309220, SEN S/N: 20309220)"
345,04/23/18 05:51:08 PM,57.958,,,,,
346,04/23/18 06:51:08 PM,54.495,,,,,
347,04/23/18 07:51:08 PM,53.973,,,,,
348,04/23/18 08:51:08 PM,53.449,,,,,
349,04/23/18 09:51:08 PM,52.750,,,,,
350,04/23/18 10:51:08 PM,52.750,,,,,
351,04/23/18 11:51:08 PM,52.401,,,,,
352,04/24/18 12:51:08 AM,52.050,,,,,
353,04/24/18 01:51:08 AM,50.819,,,,,
354,04/24/18 02:51:08 AM,48.871,,,,,
355,04/24/18 03:51:08 AM,47.982,,,,,
356,04/24/18 04:51:08 AM,47.088,,,,,
357,04/24/18 05:51:08 AM,46.728,,,,,
358,04/24/18 06:51:08 AM,46.369,,,,,
359,04/24/18 07:51:08 AM,48.160,,,,,
360,04/24/18 08:51:08 AM,53.449,,,,,
361,04/24/18 09:51:08 AM,60.883,,,,,
362,04/24/18 10:51:08 AM,63.626,,,,,
363,04/24/18 11:51:08 AM,66.537,,,,,
364,04/24/18 12:51:08 PM,74.619,,,,,
365,04/24/18 01:51:08 PM,66.708,,,,,
366,04/24/18 02:51:08 PM,66.193,,,,,
367,04/24/18 03:23:15 PM,,,,Logged,,
368,04/24/18 03:23:29 PM,,0.00,,,Logged,Logged
