"Plot Title: HS"
"#","Date Time, GMT-07:00","Event, units (LGR S/N: 9668992, SEN S/N: 9668992)","Coupler Detached (LGR S/N: 9668992, SEN S/N: 9668992)","Coupler Attached (LGR S/N: 9668992, SEN S/N: 9668992)","Stopped (LGR S/N: 9668992, SEN S/N: 9668992)","End Of File (LGR S/N: 9668992, SEN S/N: 9668992)"
74,11/19/10 11:51:31 PM,0.72,,,,
75,11/19/10 11:58:19 PM,0.73,,,,
76,11/20/10 12:02:27 AM,0.74,,,,
77,11/20/10 12:08:48 AM,0.75,,,,
78,11/20/10 12:15:28 AM,0.76,,,,
79,11/20/10 12:22:34 AM,0.77,,,,
80,11/20/10 12:28:27 AM,0.78,,,,
81,11/20/10 12:33:02 AM,0.79,,,,
82,11/20/10 12:36:55 AM,0.80,,,,
83,11/20/10 12:41:38 AM,0.81,,,,
84,11/20/10 12:45:14 AM,0.82,,,,
85,11/20/10 12:50:13 AM,0.83,,,,
86,11/20/10 12:54:17 AM,0.84,,,,
87,11/20/10 12:59:36 AM,0.85,,,,
88,11/20/10 01:05:59 AM,0.86,,,,
89,11/20/10 01:15:02 AM,0.87,,,,
90,11/20/10 01:20:38 AM,0.88,,,,
91,11/20/10 01:26:26 AM,0.89,,,,
92,11/20/10 01:31:18 AM,0.90,,,,
93,11/20/10 01:37:18 AM,0.91,,,,
94,11/20/10 01:42:44 AM,0.92,,,,
95,11/20/10 02:58:19 AM,0.93,,,,
96,11/20/10 10:42:09 AM,0.94,,,,
97,11/20/10 10:49:29 AM,0.95,,,,
98,11/20/10 10:54:33 AM,0.96,,,,
99,11/20/10 10:59:06 AM,0.97,,,,
100,11/20/10 11:01:46 AM,0.98,,,,
101,11/20/10 11:04:37 AM,0.99,,,,
102,11/20/10 11:07:15 AM,1.00,,,,
103,11/20/10 11:10:03 AM,1.01,,,,
104,11/20/10 11:12:27 AM,1.02,,,,
105,11/20/10 11:22:48 AM,1.03,,,,
106,11/20/10 11:28:35 AM,1.04,,,,
107,11/20/10 11:33:33 AM,1.05,,,,
108,11/20/10 11:36:02 AM,1.06,,,,
109,11/20/10 11:37:35 AM,1.07,,,,
110,11/20/10 11:38:41 AM,1.08,,,,
111,11/20/10 11:40:24 AM,1.09,,,,
112,11/20/10 11:42:26 AM,1.10,,,,
113,11/20/10 11:48:44 AM,1.11,,,,
114,11/20/10 11:52:19 AM,1.12,,,,
115,11/20/10 11:57:39 AM,1.13,,,,
116,11/20/10 11:59:42 AM,1.14,,,,
117,11/20/10 12:13:49 PM,1.15,,,,
118,11/20/10 01:54:06 PM,1.16,,,,
119,11/20/10 02:46:00 PM,1.17,,,,
120,11/20/10 02:53:54 PM,1.18,,,,
121,11/20/10 05:41:58 PM,1.19,,,,
122,11/20/10 05:47:45 PM,1.20,,,,
123,11/20/10 05:55:24 PM,1.21,,,,
124,11/20/10 05:56:56 PM,1.22,,,,
125,11/20/10 05:58:27 PM,1.23,,,,
126,11/20/10 05:59:16 PM,1.24,,,,
127,11/20/10 06:08:08 PM,1.25,,,,
128,11/20/10 06:49:09 PM,1.26,,,,
129,11/20/10 07:16:10 PM,1.27,,,,
130,11/20/10 07:18:43 PM,1.28,,,,
131,11/20/10 07:19:26 PM,1.29,,,,
132,11/20/10 07:19:57 PM,1.30,,,,
133,11/20/10 07:20:48 PM,1.31,,,,
134,11/20/10 07:21:54 PM,1.32,,,,
135,11/20/10 07:22:29 PM,1.33,,,,
136,11/20/10 07:22:53 PM,1.34,,,,
137,11/20/10 07:23:21 PM,1.35,,,,
138,11/20/10 07:24:16 PM,1.36,,,,
139,11/20/10 07:26:28 PM,1.37,,,,
140,11/20/10 07:30:00 PM,1.38,,,,
141,11/20/10 07:39:24 PM,1.39,,,,
142,11/20/10 07:40:57 PM,1.40,,,,
143,11/20/10 07:43:40 PM,1.41,,,,
144,11/20/10 07:45:32 PM,1.42,,,,
145,11/20/10 07:46:29 PM,1.43,,,,
146,11/20/10 07:46:44 PM,1.44,,,,
147,11/20/10 07:46:58 PM,1.45,,,,
148,11/20/10 07:47:15 PM,1.46,,,,
149,11/20/10 07:47:34 PM,1.47,,,,
150,11/20/10 07:47:54 PM,1.48,,,,
151,11/20/10 07:48:15 PM,1.49,,,,
152,11/20/10 07:48:40 PM,1.50,,,,
153,11/20/10 07:49:29 PM,1.51,,,,
154,11/20/10 07:50:23 PM,1.52,,,,
155,11/20/10 07:52:32 PM,1.53,,,,
156,11/20/10 07:54:54 PM,1.54,,,,
157,11/20/10 07:57:54 PM,1.55,,,,
158,11/20/10 07:59:23 PM,1.56,,,,
159,11/20/10 08:01:50 PM,1.57,,,,
160,11/20/10 08:05:20 PM,1.58,,,,
161,11/20/10 08:28:02 PM,1.59,,,,
162,11/20/10 08:45:20 PM,1.60,,,,
163,11/20/10 08:55:49 PM,1.61,,,,
164,11/20/10 09:02:44 PM,1.62,,,,
165,11/20/10 09:06:13 PM,1.63,,,,
166,11/20/10 09:08:28 PM,1.64,,,,
167,11/20/10 09:10:36 PM,1.65,,,,
168,11/20/10 09:13:49 PM,1.66,,,,
169,11/20/10 09:18:52 PM,1.67,,,,
170,11/20/10 09:39:04 PM,1.68,,,,
171,11/20/10 09:48:20 PM,1.69,,,,
172,11/20/10 10:30:12 PM,1.70,,,,
173,11/20/10 11:11:48 PM,1.71,,,,
174,11/21/10 02:58:55 AM,1.72,,,,
175,11/21/10 03:00:37 AM,1.73,,,,
176,11/21/10 03:01:51 AM,1.74,,,,
177,11/21/10 03:02:51 AM,1.75,,,,
178,11/21/10 03:03:28 AM,1.76,,,,
179,11/21/10 03:05:41 AM,1.77,,,,
180,11/21/10 03:54:17 AM,1.78,,,,
181,11/21/10 03:57:46 AM,1.79,,,,
182,11/21/10 03:58:10 AM,1.80,,,,
183,11/21/10 03:58:24 AM,1.81,,,,
184,11/21/10 03:58:38 AM,1.82,,,,
185,11/21/10 03:58:58 AM,1.83,,,,
186,11/21/10 03:59:20 AM,1.84,,,,
187,11/21/10 03:59:43 AM,1.85,,,,
188,11/21/10 04:00:07 AM,1.86,,,,
189,11/21/10 04:00:41 AM,1.87,,,,
190,11/21/10 04:01:12 AM,1.88,,,,
191,11/21/10 04:01:57 AM,1.89,,,,
192,11/21/10 04:02:31 AM,1.90,,,,
193,11/21/10 04:03:13 AM,1.91,,,,
194,11/21/10 04:04:29 AM,1.92,,,,
195,11/21/10 04:06:37 AM,1.93,,,,
196,11/21/10 04:07:06 AM,1.94,,,,
197,11/21/10 04:07:46 AM,1.95,,,,
198,11/21/10 04:09:31 AM,1.96,,,,
199,11/21/10 04:14:07 AM,1.97,,,,
200,11/21/10 04:18:51 AM,1.98,,,,
201,11/21/10 04:25:56 AM,1.99,,,,
202,11/21/10 04:55:50 AM,2.00,,,,
203,11/21/10 07:40:41 AM,2.01,,,,
204,11/21/10 11:19:28 AM,2.02,,,,
205,11/21/10 02:38:02 PM,2.03,,,,
206,11/21/10 02:38:56 PM,2.04,,,,
207,11/21/10 02:50:23 PM,2.05,,,,
208,11/21/10 06:48:04 PM,2.06,,,,
209,11/21/10 06:54:33 PM,2.07,,,,
210,11/21/10 06:56:42 PM,2.08,,,,
211,11/21/10 06:58:38 PM,2.09,,,,
212,11/21/10 07:00:49 PM,2.10,,,,
213,11/21/10 07:08:37 PM,2.11,,,,
214,11/21/10 10:50:58 PM,2.12,,,,
215,11/21/10 10:51:58 PM,2.13,,,,
216,11/21/10 10:52:28 PM,2.14,,,,
217,11/21/10 10:53:05 PM,2.15,,,,
218,11/21/10 10:53:52 PM,2.16,,,,
219,11/21/10 10:54:28 PM,2.17,,,,
220,11/21/10 10:55:32 PM,2.18,,,,
221,11/21/10 11:29:11 PM,2.19,,,,
222,11/22/10 12:09:52 AM,2.20,,,,
223,11/22/10 01:16:52 AM,2.21,,,,
224,11/22/10 02:23:00 AM,2.22,,,,
225,11/22/10 06:41:23 AM,2.23,,,,
226,11/22/10 08:08:00 AM,2.24,,,,
227,11/22/10 08:13:05 AM,2.25,,,,
228,11/22/10 08:16:24 AM,2.26,,,,
229,11/22/10 08:35:07 AM,2.27,,,,
230,11/23/10 01:37:44 AM,2.28,,,,
231,11/23/10 02:11:45 AM,2.29,,,,
232,11/23/10 02:25:28 AM,2.30,,,,
233,11/23/10 02:31:35 AM,2.31,,,,
234,11/23/10 02:33:55 AM,2.32,,,,
235,11/23/10 02:38:22 AM,2.33,,,,
236,11/23/10 02:43:32 AM,2.34,,,,
237,11/23/10 02:49:31 AM,2.35,,,,
238,11/23/10 02:52:40 AM,2.36,,,,
239,11/23/10 02:56:48 AM,2.37,,,,
240,11/23/10 03:20:36 AM,2.38,,,,
241,11/23/10 06:24:14 AM,2.39,,,,
242,11/23/10 06:32:34 AM,2.40,,,,
243,11/23/10 06:34:19 AM,2.41,,,,
244,11/23/10 06:37:15 AM,2.42,,,,
245,11/23/10 06:41:37 AM,2.43,,,,
246,11/23/10 07:42:05 AM,2.44,,,,
247,11/23/10 07:54:05 AM,2.45,,,,
248,11/23/10 07:56:48 AM,2.46,,,,
249,11/23/10 08:02:31 AM,2.47,,,,
250,11/23/10 08:26:28 AM,2.48,,,,
251,11/23/10 08:27:13 AM,2.49,,,,
252,11/23/10 08:28:30 AM,2.50,,,,
253,11/23/10 08:59:56 AM,2.51,,,,
254,11/23/10 09:05:27 AM,2.52,,,,
255,11/23/10 09:09:32 AM,2.53,,,,
256,11/23/10 09:11:59 AM,2.54,,,,
257,11/23/10 09:18:45 AM,2.55,,,,
258,11/23/10 09:25:46 AM,2.56,,,,
259,11/23/10 09:29:48 AM,2.57,,,,
260,11/23/10 09:46:52 AM,2.58,,,,
261,11/23/10 11:37:51 AM,2.59,,,,
262,11/23/10 11:53:09 AM,2.60,,,,
263,11/23/10 11:58:31 AM,2.61,,,,
264,11/23/10 11:59:31 AM,2.62,,,,
265,11/23/10 12:00:39 PM,2.63,,,,
266,11/23/10 12:01:33 PM,2.64,,,,
267,11/23/10 12:05:26 PM,2.65,,,,
268,11/27/10 07:51:19 AM,2.66,,,,
269,11/27/10 08:07:54 AM,2.67,,,,
270,11/27/10 08:12:55 AM,2.68,,,,
271,11/27/10 08:15:06 AM,2.69,,,,
272,11/27/10 08:17:51 AM,2.70,,,,
273,11/27/10 08:19:54 AM,2.71,,,,
274,11/27/10 08:22:51 AM,2.72,,,,
275,11/27/10 08:26:20 AM,2.73,,,,
276,11/27/10 08:28:21 AM,2.74,,,,
277,11/27/10 08:30:05 AM,2.75,,,,
278,11/27/10 08:32:08 AM,2.76,,,,
279,11/27/10 08:33:34 AM,2.77,,,,
280,11/27/10 08:35:07 AM,2.78,,,,
281,11/27/10 08:37:16 AM,2.79,,,,
282,11/27/10 08:39:19 AM,2.80,,,,
283,11/27/10 08:41:53 AM,2.81,,,,
284,11/27/10 08:43:28 AM,2.82,,,,
285,11/27/10 08:46:51 AM,2.83,,,,
286,11/27/10 08:48:58 AM,2.84,,,,
287,11/27/10 08:52:17 AM,2.85,,,,
288,11/27/10 08:57:06 AM,2.86,,,,
289,11/27/10 09:00:17 AM,2.87,,,,
290,11/27/10 09:03:44 AM,2.88,,,,
291,11/27/10 09:07:16 AM,2.89,,,,
292,11/27/10 09:08:38 AM,2.90,,,,
293,11/27/10 09:11:04 AM,2.91,,,,
294,11/27/10 09:13:30 AM,2.92,,,,
295,11/27/10 09:15:07 AM,2.93,,,,
296,11/27/10 09:17:12 AM,2.94,,,,
297,11/27/10 09:25:05 AM,2.95,,,,
298,11/27/10 09:29:55 AM,2.96,,,,
299,11/27/10 09:34:22 AM,2.97,,,,
300,11/27/10 09:37:43 AM,2.98,,,,
301,11/27/10 09:43:11 AM,2.99,,,,
302,11/27/10 09:46:44 AM,3.00,,,,
303,11/27/10 09:49:51 AM,3.01,,,,
304,11/27/10 09:52:44 AM,3.02,,,,
305,11/27/10 09:55:51 AM,3.03,,,,
306,11/27/10 09:59:29 AM,3.04,,,,
307,11/27/10 10:04:27 AM,3.05,,,,
308,11/27/10 10:10:24 AM,3.06,,,,
309,11/27/10 10:14:30 AM,3.07,,,,
310,11/27/10 10:17:11 AM,3.08,,,,
311,11/27/10 10:18:42 AM,3.09,,,,
312,11/27/10 10:19:42 AM,3.10,,,,
313,11/27/10 10:21:03 AM,3.11,,,,
314,11/27/10 10:22:52 AM,3.12,,,,
315,11/27/10 10:25:26 AM,3.13,,,,
316,11/27/10 10:27:56 AM,3.14,,,,
317,11/27/10 10:30:09 AM,3.15,,,,
318,11/27/10 10:32:06 AM,3.16,,,,
319,11/27/10 10:34:36 AM,3.17,,,,
320,11/27/10 10:41:45 AM,3.18,,,,
321,11/27/10 12:34:31 PM,3.19,,,,
322,11/27/10 12:42:16 PM,3.20,,,,
323,11/27/10 12:44:51 PM,3.21,,,,
324,11/27/10 12:48:05 PM,3.22,,,,
325,11/27/10 12:56:22 PM,3.23,,,,
326,11/27/10 01:41:46 PM,3.24,,,,
327,11/27/10 04:22:16 PM,3.25,,,,
328,11/30/10 12:05:29 PM,,,Logged,,
329,11/30/10 12:05:37 PM,3.25,,,Logged,Logged
