"Plot Title: Range"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20309219, SEN S/N: 20309219, LBL: F)","Event, units (LGR S/N: 20309219, SEN S/N: 20309219)","Coupler Attached (LGR S/N: 20309219, SEN S/N: 20309219)","Host Connected (LGR S/N: 20309219, SEN S/N: 20309219)","Coupler Detached (LGR S/N: 20309219, SEN S/N: 20309219)","End Of File (LGR S/N: 20309219, SEN S/N: 20309219)"
1252,10/08/19 01:30:00 PM,81.442,,,,,
1253,10/08/19 01:45:00 PM,83.221,,,,,
1254,10/08/19 02:00:00 PM,83.579,,,,,
1255,10/08/19 02:15:00 PM,81.797,,,,,
1256,10/08/19 02:30:00 PM,81.442,,,,,
1257,10/08/19 02:45:00 PM,80.382,,,,,
1258,10/08/19 03:00:00 PM,79.326,,,,,
1259,10/08/19 03:15:00 PM,79.151,,,,,
1260,10/08/19 03:30:00 PM,76.876,,,,,
1261,10/08/19 03:45:00 PM,78.098,,,,,
1262,10/08/19 04:00:00 PM,77.749,,,,,
1263,10/08/19 04:15:00 PM,76.876,,,,,
1264,10/08/19 04:30:00 PM,78.624,,,,,
1265,10/08/19 04:45:00 PM,78.624,,,,,
1266,10/08/19 05:00:00 PM,78.274,,,,,
1267,10/08/19 05:15:00 PM,73.062,,,,,
1268,10/08/19 05:30:00 PM,70.651,,,,,
1269,10/08/19 05:45:00 PM,67.392,,,,,
1270,10/08/19 06:00:00 PM,66.708,,,,,
1271,10/08/19 06:15:00 PM,65.851,,,,,
1272,10/08/19 06:30:00 PM,63.455,,,,,
1273,10/08/19 06:45:00 PM,61.569,,,,,
1274,10/08/19 07:00:00 PM,59.508,,,,,
1275,10/08/19 07:15:00 PM,57.785,,,,,
1276,10/08/19 07:30:00 PM,55.884,,,,,
1277,10/08/19 07:45:00 PM,54.147,,,,,
1278,10/08/19 08:00:00 PM,53.449,,,,,
1279,10/08/19 08:15:00 PM,53.100,,,,,
1280,10/08/19 08:30:00 PM,52.401,,,,,
1281,10/08/19 08:45:00 PM,51.874,,,,,
1282,10/08/19 09:00:00 PM,51.523,,,,,
1283,10/08/19 09:15:00 PM,52.401,,,,,
1284,10/08/19 09:30:00 PM,53.274,,,,,
1285,10/08/19 09:45:00 PM,53.449,,,,,
1286,10/08/19 10:00:00 PM,53.623,,,,,
1287,10/08/19 10:15:00 PM,53.274,,,,,
1288,10/08/19 10:30:00 PM,52.925,,,,,
1289,10/08/19 10:45:00 PM,53.100,,,,,
1290,10/08/19 11:00:00 PM,53.623,,,,,
1291,10/08/19 11:15:00 PM,54.669,,,,,
1292,10/08/19 11:30:00 PM,54.322,,,,,
1293,10/08/19 11:45:00 PM,53.973,,,,,
1294,10/09/19 12:00:00 AM,53.623,,,,,
1295,10/09/19 12:15:00 AM,52.576,,,,,
1296,10/09/19 12:30:00 AM,52.050,,,,,
1297,10/09/19 12:45:00 AM,51.523,,,,,
1298,10/09/19 01:00:00 AM,50.466,,,,,
1299,10/09/19 01:15:00 AM,49.937,,,,,
1300,10/09/19 01:30:00 AM,49.404,,,,,
1301,10/09/19 01:45:00 AM,49.582,,,,,
1302,10/09/19 02:00:00 AM,49.228,,,,,
1303,10/09/19 02:15:00 AM,49.937,,,,,
1304,10/09/19 02:30:00 AM,49.937,,,,,
1305,10/09/19 02:45:00 AM,49.759,,,,,
1306,10/09/19 03:00:00 AM,50.113,,,,,
1307,10/09/19 03:15:00 AM,51.346,,,,,
1308,10/09/19 03:30:00 AM,51.523,,,,,
1309,10/09/19 03:45:00 AM,51.346,,,,,
1310,10/09/19 04:00:00 AM,51.523,,,,,
1311,10/09/19 04:15:00 AM,52.576,,,,,
1312,10/09/19 04:30:00 AM,52.925,,,,,
1313,10/09/19 04:45:00 AM,52.401,,,,,
1314,10/09/19 05:00:00 AM,52.050,,,,,
1315,10/09/19 05:15:00 AM,51.874,,,,,
1316,10/09/19 05:30:00 AM,51.874,,,,,
1317,10/09/19 05:45:00 AM,51.874,,,,,
1318,10/09/19 06:00:00 AM,51.699,,,,,
1319,10/09/19 06:15:00 AM,51.523,,,,,
1320,10/09/19 06:30:00 AM,50.819,,,,,
1321,10/09/19 06:45:00 AM,50.113,,,,,
1322,10/09/19 07:00:00 AM,49.404,,,,,
1323,10/09/19 07:15:00 AM,49.050,,,,,
1324,10/09/19 07:30:00 AM,48.339,,,,,
1325,10/09/19 07:45:00 AM,47.624,,,,,
1326,10/09/19 08:00:00 AM,47.088,,,,,
1327,10/09/19 08:15:00 AM,47.624,,,,,
1328,10/09/19 08:30:00 AM,51.699,,,,,
1329,10/09/19 08:45:00 AM,57.096,,,,,
1330,10/09/19 09:00:00 AM,60.883,,,,,
1331,10/09/19 09:15:00 AM,63.797,,,,,
1332,10/09/19 09:30:00 AM,66.366,,,,,
1333,10/09/19 09:45:00 AM,68.592,,,,,
1334,10/09/19 10:00:00 AM,70.308,,,,,
1335,10/09/19 10:15:00 AM,71.339,,,,,
1336,10/09/19 10:30:00 AM,71.512,,,,,
1337,10/09/19 10:45:00 AM,70.995,,,,,
1338,10/09/19 11:00:00 AM,71.168,,,,,
1339,10/09/19 11:15:00 AM,71.683,,,,,
1340,10/09/19 11:30:00 AM,72.545,,,,,
1341,10/09/19 11:45:00 AM,73.062,,,,,
1342,10/09/19 12:00:00 PM,73.580,,,,,
1343,10/09/19 12:15:00 PM,75.139,,,,,
1344,10/09/19 12:30:00 PM,76.181,,,,,
1345,10/09/19 12:45:00 PM,75.832,,,,,
1346,10/09/19 01:00:00 PM,76.006,,,,,
1347,10/09/19 01:15:00 PM,75.312,,,,,
1348,10/09/19 01:30:00 PM,74.964,,,,,
1349,10/09/19 01:45:00 PM,74.619,,,,,
1350,10/09/19 02:00:00 PM,74.098,,,,,
1351,10/09/19 02:15:00 PM,73.234,,,,,
1352,10/09/19 02:30:00 PM,72.028,,,,,
1353,10/09/19 02:45:00 PM,71.512,,,,,
1354,10/09/19 03:00:00 PM,70.651,,,,,
1355,10/09/19 03:15:00 PM,69.793,,,,,
1356,10/09/19 03:30:00 PM,68.934,,,,,
1357,10/09/19 03:45:00 PM,68.592,,,,,
1358,10/09/19 04:00:00 PM,69.107,,,,,
1359,10/09/19 04:15:00 PM,68.763,,,,,
1360,10/09/19 04:30:00 PM,68.592,,,,,
1361,10/09/19 04:45:00 PM,70.308,,,,,
1362,10/09/19 05:00:00 PM,64.996,,,,,
1363,10/09/19 05:15:00 PM,63.282,,,,,
1364,10/09/19 05:30:00 PM,63.968,,,,,
1365,10/09/19 05:45:00 PM,64.996,,,,,
1366,10/09/19 06:00:00 PM,63.626,,,,,
1367,10/09/19 06:15:00 PM,61.398,,,,,
1368,10/09/19 06:30:00 PM,59.680,,,,,
1369,10/09/19 06:45:00 PM,58.476,,,,,
1370,10/09/19 07:00:00 PM,57.268,,,,,
1371,10/09/19 07:15:00 PM,56.230,,,,,
1372,10/09/19 07:30:00 PM,56.230,,,,,
1373,10/09/19 07:45:00 PM,55.189,,,,,
1374,10/09/19 08:00:00 PM,54.669,,,,,
1375,10/09/19 08:15:00 PM,55.189,,,,,
1376,10/09/19 08:30:00 PM,55.537,,,,,
1377,10/09/19 08:45:00 PM,54.669,,,,,
1378,10/09/19 09:00:00 PM,51.699,,,,,
1379,10/09/19 09:15:00 PM,49.050,,,,,
1380,10/09/19 09:30:00 PM,47.266,,,,,
1381,10/09/19 09:45:00 PM,46.188,,,,,
1382,10/09/19 10:00:00 PM,46.008,,,,,
1383,10/09/19 10:15:00 PM,46.008,,,,,
1384,10/09/19 10:30:00 PM,45.648,,,,,
1385,10/09/19 10:45:00 PM,45.466,,,,,
1386,10/09/19 11:00:00 PM,45.648,,,,,
1387,10/09/19 11:15:00 PM,45.104,,,,,
1388,10/09/19 11:30:00 PM,45.466,,,,,
1389,10/09/19 11:45:00 PM,45.286,,,,,
1390,10/10/19 12:00:00 AM,44.922,,,,,
1391,10/10/19 12:15:00 AM,44.922,,,,,
1392,10/10/19 12:30:00 AM,44.379,,,,,
1393,10/10/19 12:45:00 AM,45.466,,,,,
1394,10/10/19 01:00:00 AM,45.466,,,,,
1395,10/10/19 01:15:00 AM,45.286,,,,,
1396,10/10/19 01:30:00 AM,45.286,,,,,
1397,10/10/19 01:45:00 AM,47.266,,,,,
1398,10/10/19 02:00:00 AM,52.925,,,,,
1399,10/10/19 02:15:00 AM,52.401,,,,,
1400,10/10/19 02:30:00 AM,50.819,,,,,
1401,10/10/19 02:45:00 AM,47.266,,,,,
1402,10/10/19 03:00:00 AM,45.828,,,,,
1403,10/10/19 03:15:00 AM,44.742,,,,,
1404,10/10/19 03:30:00 AM,45.648,,,,,
1405,10/10/19 03:45:00 AM,46.548,,,,,
1406,10/10/19 04:00:00 AM,45.648,,,,,
1407,10/10/19 04:15:00 AM,44.742,,,,,
1408,10/10/19 04:30:00 AM,44.379,,,,,
1409,10/10/19 04:45:00 AM,44.379,,,,,
1410,10/10/19 05:00:00 AM,44.195,,,,,
1411,10/10/19 05:15:00 AM,45.104,,,,,
1412,10/10/19 05:30:00 AM,45.648,,,,,
1413,10/10/19 05:45:00 AM,45.648,,,,,
1414,10/10/19 06:00:00 AM,44.379,,,,,
1415,10/10/19 06:15:00 AM,45.466,,,,,
1416,10/10/19 06:30:00 AM,46.188,,,,,
1417,10/10/19 06:45:00 AM,46.908,,,,,
1418,10/10/19 07:00:00 AM,46.188,,,,,
1419,10/10/19 07:15:00 AM,46.908,,,,,
1420,10/10/19 07:30:00 AM,46.908,,,,,
1421,10/10/19 07:45:00 AM,47.624,,,,,
1422,10/10/19 08:00:00 AM,48.339,,,,,
1423,10/10/19 08:15:00 AM,49.404,,,,,
1424,10/10/19 08:30:00 AM,56.230,,,,,
1425,10/10/19 08:45:00 AM,62.425,,,,,
1426,10/10/19 09:00:00 AM,63.797,,,,,
1427,10/10/19 09:15:00 AM,66.366,,,,,
1428,10/10/19 09:30:00 AM,70.480,,,,,
1429,10/10/19 09:45:00 AM,74.271,,,,,
1430,10/10/19 10:00:00 AM,77.749,,,,,
1431,10/10/19 10:15:00 AM,79.151,,,,,
1432,10/10/19 10:30:00 AM,82.152,,,,,
1433,10/10/19 10:45:00 AM,83.757,,,,,
1434,10/10/19 11:00:00 AM,85.194,,,,,
1435,10/10/19 11:15:00 AM,86.277,,,,,
1436,10/10/19 11:30:00 AM,87.552,,,,,
1437,10/10/19 11:45:00 AM,87.733,,,,,
1438,10/10/19 12:00:00 PM,89.017,,,,,
1439,10/10/19 12:15:00 PM,89.938,,,,,
1440,10/10/19 12:30:00 PM,88.650,,,,,
1441,10/10/19 12:45:00 PM,90.680,,,,,
1442,10/10/19 01:00:00 PM,91.240,,,,,
1443,10/10/19 01:15:00 PM,89.569,,,,,
1444,10/10/19 01:30:00 PM,90.124,,,,,
1445,10/10/19 01:45:00 PM,88.650,,,,,
1446,10/10/19 02:00:00 PM,89.200,,,,,
1447,10/10/19 02:15:00 PM,90.124,,,,,
1448,10/10/19 02:30:00 PM,89.200,,,,,
1449,10/10/19 02:45:00 PM,88.466,,,,,
1450,10/10/19 03:00:00 PM,87.004,,,,,
1451,10/10/19 03:15:00 PM,85.735,,,,,
1452,10/10/19 03:30:00 PM,82.508,,,,,
1453,10/10/19 03:45:00 PM,81.621,,,,,
1454,10/10/19 04:00:00 PM,80.029,,,,,
1455,10/10/19 04:15:00 PM,79.326,,,,,
1456,10/10/19 04:30:00 PM,75.832,,,,,
1457,10/10/19 04:45:00 PM,76.354,,,,,
1458,10/10/19 05:00:00 PM,71.168,,,,,
1459,10/10/19 05:15:00 PM,68.934,,,,,
1460,10/10/19 05:30:00 PM,68.421,,,,,
1461,10/10/19 05:45:00 PM,68.592,,,,,
1462,10/10/19 06:00:00 PM,68.077,,,,,
1463,10/10/19 06:15:00 PM,67.735,,,,,
1464,10/10/19 06:30:00 PM,66.193,,,,,
1465,10/10/19 06:45:00 PM,63.111,,,,,
1466,10/10/19 07:00:00 PM,62.425,,,,,
1467,10/10/19 07:15:00 PM,62.769,,,,,
1468,10/10/19 07:30:00 PM,61.569,,,,,
1469,10/10/19 07:45:00 PM,61.741,,,,,
1470,10/10/19 08:00:00 PM,62.425,,,,,
1471,10/10/19 08:15:00 PM,62.425,,,,,
1472,10/10/19 08:30:00 PM,62.425,,,,,
1473,10/10/19 08:45:00 PM,62.598,,,,,
1474,10/10/19 09:00:00 PM,59.851,,,,,
1475,10/10/19 09:15:00 PM,58.647,,,,,
1476,10/10/19 09:30:00 PM,56.577,,,,,
1477,10/10/19 09:45:00 PM,53.973,,,,,
1478,10/10/19 10:00:00 PM,52.750,,,,,
1479,10/10/19 10:15:00 PM,51.699,,,,,
1480,10/10/19 10:30:00 PM,52.925,,,,,
1481,10/10/19 10:45:00 PM,53.100,,,,,
1482,10/10/19 11:00:00 PM,54.669,,,,,
1483,10/10/19 11:15:00 PM,55.884,,,,,
1484,10/10/19 11:30:00 PM,55.884,,,,,
1485,10/10/19 11:45:00 PM,56.057,,,,,
1486,10/11/19 12:00:00 AM,55.711,,,,,
1487,10/11/19 12:15:00 AM,56.230,,,,,
1488,10/11/19 12:30:00 AM,55.537,,,,,
1489,10/11/19 12:45:00 AM,53.100,,,,,
1490,10/11/19 01:00:00 AM,52.576,,,,,
1491,10/11/19 01:15:00 AM,55.364,,,,,
1492,10/11/19 01:30:00 AM,56.404,,,,,
1493,10/11/19 01:45:00 AM,57.441,,,,,
1494,10/11/19 02:00:00 AM,57.785,,,,,
1495,10/11/19 02:15:00 AM,58.476,,,,,
1496,10/11/19 02:30:00 AM,57.958,,,,,
1497,10/11/19 02:45:00 AM,58.303,,,,,
1498,10/11/19 03:00:00 AM,59.337,,,,,
1499,10/11/19 03:15:00 AM,57.958,,,,,
1500,10/11/19 03:30:00 AM,56.230,,,,,
1501,10/11/19 03:45:00 AM,54.495,,,,,
1502,10/11/19 04:00:00 AM,53.623,,,,,
1503,10/11/19 04:15:00 AM,54.322,,,,,
1504,10/11/19 04:30:00 AM,55.884,,,,,
1505,10/11/19 04:45:00 AM,55.537,,,,,
1506,10/11/19 05:00:00 AM,56.404,,,,,
1507,10/11/19 05:15:00 AM,57.614,,,,,
1508,10/11/19 05:30:00 AM,55.711,,,,,
1509,10/11/19 05:45:00 AM,53.798,,,,,
1510,10/11/19 06:00:00 AM,55.189,,,,,
1511,10/11/19 06:15:00 AM,56.750,,,,,
1512,10/11/19 06:30:00 AM,56.923,,,,,
1513,10/11/19 06:45:00 AM,55.189,,,,,
1514,10/11/19 07:00:00 AM,52.050,,,,,
1515,10/11/19 07:15:00 AM,52.576,,,,,
1516,10/11/19 07:30:00 AM,51.874,,,,,
1517,10/11/19 07:45:00 AM,51.699,,,,,
1518,10/11/19 08:00:00 AM,53.274,,,,,
1519,10/11/19 08:15:00 AM,54.147,,,,,
1520,10/11/19 08:30:00 AM,55.189,,,,,
1521,10/11/19 08:45:00 AM,56.750,,,,,
1522,10/11/19 09:00:00 AM,60.368,,,,,
1523,10/11/19 09:15:00 AM,63.282,,,,,
1524,10/11/19 09:30:00 AM,66.879,,,,,
1525,10/11/19 09:45:00 AM,70.651,,,,,
1526,10/11/19 10:00:00 AM,75.312,,,,,
1527,10/11/19 10:15:00 AM,78.975,,,,,
1528,10/11/19 10:30:00 AM,81.621,,,,,
1529,10/11/19 10:45:00 AM,83.221,,,,,
1530,10/11/19 11:00:00 AM,84.834,,,,,
1531,10/11/19 11:15:00 AM,86.641,,,,,
1532,10/11/19 11:30:00 AM,88.099,,,,,
1533,10/11/19 11:45:00 AM,89.755,,,,,
1534,10/11/19 12:00:00 PM,91.987,,,,,
1535,10/11/19 12:15:00 PM,91.987,,,,,
1536,10/11/19 12:30:00 PM,93.682,,,,,
1537,10/11/19 12:45:00 PM,93.682,,,,,
1538,10/11/19 01:00:00 PM,94.444,,,,,
1539,10/11/19 01:15:00 PM,94.253,,,,,
1540,10/11/19 01:30:00 PM,93.873,,,,,
1541,10/11/19 01:45:00 PM,91.987,,,,,
1542,10/11/19 02:00:00 PM,89.938,,,,,
1543,10/11/19 02:15:00 PM,89.017,,,,,
1544,10/11/19 02:30:00 PM,88.466,,,,,
1545,10/11/19 02:45:00 PM,88.833,,,,,
1546,10/11/19 03:00:00 PM,88.099,,,,,
1547,10/11/19 03:15:00 PM,86.823,,,,,
1548,10/11/19 03:30:00 PM,84.295,,,,,
1549,10/11/19 03:45:00 PM,81.442,,,,,
1550,10/11/19 04:00:00 PM,79.853,,,,,
1551,10/11/19 04:15:00 PM,79.678,,,,,
1552,10/11/19 04:30:00 PM,78.624,,,,,
1553,10/11/19 04:45:00 PM,81.090,,,,,
1554,10/11/19 05:00:00 PM,79.326,,,,,
1555,10/11/19 05:15:00 PM,77.050,,,,,
1556,10/11/19 05:30:00 PM,76.181,,,,,
1557,10/11/19 05:45:00 PM,75.312,,,,,
1558,10/11/19 06:00:00 PM,73.062,,,,,
1559,10/11/19 06:15:00 PM,70.137,,,,,
1560,10/11/19 06:30:00 PM,68.421,,,,,
1561,10/11/19 06:45:00 PM,66.708,,,,,
1562,10/11/19 07:00:00 PM,64.996,,,,,
1563,10/11/19 07:15:00 PM,63.282,,,,,
1564,10/11/19 07:30:00 PM,62.083,,,,,
1565,10/11/19 07:45:00 PM,62.598,,,,,
1566,10/11/19 08:00:00 PM,62.769,,,,,
1567,10/11/19 08:15:00 PM,61.912,,,,,
1568,10/11/19 08:30:00 PM,61.912,,,,,
1569,10/11/19 08:45:00 PM,61.569,,,,,
1570,10/11/19 09:00:00 PM,61.398,,,,,
1571,10/11/19 09:15:00 PM,61.227,,,,,
1572,10/11/19 09:30:00 PM,60.539,,,,,
1573,10/11/19 09:45:00 PM,59.508,,,,,
1574,10/11/19 10:00:00 PM,57.958,,,,,
1575,10/11/19 10:15:00 PM,57.958,,,,,
1576,10/11/19 10:30:00 PM,55.884,,,,,
1577,10/11/19 10:45:00 PM,53.274,,,,,
1578,10/11/19 11:00:00 PM,52.225,,,,,
1579,10/11/19 11:15:00 PM,51.172,,,,,
1580,10/11/19 11:30:00 PM,50.466,,,,,
1581,10/11/19 11:45:00 PM,50.995,,,,,
1582,10/12/19 12:00:00 AM,52.225,,,,,
1583,10/12/19 12:15:00 AM,50.819,,,,,
1584,10/12/19 12:30:00 AM,50.819,,,,,
1585,10/12/19 12:45:00 AM,51.699,,,,,
1586,10/12/19 01:00:00 AM,50.643,,,,,
1587,10/12/19 01:15:00 AM,51.172,,,,,
1588,10/12/19 01:30:00 AM,51.172,,,,,
1589,10/12/19 01:45:00 AM,53.798,,,,,
1590,10/12/19 02:00:00 AM,54.495,,,,,
1591,10/12/19 02:15:00 AM,55.364,,,,,
1592,10/12/19 02:30:00 AM,55.364,,,,,
1593,10/12/19 02:45:00 AM,54.322,,,,,
1594,10/12/19 03:00:00 AM,53.973,,,,,
1595,10/12/19 03:15:00 AM,52.225,,,,,
1596,10/12/19 03:30:00 AM,52.925,,,,,
1597,10/12/19 03:45:00 AM,55.017,,,,,
1598,10/12/19 04:00:00 AM,55.537,,,,,
1599,10/12/19 04:15:00 AM,55.537,,,,,
1600,10/12/19 04:30:00 AM,54.842,,,,,
1601,10/12/19 04:45:00 AM,54.842,,,,,
1602,10/12/19 05:00:00 AM,51.874,,,,,
1603,10/12/19 05:15:00 AM,49.228,,,,,
1604,10/12/19 05:30:00 AM,47.624,,,,,
1605,10/12/19 05:45:00 AM,46.369,,,,,
1606,10/12/19 06:00:00 AM,46.188,,,,,
1607,10/12/19 06:15:00 AM,45.828,,,,,
1608,10/12/19 06:30:00 AM,47.088,,,,,
1609,10/12/19 06:45:00 AM,46.008,,,,,
1610,10/12/19 07:00:00 AM,46.548,,,,,
1611,10/12/19 07:15:00 AM,45.286,,,,,
1612,10/12/19 07:30:00 AM,44.922,,,,,
1613,10/12/19 07:45:00 AM,45.286,,,,,
1614,10/12/19 08:00:00 AM,48.871,,,,,
1615,10/12/19 08:15:00 AM,50.643,,,,,
1616,10/12/19 08:30:00 AM,51.346,,,,,
1617,10/12/19 08:45:00 AM,56.750,,,,,
1618,10/12/19 09:00:00 AM,61.569,,,,,
1619,10/12/19 09:15:00 AM,65.851,,,,,
1620,10/12/19 09:30:00 AM,69.964,,,,,
1621,10/12/19 09:45:00 AM,73.234,,,,,
1622,10/12/19 10:00:00 AM,74.964,,,,,
1623,10/12/19 10:15:00 AM,76.703,,,,,
1624,10/12/19 10:30:00 AM,79.326,,,,,
1625,10/12/19 10:45:00 AM,81.975,,,,,
1626,10/12/19 11:00:00 AM,85.194,,,,,
1627,10/12/19 11:15:00 AM,86.459,,,,,
1628,10/12/19 11:30:00 AM,85.554,,,,,
1629,10/12/19 11:45:00 AM,83.043,,,,,
1630,10/12/19 12:00:00 PM,83.399,,,,,
1631,10/12/19 12:15:00 PM,79.502,,,,,
1632,10/12/19 12:30:00 PM,76.181,,,,,
1633,10/12/19 12:45:00 PM,77.749,,,,,
1634,10/12/19 01:00:00 PM,83.757,,,,,
1635,10/12/19 01:15:00 PM,83.399,,,,,
1636,10/12/19 01:30:00 PM,83.043,,,,,
1637,10/12/19 01:45:00 PM,80.559,,,,,
1638,10/12/19 02:00:00 PM,77.923,,,,,
1639,10/12/19 02:15:00 PM,80.206,,,,,
1640,10/12/19 02:30:00 PM,83.579,,,,,
1641,10/12/19 02:45:00 PM,81.442,,,,,
1642,10/12/19 03:00:00 PM,77.225,,,,,
1643,10/12/19 03:15:00 PM,77.400,,,,,
1644,10/12/19 03:30:00 PM,79.853,,,,,
1645,10/12/19 03:45:00 PM,77.923,,,,,
1646,10/12/19 04:00:00 PM,75.832,,,,,
1647,10/12/19 04:15:00 PM,74.446,,,,,
1648,10/12/19 04:30:00 PM,74.446,,,,,
1649,10/12/19 04:45:00 PM,74.791,,,,,
1650,10/12/19 05:00:00 PM,70.137,,,,,
1651,10/12/19 05:15:00 PM,70.651,,,,,
1652,10/12/19 05:30:00 PM,74.446,,,,,
1653,10/12/19 05:45:00 PM,75.139,,,,,
1654,10/12/19 06:00:00 PM,71.168,,,,,
1655,10/12/19 06:15:00 PM,66.022,,,,,
1656,10/12/19 06:30:00 PM,61.398,,,,,
1657,10/12/19 06:45:00 PM,62.940,,,,,
1658,10/12/19 07:00:00 PM,60.712,,,,,
1659,10/12/19 07:15:00 PM,57.958,,,,,
1660,10/12/19 07:30:00 PM,60.712,,,,,
1661,10/12/19 07:45:00 PM,61.227,,,,,
1662,10/12/19 08:00:00 PM,57.614,,,,,
1663,10/12/19 08:15:00 PM,54.842,,,,,
1664,10/12/19 08:30:00 PM,55.017,,,,,
1665,10/12/19 08:45:00 PM,54.495,,,,,
1666,10/12/19 09:00:00 PM,54.495,,,,,
1667,10/12/19 09:15:00 PM,52.576,,,,,
1668,10/12/19 09:30:00 PM,51.346,,,,,
1669,10/12/19 09:45:00 PM,49.759,,,,,
1670,10/12/19 10:00:00 PM,48.695,,,,,
1671,10/12/19 10:15:00 PM,48.339,,,,,
1672,10/12/19 10:30:00 PM,47.982,,,,,
1673,10/12/19 10:45:00 PM,47.446,,,,,
1674,10/12/19 11:00:00 PM,46.908,,,,,
1675,10/12/19 11:15:00 PM,46.728,,,,,
1676,10/12/19 11:30:00 PM,46.908,,,,,
1677,10/12/19 11:45:00 PM,47.088,,,,,
1678,10/13/19 12:00:00 AM,46.548,,,,,
1679,10/13/19 12:15:00 AM,46.369,,,,,
1680,10/13/19 12:30:00 AM,45.828,,,,,
1681,10/13/19 12:45:00 AM,45.828,,,,,
1682,10/13/19 01:00:00 AM,44.742,,,,,
1683,10/13/19 01:15:00 AM,43.831,,,,,
1684,10/13/19 01:30:00 AM,44.195,,,,,
1685,10/13/19 01:45:00 AM,46.008,,,,,
1686,10/13/19 02:00:00 AM,47.266,,,,,
1687,10/13/19 02:15:00 AM,47.802,,,,,
1688,10/13/19 02:30:00 AM,46.369,,,,,
1689,10/13/19 02:45:00 AM,44.922,,,,,
1690,10/13/19 03:00:00 AM,44.013,,,,,
1691,10/13/19 03:15:00 AM,45.104,,,,,
1692,10/13/19 03:30:00 AM,45.104,,,,,
1693,10/13/19 03:45:00 AM,45.648,,,,,
1694,10/13/19 04:00:00 AM,48.160,,,,,
1695,10/13/19 04:15:00 AM,50.643,,,,,
1696,10/13/19 04:30:00 AM,52.050,,,,,
1697,10/13/19 04:45:00 AM,51.172,,,,,
1698,10/13/19 05:00:00 AM,50.643,,,,,
1699,10/13/19 05:15:00 AM,49.937,,,,,
1700,10/13/19 05:30:00 AM,49.582,,,,,
1701,10/13/19 05:45:00 AM,48.871,,,,,
1702,10/13/19 06:00:00 AM,48.160,,,,,
1703,10/13/19 06:15:00 AM,47.982,,,,,
1704,10/13/19 06:30:00 AM,49.937,,,,,
1705,10/13/19 06:45:00 AM,49.228,,,,,
1706,10/13/19 07:00:00 AM,47.802,,,,,
1707,10/13/19 07:15:00 AM,46.008,,,,,
1708,10/13/19 07:30:00 AM,45.286,,,,,
1709,10/13/19 07:45:00 AM,49.050,,,,,
1710,10/13/19 08:00:00 AM,52.050,,,,,
1711,10/13/19 08:15:00 AM,52.750,,,,,
1712,10/13/19 08:30:00 AM,52.401,,,,,
1713,10/13/19 08:45:00 AM,56.230,,,,,
1714,10/13/19 09:00:00 AM,59.508,,,,,
1715,10/13/19 09:15:00 AM,60.712,,,,,
1716,10/13/19 09:30:00 AM,63.626,,,,,
1717,10/13/19 09:45:00 AM,68.592,,,,,
1718,10/13/19 10:00:00 AM,69.278,,,,,
1719,10/13/19 10:15:00 AM,71.683,,,,,
1720,10/13/19 10:30:00 AM,73.407,,,,,
1721,10/13/19 10:45:00 AM,75.312,,,,,
1722,10/13/19 11:00:00 AM,77.225,,,,,
1723,10/13/19 11:15:00 AM,78.624,,,,,
1724,10/13/19 11:30:00 AM,79.151,,,,,
1725,10/13/19 11:45:00 AM,79.853,,,,,
1726,10/13/19 12:00:00 PM,79.502,,,,,
1727,10/13/19 12:15:00 PM,77.574,,,,,
1728,10/13/19 12:30:00 PM,77.050,,,,,
1729,10/13/19 12:45:00 PM,76.354,,,,,
1730,10/13/19 01:00:00 PM,74.446,,,,,
1731,10/13/19 01:15:00 PM,74.446,,,,,
1732,10/13/19 01:30:00 PM,74.791,,,,,
1733,10/13/19 01:45:00 PM,74.446,,,,,
1734,10/13/19 02:00:00 PM,74.619,,,,,
1735,10/13/19 02:15:00 PM,75.484,,,,,
1736,10/13/19 02:30:00 PM,76.528,,,,,
1737,10/13/19 02:45:00 PM,74.098,,,,,
1738,10/13/19 03:00:00 PM,71.856,,,,,
1739,10/13/19 03:15:00 PM,69.964,,,,,
1740,10/13/19 03:30:00 PM,66.879,,,,,
1741,10/13/19 03:45:00 PM,64.652,,,,,
1742,10/13/19 04:00:00 PM,63.111,,,,,
1743,10/13/19 04:15:00 PM,62.940,,,,,
1744,10/13/19 04:30:00 PM,62.425,,,,,
1745,10/13/19 04:45:00 PM,64.139,,,,,
1746,10/13/19 05:00:00 PM,63.111,,,,,
1747,10/13/19 05:15:00 PM,60.195,,,,,
1748,10/13/19 05:30:00 PM,59.337,,,,,
1749,10/13/19 05:45:00 PM,58.820,,,,,
1750,10/13/19 06:00:00 PM,57.785,,,,,
1751,10/13/19 06:15:00 PM,56.230,,,,,
1752,10/13/19 06:30:00 PM,54.322,,,,,
1753,10/13/19 06:45:00 PM,52.750,,,,,
1754,10/13/19 07:00:00 PM,51.172,,,,,
1755,10/13/19 07:15:00 PM,50.290,,,,,
1756,10/13/19 07:30:00 PM,49.050,,,,,
1757,10/13/19 07:45:00 PM,47.446,,,,,
1758,10/13/19 08:00:00 PM,47.266,,,,,
1759,10/13/19 08:15:00 PM,46.369,,,,,
1760,10/13/19 08:30:00 PM,45.828,,,,,
1761,10/13/19 08:45:00 PM,45.104,,,,,
