"Plot Title: UQC"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10592076, SEN S/N: 10592076)","Event, inches (LGR S/N: 10592076, SEN S/N: 10592076)","Coupler Detached (LGR S/N: 10592076, SEN S/N: 10592076)","Bad Battery (LGR S/N: 10592076, SEN S/N: 10592076)","Coupler Attached (LGR S/N: 10592076, SEN S/N: 10592076)","End Of File (LGR S/N: 10592076, SEN S/N: 10592076)"
5635,05/10/18 10:32:22 PM,47.088,,,,,
5636,05/10/18 11:32:22 PM,46.908,,,,,
5637,05/11/18 12:32:22 AM,46.008,,,,,
5638,05/11/18 01:32:22 AM,45.104,,,,,
5639,05/11/18 02:32:22 AM,45.104,,,,,
5640,05/11/18 03:32:22 AM,47.624,,,,,
5641,05/11/18 04:32:22 AM,47.802,,,,,
5642,05/11/18 05:32:22 AM,47.802,,,,,
5643,05/11/18 06:32:22 AM,49.404,,,,,
5644,05/11/18 07:32:22 AM,53.100,,,,,
5645,05/11/18 08:32:22 AM,68.077,,,,,
5646,05/11/18 09:32:22 AM,69.449,,,,,
5647,05/11/18 10:32:22 AM,74.271,,,,,
5648,05/11/18 11:32:22 AM,75.659,,,,,
5649,05/11/18 12:32:22 PM,77.749,,,,,
5650,05/11/18 01:32:22 PM,78.449,,,,,
5651,05/11/18 02:32:22 PM,79.853,,,,,
5652,05/11/18 03:32:22 PM,83.399,,,,,
5653,05/11/18 04:32:22 PM,78.274,,,,,
5654,05/11/18 05:32:22 PM,73.580,,,,,
5655,05/11/18 06:32:22 PM,67.906,,,,,
5656,05/11/18 07:32:22 PM,60.368,,,,,
5657,05/11/18 08:32:22 PM,58.303,,,,,
5658,05/11/18 09:32:22 PM,60.539,,,,,
5659,05/11/18 10:32:22 PM,58.993,,,,,
5660,05/11/18 11:32:22 PM,56.404,,,,,
5661,05/12/18 12:32:22 AM,51.874,,,,,
5662,05/12/18 01:32:22 AM,48.695,,,,,
5663,05/12/18 02:32:22 AM,47.266,,,,,
5664,05/12/18 03:32:22 AM,49.582,,,,,
5665,05/12/18 04:32:22 AM,49.759,,,,,
5666,05/12/18 05:32:22 AM,50.113,,,,,
5667,05/12/18 06:32:22 AM,51.346,,,,,
5668,05/12/18 07:32:22 AM,52.750,,,,,
5669,05/12/18 08:32:22 AM,52.050,,,,,
5670,05/12/18 09:32:22 AM,54.147,,,,,
5671,05/12/18 10:32:22 AM,55.189,,,,,
5672,05/12/18 11:32:22 AM,63.968,,,,,
5673,05/12/18 12:32:22 PM,67.392,,,,,
5674,05/12/18 01:32:22 PM,67.564,,,,,
5675,05/12/18 02:32:22 PM,69.278,,,,,
5676,05/12/18 03:32:22 PM,68.763,,,,,
5677,05/12/18 04:32:22 PM,62.598,,,,,
5678,05/12/18 05:32:22 PM,59.508,,,,,
5679,05/12/18 06:32:22 PM,53.798,,,,,
5680,05/12/18 07:32:22 PM,50.995,,,,,
5681,05/12/18 08:32:22 PM,52.750,,,,,
5682,05/12/18 09:32:22 PM,52.750,,,,,
5683,05/12/18 10:32:22 PM,52.576,,,,,
5684,05/12/18 11:32:22 PM,52.225,,,,,
5685,05/13/18 12:32:22 AM,51.874,,,,,
5686,05/13/18 01:32:22 AM,51.172,,,,,
5687,05/13/18 02:32:22 AM,50.643,,,,,
5688,05/13/18 03:32:22 AM,50.819,,,,,
5689,05/13/18 04:32:22 AM,51.172,,,,,
5690,05/13/18 05:32:22 AM,51.699,,,,,
5691,05/13/18 06:32:22 AM,52.925,,,,,
5692,05/13/18 07:32:22 AM,55.189,,,,,
5693,05/13/18 08:32:22 AM,57.785,,,,,
5694,05/13/18 09:32:22 AM,59.680,,,,,
5695,05/13/18 10:32:22 AM,61.398,,,,,
5696,05/13/18 11:32:22 AM,62.425,,,,,
5697,05/13/18 12:32:22 PM,61.569,,,,,
5698,05/13/18 01:32:22 PM,63.626,,,,,
5699,05/13/18 02:32:22 PM,64.310,,,,,
5700,05/13/18 03:32:22 PM,62.254,,,,,
5701,05/13/18 04:32:22 PM,59.851,,,,,
5702,05/13/18 05:32:22 PM,57.614,,,,,
5703,05/13/18 06:32:22 PM,55.537,,,,,
5704,05/13/18 07:32:22 PM,53.274,,,,,
5705,05/13/18 08:32:22 PM,48.871,,,,,
5706,05/13/18 09:32:22 PM,47.802,,,,,
5707,05/13/18 10:32:22 PM,47.446,,,,,
5708,05/13/18 11:32:22 PM,46.548,,,,,
5709,05/14/18 12:32:22 AM,46.188,,,,,
5710,05/14/18 01:32:22 AM,45.648,,,,,
5711,05/14/18 02:32:22 AM,46.908,,,,,
5712,05/14/18 03:32:22 AM,49.050,,,,,
5713,05/14/18 04:32:22 AM,49.582,,,,,
5714,05/14/18 05:32:22 AM,49.759,,,,,
5715,05/14/18 06:32:22 AM,51.346,,,,,
5716,05/14/18 07:32:22 AM,53.623,,,,,
5717,05/14/18 08:32:22 AM,54.669,,,,,
5718,05/14/18 09:32:22 AM,57.614,,,,,
5719,05/14/18 10:32:22 AM,62.254,,,,,
5720,05/14/18 11:32:22 AM,68.592,,,,,
5721,05/14/18 12:32:22 PM,68.077,,,,,
5722,05/14/18 01:32:22 PM,70.308,,,,,
5723,05/14/18 02:32:22 PM,66.537,,,,,
5724,05/14/18 03:32:22 PM,66.879,,,,,
5725,05/14/18 04:32:22 PM,65.338,,,,,
5726,05/14/18 05:32:22 PM,61.569,,,,,
5727,05/14/18 06:32:22 PM,57.096,,,,,
5728,05/14/18 07:32:22 PM,50.819,,,,,
5729,05/14/18 08:32:22 PM,50.466,,,,,
5730,05/14/18 09:32:22 PM,51.523,,,,,
5731,05/14/18 10:32:22 PM,51.523,,,,,
5732,05/14/18 11:32:22 PM,51.346,,,,,
5733,05/15/18 12:32:22 AM,51.172,,,,,
5734,05/15/18 01:32:22 AM,50.995,,,,,
5735,05/15/18 02:32:22 AM,50.643,,,,,
5736,05/15/18 03:32:22 AM,50.290,,,,,
5737,05/15/18 04:32:22 AM,50.466,,,,,
5738,05/15/18 05:32:22 AM,50.643,,,,,
5739,05/15/18 06:32:22 AM,52.225,,,,,
5740,05/15/18 07:32:22 AM,56.057,,,,,
5741,05/15/18 08:32:22 AM,58.303,,,,,
5742,05/15/18 09:32:22 AM,67.392,,,,,
5743,05/15/18 10:32:22 AM,67.906,,,,,
5744,05/15/18 11:32:22 AM,70.824,,,,,
5745,05/15/18 12:32:22 PM,70.137,,,,,
5746,05/15/18 01:32:22 PM,70.824,,,,,
5747,05/15/18 02:32:22 PM,71.168,,,,,
5748,05/15/18 03:32:22 PM,67.735,,,,,
5749,05/15/18 04:32:22 PM,63.626,,,,,
5750,05/15/18 05:32:22 PM,61.741,,,,,
5751,05/15/18 06:32:22 PM,57.785,,,,,
5752,05/15/18 07:32:22 PM,51.172,,,,,
5753,05/15/18 08:32:22 PM,48.517,,,,,
5754,05/15/18 09:32:22 PM,48.695,,,,,
5755,05/15/18 10:32:22 PM,47.446,,,,,
5756,05/15/18 11:32:22 PM,47.446,,,,,
5757,05/16/18 12:32:22 AM,46.728,,,,,
5758,05/16/18 01:32:22 AM,47.624,,,,,
5759,05/16/18 02:32:22 AM,47.266,,,,,
5760,05/16/18 03:32:22 AM,46.728,,,,,
5761,05/16/18 04:32:22 AM,46.188,,,,,
5762,05/16/18 05:32:22 AM,46.908,,,,,
5763,05/16/18 06:32:22 AM,58.993,,,,,
5764,05/16/18 07:32:22 AM,59.164,,,,,
5765,05/16/18 08:32:22 AM,69.278,,,,,
5766,05/16/18 09:32:22 AM,72.372,,,,,
5767,05/16/18 10:32:22 AM,72.718,,,,,
5768,05/16/18 11:32:22 AM,70.308,,,,,
5769,05/16/18 12:32:22 PM,73.062,,,,,
5770,05/16/18 01:32:22 PM,71.168,,,,,
5771,05/16/18 02:32:22 PM,72.718,,,,,
5772,05/16/18 03:32:22 PM,71.856,,,,,
5773,05/16/18 04:32:22 PM,69.622,,,,,
5774,05/16/18 05:32:22 PM,61.741,,,,,
5775,05/16/18 06:32:22 PM,58.303,,,,,
5776,05/16/18 07:32:22 PM,51.874,,,,,
5777,05/16/18 08:32:22 PM,49.937,,,,,
5778,05/16/18 09:32:22 PM,49.050,,,,,
5779,05/16/18 10:32:22 PM,50.290,,,,,
5780,05/16/18 11:32:22 PM,49.582,,,,,
5781,05/17/18 12:32:22 AM,47.266,,,,,
5782,05/17/18 01:32:22 AM,46.728,,,,,
5783,05/17/18 02:32:22 AM,47.802,,,,,
5784,05/17/18 03:32:22 AM,50.466,,,,,
5785,05/17/18 04:32:22 AM,51.172,,,,,
5786,05/17/18 05:32:22 AM,51.346,,,,,
5787,05/17/18 06:32:22 AM,52.576,,,,,
5788,05/17/18 07:32:22 AM,55.537,,,,,
5789,05/17/18 08:32:22 AM,58.993,,,,,
5790,05/17/18 09:32:22 AM,70.308,,,,,
5791,05/17/18 10:32:22 AM,75.312,,,,,
5792,05/17/18 11:32:22 AM,74.619,,,,,
5793,05/17/18 12:32:22 PM,72.372,,,,,
5794,05/17/18 01:32:22 PM,73.234,,,,,
5795,05/17/18 02:32:22 PM,72.718,,,,,
5796,05/17/18 03:32:22 PM,72.028,,,,,
5797,05/17/18 04:32:22 PM,66.879,,,,,
5798,05/17/18 05:32:22 PM,60.024,,,,,
5799,05/17/18 06:32:22 PM,53.798,,,,,
5800,05/17/18 07:32:22 PM,52.401,,,,,
5801,05/17/18 08:32:22 PM,51.699,,,,,
5802,05/17/18 09:32:22 PM,51.523,,,,,
5803,05/17/18 10:32:22 PM,51.523,,,,,
5804,05/17/18 11:32:22 PM,51.523,,,,,
5805,05/18/18 12:32:22 AM,51.172,,,,,
5806,05/18/18 01:32:22 AM,50.995,,,,,
5807,05/18/18 02:32:22 AM,50.819,,,,,
5808,05/18/18 03:32:22 AM,50.466,,,,,
5809,05/18/18 04:32:22 AM,50.290,,,,,
5810,05/18/18 05:32:22 AM,50.466,,,,,
5811,05/18/18 06:32:22 AM,52.050,,,,,
5812,05/18/18 07:32:22 AM,55.537,,,,,
5813,05/18/18 08:32:22 AM,62.940,,,,,
5814,05/18/18 09:32:22 AM,67.392,,,,,
5815,05/18/18 10:32:22 AM,75.484,,,,,
5816,05/18/18 11:32:22 AM,74.271,,,,,
5817,05/18/18 12:32:22 PM,74.446,,,,,
5818,05/18/18 01:32:22 PM,73.234,,,,,
5819,05/18/18 02:32:22 PM,70.651,,,,,
5820,05/18/18 03:32:22 PM,68.421,,,,,
5821,05/18/18 04:32:22 PM,67.564,,,,,
5822,05/18/18 05:32:22 PM,64.652,,,,,
5823,05/18/18 06:32:22 PM,58.647,,,,,
5824,05/18/18 07:32:22 PM,50.995,,,,,
5825,05/18/18 08:32:22 PM,48.695,,,,,
5826,05/18/18 09:32:22 PM,49.759,,,,,
5827,05/18/18 10:32:22 PM,50.290,,,,,
5828,05/18/18 11:32:22 PM,50.466,,,,,
5829,05/19/18 12:32:22 AM,50.290,,,,,
5830,05/19/18 01:32:22 AM,50.466,,,,,
5831,05/19/18 02:32:22 AM,50.290,,,,,
5832,05/19/18 03:32:22 AM,49.759,,,,,
5833,05/19/18 04:32:22 AM,50.113,,,,,
5834,05/19/18 05:32:22 AM,50.113,,,,,
5835,05/19/18 06:32:22 AM,51.699,,,,,
5836,05/19/18 07:32:22 AM,56.057,,,,,
5837,05/19/18 08:32:22 AM,63.797,,,,,
5838,05/19/18 09:32:22 AM,70.995,,,,,
5839,05/19/18 10:32:22 AM,72.199,,,,,
5840,05/19/18 11:32:22 AM,71.683,,,,,
5841,05/19/18 12:32:22 PM,72.199,,,,,
5842,05/19/18 01:32:22 PM,71.512,,,,,
5843,05/19/18 02:32:22 PM,70.824,,,,,
5844,05/19/18 03:32:22 PM,69.964,,,,,
5845,05/19/18 04:32:22 PM,65.851,,,,,
5846,05/19/18 05:32:22 PM,56.577,,,,,
5847,05/19/18 06:32:22 PM,53.798,,,,,
5848,05/19/18 07:32:22 PM,51.874,,,,,
5849,05/19/18 08:32:22 PM,51.346,,,,,
5850,05/19/18 09:32:22 PM,50.995,,,,,
5851,05/19/18 10:32:22 PM,50.643,,,,,
5852,05/19/18 11:32:22 PM,50.466,,,,,
5853,05/20/18 12:32:22 AM,50.290,,,,,
5854,05/20/18 01:32:22 AM,50.113,,,,,
5855,05/20/18 02:32:22 AM,49.759,,,,,
5856,05/20/18 03:32:22 AM,49.759,,,,,
5857,05/20/18 04:32:22 AM,49.937,,,,,
5858,05/20/18 05:32:22 AM,49.759,,,,,
5859,05/20/18 06:32:22 AM,50.819,,,,,
5860,05/20/18 07:32:22 AM,51.874,,,,,
5861,05/20/18 08:32:22 AM,53.274,,,,,
5862,05/20/18 09:32:22 AM,55.711,,,,,
5863,05/20/18 10:32:22 AM,59.851,,,,,
5864,05/20/18 11:32:22 AM,67.906,,,,,
5865,05/20/18 12:32:22 PM,65.680,,,,,
5866,05/20/18 01:32:22 PM,67.050,,,,,
5867,05/20/18 02:32:22 PM,62.083,,,,,
5868,05/20/18 03:32:22 PM,59.164,,,,,
5869,05/20/18 04:32:22 PM,56.750,,,,,
5870,05/20/18 05:32:22 PM,54.842,,,,,
5871,05/20/18 06:32:22 PM,53.100,,,,,
5872,05/20/18 07:32:22 PM,51.523,,,,,
5873,05/20/18 08:32:22 PM,51.172,,,,,
5874,05/20/18 09:32:22 PM,50.819,,,,,
5875,05/20/18 10:32:22 PM,50.643,,,,,
5876,05/20/18 11:32:22 PM,50.290,,,,,
5877,05/21/18 12:32:22 AM,49.937,,,,,
5878,05/21/18 01:32:22 AM,49.937,,,,,
5879,05/21/18 02:32:22 AM,49.582,,,,,
5880,05/21/18 03:32:22 AM,49.228,,,,,
5881,05/21/18 04:32:22 AM,49.050,,,,,
5882,05/21/18 05:32:22 AM,49.050,,,,,
5883,05/21/18 06:32:22 AM,51.346,,,,,
5884,05/21/18 07:32:22 AM,52.925,,,,,
5885,05/21/18 08:32:22 AM,55.017,,,,,
5886,05/21/18 09:32:22 AM,58.820,,,,,
5887,05/21/18 10:32:22 AM,61.912,,,,,
5888,05/21/18 11:32:22 AM,68.592,,,,,
5889,05/21/18 12:32:22 PM,71.683,,,,,
5890,05/21/18 01:32:22 PM,72.545,,,,,
5891,05/21/18 02:32:22 PM,74.446,,,,,
5892,05/21/18 03:32:22 PM,71.856,,,,,
5893,05/21/18 04:32:22 PM,68.934,,,,,
5894,05/21/18 05:32:22 PM,63.282,,,,,
5895,05/21/18 06:32:22 PM,57.096,,,,,
5896,05/21/18 07:32:22 PM,50.290,,,,,
5897,05/21/18 08:32:22 PM,48.339,,,,,
5898,05/21/18 09:32:22 PM,47.802,,,,,
5899,05/21/18 10:32:22 PM,49.582,,,,,
5900,05/21/18 11:32:22 PM,50.290,,,,,
5901,05/22/18 12:32:22 AM,50.466,,,,,
5902,05/22/18 01:32:22 AM,50.113,,,,,
5903,05/22/18 02:32:22 AM,50.113,,,,,
5904,05/22/18 03:32:22 AM,49.937,,,,,
5905,05/22/18 04:32:22 AM,49.937,,,,,
5906,05/22/18 05:32:22 AM,50.113,,,,,
5907,05/22/18 06:32:22 AM,51.346,,,,,
5908,05/22/18 07:32:22 AM,52.925,,,,,
5909,05/22/18 08:32:22 AM,54.669,,,,,
5910,05/22/18 09:25:15 AM,,20.28,,,,
5911,05/22/18 09:32:22 AM,58.647,,,,,
5912,05/22/18 10:32:22 AM,62.598,,,,,
5913,05/22/18 11:32:22 AM,62.254,,,,,
5914,05/22/18 12:32:22 PM,59.680,,,,,
5915,05/22/18 01:32:22 PM,58.131,,,,,
5916,05/22/18 02:32:22 PM,55.884,,,,,
5917,05/22/18 03:32:22 PM,55.189,,,,,
5918,05/22/18 04:32:22 PM,54.495,,,,,
5919,05/22/18 05:32:22 PM,52.576,,,,,
5920,05/22/18 06:32:22 PM,52.050,,,,,
5921,05/22/18 07:32:22 PM,51.523,,,,,
5922,05/22/18 08:32:22 PM,51.172,,,,,
5923,05/22/18 09:32:22 PM,50.995,,,,,
5924,05/22/18 10:32:22 PM,50.819,,,,,
5925,05/22/18 11:32:22 PM,50.466,,,,,
5926,05/23/18 12:32:22 AM,50.466,,,,,
5927,05/23/18 01:32:22 AM,49.937,,,,,
5928,05/23/18 02:32:22 AM,49.937,,,,,
5929,05/23/18 03:32:22 AM,49.937,,,,,
5930,05/23/18 04:32:22 AM,49.582,,,,,
5931,05/23/18 05:32:22 AM,50.113,,,,,
5932,05/23/18 06:32:22 AM,55.537,,,,,
5933,05/23/18 07:32:22 AM,55.711,,,,,
5934,05/23/18 08:32:22 AM,55.189,,,,,
5935,05/23/18 09:32:22 AM,57.785,,,,,
5936,05/23/18 10:32:22 AM,58.993,,,,,
5937,05/23/18 11:32:22 AM,61.398,,,,,
5938,05/23/18 12:32:22 PM,61.741,,,,,
5939,05/23/18 01:32:22 PM,64.481,,,,,
5940,05/23/18 02:32:22 PM,65.338,,,,,
5941,05/23/18 03:32:22 PM,65.509,,,,,
5942,05/23/18 04:32:22 PM,61.741,,,,,
5943,05/23/18 05:32:22 PM,58.820,,,,,
5944,05/23/18 06:32:22 PM,54.669,,,,,
5945,05/23/18 07:32:22 PM,52.225,,,,,
5946,05/23/18 08:32:22 PM,51.699,,,,,
5947,05/23/18 09:32:22 PM,51.523,,,,,
5948,05/23/18 10:32:22 PM,51.172,,,,,
5949,05/23/18 11:32:22 PM,50.819,,,,,
5950,05/24/18 12:32:22 AM,50.819,,,,,
5951,05/24/18 01:32:22 AM,50.643,,,,,
5952,05/24/18 02:32:22 AM,50.466,,,,,
5953,05/24/18 03:32:22 AM,50.290,,,,,
5954,05/24/18 04:32:22 AM,50.113,,,,,
5955,05/24/18 05:32:22 AM,50.466,,,,,
5956,05/24/18 06:32:22 AM,50.819,,,,,
5957,05/24/18 07:32:22 AM,52.925,,,,,
5958,05/24/18 08:32:22 AM,56.404,,,,,
5959,05/24/18 09:32:22 AM,55.189,,,,,
5960,05/24/18 10:32:22 AM,58.476,,,,,
5961,05/24/18 11:32:22 AM,59.680,,,,,
5962,05/24/18 12:32:22 PM,67.392,,,,,
5963,05/24/18 01:32:22 PM,69.449,,,,,
5964,05/24/18 02:32:22 PM,66.879,,,,,
5965,05/24/18 03:32:22 PM,63.111,,,,,
5966,05/24/18 04:32:22 PM,60.195,,,,,
5967,05/24/18 05:32:22 PM,57.096,,,,,
5968,05/24/18 06:32:22 PM,56.404,,,,,
5969,05/24/18 07:32:22 PM,53.100,,,,,
5970,05/24/18 08:32:22 PM,51.874,,,,,
5971,05/24/18 09:32:22 PM,51.172,,,,,
5972,05/24/18 10:32:22 PM,49.050,,,,,
5973,05/24/18 11:32:22 PM,49.759,,,,,
5974,05/25/18 12:32:22 AM,50.466,,,,,
5975,05/25/18 01:32:22 AM,50.643,,,,,
5976,05/25/18 01:38:07 AM,,20.29,,,,
5977,05/25/18 01:47:59 AM,,20.30,,,,
5978,05/25/18 01:52:50 AM,,20.31,,,,
5979,05/25/18 02:32:22 AM,50.290,,,,,
5980,05/25/18 03:18:47 AM,,20.32,,,,
5981,05/25/18 03:32:22 AM,50.290,,,,,
5982,05/25/18 03:32:24 AM,,20.33,,,,
5983,05/25/18 04:32:22 AM,49.228,,,,,
5984,05/25/18 04:37:50 AM,,20.34,,,,
5985,05/25/18 05:32:22 AM,49.937,,,,,
5986,05/25/18 06:00:25 AM,,20.35,,,,
5987,05/25/18 06:30:52 AM,,20.36,,,,
5988,05/25/18 06:32:22 AM,51.874,,,,,
5989,05/25/18 06:41:51 AM,,20.37,,,,
5990,05/25/18 06:57:49 AM,,20.38,,,,
5991,05/25/18 07:06:12 AM,,20.39,,,,
5992,05/25/18 07:06:13 AM,,20.40,,,,
5993,05/25/18 07:15:04 AM,,20.41,,,,
5994,05/25/18 07:32:22 AM,53.274,,,,,
5995,05/25/18 08:32:22 AM,55.017,,,,,
5996,05/25/18 09:32:22 AM,54.669,,,,,
5997,05/25/18 10:32:22 AM,55.364,,,,,
5998,05/25/18 11:32:22 AM,57.441,,,,,
5999,05/25/18 12:32:22 PM,62.769,,,,,
6000,05/25/18 01:32:22 PM,60.368,,,,,
6001,05/25/18 02:32:22 PM,61.912,,,,,
6002,05/25/18 03:32:22 PM,61.741,,,,,
6003,05/25/18 04:32:22 PM,57.785,,,,,
6004,05/25/18 05:32:22 PM,56.750,,,,,
6005,05/25/18 06:32:22 PM,54.322,,,,,
6006,05/25/18 07:32:22 PM,53.798,,,,,
6007,05/25/18 08:32:22 PM,53.274,,,,,
6008,05/25/18 09:32:22 PM,51.172,,,,,
6009,05/25/18 10:32:22 PM,49.582,,,,,
6010,05/25/18 11:32:22 PM,50.995,,,,,
6011,05/26/18 12:32:22 AM,51.172,,,,,
6012,05/26/18 01:32:22 AM,50.995,,,,,
6013,05/26/18 02:32:22 AM,50.466,,,,,
6014,05/26/18 03:32:22 AM,50.290,,,,,
6015,05/26/18 04:32:22 AM,50.290,,,,,
6016,05/26/18 05:27:24 AM,,20.42,,,,
6017,05/26/18 05:32:22 AM,50.113,,,,,
6018,05/26/18 06:32:22 AM,50.290,,,,,
6019,05/26/18 07:32:22 AM,51.346,,,,,
6020,05/26/18 08:32:22 AM,52.401,,,,,
6021,05/26/18 09:32:22 AM,54.669,,,,,
6022,05/26/18 10:32:22 AM,58.131,,,,,
6023,05/26/18 11:32:22 AM,59.851,,,,,
6024,05/26/18 12:32:22 PM,62.598,,,,,
6025,05/26/18 01:32:22 PM,66.537,,,,,
6026,05/26/18 02:32:22 PM,69.107,,,,,
6027,05/26/18 03:32:22 PM,66.879,,,,,
6028,05/26/18 04:32:22 PM,66.366,,,,,
6029,05/26/18 05:32:22 PM,62.940,,,,,
6030,05/26/18 06:32:22 PM,55.884,,,,,
6031,05/26/18 07:32:22 PM,53.973,,,,,
6032,05/26/18 08:32:22 PM,49.759,,,,,
6033,05/26/18 09:32:22 PM,47.266,,,,,
6034,05/26/18 10:32:22 PM,47.088,,,,,
6035,05/26/18 11:32:22 PM,46.548,,,,,
6036,05/27/18 12:32:22 AM,48.695,,,,,
6037,05/27/18 01:32:22 AM,47.088,,,,,
6038,05/27/18 02:32:22 AM,46.188,,,,,
6039,05/27/18 03:32:22 AM,49.050,,,,,
6040,05/27/18 04:32:22 AM,47.446,,,,,
6041,05/27/18 05:32:22 AM,48.339,,,,,
6042,05/27/18 06:32:22 AM,50.819,,,,,
6043,05/27/18 07:32:22 AM,53.623,,,,,
6044,05/27/18 08:32:22 AM,62.083,,,,,
6045,05/27/18 09:32:22 AM,66.193,,,,,
6046,05/27/18 10:32:22 AM,69.278,,,,,
6047,05/27/18 11:32:22 AM,71.512,,,,,
6048,05/27/18 12:32:22 PM,72.372,,,,,
6049,05/27/18 01:32:22 PM,73.753,,,,,
6050,05/27/18 02:32:22 PM,77.923,,,,,
6051,05/27/18 03:32:22 PM,79.853,,,,,
6052,05/27/18 04:32:22 PM,79.853,,,,,
6053,05/27/18 05:32:22 PM,77.574,,,,,
6054,05/27/18 06:32:22 PM,73.926,,,,,
6055,05/27/18 07:32:22 PM,58.820,,,,,
6056,05/27/18 08:32:22 PM,54.669,,,,,
6057,05/27/18 09:32:22 PM,53.449,,,,,
6058,05/27/18 10:32:22 PM,52.750,,,,,
6059,05/27/18 11:32:22 PM,51.346,,,,,
6060,05/28/18 12:32:22 AM,50.466,,,,,
6061,05/28/18 01:32:22 AM,53.973,,,,,
6062,05/28/18 02:32:22 AM,54.669,,,,,
6063,05/28/18 03:32:22 AM,53.798,,,,,
6064,05/28/18 04:32:22 AM,54.669,,,,,
6065,05/28/18 05:32:22 AM,50.819,,,,,
6066,05/28/18 06:32:22 AM,66.022,,,,,
6067,05/28/18 07:32:22 AM,74.098,,,,,
6068,05/28/18 08:32:22 AM,77.749,,,,,
6069,05/28/18 09:32:22 AM,79.853,,,,,
6070,05/28/18 10:32:22 AM,79.151,,,,,
6071,05/28/18 11:32:22 AM,79.678,,,,,
6072,05/28/18 12:32:22 PM,79.502,,,,,
6073,05/28/18 01:32:22 PM,76.354,,,,,
6074,05/28/18 02:32:22 PM,78.449,,,,,
6075,05/28/18 03:32:22 PM,75.659,,,,,
6076,05/28/18 04:32:22 PM,79.326,,,,,
6077,05/28/18 05:32:22 PM,79.326,,,,,
6078,05/28/18 06:32:22 PM,76.528,,,,,
6079,05/28/18 07:32:22 PM,71.512,,,,,
6080,05/28/18 08:32:22 PM,58.476,,,,,
6081,05/28/18 09:32:22 PM,52.401,,,,,
6082,05/28/18 10:32:22 PM,51.346,,,,,
6083,05/28/18 11:32:22 PM,50.290,,,,,
6084,05/29/18 12:32:22 AM,51.523,,,,,
6085,05/29/18 01:32:22 AM,52.050,,,,,
6086,05/29/18 02:32:22 AM,52.401,,,,,
6087,05/29/18 03:32:22 AM,53.798,,,,,
6088,05/29/18 04:32:22 AM,54.322,,,,,
6089,05/29/18 05:32:22 AM,54.669,,,,,
6090,05/29/18 06:32:22 AM,65.680,,,,,
6091,05/29/18 07:32:22 AM,67.050,,,,,
6092,05/29/18 08:32:22 AM,73.062,,,,,
6093,05/29/18 09:32:22 AM,74.098,,,,,
6094,05/29/18 10:32:22 AM,77.225,,,,,
6095,05/29/18 11:32:22 AM,77.923,,,,,
6096,05/29/18 12:32:22 PM,78.098,,,,,
6097,05/29/18 01:32:22 PM,79.502,,,,,
6098,05/29/18 02:32:22 PM,81.090,,,,,
6099,05/29/18 03:32:22 PM,80.382,,,,,
6100,05/29/18 04:32:22 PM,74.098,,,,,
6101,05/29/18 05:32:22 PM,72.372,,,,,
6102,05/29/18 06:32:22 PM,64.652,,,,,
6103,05/29/18 07:32:22 PM,55.017,,,,,
6104,05/29/18 08:32:22 PM,49.937,,,,,
6105,05/29/18 09:32:22 PM,51.346,,,,,
6106,05/29/18 10:32:22 PM,49.404,,,,,
6107,05/29/18 11:32:22 PM,46.908,,,,,
6108,05/30/18 12:32:22 AM,46.188,,,,,
6109,05/30/18 01:32:22 AM,46.369,,,,,
6110,05/30/18 02:32:22 AM,46.188,,,,,
6111,05/30/18 03:32:22 AM,45.286,,,,,
6112,05/30/18 04:32:22 AM,45.648,,,,,
6113,05/30/18 05:32:22 AM,49.582,,,,,
6114,05/30/18 06:32:22 AM,53.449,,,,,
6115,05/30/18 07:32:22 AM,55.884,,,,,
6116,05/30/18 08:32:22 AM,56.577,,,,,
6117,05/30/18 09:32:22 AM,61.741,,,,,
6118,05/30/18 10:32:22 AM,71.856,,,,,
6119,05/30/18 11:32:22 AM,72.199,,,,,
6120,05/30/18 12:32:22 PM,71.856,,,,,
6121,05/30/18 01:32:22 PM,71.168,,,,,
6122,05/30/18 02:32:22 PM,70.137,,,,,
6123,05/30/18 03:32:22 PM,66.022,,,,,
6124,05/30/18 04:32:22 PM,63.968,,,,,
6125,05/30/18 05:32:22 PM,59.851,,,,,
6126,05/30/18 06:32:22 PM,52.225,,,,,
6127,05/30/18 07:32:22 PM,51.172,,,,,
6128,05/30/18 08:32:22 PM,49.759,,,,,
6129,05/30/18 09:32:22 PM,50.113,,,,,
6130,05/30/18 10:32:22 PM,50.643,,,,,
6131,05/30/18 11:32:22 PM,50.643,,,,,
6132,05/31/18 12:32:22 AM,50.466,,,,,
6133,05/31/18 01:32:22 AM,50.290,,,,,
6134,05/31/18 02:32:22 AM,50.466,,,,,
6135,05/31/18 03:32:22 AM,50.290,,,,,
6136,05/31/18 04:32:22 AM,50.290,,,,,
6137,05/31/18 05:32:22 AM,50.113,,,,,
6138,05/31/18 06:32:22 AM,51.346,,,,,
6139,05/31/18 07:32:22 AM,51.874,,,,,
6140,05/31/18 08:32:22 AM,54.842,,,,,
6141,05/31/18 09:32:22 AM,67.221,,,,,
6142,05/31/18 10:32:22 AM,62.083,,,,,
6143,05/31/18 11:32:22 AM,66.193,,,,,
6144,05/31/18 12:32:22 PM,67.221,,,,,
