"Plot Title: UNF"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 9668993, SEN S/N: 9668993)","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","Host Connected (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1400,01/14/20 07:00:00 AM,43.466,,,,,
1401,01/14/20 07:15:00 AM,43.282,,,,,
1402,01/14/20 07:30:00 AM,43.282,,,,,
1403,01/14/20 07:45:00 AM,43.099,,,,,
1404,01/14/20 08:00:00 AM,42.915,,,,,
1405,01/14/20 08:15:00 AM,42.915,,,,,
1406,01/14/20 08:30:00 AM,42.732,,,,,
1407,01/14/20 08:45:00 AM,43.099,,,,,
1408,01/14/20 09:00:00 AM,43.648,,,,,
1409,01/14/20 09:15:00 AM,44.379,,,,,
1410,01/14/20 09:30:00 AM,45.104,,,,,
1411,01/14/20 09:45:00 AM,46.008,,,,,
1412,01/14/20 10:00:00 AM,46.908,,,,,
1413,01/14/20 10:15:00 AM,47.802,,,,,
1414,01/14/20 10:30:00 AM,48.339,,,,,
1415,01/14/20 10:45:00 AM,48.871,,,,,
1416,01/14/20 11:00:00 AM,48.871,,,,,
1417,01/14/20 11:15:00 AM,49.404,,,,,
1418,01/14/20 11:30:00 AM,49.937,,,,,
1419,01/14/20 11:45:00 AM,49.759,,,,,
1420,01/14/20 12:00:00 PM,50.466,,,,,
1421,01/14/20 12:15:00 PM,55.884,,,,,
1422,01/14/20 12:30:00 PM,58.476,,,,,
1423,01/14/20 12:45:00 PM,56.057,,,,,
1424,01/14/20 01:00:00 PM,55.364,,,,,
1425,01/14/20 01:15:00 PM,53.798,,,,,
1426,01/14/20 01:30:00 PM,53.449,,,,,
1427,01/14/20 01:45:00 PM,53.623,,,,,
1428,01/14/20 01:49:31 PM,,,Logged,,,
1429,01/14/20 01:49:41 PM,,,,Logged,,
1430,01/14/20 01:49:51 PM,,,,Logged,,
1431,01/14/20 01:50:59 PM,,,,,Logged,
1432,01/14/20 02:00:00 PM,55.017,,,,,
1433,01/14/20 02:15:00 PM,53.973,,,,,
1434,01/14/20 02:30:00 PM,53.274,,,,,
1435,01/14/20 02:45:00 PM,51.874,,,,,
1436,01/14/20 03:00:00 PM,51.346,,,,,
1437,01/14/20 03:15:00 PM,51.346,,,,,
1438,01/14/20 03:30:00 PM,51.172,,,,,
1439,01/14/20 03:45:00 PM,50.819,,,,,
1440,01/14/20 04:00:00 PM,50.113,,,,,
1441,01/14/20 04:15:00 PM,49.759,,,,,
1442,01/14/20 04:30:00 PM,48.871,,,,,
1443,01/14/20 04:45:00 PM,48.160,,,,,
1444,01/14/20 05:00:00 PM,47.266,,,,,
1445,01/14/20 05:15:00 PM,46.548,,,,,
1446,01/14/20 05:30:00 PM,45.648,,,,,
1447,01/14/20 05:45:00 PM,44.922,,,,,
1448,01/14/20 06:00:00 PM,44.195,,,,,
1449,01/14/20 06:15:00 PM,43.648,,,,,
1450,01/14/20 06:30:00 PM,43.099,,,,,
1451,01/14/20 06:45:00 PM,42.548,,,,,
1452,01/14/20 07:00:00 PM,42.179,,,,,
1453,01/14/20 07:15:00 PM,41.810,,,,,
1454,01/14/20 07:30:00 PM,41.625,,,,,
1455,01/14/20 07:45:00 PM,41.067,,,,,
1456,01/14/20 08:00:00 PM,40.696,,,,,
1457,01/14/20 08:15:00 PM,40.509,,,,,
1458,01/14/20 08:30:00 PM,40.321,,,,,
1459,01/14/20 08:45:00 PM,40.134,,,,,
1460,01/14/20 09:00:00 PM,39.947,,,,,
1461,01/14/20 09:15:00 PM,39.947,,,,,
1462,01/14/20 09:30:00 PM,39.947,,,,,
1463,01/14/20 09:45:00 PM,39.947,,,,,
1464,01/14/20 10:00:00 PM,39.760,,,,,
1465,01/14/20 10:15:00 PM,39.760,,,,,
1466,01/14/20 10:30:00 PM,39.573,,,,,
1467,01/14/20 10:45:00 PM,39.573,,,,,
1468,01/14/20 11:00:00 PM,39.573,,,,,
1469,01/14/20 11:15:00 PM,39.573,,,,,
1470,01/14/20 11:30:00 PM,39.573,,,,,
1471,01/14/20 11:45:00 PM,39.573,,,,,
1472,01/15/20 12:00:00 AM,39.384,,,,,
1473,01/15/20 12:15:00 AM,39.007,,,,,
1474,01/15/20 12:30:00 AM,38.818,,,,,
1475,01/15/20 12:45:00 AM,38.818,,,,,
1476,01/15/20 01:00:00 AM,38.629,,,,,
1477,01/15/20 01:15:00 AM,38.629,,,,,
1478,01/15/20 01:30:00 AM,38.629,,,,,
1479,01/15/20 01:45:00 AM,38.629,,,,,
1480,01/15/20 02:00:00 AM,38.629,,,,,
1481,01/15/20 02:15:00 AM,38.629,,,,,
1482,01/15/20 02:30:00 AM,38.629,,,,,
1483,01/15/20 02:45:00 AM,38.629,,,,,
1484,01/15/20 03:00:00 AM,38.818,,,,,
1485,01/15/20 03:15:00 AM,38.818,,,,,
1486,01/15/20 03:30:00 AM,38.818,,,,,
1487,01/15/20 03:45:00 AM,38.629,,,,,
1488,01/15/20 04:00:00 AM,38.629,,,,,
1489,01/15/20 04:15:00 AM,38.250,,,,,
1490,01/15/20 04:30:00 AM,38.250,,,,,
1491,01/15/20 04:45:00 AM,37.870,,,,,
1492,01/15/20 05:00:00 AM,37.870,,,,,
1493,01/15/20 05:15:00 AM,37.679,,,,,
1494,01/15/20 05:30:00 AM,37.679,,,,,
1495,01/15/20 05:45:00 AM,37.488,,,,,
1496,01/15/20 06:00:00 AM,37.488,,,,,
1497,01/15/20 06:15:00 AM,37.488,,,,,
1498,01/15/20 06:30:00 AM,37.488,,,,,
1499,01/15/20 06:45:00 AM,37.488,,,,,
1500,01/15/20 07:00:00 AM,37.297,,,,,
1501,01/15/20 07:15:00 AM,37.107,,,,,
1502,01/15/20 07:30:00 AM,37.107,,,,,
1503,01/15/20 07:45:00 AM,37.297,,,,,
1504,01/15/20 08:00:00 AM,37.488,,,,,
1505,01/15/20 08:15:00 AM,37.679,,,,,
1506,01/15/20 08:30:00 AM,38.250,,,,,
1507,01/15/20 08:45:00 AM,38.818,,,,,
1508,01/15/20 09:00:00 AM,39.573,,,,,
1509,01/15/20 09:15:00 AM,40.321,,,,,
1510,01/15/20 09:30:00 AM,41.254,,,,,
1511,01/15/20 09:45:00 AM,42.363,,,,,
1512,01/15/20 10:00:00 AM,43.466,,,,,
1513,01/15/20 10:15:00 AM,44.560,,,,,
1514,01/15/20 10:30:00 AM,45.828,,,,,
1515,01/15/20 10:45:00 AM,47.088,,,,,
1516,01/15/20 11:00:00 AM,47.802,,,,,
1517,01/15/20 11:15:00 AM,48.339,,,,,
1518,01/15/20 11:30:00 AM,49.050,,,,,
1519,01/15/20 11:45:00 AM,49.937,,,,,
1520,01/15/20 12:00:00 PM,50.643,,,,,
1521,01/15/20 12:15:00 PM,51.346,,,,,
1522,01/15/20 12:30:00 PM,52.050,,,,,
1523,01/15/20 12:45:00 PM,51.699,,,,,
1524,01/15/20 01:00:00 PM,51.346,,,,,
1525,01/15/20 01:15:00 PM,51.699,,,,,
1526,01/15/20 01:30:00 PM,51.874,,,,,
1527,01/15/20 01:45:00 PM,51.523,,,,,
1528,01/15/20 02:00:00 PM,51.172,,,,,
1529,01/15/20 02:15:00 PM,50.643,,,,,
1530,01/15/20 02:30:00 PM,50.466,,,,,
1531,01/15/20 02:45:00 PM,50.113,,,,,
1532,01/15/20 03:00:00 PM,49.759,,,,,
1533,01/15/20 03:15:00 PM,49.404,,,,,
1534,01/15/20 03:30:00 PM,49.228,,,,,
1535,01/15/20 03:45:00 PM,48.871,,,,,
1536,01/15/20 04:00:00 PM,48.339,,,,,
1537,01/15/20 04:15:00 PM,47.802,,,,,
1538,01/15/20 04:30:00 PM,47.266,,,,,
1539,01/15/20 04:45:00 PM,46.548,,,,,
1540,01/15/20 05:00:00 PM,46.008,,,,,
1541,01/15/20 05:15:00 PM,45.104,,,,,
1542,01/15/20 05:30:00 PM,44.379,,,,,
1543,01/15/20 05:45:00 PM,43.648,,,,,
1544,01/15/20 06:00:00 PM,42.915,,,,,
1545,01/15/20 06:15:00 PM,42.363,,,,,
1546,01/15/20 06:30:00 PM,41.810,,,,,
1547,01/15/20 06:45:00 PM,41.254,,,,,
1548,01/15/20 07:00:00 PM,40.881,,,,,
1549,01/15/20 07:15:00 PM,40.509,,,,,
1550,01/15/20 07:30:00 PM,40.321,,,,,
1551,01/15/20 07:45:00 PM,40.321,,,,,
1552,01/15/20 08:00:00 PM,40.509,,,,,
1553,01/15/20 08:15:00 PM,40.509,,,,,
1554,01/15/20 08:30:00 PM,40.509,,,,,
1555,01/15/20 08:45:00 PM,40.696,,,,,
1556,01/15/20 09:00:00 PM,40.881,,,,,
1557,01/15/20 09:15:00 PM,40.881,,,,,
1558,01/15/20 09:30:00 PM,41.254,,,,,
1559,01/15/20 09:45:00 PM,41.625,,,,,
1560,01/15/20 10:00:00 PM,41.810,,,,,
1561,01/15/20 10:15:00 PM,42.179,,,,,
1562,01/15/20 10:30:00 PM,42.363,,,,,
1563,01/15/20 10:45:00 PM,42.732,,,,,
1564,01/15/20 11:00:00 PM,43.099,,,,,
1565,01/15/20 11:15:00 PM,43.466,,,,,
1566,01/15/20 11:30:00 PM,43.648,,,,,
1567,01/15/20 11:45:00 PM,43.831,,,,,
1568,01/16/20 12:00:00 AM,44.195,,,,,
1569,01/16/20 12:15:00 AM,44.560,,,,,
1570,01/16/20 12:30:00 AM,44.742,,,,,
1571,01/16/20 12:45:00 AM,45.104,,,,,
1572,01/16/20 01:00:00 AM,45.828,,,,,
1573,01/16/20 01:15:00 AM,46.188,,,,,
1574,01/16/20 01:30:00 AM,46.369,,,,,
1575,01/16/20 01:45:00 AM,46.728,,,,,
1576,01/16/20 02:00:00 AM,47.088,,,,,
1577,01/16/20 02:15:00 AM,47.266,,,,,
1578,01/16/20 02:30:00 AM,47.266,,,,,
1579,01/16/20 02:45:00 AM,47.266,,,,,
1580,01/16/20 03:00:00 AM,47.088,,,,,
1581,01/16/20 03:15:00 AM,47.088,,,,,
1582,01/16/20 03:30:00 AM,47.088,,,,,
1583,01/16/20 03:45:00 AM,47.088,,,,,
1584,01/16/20 04:00:00 AM,47.088,,,,,
1585,01/16/20 04:15:00 AM,47.088,,,,,
1586,01/16/20 04:30:00 AM,46.908,,,,,
1587,01/16/20 04:45:00 AM,46.548,,,,,
1588,01/16/20 05:00:00 AM,46.369,,,,,
1589,01/16/20 05:10:15 AM,,0.85,,,,
1590,01/16/20 05:15:00 AM,46.369,,,,,
1591,01/16/20 05:30:00 AM,46.369,,,,,
1592,01/16/20 05:45:00 AM,46.369,,,,,
1593,01/16/20 06:00:00 AM,46.728,,,,,
1594,01/16/20 06:15:00 AM,47.266,,,,,
1595,01/16/20 06:30:00 AM,47.446,,,,,
1596,01/16/20 06:45:00 AM,47.446,,,,,
1597,01/16/20 07:00:00 AM,47.446,,,,,
1598,01/16/20 07:02:15 AM,,0.86,,,,
1599,01/16/20 07:15:00 AM,47.266,,,,,
1600,01/16/20 07:24:01 AM,,0.87,,,,
1601,01/16/20 07:30:00 AM,47.266,,,,,
1602,01/16/20 07:35:55 AM,,0.88,,,,
1603,01/16/20 07:45:00 AM,47.266,,,,,
1604,01/16/20 08:00:00 AM,47.266,,,,,
1605,01/16/20 08:15:00 AM,47.266,,,,,
1606,01/16/20 08:30:00 AM,47.266,,,,,
1607,01/16/20 08:45:00 AM,47.266,,,,,
1608,01/16/20 08:48:55 AM,,0.89,,,,
1609,01/16/20 09:00:00 AM,47.446,,,,,
1610,01/16/20 09:09:23 AM,,0.90,,,,
1611,01/16/20 09:15:00 AM,47.446,,,,,
1612,01/16/20 09:17:38 AM,,0.91,,,,
1613,01/16/20 09:18:04 AM,,0.92,,,,
1614,01/16/20 09:18:23 AM,,0.93,,,,
1615,01/16/20 09:19:05 AM,,0.94,,,,
1616,01/16/20 09:19:49 AM,,0.95,,,,
1617,01/16/20 09:21:10 AM,,0.96,,,,
1618,01/16/20 09:22:17 AM,,0.97,,,,
1619,01/16/20 09:23:26 AM,,0.98,,,,
1620,01/16/20 09:25:15 AM,,0.99,,,,
1621,01/16/20 09:27:08 AM,,1.00,,,,
1622,01/16/20 09:29:34 AM,,1.01,,,,
1623,01/16/20 09:30:00 AM,46.188,,,,,
1624,01/16/20 09:31:45 AM,,1.02,,,,
1625,01/16/20 09:33:39 AM,,1.03,,,,
1626,01/16/20 09:34:47 AM,,1.04,,,,
1627,01/16/20 09:35:52 AM,,1.05,,,,
1628,01/16/20 09:37:26 AM,,1.06,,,,
1629,01/16/20 09:39:28 AM,,1.07,,,,
1630,01/16/20 09:41:44 AM,,1.08,,,,
1631,01/16/20 09:44:20 AM,,1.09,,,,
1632,01/16/20 09:45:00 AM,45.104,,,,,
1633,01/16/20 09:47:38 AM,,1.10,,,,
1634,01/16/20 09:50:26 AM,,1.11,,,,
1635,01/16/20 09:51:40 AM,,1.12,,,,
1636,01/16/20 09:54:00 AM,,1.13,,,,
1637,01/16/20 09:55:41 AM,,1.14,,,,
1638,01/16/20 09:57:11 AM,,1.15,,,,
1639,01/16/20 09:58:59 AM,,1.16,,,,
1640,01/16/20 10:00:00 AM,44.922,,,,,
1641,01/16/20 10:01:13 AM,,1.17,,,,
1642,01/16/20 10:03:07 AM,,1.18,,,,
1643,01/16/20 10:05:43 AM,,1.19,,,,
1644,01/16/20 10:07:32 AM,,1.20,,,,
1645,01/16/20 10:09:31 AM,,1.21,,,,
1646,01/16/20 10:11:18 AM,,1.22,,,,
1647,01/16/20 10:12:56 AM,,1.23,,,,
1648,01/16/20 10:14:36 AM,,1.24,,,,
1649,01/16/20 10:15:00 AM,44.560,,,,,
1650,01/16/20 10:15:52 AM,,1.25,,,,
1651,01/16/20 10:17:20 AM,,1.26,,,,
1652,01/16/20 10:18:49 AM,,1.27,,,,
1653,01/16/20 10:20:51 AM,,1.28,,,,
1654,01/16/20 10:23:25 AM,,1.29,,,,
1655,01/16/20 10:25:27 AM,,1.30,,,,
1656,01/16/20 10:28:23 AM,,1.31,,,,
1657,01/16/20 10:30:00 AM,44.379,,,,,
1658,01/16/20 10:30:27 AM,,1.32,,,,
1659,01/16/20 10:32:46 AM,,1.33,,,,
1660,01/16/20 10:35:15 AM,,1.34,,,,
1661,01/16/20 10:37:41 AM,,1.35,,,,
1662,01/16/20 10:39:56 AM,,1.36,,,,
1663,01/16/20 10:42:10 AM,,1.37,,,,
1664,01/16/20 10:43:33 AM,,1.38,,,,
1665,01/16/20 10:45:00 AM,44.379,,,,,
1666,01/16/20 10:45:23 AM,,1.39,,,,
1667,01/16/20 10:47:14 AM,,1.40,,,,
1668,01/16/20 10:48:38 AM,,1.41,,,,
1669,01/16/20 10:50:11 AM,,1.42,,,,
1670,01/16/20 10:52:32 AM,,1.43,,,,
1671,01/16/20 10:55:50 AM,,1.44,,,,
1672,01/16/20 10:58:44 AM,,1.45,,,,
1673,01/16/20 11:00:00 AM,44.379,,,,,
1674,01/16/20 11:01:32 AM,,1.46,,,,
1675,01/16/20 11:04:16 AM,,1.47,,,,
1676,01/16/20 11:06:19 AM,,1.48,,,,
1677,01/16/20 11:09:03 AM,,1.49,,,,
1678,01/16/20 11:11:33 AM,,1.50,,,,
1679,01/16/20 11:14:31 AM,,1.51,,,,
1680,01/16/20 11:15:00 AM,44.013,,,,,
1681,01/16/20 11:15:55 AM,,1.52,,,,
1682,01/16/20 11:18:38 AM,,1.53,,,,
1683,01/16/20 11:20:12 AM,,1.54,,,,
1684,01/16/20 11:24:13 AM,,1.55,,,,
1685,01/16/20 11:26:22 AM,,1.56,,,,
1686,01/16/20 11:29:45 AM,,1.57,,,,
1687,01/16/20 11:30:00 AM,43.648,,,,,
1688,01/16/20 11:32:17 AM,,1.58,,,,
1689,01/16/20 11:35:08 AM,,1.59,,,,
1690,01/16/20 11:37:04 AM,,1.60,,,,
1691,01/16/20 11:41:28 AM,,1.61,,,,
1692,01/16/20 11:44:44 AM,,1.62,,,,
1693,01/16/20 11:45:00 AM,43.466,,,,,
1694,01/16/20 11:50:25 AM,,1.63,,,,
1695,01/16/20 12:00:00 PM,43.099,,,,,
1696,01/16/20 12:00:58 PM,,1.64,,,,
1697,01/16/20 12:05:08 PM,,1.65,,,,
1698,01/16/20 12:08:12 PM,,1.66,,,,
1699,01/16/20 12:12:24 PM,,1.67,,,,
1700,01/16/20 12:15:00 PM,43.282,,,,,
1701,01/16/20 12:21:42 PM,,1.68,,,,
1702,01/16/20 12:30:00 PM,43.282,,,,,
1703,01/16/20 12:41:26 PM,,1.69,,,,
1704,01/16/20 12:45:00 PM,43.282,,,,,
1705,01/16/20 12:46:25 PM,,1.70,,,,
1706,01/16/20 12:49:18 PM,,1.71,,,,
1707,01/16/20 12:51:30 PM,,1.72,,,,
1708,01/16/20 12:54:12 PM,,1.73,,,,
1709,01/16/20 12:56:20 PM,,1.74,,,,
1710,01/16/20 12:59:55 PM,,1.75,,,,
1711,01/16/20 01:00:00 PM,43.099,,,,,
1712,01/16/20 01:01:18 PM,,1.76,,,,
1713,01/16/20 01:03:02 PM,,1.77,,,,
1714,01/16/20 01:05:06 PM,,1.78,,,,
1715,01/16/20 01:07:22 PM,,1.79,,,,
1716,01/16/20 01:10:13 PM,,1.80,,,,
1717,01/16/20 01:13:13 PM,,1.81,,,,
1718,01/16/20 01:15:00 PM,43.466,,,,,
1719,01/16/20 01:16:19 PM,,1.82,,,,
1720,01/16/20 01:20:06 PM,,1.83,,,,
1721,01/16/20 01:23:47 PM,,1.84,,,,
1722,01/16/20 01:30:00 PM,43.831,,,,,
1723,01/16/20 01:36:38 PM,,1.85,,,,
1724,01/16/20 01:45:00 PM,44.379,,,,,
1725,01/16/20 02:00:00 PM,45.286,,,,,
1726,01/16/20 02:03:34 PM,,1.86,,,,
1727,01/16/20 02:15:00 PM,45.648,,,,,
1728,01/16/20 02:30:00 PM,46.908,,,,,
1729,01/16/20 02:45:00 PM,47.088,,,,,
1730,01/16/20 02:59:19 PM,,1.87,,,,
1731,01/16/20 03:00:00 PM,46.369,,,,,
1732,01/16/20 03:01:41 PM,,1.88,,,,
1733,01/16/20 03:11:47 PM,,1.89,,,,
1734,01/16/20 03:15:00 PM,46.008,,,,,
1735,01/16/20 03:30:00 PM,46.369,,,,,
1736,01/16/20 03:45:00 PM,46.728,,,,,
1737,01/16/20 04:00:00 PM,46.728,,,,,
1738,01/16/20 04:15:00 PM,46.548,,,,,
1739,01/16/20 04:30:00 PM,46.188,,,,,
1740,01/16/20 04:45:00 PM,45.828,,,,,
1741,01/16/20 05:00:00 PM,45.466,,,,,
1742,01/16/20 05:15:00 PM,45.104,,,,,
1743,01/16/20 05:21:45 PM,,1.90,,,,
1744,01/16/20 05:30:00 PM,44.742,,,,,
1745,01/16/20 05:45:00 PM,44.742,,,,,
1746,01/16/20 06:00:00 PM,44.379,,,,,
1747,01/16/20 06:15:00 PM,44.195,,,,,
1748,01/16/20 06:30:00 PM,44.013,,,,,
1749,01/16/20 06:45:00 PM,44.013,,,,,
1750,01/16/20 07:00:00 PM,43.831,,,,,
1751,01/16/20 07:15:00 PM,43.466,,,,,
1752,01/16/20 07:30:00 PM,43.466,,,,,
1753,01/16/20 07:45:00 PM,43.282,,,,,
1754,01/16/20 08:00:00 PM,43.099,,,,,
1755,01/16/20 08:15:00 PM,43.099,,,,,
1756,01/16/20 08:20:37 PM,,1.91,,,,
1757,01/16/20 08:23:58 PM,,1.92,,,,
1758,01/16/20 08:25:05 PM,,1.93,,,,
1759,01/16/20 08:30:00 PM,42.915,,,,,
1760,01/16/20 08:45:00 PM,42.915,,,,,
1761,01/16/20 09:00:00 PM,42.732,,,,,
1762,01/16/20 09:15:00 PM,42.548,,,,,
1763,01/16/20 09:16:07 PM,,1.94,,,,
1764,01/16/20 09:30:00 PM,42.548,,,,,
1765,01/16/20 09:45:00 PM,42.548,,,,,
1766,01/16/20 10:00:00 PM,42.548,,,,,
1767,01/16/20 10:15:00 PM,42.548,,,,,
1768,01/16/20 10:30:00 PM,42.363,,,,,
1769,01/16/20 10:45:00 PM,42.179,,,,,
1770,01/16/20 11:00:00 PM,42.179,,,,,
1771,01/16/20 11:15:00 PM,41.810,,,,,
1772,01/16/20 11:30:00 PM,41.625,,,,,
1773,01/16/20 11:45:00 PM,41.439,,,,,
1774,01/17/20 12:00:00 AM,41.254,,,,,
1775,01/17/20 12:15:00 AM,41.067,,,,,
1776,01/17/20 12:20:39 AM,,1.95,,,,
1777,01/17/20 12:26:05 AM,,1.96,,,,
1778,01/17/20 12:30:00 AM,41.067,,,,,
1779,01/17/20 12:30:54 AM,,1.97,,,,
1780,01/17/20 12:34:55 AM,,1.98,,,,
1781,01/17/20 12:45:00 AM,41.254,,,,,
1782,01/17/20 01:00:00 AM,41.254,,,,,
1783,01/17/20 01:15:00 AM,41.067,,,,,
1784,01/17/20 01:30:00 AM,40.881,,,,,
1785,01/17/20 01:45:00 AM,40.696,,,,,
1786,01/17/20 02:00:00 AM,40.509,,,,,
1787,01/17/20 02:15:00 AM,40.134,,,,,
1788,01/17/20 02:30:00 AM,39.947,,,,,
1789,01/17/20 02:45:00 AM,39.760,,,,,
1790,01/17/20 03:00:00 AM,39.573,,,,,
1791,01/17/20 03:15:00 AM,39.196,,,,,
1792,01/17/20 03:30:00 AM,39.007,,,,,
1793,01/17/20 03:45:00 AM,38.818,,,,,
1794,01/17/20 04:00:00 AM,38.629,,,,,
1795,01/17/20 04:15:00 AM,38.629,,,,,
1796,01/17/20 04:30:00 AM,38.818,,,,,
1797,01/17/20 04:45:00 AM,38.818,,,,,
1798,01/17/20 05:00:00 AM,39.007,,,,,
1799,01/17/20 05:15:00 AM,39.007,,,,,
1800,01/17/20 05:30:00 AM,38.818,,,,,
1801,01/17/20 05:45:00 AM,38.818,,,,,
1802,01/17/20 06:00:00 AM,38.818,,,,,
1803,01/17/20 06:15:00 AM,38.818,,,,,
1804,01/17/20 06:30:00 AM,38.818,,,,,
1805,01/17/20 06:45:00 AM,38.629,,,,,
1806,01/17/20 07:00:00 AM,38.629,,,,,
1807,01/17/20 07:15:00 AM,38.440,,,,,
1808,01/17/20 07:30:00 AM,38.629,,,,,
1809,01/17/20 07:45:00 AM,38.629,,,,,
1810,01/17/20 08:00:00 AM,38.818,,,,,
1811,01/17/20 08:15:00 AM,39.196,,,,,
1812,01/17/20 08:30:00 AM,39.384,,,,,
1813,01/17/20 08:45:00 AM,39.573,,,,,
1814,01/17/20 09:00:00 AM,40.134,,,,,
1815,01/17/20 09:15:00 AM,40.696,,,,,
1816,01/17/20 09:30:00 AM,41.254,,,,,
1817,01/17/20 09:45:00 AM,41.810,,,,,
1818,01/17/20 10:00:00 AM,42.548,,,,,
1819,01/17/20 10:15:00 AM,43.099,,,,,
1820,01/17/20 10:30:00 AM,43.831,,,,,
1821,01/17/20 10:45:00 AM,44.379,,,,,
1822,01/17/20 11:00:00 AM,45.104,,,,,
1823,01/17/20 11:15:00 AM,46.188,,,,,
1824,01/17/20 11:30:00 AM,46.908,,,,,
1825,01/17/20 11:45:00 AM,48.339,,,,,
1826,01/17/20 12:00:00 PM,49.050,,,,,
1827,01/17/20 12:15:00 PM,49.937,,,,,
1828,01/17/20 12:30:00 PM,53.449,,,,,
1829,01/17/20 12:45:00 PM,52.576,,,,,
1830,01/17/20 01:00:00 PM,51.523,,,,,
1831,01/17/20 01:15:00 PM,51.346,,,,,
1832,01/17/20 01:30:00 PM,52.225,,,,,
1833,01/17/20 01:45:00 PM,51.699,,,,,
1834,01/17/20 02:00:00 PM,52.401,,,,,
1835,01/17/20 02:15:00 PM,52.050,,,,,
1836,01/17/20 02:30:00 PM,51.699,,,,,
1837,01/17/20 02:45:00 PM,50.466,,,,,
1838,01/17/20 03:00:00 PM,49.582,,,,,
1839,01/17/20 03:15:00 PM,49.404,,,,,
1840,01/17/20 03:30:00 PM,49.050,,,,,
1841,01/17/20 03:45:00 PM,48.695,,,,,
1842,01/17/20 04:00:00 PM,48.339,,,,,
1843,01/17/20 04:15:00 PM,47.982,,,,,
1844,01/17/20 04:30:00 PM,47.446,,,,,
1845,01/17/20 04:45:00 PM,47.088,,,,,
1846,01/17/20 05:00:00 PM,46.548,,,,,
1847,01/17/20 05:15:00 PM,45.828,,,,,
1848,01/17/20 05:30:00 PM,45.286,,,,,
1849,01/17/20 05:45:00 PM,44.742,,,,,
1850,01/17/20 06:00:00 PM,44.195,,,,,
1851,01/17/20 06:15:00 PM,43.648,,,,,
1852,01/17/20 06:30:00 PM,43.282,,,,,
1853,01/17/20 06:45:00 PM,43.099,,,,,
1854,01/17/20 07:00:00 PM,42.548,,,,,
1855,01/17/20 07:15:00 PM,42.363,,,,,
1856,01/17/20 07:30:00 PM,41.994,,,,,
1857,01/17/20 07:45:00 PM,41.810,,,,,
1858,01/17/20 08:00:00 PM,41.439,,,,,
1859,01/17/20 08:15:00 PM,41.254,,,,,
1860,01/17/20 08:30:00 PM,41.067,,,,,
1861,01/17/20 08:45:00 PM,40.881,,,,,
1862,01/17/20 09:00:00 PM,40.696,,,,,
1863,01/17/20 09:15:00 PM,40.509,,,,,
1864,01/17/20 09:30:00 PM,40.134,,,,,
1865,01/17/20 09:45:00 PM,40.134,,,,,
1866,01/17/20 10:00:00 PM,39.947,,,,,
1867,01/17/20 10:15:00 PM,40.134,,,,,
1868,01/17/20 10:30:00 PM,40.134,,,,,
1869,01/17/20 10:45:00 PM,40.321,,,,,
1870,01/17/20 11:00:00 PM,40.509,,,,,
1871,01/17/20 11:15:00 PM,40.509,,,,,
1872,01/17/20 11:30:00 PM,40.509,,,,,
1873,01/17/20 11:45:00 PM,40.134,,,,,
1874,01/18/20 12:00:00 AM,39.947,,,,,
1875,01/18/20 12:15:00 AM,39.947,,,,,
1876,01/18/20 12:30:00 AM,39.760,,,,,
1877,01/18/20 12:45:00 AM,39.573,,,,,
1878,01/18/20 01:00:00 AM,39.573,,,,,
1879,01/18/20 01:15:00 AM,39.573,,,,,
1880,01/18/20 01:30:00 AM,39.384,,,,,
1881,01/18/20 01:45:00 AM,39.196,,,,,
1882,01/18/20 02:00:00 AM,39.196,,,,,
1883,01/18/20 02:15:00 AM,39.196,,,,,
1884,01/18/20 02:30:00 AM,39.384,,,,,
1885,01/18/20 02:45:00 AM,39.573,,,,,
1886,01/18/20 03:00:00 AM,39.760,,,,,
1887,01/18/20 03:15:00 AM,39.947,,,,,
1888,01/18/20 03:30:00 AM,40.321,,,,,
1889,01/18/20 03:45:00 AM,40.509,,,,,
1890,01/18/20 04:00:00 AM,40.696,,,,,
1891,01/18/20 04:15:00 AM,40.696,,,,,
1892,01/18/20 04:30:00 AM,40.881,,,,,
1893,01/18/20 04:45:00 AM,40.881,,,,,
1894,01/18/20 05:00:00 AM,40.881,,,,,
1895,01/18/20 05:15:00 AM,40.881,,,,,
1896,01/18/20 05:30:00 AM,40.509,,,,,
1897,01/18/20 05:45:00 AM,40.321,,,,,
1898,01/18/20 06:00:00 AM,40.134,,,,,
1899,01/18/20 06:15:00 AM,40.134,,,,,
1900,01/18/20 06:30:00 AM,39.947,,,,,
1901,01/18/20 06:45:00 AM,39.947,,,,,
1902,01/18/20 07:00:00 AM,39.760,,,,,
1903,01/18/20 07:15:00 AM,39.760,,,,,
1904,01/18/20 07:30:00 AM,39.947,,,,,
1905,01/18/20 07:45:00 AM,39.947,,,,,
1906,01/18/20 08:00:00 AM,39.947,,,,,
1907,01/18/20 08:15:00 AM,39.947,,,,,
1908,01/18/20 08:30:00 AM,40.321,,,,,
1909,01/18/20 08:45:00 AM,40.881,,,,,
