"Plot Title: HS"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 9668992, SEN S/N: 9668992)","Batt, V (LGR S/N: 9668992, SEN S/N: 9668992)","Event, units (LGR S/N: 9668992, SEN S/N: 9668992)","Coupler Detached (LGR S/N: 9668992, SEN S/N: 9668992)","End Of File (LGR S/N: 9668992, SEN S/N: 9668992)"
3672,05/17/11 12:26:20 PM,52.225,2.99,,,
3673,05/17/11 12:26:21 PM,52.225,2.99,,,
3674,05/17/11 12:26:22 PM,52.050,2.99,,,
3675,05/17/11 12:26:23 PM,52.225,2.99,,,
3676,05/17/11 12:26:24 PM,52.225,2.99,,,
3677,05/17/11 12:26:25 PM,52.225,2.99,,,
3678,05/17/11 12:26:26 PM,52.225,2.99,,,
3679,05/17/11 12:26:27 PM,52.225,2.99,,,
3680,05/17/11 12:26:28 PM,52.225,2.99,,,
3681,05/17/11 12:26:29 PM,52.225,2.99,,,
3682,05/17/11 12:26:30 PM,52.225,2.99,,,
3683,05/17/11 12:26:31 PM,52.225,2.99,,,
3684,05/17/11 12:26:32 PM,52.050,2.99,,,
3685,05/17/11 12:26:33 PM,52.225,2.99,,,
3686,05/17/11 12:26:34 PM,52.225,2.99,,,
3687,05/17/11 12:26:35 PM,52.225,2.99,,,
3688,05/17/11 12:26:36 PM,52.225,2.99,,,
3689,05/17/11 12:26:37 PM,52.225,2.99,,,
3690,05/17/11 12:26:38 PM,52.225,2.99,,,
3691,05/17/11 12:26:39 PM,52.225,2.99,,,
3692,05/17/11 12:26:40 PM,52.225,2.99,,,
3693,05/17/11 12:26:41 PM,52.225,2.99,,,
3694,05/17/11 12:26:42 PM,52.225,2.99,,,
3695,05/17/11 12:26:43 PM,52.225,2.99,,,
3696,05/17/11 12:26:44 PM,52.225,2.99,,,
3697,05/17/11 12:26:45 PM,52.225,2.99,,,
3698,05/17/11 12:26:46 PM,52.225,2.99,,,
3699,05/17/11 12:26:47 PM,52.225,2.99,,,
3700,05/17/11 12:26:48 PM,52.225,2.99,,,
3701,05/17/11 12:26:49 PM,52.225,2.99,,,
3702,05/17/11 12:26:50 PM,52.050,2.99,,,
3703,05/17/11 12:26:51 PM,52.225,2.99,,,
3704,05/17/11 12:26:52 PM,52.225,2.99,,,
3705,05/17/11 12:26:53 PM,52.225,2.99,,,
3706,05/17/11 12:26:54 PM,52.225,2.99,,,
3707,05/17/11 12:26:55 PM,52.225,2.99,,,
3708,05/17/11 12:26:56 PM,52.225,2.99,,,
3709,05/17/11 12:26:57 PM,52.225,2.99,,,
3710,05/17/11 12:26:58 PM,52.225,2.99,,,
3711,05/17/11 12:26:59 PM,52.225,2.99,,,
3712,05/17/11 12:27:00 PM,52.225,2.99,,,
3713,05/17/11 12:27:01 PM,52.225,2.99,,,
3714,05/17/11 12:27:02 PM,52.225,2.99,,,
3715,05/17/11 12:27:03 PM,52.225,2.99,,,
3716,05/17/11 12:27:04 PM,52.225,2.99,,,
3717,05/17/11 12:27:05 PM,52.225,2.99,,,
3718,05/17/11 12:27:06 PM,52.225,2.99,,,
3719,05/17/11 12:27:07 PM,52.225,2.99,,,
3720,05/17/11 12:27:08 PM,52.225,2.99,,,
3721,05/17/11 12:27:09 PM,52.225,2.99,,,
3722,05/17/11 12:27:10 PM,52.225,2.99,,,
3723,05/17/11 12:27:11 PM,52.050,2.99,,,
3724,05/17/11 12:27:12 PM,52.225,2.99,,,
3725,05/17/11 12:27:13 PM,52.225,2.99,,,
3726,05/17/11 12:27:14 PM,52.225,2.99,,,
3727,05/17/11 12:27:15 PM,52.225,2.99,,,
3728,05/17/11 12:27:16 PM,52.225,2.99,,,
3729,05/17/11 12:27:17 PM,52.225,2.99,,,
3730,05/17/11 12:27:18 PM,52.225,2.99,,,
3731,05/17/11 12:27:19 PM,52.225,2.99,,,
3732,05/17/11 12:27:20 PM,52.225,2.99,,,
3733,05/17/11 12:27:21 PM,52.225,2.99,,,
3734,05/17/11 12:27:22 PM,52.225,2.99,,,
3735,05/17/11 12:27:23 PM,52.225,2.99,,,
3736,05/17/11 12:27:24 PM,52.225,2.99,,,
3737,05/17/11 12:27:25 PM,52.225,2.99,,,
3738,05/17/11 12:27:26 PM,52.225,2.99,,,
3739,05/17/11 12:27:27 PM,52.225,2.99,,,
3740,05/17/11 12:27:28 PM,52.225,2.99,,,
3741,05/17/11 12:27:29 PM,52.225,2.99,,,
3742,05/17/11 12:27:30 PM,52.225,2.99,,,
3743,05/17/11 12:27:31 PM,52.225,2.99,,,
3744,05/17/11 12:27:32 PM,52.225,2.99,,,
3745,05/17/11 12:27:33 PM,52.225,2.99,,,
3746,05/17/11 12:27:34 PM,52.225,2.99,,,
3747,05/17/11 12:27:35 PM,52.225,2.99,,,
3748,05/17/11 12:27:36 PM,52.225,2.99,,,
3749,05/17/11 12:27:37 PM,52.225,2.99,,,
3750,05/17/11 12:27:38 PM,52.225,2.99,,,
3751,05/17/11 12:27:39 PM,52.225,2.99,,,
3752,05/17/11 12:27:40 PM,52.225,2.99,,,
3753,05/17/11 12:27:41 PM,52.225,2.99,,,
3754,05/17/11 12:27:42 PM,52.225,2.99,,,
3755,05/17/11 12:27:43 PM,52.225,2.99,,,
3756,05/17/11 12:27:44 PM,52.225,2.99,,,
3757,05/17/11 12:27:45 PM,52.050,2.99,,,
3758,05/17/11 12:27:46 PM,52.225,2.99,,,
3759,05/17/11 12:27:47 PM,52.225,2.99,,,
3760,05/17/11 12:27:48 PM,52.225,2.99,,,
3761,05/17/11 12:27:49 PM,52.225,2.99,,,
3762,05/17/11 12:27:50 PM,52.225,2.99,,,
3763,05/17/11 12:27:51 PM,52.225,2.99,,,
3764,05/17/11 12:27:52 PM,52.225,2.99,,,
3765,05/17/11 12:27:53 PM,52.225,2.99,,,
3766,05/17/11 12:27:54 PM,52.225,2.99,,,
3767,05/17/11 12:27:55 PM,52.225,2.99,,,
3768,05/17/11 12:27:56 PM,52.225,2.99,,,
3769,05/17/11 12:27:57 PM,52.225,2.99,,,
3770,05/17/11 12:27:58 PM,52.225,2.99,,,
3771,05/17/11 12:27:59 PM,52.225,2.99,,,
3772,05/17/11 12:28:00 PM,52.225,2.99,,,
3773,05/17/11 12:28:01 PM,52.225,2.99,,,
3774,05/17/11 12:28:02 PM,52.225,2.99,,,
3775,05/17/11 12:28:03 PM,52.225,2.99,,,
3776,05/17/11 12:28:04 PM,52.225,2.99,,,
3777,05/17/11 12:28:05 PM,52.225,2.99,,,
3778,05/17/11 12:28:06 PM,52.225,2.99,,,
3779,05/17/11 12:28:07 PM,52.225,2.99,,,
3780,05/17/11 12:28:08 PM,52.225,2.99,,,
3781,05/17/11 12:28:09 PM,52.225,2.99,,,
3782,05/17/11 12:28:10 PM,52.225,2.99,,,
3783,05/17/11 12:28:11 PM,52.225,2.99,,,
3784,05/17/11 12:28:12 PM,52.225,2.99,,,
3785,05/17/11 12:28:13 PM,52.225,2.99,,,
3786,05/17/11 12:28:14 PM,52.225,2.99,,,
3787,05/17/11 12:28:15 PM,52.225,2.99,,,
3788,05/17/11 12:28:16 PM,52.225,2.99,,,
3789,05/17/11 12:28:17 PM,52.225,2.99,,,
3790,05/17/11 12:28:18 PM,52.225,2.99,,,
3791,05/17/11 12:28:19 PM,52.225,2.99,,,
3792,05/17/11 12:28:20 PM,52.225,2.99,,,
3793,05/17/11 12:28:21 PM,52.225,2.99,,,
3794,05/17/11 12:28:22 PM,52.225,2.99,,,
3795,05/17/11 12:28:23 PM,52.225,2.99,,,
3796,05/17/11 12:28:24 PM,52.225,2.99,,,
3797,05/17/11 12:28:25 PM,52.225,2.99,,,
3798,05/17/11 12:28:26 PM,52.225,2.99,,,
3799,05/17/11 12:28:27 PM,52.225,2.99,,,
3800,05/17/11 12:28:28 PM,52.225,2.99,,,
3801,05/17/11 12:28:29 PM,52.225,2.99,,,
3802,05/17/11 12:28:30 PM,52.225,2.99,,,
3803,05/17/11 12:28:31 PM,52.225,2.99,,,
3804,05/17/11 12:28:32 PM,52.225,2.99,,,
3805,05/17/11 12:28:33 PM,52.225,2.99,,,
3806,05/17/11 12:28:34 PM,52.225,2.99,,,
3807,05/17/11 12:28:35 PM,52.225,2.99,,,
3808,05/17/11 12:28:36 PM,52.225,2.99,,,
3809,05/17/11 12:28:37 PM,52.225,2.99,,,
3810,05/17/11 12:28:38 PM,52.225,2.99,,,
3811,05/17/11 12:28:39 PM,52.225,2.99,,,
3812,05/17/11 12:28:40 PM,52.225,2.99,,,
3813,05/17/11 12:28:41 PM,52.225,2.99,,,
3814,05/17/11 12:28:42 PM,52.225,2.99,,,
3815,05/17/11 12:28:43 PM,52.225,2.99,,,
3816,05/17/11 12:28:44 PM,52.225,2.99,,,
3817,05/17/11 12:28:45 PM,52.225,2.99,,,
3818,05/17/11 12:28:46 PM,52.225,2.99,,,
3819,05/17/11 12:28:47 PM,52.225,2.99,,,
3820,05/17/11 12:28:48 PM,52.225,2.99,,,
3821,05/17/11 12:28:49 PM,52.225,2.99,,,
3822,05/17/11 12:28:50 PM,52.225,2.99,,,
3823,05/17/11 12:28:51 PM,52.225,2.99,,,
3824,05/17/11 12:28:52 PM,52.225,2.99,,,
3825,05/17/11 12:28:53 PM,52.225,2.99,,,
3826,05/17/11 12:28:54 PM,52.225,2.99,,,
3827,05/17/11 12:28:55 PM,52.225,2.99,,,
3828,05/17/11 12:28:56 PM,52.225,2.99,,,
3829,05/17/11 12:28:57 PM,52.225,2.99,,,
3830,05/17/11 12:28:58 PM,52.225,2.99,,,
3831,05/17/11 12:28:59 PM,52.225,2.99,,,
3832,05/17/11 12:29:00 PM,52.225,2.99,,,
3833,05/17/11 12:29:01 PM,52.225,2.99,,,
3834,05/17/11 12:29:02 PM,52.225,2.99,,,
3835,05/17/11 12:29:03 PM,52.225,2.99,,,
3836,05/17/11 12:29:04 PM,52.225,2.99,,,
3837,05/17/11 12:29:05 PM,52.225,2.99,,,
3838,05/17/11 12:29:06 PM,52.225,2.99,,,
3839,05/17/11 12:29:07 PM,52.225,2.99,,,
3840,05/17/11 12:29:08 PM,52.225,2.99,,,
3841,05/17/11 12:29:09 PM,52.225,2.99,,,
3842,05/17/11 12:29:10 PM,52.225,2.99,,,
3843,05/17/11 12:29:11 PM,52.225,2.99,,,
3844,05/17/11 12:29:12 PM,52.225,2.99,,,
3845,05/17/11 12:29:13 PM,52.225,2.99,,,
3846,05/17/11 12:29:14 PM,52.225,2.99,,,
3847,05/17/11 12:29:15 PM,52.225,2.99,,,
3848,05/17/11 12:29:16 PM,52.050,2.99,,,
3849,05/17/11 12:29:17 PM,52.225,2.99,,,
3850,05/17/11 12:29:18 PM,52.225,2.99,,,
3851,05/17/11 12:29:19 PM,52.050,2.99,,,
3852,05/17/11 12:29:20 PM,52.225,2.99,,,
3853,05/17/11 12:29:21 PM,52.050,2.99,,,
3854,05/17/11 12:29:22 PM,52.050,2.99,,,
3855,05/17/11 12:29:23 PM,52.050,2.99,,,
3856,05/17/11 12:29:24 PM,52.225,2.99,,,
3857,05/17/11 12:29:25 PM,52.050,2.99,,,
3858,05/17/11 12:29:26 PM,52.225,2.99,,,
3859,05/17/11 12:29:27 PM,52.050,2.99,,,
3860,05/17/11 12:29:28 PM,52.225,2.99,,,
3861,05/17/11 12:29:29 PM,52.225,2.99,,,
3862,05/17/11 12:29:30 PM,52.225,2.99,,,
3863,05/17/11 12:29:31 PM,52.225,2.99,,,
3864,05/17/11 12:29:32 PM,52.050,2.99,,,
3865,05/17/11 12:29:33 PM,52.050,2.99,,,
3866,05/17/11 12:29:34 PM,52.050,2.99,,,
3867,05/17/11 12:29:35 PM,52.050,2.99,,,
3868,05/17/11 12:29:36 PM,52.225,2.99,,,
3869,05/17/11 12:29:37 PM,52.050,2.99,,,
3870,05/17/11 12:29:38 PM,52.225,2.99,,,
3871,05/17/11 12:29:39 PM,52.050,2.99,,,
3872,05/17/11 12:29:40 PM,52.050,2.99,,,
3873,05/17/11 12:29:41 PM,52.050,2.99,,,
3874,05/17/11 12:29:42 PM,52.050,2.99,,,
3875,05/17/11 12:29:43 PM,52.050,2.99,,,
3876,05/17/11 12:29:44 PM,52.050,2.99,,,
3877,05/17/11 12:29:45 PM,52.050,2.99,,,
3878,05/17/11 12:29:46 PM,52.050,2.99,,,
3879,05/17/11 12:29:47 PM,52.050,2.99,,,
3880,05/17/11 12:29:48 PM,52.050,2.99,,,
3881,05/17/11 12:29:49 PM,52.050,2.99,,,
3882,05/17/11 12:29:50 PM,52.050,2.99,,,
3883,05/17/11 12:29:51 PM,52.050,2.99,,,
3884,05/17/11 12:29:52 PM,52.050,2.99,,,
3885,05/17/11 12:29:53 PM,52.050,2.99,,,
3886,05/17/11 12:29:54 PM,52.050,2.99,,,
3887,05/17/11 12:29:55 PM,52.050,2.99,,,
3888,05/17/11 12:29:56 PM,52.050,2.99,,,
3889,05/17/11 12:29:57 PM,52.225,2.99,,,
3890,05/17/11 12:29:58 PM,52.050,2.99,,,
3891,05/17/11 12:29:59 PM,52.050,2.99,,,
3892,05/17/11 12:30:00 PM,52.050,2.99,,,
3893,05/17/11 12:30:01 PM,52.050,2.99,,,
3894,05/17/11 12:30:02 PM,52.050,2.99,,,
3895,05/17/11 12:30:03 PM,52.050,2.99,,,
3896,05/17/11 12:30:04 PM,52.050,2.99,,,
3897,05/17/11 12:30:05 PM,52.050,2.99,,,
3898,05/17/11 12:30:06 PM,52.050,2.99,,,
3899,05/17/11 12:30:07 PM,52.050,2.99,,,
3900,05/17/11 12:30:08 PM,52.050,2.99,,,
3901,05/17/11 12:30:09 PM,52.050,2.99,,,
3902,05/17/11 12:30:10 PM,52.050,2.99,,,
3903,05/17/11 12:30:11 PM,52.050,2.99,,,
3904,05/17/11 12:30:12 PM,52.050,2.99,,,
3905,05/17/11 12:30:13 PM,52.050,2.99,,,
3906,05/17/11 12:30:14 PM,52.050,2.99,,,
3907,05/17/11 12:30:15 PM,52.050,2.99,,,
3908,05/17/11 12:30:16 PM,52.050,2.99,,,
3909,05/17/11 12:30:17 PM,52.050,2.99,,,
3910,05/17/11 12:30:18 PM,52.050,2.99,,,
3911,05/17/11 12:30:19 PM,52.050,2.99,,,
3912,05/17/11 12:30:20 PM,52.050,2.99,,,
3913,05/17/11 12:30:21 PM,52.050,2.99,,,
3914,05/17/11 12:30:22 PM,52.050,2.99,,,
3915,05/17/11 12:30:23 PM,52.050,2.99,,,
3916,05/17/11 12:30:24 PM,52.050,2.99,,,
3917,05/17/11 12:30:25 PM,52.050,2.99,,,
3918,05/17/11 12:30:26 PM,52.050,2.99,,,
3919,05/17/11 12:30:27 PM,52.050,2.99,,,
3920,05/17/11 12:30:28 PM,52.050,2.99,,,
3921,05/17/11 12:30:29 PM,52.050,2.99,,,
3922,05/17/11 12:30:30 PM,52.050,2.99,,,
3923,05/17/11 12:30:31 PM,52.050,2.99,,,
3924,05/17/11 12:30:32 PM,52.050,2.99,,,
3925,05/17/11 12:30:33 PM,52.050,2.99,,,
3926,05/17/11 12:30:34 PM,52.050,2.99,,,
3927,05/17/11 12:30:35 PM,52.050,2.99,,,
3928,05/17/11 12:30:36 PM,52.050,2.99,,,
3929,05/17/11 12:30:37 PM,52.050,2.99,,,
3930,05/17/11 12:30:38 PM,52.050,2.99,,,
3931,05/17/11 12:30:39 PM,52.050,2.99,,,
3932,05/17/11 12:30:40 PM,52.050,2.99,,,
3933,05/17/11 12:30:41 PM,52.050,2.99,,,
3934,05/17/11 12:30:42 PM,52.050,2.99,,,
3935,05/17/11 12:30:43 PM,52.050,2.99,,,
3936,05/17/11 12:30:44 PM,52.050,2.99,,,
3937,05/17/11 12:30:45 PM,52.050,2.99,,,
3938,05/17/11 12:30:46 PM,52.050,2.99,,,
3939,05/17/11 12:30:47 PM,52.050,2.99,,,
3940,05/17/11 12:30:48 PM,52.050,2.99,,,
3941,05/17/11 12:30:49 PM,52.050,2.99,,,
3942,05/17/11 12:30:50 PM,52.050,2.99,,,
3943,05/17/11 12:30:51 PM,52.050,2.99,,,
3944,05/17/11 12:30:52 PM,52.050,2.99,,,
3945,05/17/11 12:30:53 PM,52.050,2.99,,,
3946,05/17/11 12:30:54 PM,52.050,2.99,,,
3947,05/17/11 12:30:55 PM,52.050,2.99,,,
3948,05/17/11 12:30:56 PM,52.050,2.99,,,
3949,05/17/11 12:30:57 PM,52.050,2.99,,,
3950,05/17/11 12:30:58 PM,52.050,2.99,,,
3951,05/17/11 12:30:59 PM,52.050,2.99,,,
3952,05/17/11 12:31:00 PM,52.050,2.99,,,
3953,05/17/11 12:31:01 PM,52.050,2.99,,,
3954,05/17/11 12:31:02 PM,52.050,2.99,,,
3955,05/17/11 12:31:03 PM,52.050,2.99,,,
3956,05/17/11 12:31:04 PM,52.050,2.99,,,
3957,05/17/11 12:31:05 PM,52.050,2.99,,,
3958,05/17/11 12:31:06 PM,52.050,2.99,,,
3959,05/17/11 12:31:07 PM,52.050,2.99,,,
3960,05/17/11 12:31:08 PM,52.050,2.99,,,
3961,05/17/11 12:31:09 PM,52.050,2.99,,,
3962,05/17/11 12:31:10 PM,52.050,2.99,,,
3963,05/17/11 12:31:11 PM,52.050,2.99,,,
3964,05/17/11 12:31:12 PM,52.050,2.99,,,
3965,05/17/11 12:31:13 PM,52.050,2.99,,,
3966,05/17/11 12:31:14 PM,52.050,2.99,,,
3967,05/17/11 12:31:15 PM,52.050,2.99,,,
3968,05/17/11 12:31:16 PM,52.050,2.99,,,
3969,05/17/11 12:31:17 PM,52.050,2.99,,,
3970,05/17/11 12:31:18 PM,52.050,2.99,,,
3971,05/17/11 12:31:19 PM,52.050,2.99,,,
3972,05/17/11 12:31:20 PM,52.050,2.99,,,
3973,05/17/11 12:31:21 PM,52.050,2.99,,,
3974,05/17/11 12:31:22 PM,52.050,2.99,,,
3975,05/17/11 12:31:23 PM,52.050,2.99,,,
3976,05/17/11 12:31:24 PM,52.050,2.99,,,
3977,05/17/11 12:31:25 PM,52.050,2.99,,,
3978,05/17/11 12:31:26 PM,52.050,2.99,,,
3979,05/17/11 12:31:27 PM,52.050,2.99,,,
3980,05/17/11 12:31:28 PM,52.050,2.99,,,
3981,05/17/11 12:31:29 PM,52.050,2.99,,,
3982,05/17/11 12:31:30 PM,52.050,2.99,,,
3983,05/17/11 12:31:31 PM,52.050,2.99,,,
3984,05/17/11 12:31:32 PM,52.050,2.99,,,
3985,05/17/11 12:31:33 PM,52.050,2.99,,,
3986,05/17/11 12:31:34 PM,52.050,2.99,,,
3987,05/17/11 12:31:35 PM,52.050,2.99,,,
3988,05/17/11 12:31:36 PM,52.050,2.99,,,
3989,05/17/11 12:31:37 PM,52.050,2.99,,,
3990,05/17/11 12:31:38 PM,52.050,2.99,,,
3991,05/17/11 12:31:39 PM,52.050,2.99,,,
3992,05/17/11 12:31:40 PM,52.050,2.99,,,
3993,05/17/11 12:31:41 PM,52.050,2.99,,,
3994,05/17/11 12:31:42 PM,52.050,2.99,,,
3995,05/17/11 12:31:43 PM,52.050,2.99,,,
3996,05/17/11 12:31:44 PM,52.050,2.99,,,
3997,05/17/11 12:31:45 PM,52.050,2.99,,,
3998,05/17/11 12:31:46 PM,52.050,2.99,,,
3999,05/17/11 12:31:47 PM,52.050,2.99,,,
4000,05/17/11 12:31:48 PM,52.050,2.99,,,
4001,05/17/11 12:31:49 PM,52.050,2.99,,,
4002,05/17/11 12:31:50 PM,52.050,2.99,,,
4003,05/17/11 12:31:51 PM,52.050,2.99,,,
4004,05/17/11 12:31:52 PM,52.050,2.99,,,
4005,05/17/11 12:31:53 PM,52.050,2.99,,,
4006,05/17/11 12:31:54 PM,52.050,2.99,,,
4007,05/17/11 12:31:55 PM,52.050,2.99,,,
4008,05/17/11 12:31:56 PM,52.050,2.99,,,
4009,05/17/11 12:31:57 PM,52.050,2.99,,,
4010,05/17/11 12:31:58 PM,52.050,2.99,,,
4011,05/17/11 12:31:59 PM,52.050,2.99,,,
4012,05/17/11 12:32:00 PM,52.050,2.99,,,
4013,05/17/11 12:32:01 PM,52.050,2.99,,,
4014,05/17/11 12:32:02 PM,52.050,2.99,,,
4015,05/17/11 12:32:03 PM,52.050,2.99,,,
4016,05/17/11 12:32:04 PM,52.050,2.99,,,
4017,05/17/11 12:32:05 PM,52.050,2.99,,,
4018,05/17/11 12:32:06 PM,52.050,2.99,,,
4019,05/17/11 12:32:07 PM,52.050,2.99,,,
4020,05/17/11 12:32:08 PM,52.050,2.99,,,
4021,05/17/11 12:32:09 PM,52.050,2.99,,,
4022,05/17/11 12:32:10 PM,52.050,2.99,,,
4023,05/17/11 12:32:11 PM,52.050,2.99,,,
4024,05/17/11 12:32:12 PM,52.050,2.99,,,
4025,05/17/11 12:32:13 PM,52.050,2.99,,,
4026,05/17/11 12:32:14 PM,52.050,2.99,,,
4027,05/17/11 12:32:15 PM,52.050,2.99,,,
4028,05/17/11 12:32:16 PM,52.050,2.99,,,
4029,05/17/11 12:32:17 PM,52.050,2.99,,,
4030,05/17/11 12:32:18 PM,52.050,2.99,,,
4031,05/17/11 12:32:19 PM,52.050,2.99,,,
4032,05/17/11 12:32:20 PM,52.050,2.99,,,
4033,05/17/11 12:32:21 PM,52.050,2.99,,,
4034,05/17/11 12:32:22 PM,52.050,2.99,,,
4035,05/17/11 12:32:23 PM,52.050,2.99,,,
4036,05/17/11 12:32:24 PM,52.050,2.99,,,
4037,05/17/11 12:32:25 PM,52.050,2.99,,,
4038,05/17/11 12:32:26 PM,52.050,2.99,,,
4039,05/17/11 12:32:27 PM,52.050,2.99,,,
4040,05/17/11 12:32:28 PM,52.050,2.99,,,
4041,05/17/11 12:32:29 PM,52.050,2.99,,,
4042,05/17/11 12:32:30 PM,52.050,2.99,,,
4043,05/17/11 12:32:31 PM,52.050,2.99,,,
4044,05/17/11 12:32:32 PM,52.050,2.99,,,
4045,05/17/11 12:32:33 PM,52.050,2.99,,,
4046,05/17/11 12:32:34 PM,52.050,2.99,,,
4047,05/17/11 12:32:35 PM,52.050,2.99,,,
4048,05/17/11 12:32:36 PM,52.050,2.99,,,
4049,05/17/11 12:32:37 PM,52.050,2.99,,,
4050,05/17/11 12:32:38 PM,52.050,2.99,,,
4051,05/17/11 12:32:39 PM,52.050,2.99,,,
4052,05/17/11 12:32:40 PM,52.050,2.99,,,
4053,05/17/11 12:32:41 PM,52.050,2.99,,,
4054,05/17/11 12:32:42 PM,52.050,2.99,,,
4055,05/17/11 12:32:43 PM,52.050,2.99,,,
4056,05/17/11 12:32:44 PM,52.050,2.99,,,
4057,05/17/11 12:32:45 PM,52.050,2.99,,,
4058,05/17/11 12:32:46 PM,52.050,2.99,,,
4059,05/17/11 12:32:47 PM,52.050,2.99,,,
4060,05/17/11 12:32:48 PM,52.050,2.99,,,
4061,05/17/11 12:32:49 PM,52.050,2.99,,,
4062,05/17/11 12:32:50 PM,52.050,2.99,,,
4063,05/17/11 12:32:51 PM,52.050,2.99,,,
4064,05/17/11 12:32:52 PM,52.050,2.99,,,
4065,05/17/11 12:32:53 PM,52.050,2.99,,,
4066,05/17/11 12:32:54 PM,52.050,2.99,,,
4067,05/17/11 12:32:55 PM,52.050,2.99,,,
4068,05/17/11 12:32:56 PM,52.050,2.99,,,
4069,05/17/11 12:32:57 PM,52.050,2.99,,,
4070,05/17/11 12:32:58 PM,52.050,2.99,,,
4071,05/17/11 12:32:59 PM,52.050,2.99,,,
4072,05/17/11 12:33:00 PM,52.050,2.99,,,
4073,05/17/11 12:33:01 PM,52.050,2.99,,,
4074,05/17/11 12:33:02 PM,52.050,2.99,,,
4075,05/17/11 12:33:03 PM,52.050,2.99,,,
4076,05/17/11 12:33:04 PM,52.050,2.99,,,
4077,05/17/11 12:33:05 PM,52.050,2.99,,,
4078,05/17/11 12:33:06 PM,52.050,2.99,,,
4079,05/17/11 12:33:07 PM,52.050,2.99,,,
4080,05/17/11 12:33:08 PM,52.050,2.99,,,
4081,05/17/11 12:33:09 PM,52.050,2.99,,,
4082,05/17/11 12:33:10 PM,52.050,2.99,,,
4083,05/17/11 12:33:11 PM,52.050,2.99,,,
4084,05/17/11 12:33:12 PM,52.050,2.99,,,
4085,05/17/11 12:33:13 PM,51.874,2.99,,,
4086,05/17/11 12:33:14 PM,52.050,2.99,,,
4087,05/17/11 12:33:15 PM,52.050,2.99,,,
4088,05/17/11 12:33:16 PM,52.050,2.99,,,
4089,05/17/11 12:33:17 PM,51.874,2.99,,,
4090,05/17/11 12:33:18 PM,52.050,2.99,,,
4091,05/17/11 12:33:19 PM,52.050,2.99,,,
4092,05/17/11 12:33:20 PM,51.874,2.99,,,
4093,05/17/11 12:33:21 PM,51.874,2.99,,,
4094,05/17/11 12:33:22 PM,51.874,2.99,,,
4095,05/17/11 12:33:23 PM,51.874,2.99,,,
4096,05/17/11 12:33:24 PM,51.874,2.99,,,
4097,05/17/11 12:33:25 PM,52.050,2.99,,,
4098,05/17/11 12:33:26 PM,51.874,2.99,,,
4099,05/17/11 12:33:27 PM,51.874,2.99,,,
4100,05/17/11 12:33:28 PM,51.874,2.99,,,
4101,05/17/11 12:33:29 PM,51.874,2.99,,,
4102,05/17/11 12:33:30 PM,51.874,2.99,,,
4103,05/17/11 12:33:31 PM,51.874,2.99,,,
4104,05/17/11 12:33:32 PM,51.874,2.99,,,
4105,05/17/11 12:33:33 PM,51.874,2.99,,,
4106,05/17/11 12:33:34 PM,51.874,2.99,,,
4107,05/17/11 12:33:35 PM,51.874,2.99,,,
4108,05/17/11 12:33:36 PM,51.874,2.99,,,
4109,05/17/11 12:33:37 PM,51.874,2.99,,,
4110,05/17/11 12:33:38 PM,51.874,2.99,,,
4111,05/17/11 12:33:39 PM,51.874,2.99,,,
4112,05/17/11 12:33:40 PM,51.874,2.99,,,
4113,05/17/11 12:33:41 PM,51.874,2.99,,,
4114,05/17/11 12:33:42 PM,51.874,2.99,,,
4115,05/17/11 12:33:43 PM,51.874,2.99,,,
4116,05/17/11 12:33:44 PM,51.874,2.99,,,
4117,05/17/11 12:33:45 PM,51.874,2.99,,,
4118,05/17/11 12:33:46 PM,51.874,2.99,,,
4119,05/17/11 12:33:47 PM,51.874,2.99,,,
4120,05/17/11 12:33:48 PM,51.874,2.99,,,
4121,05/17/11 12:33:49 PM,51.874,2.99,,,
4122,05/17/11 12:33:50 PM,51.874,2.99,,,
4123,05/17/11 12:33:51 PM,51.874,2.99,,,
4124,05/17/11 12:33:52 PM,51.874,2.99,,,
4125,05/17/11 12:33:53 PM,51.874,2.99,,,
4126,05/17/11 12:33:54 PM,51.874,2.99,,,
4127,05/17/11 12:33:55 PM,51.874,2.99,,,
4128,05/17/11 12:33:56 PM,51.874,2.99,,,
4129,05/17/11 12:33:57 PM,51.874,2.99,,,
4130,05/17/11 12:33:58 PM,51.874,2.99,,,
4131,05/17/11 12:33:59 PM,51.874,2.99,,,
4132,05/17/11 12:34:00 PM,51.874,2.99,,,
4133,05/17/11 12:34:01 PM,51.874,2.99,,,
4134,05/17/11 12:34:02 PM,51.874,2.99,,,
4135,05/17/11 12:34:03 PM,51.874,2.99,,,
4136,05/17/11 12:34:04 PM,51.874,2.99,,,
4137,05/17/11 12:34:05 PM,51.874,2.99,,,
4138,05/17/11 12:34:06 PM,51.874,2.99,,,
4139,05/17/11 12:34:07 PM,51.874,2.99,,,
4140,05/17/11 12:34:08 PM,51.874,2.99,,,
4141,05/17/11 12:34:09 PM,51.874,2.99,,,
4142,05/17/11 12:34:10 PM,51.874,2.99,,,
4143,05/17/11 12:34:11 PM,51.874,2.99,,,
4144,05/17/11 12:34:12 PM,51.874,2.99,,,
4145,05/17/11 12:34:13 PM,51.874,2.99,,,
4146,05/17/11 12:34:14 PM,51.874,2.99,,,
4147,05/17/11 12:34:15 PM,51.874,2.99,,,
