Date Time	11/24/97 inches of rain
08/19/82 07:19:51.0	718
08/19/82 07:23:08.0	719
08/19/82 07:24:59.0	720
08/19/82 07:25:38.0	721
08/19/82 07:26:36.5	722
08/19/82 07:28:13.5	723
08/19/82 07:28:32.5	724
08/19/82 07:28:51.0	725
08/19/82 07:29:19.5	726
08/19/82 07:29:45.5	727
08/19/82 07:30:19.5	728
08/19/82 07:30:55.5	729
08/19/82 07:31:14.5	730
08/19/82 07:31:39.5	731
08/19/82 07:31:56.0	732
08/19/82 07:32:29.5	733
08/19/82 07:33:16.0	734
08/19/82 07:33:58.0	735
08/19/82 07:35:24.0	736
08/19/82 07:36:06.0	737
08/19/82 07:36:23.0	738
08/19/82 07:36:46.0	739
08/19/82 07:37:22.5	740
08/19/82 07:38:37.5	741
08/19/82 07:40:08.5	742
08/19/82 07:42:19.0	743
08/19/82 07:46:45.5	744
08/19/82 09:21:44.5	745
08/19/82 09:22:34.0	746
08/19/82 09:23:15.5	747
08/19/82 09:23:52.5	748
08/19/82 10:27:13.0	749
08/19/82 10:30:54.0	750
08/19/82 10:34:20.5	751
08/19/82 10:39:00.0	752
08/19/82 10:41:19.0	753
08/19/82 10:41:57.5	754
08/19/82 10:42:21.0	755
08/19/82 10:42:44.0	756
08/19/82 10:43:08.5	757
08/19/82 10:43:42.0	758
08/19/82 10:44:22.0	759
08/19/82 10:45:03.0	760
08/19/82 10:45:38.5	761
08/19/82 10:46:05.0	762
08/19/82 10:47:36.0	763
08/19/82 10:48:40.5	764
08/19/82 10:50:13.5	765
08/19/82 10:51:23.5	766
08/19/82 10:51:57.5	767
08/19/82 10:52:16.5	768
08/19/82 10:52:36.5	769
08/19/82 10:52:57.5	770
08/19/82 10:53:18.5	771
08/19/82 10:53:57.0	772
08/19/82 10:54:40.5	773
08/19/82 10:55:03.0	774
08/19/82 10:55:42.5	775
08/19/82 10:56:51.0	776
08/19/82 10:58:31.5	777
08/19/82 10:59:45.5	778
08/19/82 11:01:02.0	779
08/19/82 11:02:07.5	780
08/19/82 11:03:23.5	781
08/19/82 11:05:55.5	782
08/19/82 11:12:03.5	783
08/19/82 11:17:13.0	784
08/19/82 11:20:59.5	785
08/19/82 11:31:41.0	786
08/19/82 17:24:05.0	787
