Serial Number:     202809     --     Series: Event (Rainfall event data)

Date Time	Event (Rainfall event data)
02/18/11 16:29:26.5	1.78
02/18/11 16:32:00.0	1.79
02/18/11 16:32:57.5	1.8
02/18/11 16:33:55.0	1.81
02/18/11 16:35:18.0	1.82
02/18/11 16:36:37.5	1.83
02/18/11 16:38:40.0	1.84
02/18/11 16:40:00.0	1.85
02/18/11 16:41:15.5	1.86
02/18/11 16:42:38.0	1.87
02/18/11 16:44:13.0	1.88
02/18/11 16:45:18.0	1.89
02/18/11 16:47:50.0	1.9
02/18/11 16:50:28.5	1.91
02/18/11 16:56:02.0	1.92
02/18/11 17:00:42.5	1.93
02/18/11 17:03:25.5	1.94
02/18/11 17:05:22.0	1.95
02/18/11 17:06:30.0	1.96
02/18/11 17:07:52.0	1.97
02/18/11 17:09:30.5	1.98
02/18/11 17:10:49.5	1.99
02/18/11 17:12:12.0	2
02/18/11 17:13:57.0	2.01
02/18/11 17:16:38.0	2.02
02/18/11 17:18:33.5	2.03
02/18/11 17:20:27.5	2.04
02/18/11 17:22:30.5	2.05
02/18/11 17:24:59.0	2.06
02/18/11 17:26:46.0	2.07
02/18/11 17:29:35.0	2.08
02/18/11 17:32:05.0	2.09
02/18/11 17:36:25.5	2.1
02/18/11 17:40:05.0	2.11
02/18/11 20:26:46.0	2.12
02/18/11 20:32:49.5	2.13
02/18/11 20:37:25.0	2.14
02/18/11 20:45:16.0	2.15
02/18/11 20:47:32.5	2.16
02/18/11 20:48:43.0	2.17
02/18/11 20:51:35.0	2.18
02/18/11 20:54:44.0	2.19
02/18/11 21:11:41.0	2.2
02/18/11 21:29:58.0	2.21
02/19/11 01:04:42.0	2.22
02/19/11 03:15:34.5	2.23
02/19/11 03:22:29.0	2.24
02/19/11 05:29:50.5	2.25
02/19/11 05:49:34.0	2.26
02/19/11 06:49:56.0	2.27
02/19/11 07:44:31.0	2.28
02/19/11 08:59:27.0	2.29
02/19/11 09:05:47.5	2.3
02/19/11 09:11:37.5	2.31
02/19/11 09:20:24.5	2.32
02/19/11 09:25:17.0	2.33
02/19/11 09:35:05.0	2.34
02/19/11 09:42:56.5	2.35
02/19/11 10:15:34.5	2.36
02/19/11 10:27:19.5	2.37
02/19/11 10:31:40.0	2.38
02/19/11 10:36:14.5	2.39
02/19/11 10:53:07.0	2.4
02/19/11 10:59:11.0	2.41
02/19/11 11:04:38.5	2.42
02/19/11 11:09:03.0	2.43
02/19/11 11:15:07.0	2.44
02/19/11 11:21:49.5	2.45
02/19/11 11:37:02.0	2.46
02/19/11 11:45:50.5	2.47
02/19/11 11:48:18.0	2.48
02/19/11 11:50:50.0	2.49
02/19/11 11:55:09.5	2.5
02/19/11 12:03:12.0	2.51
02/19/11 12:07:31.5	2.52
02/19/11 12:10:53.5	2.53
02/19/11 12:15:56.0	2.54
02/19/11 12:19:41.0	2.55
02/19/11 12:22:46.5	2.56
02/19/11 12:25:40.0	2.57
02/19/11 12:30:34.0	2.58
02/19/11 12:34:23.5	2.59
02/19/11 12:39:09.5	2.6
02/19/11 12:49:22.0	2.61
02/19/11 12:57:32.5	2.62
02/19/11 13:10:30.0	2.63
02/19/11 13:19:04.5	2.64
02/19/11 13:22:31.5	2.65
02/19/11 13:26:54.0	2.66
02/19/11 13:29:12.5	2.67
02/19/11 13:31:20.0	2.68
02/19/11 13:33:52.5	2.69
02/19/11 13:36:41.0	2.7
02/19/11 13:41:18.5	2.71
02/19/11 13:45:11.0	2.72
02/19/11 13:47:48.5	2.73
02/19/11 13:51:00.5	2.74
02/19/11 13:55:42.0	2.75
02/19/11 13:59:17.0	2.76
02/19/11 14:02:04.0	2.77
02/19/11 14:07:32.5	2.78
02/19/11 14:10:55.5	2.79
02/19/11 14:14:02.0	2.8
02/19/11 14:16:13.5	2.81
02/19/11 14:18:15.0	2.82
02/19/11 14:19:52.0	2.83
02/19/11 14:21:47.5	2.84
02/19/11 14:24:00.0	2.85
02/19/11 14:26:56.5	2.86
02/19/11 14:28:44.0	2.87
02/19/11 14:30:28.0	2.88
02/19/11 14:32:10.5	2.89
02/19/11 14:33:38.0	2.9
02/19/11 14:34:59.0	2.91
02/19/11 14:36:47.0	2.92
02/19/11 14:38:17.0	2.93
02/19/11 14:40:31.5	2.94
02/19/11 14:42:58.5	2.95
02/19/11 14:44:49.0	2.96
02/19/11 14:46:05.5	2.97
02/19/11 14:47:38.0	2.98
02/19/11 14:49:42.5	2.99
02/19/11 14:52:24.0	3
02/19/11 14:54:42.0	3.01
02/19/11 14:56:34.0	3.02
02/19/11 14:58:30.0	3.03
02/19/11 15:00:25.0	3.04
02/19/11 15:03:02.5	3.05
02/19/11 15:05:38.5	3.06
02/19/11 15:09:12.5	3.07
02/19/11 15:12:41.0	3.08
02/19/11 15:16:27.5	3.09
02/19/11 15:20:38.5	3.1
02/19/11 15:24:23.5	3.11
02/19/11 15:28:40.5	3.12
02/19/11 15:34:16.5	3.13
02/19/11 15:46:51.0	3.14
02/19/11 16:04:18.0	3.15
02/19/11 16:22:35.0	3.16
02/19/11 16:52:36.0	3.17
02/19/11 17:26:16.5	3.18
02/19/11 18:15:19.0	3.19
02/19/11 18:35:11.5	3.2
02/19/11 19:31:36.0	3.21
02/20/11 00:50:15.5	3.22
02/24/11 07:00:31.0	3.23
02/24/11 15:05:40.5	3.24
02/24/11 16:00:31.0	3.25
02/24/11 16:04:04.5	3.26
02/24/11 16:06:29.0	3.27
02/24/11 16:09:39.0	3.28
02/24/11 16:12:36.5	3.29
02/24/11 16:22:49.5	3.3
02/24/11 16:32:41.0	3.31
02/24/11 16:40:13.5	3.32
02/24/11 16:45:35.0	3.33
02/24/11 16:52:56.0	3.34
02/24/11 16:57:51.5	3.35
02/24/11 17:05:14.0	3.36
02/24/11 17:14:59.0	3.37
02/24/11 17:26:07.0	3.38
02/24/11 17:37:05.0	3.39
02/24/11 17:43:58.0	3.4
02/24/11 17:50:06.5	3.41
02/24/11 17:55:32.5	3.42
02/24/11 18:05:40.0	3.43
02/24/11 18:12:32.0	3.44
02/24/11 18:24:46.0	3.45
02/24/11 18:32:01.0	3.46
02/24/11 18:38:59.0	3.47
02/24/11 18:44:55.5	3.48
02/24/11 18:48:52.5	3.49
02/24/11 18:55:35.5	3.5
02/24/11 19:01:13.5	3.51
02/24/11 19:10:32.5	3.52
02/24/11 19:16:56.5	3.53
02/24/11 19:24:17.0	3.54
02/24/11 19:30:56.0	3.55
02/24/11 19:38:08.0	3.56
02/24/11 19:45:54.5	3.57
02/24/11 19:57:22.0	3.58
02/24/11 20:05:50.5	3.59
02/24/11 20:17:53.5	3.6
02/24/11 20:27:59.0	3.61
02/24/11 20:37:22.0	3.62
02/24/11 20:45:02.5	3.63
02/24/11 20:55:17.5	3.64
02/24/11 21:07:53.0	3.65
02/24/11 21:30:02.0	3.66
02/24/11 21:41:36.0	3.67
02/24/11 21:45:41.0	3.68
02/24/11 21:49:02.5	3.69
02/24/11 21:50:41.5	3.7
02/24/11 21:51:56.5	3.71
02/24/11 21:53:44.0	3.72
02/24/11 21:54:57.0	3.73
02/24/11 21:59:11.0	3.74
02/24/11 22:02:45.5	3.75
02/24/11 22:04:51.0	3.76
02/24/11 22:08:58.0	3.77
02/24/11 22:23:45.0	3.78
02/24/11 22:33:18.5	3.79
02/24/11 22:39:37.0	3.8
02/24/11 22:46:32.5	3.81
02/24/11 22:51:26.5	3.82
02/24/11 22:58:53.5	3.83
02/24/11 23:09:20.5	3.84
02/24/11 23:14:41.0	3.85
02/24/11 23:20:39.5	3.86
02/24/11 23:25:26.5	3.87
02/24/11 23:30:56.0	3.88
02/24/11 23:37:06.5	3.89
02/24/11 23:40:32.5	3.9
02/24/11 23:43:13.5	3.91
02/24/11 23:49:16.5	3.92
02/24/11 23:54:21.5	3.93
02/25/11 00:06:29.5	3.94
02/25/11 00:16:04.0	3.95
02/25/11 00:21:04.5	3.96
02/25/11 00:24:11.0	3.97
02/25/11 00:30:22.0	3.98
02/25/11 00:33:06.0	3.99
02/25/11 00:33:38.0	4
02/25/11 00:34:10.0	4.01
02/25/11 00:35:20.0	4.02
02/25/11 00:37:14.0	4.03
02/25/11 00:42:10.5	4.04
02/25/11 00:44:22.5	4.05
02/25/11 00:48:50.0	4.06
02/25/11 00:54:55.5	4.07
02/25/11 00:57:51.5	4.08
02/25/11 01:01:31.5	4.09
02/25/11 01:04:12.0	4.1
02/25/11 01:05:03.5	4.11
02/25/11 01:06:37.5	4.12
02/25/11 01:11:37.0	4.13
02/25/11 01:19:02.5	4.14
02/25/11 01:24:05.5	4.15
02/25/11 01:26:19.0	4.16
02/25/11 01:29:07.5	4.17
02/25/11 01:30:44.5	4.18
02/25/11 01:31:46.5	4.19
02/25/11 01:34:09.5	4.2
02/25/11 01:39:36.0	4.21
02/25/11 01:48:46.5	4.22
02/25/11 01:56:02.5	4.23
02/25/11 02:03:26.0	4.24
02/25/11 02:08:26.5	4.25
02/25/11 02:11:49.5	4.26
02/25/11 02:13:58.0	4.27
02/25/11 02:18:23.5	4.28
02/25/11 02:23:31.5	4.29
02/25/11 02:26:33.0	4.3
02/25/11 02:28:54.0	4.31
02/25/11 02:32:21.5	4.32
02/25/11 02:35:01.5	4.33
02/25/11 02:40:34.0	4.34
02/25/11 02:44:47.5	4.35
02/25/11 02:51:41.5	4.36
02/25/11 02:59:19.5	4.37
02/25/11 03:02:39.5	4.38
02/25/11 03:04:16.0	4.39
02/25/11 03:10:10.0	4.4
02/25/11 03:16:51.0	4.41
02/25/11 03:22:43.5	4.42
02/25/11 03:29:59.5	4.43
02/25/11 03:41:56.5	4.44
02/25/11 03:55:10.0	4.45
02/25/11 04:03:48.0	4.46
02/25/11 04:10:25.5	4.47
02/25/11 04:13:27.0	4.48
02/25/11 04:16:38.0	4.49
02/25/11 04:21:52.0	4.5
02/25/11 04:24:01.5	4.51
02/25/11 04:27:10.5	4.52
02/25/11 04:28:25.0	4.53
02/25/11 04:29:50.0	4.54
02/25/11 04:32:18.0	4.55
02/25/11 04:39:08.5	4.56
02/25/11 04:46:46.5	4.57
02/25/11 04:48:26.0	4.58
02/25/11 04:49:28.5	4.59
02/25/11 04:58:06.0	4.6
02/25/11 05:58:23.0	4.61
02/25/11 06:50:55.0	4.62
02/25/11 06:56:05.0	4.63
02/25/11 07:10:22.5	4.64
02/25/11 07:14:07.0	4.65
02/25/11 07:16:22.0	4.66
02/25/11 07:19:28.0	4.67
02/25/11 07:24:03.0	4.68
02/25/11 07:31:01.5	4.69
02/25/11 09:27:35.5	4.7
02/26/11 08:58:12.0	4.71
02/26/11 08:59:54.5	4.72
02/26/11 09:02:47.5	4.73
03/01/11 11:58:42.0	4.73
