Serial Number:     532217     --     Series: Event (Events)

Date Time	Event (Events)
05/04/09 21:54:13.0	1.1739
05/04/09 22:02:13.5	1.1848
05/04/09 22:15:35.5	1.1957
05/04/09 22:24:00.0	1.2065
05/04/09 22:29:55.0	1.2174
05/04/09 22:40:12.5	1.2283
05/04/09 22:45:06.0	1.2391
05/04/09 22:54:49.0	1.25
05/04/09 23:03:43.0	1.2609
05/04/09 23:19:04.0	1.2717
05/04/09 23:31:24.5	1.2826
05/05/09 00:22:38.5	1.2935
05/05/09 01:53:23.0	1.3044
05/05/09 01:57:58.0	1.3152
05/05/09 02:03:09.5	1.3261
05/05/09 02:09:03.5	1.337
05/05/09 02:15:23.5	1.3478
05/05/09 02:21:06.5	1.3587
05/05/09 02:25:01.0	1.3696
05/05/09 02:30:36.0	1.3804
05/05/09 02:36:57.5	1.3913
05/05/09 02:41:22.5	1.4022
05/05/09 02:46:13.0	1.413
05/05/09 02:50:29.5	1.4239
05/05/09 02:54:10.5	1.4348
05/05/09 02:57:18.5	1.4457
05/05/09 03:01:00.0	1.4565
05/05/09 03:05:25.5	1.4674
05/05/09 03:09:32.5	1.4783
05/05/09 03:12:36.0	1.4891
05/05/09 03:16:15.0	1.5
05/05/09 03:20:47.5	1.5109
05/05/09 03:26:33.5	1.5217
05/05/09 03:33:10.0	1.5326
05/05/09 03:40:42.5	1.5435
05/05/09 03:46:55.5	1.5544
05/05/09 03:54:10.5	1.5652
05/05/09 03:59:52.0	1.5761
05/05/09 04:04:59.0	1.587
05/05/09 04:08:33.0	1.5978
05/05/09 04:13:38.5	1.6087
05/05/09 04:21:24.5	1.6196
05/05/09 04:29:59.0	1.6304
05/05/09 04:35:38.0	1.6413
05/05/09 04:41:52.5	1.6522
05/05/09 04:47:47.5	1.663
05/05/09 04:51:10.0	1.6739
05/05/09 04:54:24.5	1.6848
05/05/09 04:59:39.5	1.6957
05/05/09 05:04:26.0	1.7065
05/05/09 05:11:10.5	1.7174
05/05/09 05:19:44.0	1.7283
05/05/09 05:33:19.0	1.7391
05/05/09 05:39:47.0	1.75
05/05/09 05:47:10.0	1.7609
05/05/09 06:01:11.5	1.7717
05/05/09 06:16:39.0	1.7826
05/05/09 06:30:43.0	1.7935
05/05/09 06:55:16.0	1.8044
05/05/09 07:12:02.5	1.8152
05/05/09 07:21:35.5	1.8261
05/05/09 07:44:17.0	1.837
05/05/09 07:56:51.5	1.8478
05/05/09 08:10:04.0	1.8587
05/05/09 08:26:06.5	1.8696
05/05/09 08:34:14.5	1.8696
