Serial Number:     532217     --     Series: Event (Events)

Date Time	Event (Events)
02/22/09 18:33:22.0	1.3696
02/22/09 18:38:54.0	1.3804
02/22/09 18:42:31.5	1.3913
02/22/09 18:50:09.5	1.4022
02/22/09 19:14:15.5	1.413
02/22/09 19:20:36.0	1.4239
02/22/09 19:22:48.5	1.4348
02/22/09 19:25:03.0	1.4457
02/22/09 19:27:54.0	1.4565
02/22/09 19:30:03.0	1.4674
02/22/09 19:33:37.5	1.4783
02/22/09 19:37:46.5	1.4891
02/22/09 19:51:18.5	1.5
02/22/09 20:06:12.5	1.5109
02/22/09 20:08:39.5	1.5217
02/22/09 20:10:45.0	1.5326
02/22/09 20:12:21.5	1.5435
02/22/09 20:13:48.5	1.5544
02/22/09 20:15:59.5	1.5652
02/22/09 20:17:59.0	1.5761
02/22/09 20:20:10.0	1.587
02/22/09 20:22:59.5	1.5978
02/22/09 20:25:32.5	1.6087
02/22/09 20:28:52.0	1.6196
02/22/09 20:37:15.0	1.6304
02/22/09 20:44:13.0	1.6413
02/22/09 20:47:11.0	1.6522
02/22/09 20:52:23.0	1.663
02/22/09 20:59:16.0	1.6739
02/22/09 21:11:23.5	1.6848
02/22/09 21:15:00.5	1.6957
02/22/09 21:19:09.0	1.7065
02/22/09 21:20:16.0	1.7174
02/22/09 21:21:12.5	1.7283
02/22/09 21:22:14.0	1.7391
02/22/09 21:23:20.0	1.75
02/22/09 21:24:26.0	1.7609
02/22/09 21:25:57.5	1.7717
02/22/09 21:27:31.0	1.7826
02/22/09 21:29:22.0	1.7935
02/22/09 21:30:52.5	1.8044
02/22/09 21:32:33.0	1.8152
02/22/09 21:34:22.5	1.8261
02/22/09 21:35:37.0	1.837
02/22/09 21:37:19.5	1.8478
02/22/09 21:39:08.0	1.8587
02/22/09 21:40:27.5	1.8696
02/22/09 21:41:04.0	1.8804
02/22/09 21:42:10.0	1.8913
02/22/09 21:43:15.0	1.9022
02/22/09 21:44:06.5	1.913
02/22/09 21:46:09.0	1.9239
02/22/09 21:50:01.5	1.9348
02/22/09 21:52:51.5	1.9457
02/22/09 21:56:43.5	1.9565
02/22/09 22:01:57.0	1.9674
02/22/09 22:04:38.0	1.9783
02/22/09 22:06:05.0	1.9891
02/22/09 22:08:24.5	2
02/22/09 22:09:49.0	2.0109
02/22/09 22:10:53.0	2.0217
02/22/09 22:12:41.0	2.0326
02/22/09 22:15:04.0	2.0435
02/22/09 22:17:36.0	2.0544
02/22/09 22:19:46.5	2.0652
02/22/09 22:22:21.5	2.0761
02/22/09 22:25:28.5	2.087
02/22/09 22:37:05.5	2.0978
02/22/09 23:14:18.0	2.1087
02/22/09 23:22:31.0	2.1196
02/22/09 23:26:20.0	2.1304
02/22/09 23:32:49.0	2.1413
02/22/09 23:38:18.5	2.1522
02/22/09 23:45:20.5	2.1631
02/22/09 23:49:23.5	2.1739
02/22/09 23:53:13.5	2.1848
02/22/09 23:57:17.5	2.1957
02/22/09 23:59:49.0	2.2065
02/23/09 00:03:11.0	2.2174
02/23/09 00:07:04.5	2.2283
02/23/09 00:11:40.0	2.2391
02/23/09 00:13:13.0	2.25
02/23/09 00:14:01.0	2.2609
02/23/09 00:27:17.0	2.2717
02/23/09 00:34:01.5	2.2826
02/23/09 01:09:44.0	2.2935
02/23/09 02:26:34.5	2.3044
02/23/09 05:34:04.5	2.3152
02/23/09 05:37:24.0	2.3261
02/23/09 05:39:21.5	2.337
02/23/09 05:51:03.5	2.3478
02/23/09 05:56:31.5	2.3587
02/23/09 06:03:00.0	2.3696
02/23/09 06:10:21.0	2.3804
02/23/09 06:26:14.5	2.3913
02/23/09 06:46:04.0	2.4022
02/23/09 07:13:29.0	2.4131
02/23/09 07:42:38.5	2.4239
02/23/09 07:59:42.0	2.4348
02/23/09 08:53:43.5	2.4457
02/23/09 09:06:44.0	2.4565
02/23/09 09:14:08.5	2.4674
02/23/09 09:18:35.5	2.4783
02/23/09 09:26:03.5	2.4891
02/23/09 09:32:40.5	2.5
02/23/09 09:35:49.5	2.5109
02/23/09 09:38:05.5	2.5217
02/23/09 09:40:58.0	2.5326
02/23/09 21:02:07.0	2.5435
02/23/09 21:06:46.5	2.5544
02/23/09 23:29:46.0	2.5652
02/24/09 00:13:09.0	2.5761
02/24/09 01:25:42.0	2.587
02/24/09 01:28:49.0	2.5978
02/24/09 02:23:42.5	2.6087
02/24/09 02:37:16.5	2.6196
02/24/09 03:04:47.0	2.6304
02/24/09 11:52:56.0	2.6304
