Date Time	3/4/98 inches of rain
03/12/98 23:33:55.0	130
03/12/98 23:34:29.0	131
03/12/98 23:35:11.0	132
03/12/98 23:35:59.5	133
03/12/98 23:36:56.0	134
03/12/98 23:38:03.5	135
03/12/98 23:39:35.0	136
03/12/98 23:40:25.5	137
03/12/98 23:41:43.0	138
03/12/98 23:43:20.0	139
03/12/98 23:44:45.5	140
03/12/98 23:44:46.0	141
03/12/98 23:46:05.5	142
03/12/98 23:47:22.0	143
03/12/98 23:48:36.0	144
03/12/98 23:49:35.5	145
03/12/98 23:50:29.5	146
03/12/98 23:51:16.0	147
03/12/98 23:53:01.0	148
03/12/98 23:53:01.5	149
03/12/98 23:54:55.0	150
03/12/98 23:58:02.0	151
03/12/98 23:59:42.0	152
03/13/98 00:01:43.0	153
03/13/98 00:02:21.0	154
03/13/98 00:03:16.0	155
03/13/98 00:04:57.0	156
03/13/98 00:06:03.5	157
03/13/98 00:06:36.5	158
03/13/98 00:07:32.0	159
03/13/98 00:08:10.5	160
03/13/98 00:08:23.0	161
03/13/98 00:08:23.5	162
03/13/98 00:08:36.0	163
03/13/98 00:08:48.5	164
03/13/98 00:08:58.0	165
03/13/98 00:09:09.0	166
03/13/98 00:09:24.5	167
03/13/98 00:09:43.5	168
03/13/98 00:10:00.5	169
03/13/98 00:10:15.5	170
03/13/98 00:10:29.0	171
03/13/98 00:10:48.5	172
03/13/98 00:11:13.5	173
03/13/98 00:14:29.0	174
03/13/98 00:15:44.5	175
03/13/98 00:16:37.0	176
03/13/98 00:17:12.5	177
03/13/98 00:17:29.5	178
03/13/98 00:17:46.5	179
03/13/98 00:18:16.0	180
03/13/98 00:19:36.5	181
03/13/98 00:22:42.0	182
03/13/98 00:25:55.0	183
03/13/98 00:26:37.0	184
03/13/98 00:27:23.5	185
03/13/98 00:30:11.5	186
03/13/98 00:30:12.0	187
03/13/98 00:32:31.5	188
03/13/98 00:33:55.0	189
03/13/98 00:34:24.0	190
03/13/98 00:34:24.5	191
03/13/98 00:34:57.5	192
03/13/98 00:34:58.0	193
03/13/98 00:36:39.5	194
03/13/98 00:38:19.5	195
03/13/98 00:43:32.0	196
03/13/98 00:48:35.0	197
03/13/98 00:48:35.5	198
03/13/98 00:52:17.5	199
03/13/98 01:11:26.0	200
03/13/98 01:16:25.5	201
03/13/98 01:21:08.5	202
03/13/98 01:24:15.0	203
03/13/98 01:27:19.5	204
03/13/98 01:32:56.0	205
03/13/98 01:58:59.0	206
03/13/98 02:26:03.5	207
03/13/98 02:37:47.0	208
03/13/98 02:43:39.0	209
03/13/98 02:49:04.0	210
03/13/98 02:55:16.5	211
03/13/98 02:59:45.5	212
03/13/98 02:59:46.0	213
03/13/98 03:11:04.0	214
03/13/98 03:40:24.0	215
03/13/98 04:07:50.5	216
03/13/98 04:12:24.5	217
03/13/98 04:17:03.0	218
03/13/98 04:21:51.0	219
03/13/98 04:24:47.5	220
03/13/98 04:28:07.0	221
03/13/98 04:30:52.5	222
03/13/98 04:33:22.0	223
03/13/98 04:36:22.0	224
03/13/98 04:41:20.0	225
03/13/98 04:41:20.5	226
03/13/98 04:44:58.0	227
03/13/98 04:47:55.5	228
03/13/98 04:51:27.5	229
03/13/98 04:54:21.0	230
03/13/98 04:58:19.5	231
03/13/98 05:01:57.5	232
03/13/98 05:06:08.0	233
03/13/98 05:10:35.5	234
03/13/98 05:13:07.5	235
03/13/98 05:15:56.5	236
03/13/98 05:31:13.5	237
03/13/98 06:10:33.0	238
03/13/98 06:18:43.5	239
03/13/98 06:25:47.0	240
03/13/98 14:28:48.0	241
03/13/98 14:29:32.0	242
03/13/98 14:30:19.5	243
03/13/98 14:30:20.0	244
03/13/98 14:30:52.0	245
03/13/98 14:30:52.5	246
03/13/98 14:31:41.0	247
03/13/98 14:32:05.0	248
03/13/98 14:32:21.0	249
03/13/98 14:32:21.5	250
03/13/98 14:32:39.5	251
03/13/98 14:32:54.0	252
03/13/98 14:33:03.5	253
03/13/98 14:33:14.5	254
03/13/98 14:33:28.0	255
03/13/98 14:33:41.0	256
03/13/98 14:33:41.5	257
03/13/98 14:33:56.5	258
03/13/98 14:34:12.5	259
03/13/98 14:34:29.5	260
03/13/98 14:34:41.5	261
03/13/98 14:34:53.0	262
03/13/98 14:35:18.0	263
03/13/98 14:35:50.5	264
03/13/98 14:36:34.5	265
03/13/98 14:37:13.5	266
03/13/98 14:40:02.0	267
03/13/98 14:55:25.5	268
03/13/98 14:55:26.0	269
03/13/98 15:06:02.0	270
03/13/98 15:14:51.5	271
03/16/98 06:04:15.0	272
03/16/98 06:22:02.0	273
03/16/98 06:34:58.0	274
03/16/98 06:53:42.5	275
03/16/98 08:04:40.5	276
03/20/98 17:25:31.0	276	End
