Serial Number:     532217     --     Series: Event (Events)

Date Time	Event (Events)
10/13/09 06:10:14.5	0.5652
10/13/09 06:12:30.5	0.5761
10/13/09 06:15:01.5	0.587
10/13/09 06:17:39.5	0.5978
10/13/09 06:19:15.0	0.6087
10/13/09 06:20:01.0	0.6196
10/13/09 06:21:06.0	0.6304
10/13/09 06:22:13.5	0.6413
10/13/09 06:23:32.0	0.6522
10/13/09 06:25:00.5	0.663
10/13/09 06:26:34.0	0.6739
10/13/09 06:29:25.0	0.6848
10/13/09 06:31:53.0	0.6957
10/13/09 06:33:12.0	0.7065
10/13/09 06:34:43.5	0.7174
10/13/09 06:36:37.0	0.7283
10/13/09 06:38:56.0	0.7391
10/13/09 06:41:10.5	0.75
10/13/09 06:45:18.5	0.7609
10/13/09 06:47:13.0	0.7717
10/13/09 06:52:02.0	0.7826
10/13/09 06:53:31.0	0.7935
10/13/09 06:54:33.0	0.8044
10/13/09 06:55:20.5	0.8152
10/13/09 06:56:22.5	0.8261
10/13/09 06:58:13.0	0.837
10/13/09 06:59:48.0	0.8478
10/13/09 07:01:52.0	0.8587
10/13/09 07:03:37.5	0.8696
10/13/09 07:05:11.0	0.8804
10/13/09 07:06:34.5	0.8913
10/13/09 07:07:26.5	0.9022
10/13/09 07:08:28.0	0.913
10/13/09 07:09:53.5	0.9239
10/13/09 07:12:17.5	0.9348
10/13/09 07:17:31.0	0.9457
10/13/09 07:20:49.5	0.9565
10/13/09 07:23:06.0	0.9674
10/13/09 07:27:05.0	0.9783
10/13/09 07:30:26.5	0.9891
10/13/09 07:34:51.0	1
10/13/09 07:39:04.0	1.0109
10/13/09 07:41:59.0	1.0217
10/13/09 07:43:41.0	1.0326
10/13/09 07:45:26.0	1.0435
10/13/09 07:47:03.5	1.0544
10/13/09 07:48:30.0	1.0652
10/13/09 07:49:23.5	1.0761
10/13/09 07:50:24.5	1.087
10/13/09 07:51:45.5	1.0978
10/13/09 07:53:15.0	1.1087
10/13/09 07:54:50.0	1.1196
10/13/09 07:56:21.5	1.1304
10/13/09 07:58:17.5	1.1413
10/13/09 08:00:04.0	1.1522
10/13/09 08:02:03.5	1.163
10/13/09 08:03:58.5	1.1739
10/13/09 08:04:58.5	1.1848
10/13/09 08:06:16.5	1.1957
10/13/09 08:07:24.5	1.2065
10/13/09 08:09:05.0	1.2174
10/13/09 08:10:15.0	1.2283
10/13/09 08:11:01.5	1.2391
10/13/09 08:12:00.5	1.25
10/13/09 08:12:54.0	1.2609
10/13/09 08:13:50.0	1.2717
10/13/09 08:15:12.5	1.2826
10/13/09 08:16:12.5	1.2935
10/13/09 08:17:06.5	1.3044
10/13/09 08:17:50.0	1.3152
10/13/09 08:19:04.5	1.3261
10/13/09 08:20:28.0	1.337
10/13/09 08:21:48.5	1.3478
10/13/09 08:23:12.0	1.3587
10/13/09 08:24:32.0	1.3696
10/13/09 08:26:00.0	1.3804
10/13/09 08:27:45.5	1.3913
10/13/09 08:29:17.5	1.4022
10/13/09 08:30:51.5	1.413
10/13/09 08:32:02.5	1.4239
10/13/09 08:33:04.5	1.4348
10/13/09 08:34:02.5	1.4457
10/13/09 08:35:24.5	1.4565
10/13/09 08:36:42.5	1.4674
10/13/09 08:38:25.5	1.4783
10/13/09 08:39:44.5	1.4891
10/13/09 08:40:57.0	1.5
10/13/09 08:42:10.5	1.5109
10/13/09 08:43:29.5	1.5217
10/13/09 08:44:45.0	1.5326
10/13/09 08:46:00.0	1.5435
10/13/09 08:47:26.5	1.5544
10/13/09 08:48:57.5	1.5652
10/13/09 08:50:10.5	1.5761
10/13/09 08:51:26.5	1.587
10/13/09 08:52:51.0	1.5978
10/13/09 08:54:10.5	1.6087
10/13/09 08:55:02.0	1.6196
10/13/09 08:55:54.0	1.6304
10/13/09 08:56:41.5	1.6413
10/13/09 08:57:31.0	1.6522
10/13/09 08:58:23.0	1.663
10/13/09 08:59:29.5	1.6739
10/13/09 09:00:37.0	1.6848
10/13/09 09:02:00.5	1.6957
10/13/09 09:04:00.5	1.7065
10/13/09 09:05:49.5	1.7174
10/13/09 09:08:45.0	1.7283
10/13/09 09:11:45.0	1.7391
10/13/09 09:13:29.5	1.75
10/13/09 09:14:33.0	1.7609
10/13/09 09:15:47.0	1.7717
10/13/09 09:16:58.0	1.7826
10/13/09 09:18:13.0	1.7935
10/13/09 09:19:07.0	1.8044
10/13/09 09:20:00.5	1.8152
10/13/09 09:21:18.5	1.8261
10/13/09 09:22:50.0	1.837
10/13/09 09:24:50.5	1.8478
10/13/09 09:26:32.5	1.8587
10/13/09 09:28:45.0	1.8696
10/13/09 09:31:23.5	1.8804
10/13/09 09:33:28.0	1.8913
10/13/09 09:35:30.0	1.9022
10/13/09 09:38:15.0	1.913
10/13/09 09:41:04.0	1.9239
10/13/09 09:43:57.5	1.9348
10/13/09 09:46:05.0	1.9457
10/13/09 09:48:20.0	1.9565
10/13/09 09:50:27.0	1.9674
10/13/09 09:52:08.0	1.9783
10/13/09 09:53:42.0	1.9891
10/13/09 09:55:33.0	2
10/13/09 09:57:16.0	2.0109
10/13/09 09:58:27.0	2.0217
10/13/09 09:59:33.0	2.0326
10/13/09 10:01:04.0	2.0435
10/13/09 10:02:23.0	2.0544
10/13/09 10:03:39.5	2.0652
10/13/09 10:05:03.0	2.0761
10/13/09 10:07:00.0	2.087
10/13/09 10:09:32.5	2.0978
10/13/09 10:11:19.5	2.1087
10/13/09 10:12:32.0	2.1196
10/13/09 10:14:10.5	2.1304
10/13/09 10:15:53.5	2.1413
10/13/09 10:17:11.0	2.1522
10/13/09 10:18:07.5	2.1631
10/13/09 10:19:20.5	2.1739
10/13/09 10:20:39.0	2.1848
10/13/09 10:23:14.0	2.1957
10/13/09 10:26:23.5	2.2065
10/13/09 10:28:59.0	2.2174
10/13/09 10:29:50.5	2.2283
10/13/09 10:31:51.0	2.2391
10/13/09 10:34:35.5	2.25
10/13/09 10:36:23.0	2.2609
10/13/09 10:37:44.0	2.2717
10/13/09 10:40:07.5	2.2826
10/13/09 10:44:24.0	2.2935
10/13/09 10:50:01.0	2.3044
10/13/09 11:00:31.5	2.3152
10/13/09 11:06:36.0	2.3261
10/13/09 11:09:57.0	2.337
10/13/09 11:14:07.5	2.3478
10/13/09 11:16:30.5	2.3587
10/13/09 11:19:34.0	2.3696
10/13/09 11:23:41.5	2.3804
10/13/09 11:27:15.5	2.3913
10/13/09 11:31:34.0	2.4022
10/13/09 11:34:32.5	2.4131
10/13/09 11:36:01.5	2.4239
10/13/09 11:36:58.5	2.4348
10/13/09 11:37:49.5	2.4457
10/13/09 11:39:06.5	2.4565
10/13/09 11:40:33.5	2.4674
10/13/09 11:41:43.0	2.4783
10/13/09 11:42:23.5	2.4891
10/13/09 11:43:14.0	2.5
10/13/09 11:44:19.5	2.5109
10/13/09 11:45:38.0	2.5217
10/13/09 11:47:41.0	2.5326
10/13/09 11:49:53.5	2.5435
10/13/09 11:51:42.0	2.5544
10/13/09 11:53:59.0	2.5652
10/13/09 11:55:23.0	2.5761
10/13/09 11:57:23.5	2.587
10/13/09 12:00:34.0	2.5978
10/13/09 12:05:59.0	2.6087
10/13/09 12:11:21.0	2.6196
10/13/09 12:12:44.0	2.6304
10/13/09 12:14:54.5	2.6413
10/13/09 12:17:19.0	2.6522
10/13/09 12:19:51.0	2.6631
10/13/09 12:22:25.0	2.6739
10/13/09 12:25:34.0	2.6848
10/13/09 12:29:02.5	2.6957
10/13/09 12:34:20.0	2.7065
10/13/09 12:43:49.0	2.7174
10/13/09 12:52:51.5	2.7283
10/13/09 12:57:33.5	2.7391
10/13/09 13:02:18.5	2.75
10/13/09 13:05:51.0	2.7609
10/13/09 13:08:06.0	2.7717
10/13/09 13:13:22.5	2.7826
10/13/09 13:26:12.5	2.7935
10/13/09 13:30:14.0	2.8044
10/13/09 13:36:15.0	2.8152
10/13/09 13:39:07.5	2.8261
10/13/09 13:40:22.0	2.837
10/13/09 13:41:33.5	2.8478
10/13/09 13:42:39.0	2.8587
10/13/09 13:44:20.0	2.8696
10/13/09 13:47:00.5	2.8804
10/13/09 13:48:38.0	2.8913
10/13/09 13:49:52.0	2.9022
10/13/09 13:51:47.0	2.9131
10/13/09 13:53:47.5	2.9239
10/13/09 13:57:30.0	2.9348
10/13/09 14:00:45.5	2.9457
10/13/09 14:02:38.5	2.9565
10/13/09 14:04:33.0	2.9674
10/13/09 14:06:21.0	2.9783
10/13/09 14:08:08.5	2.9891
10/13/09 14:10:10.5	3
10/13/09 14:12:02.5	3.0109
10/13/09 14:14:29.0	3.0217
10/13/09 14:16:43.0	3.0326
10/13/09 14:19:06.5	3.0435
10/13/09 14:21:09.5	3.0544
10/13/09 14:22:51.5	3.0652
10/13/09 14:24:43.5	3.0761
10/13/09 14:26:32.0	3.087
10/13/09 14:28:21.0	3.0978
10/13/09 14:30:06.5	3.1087
10/13/09 14:31:45.5	3.1196
10/13/09 14:33:26.5	3.1304
10/13/09 14:34:46.0	3.1413
10/13/09 14:37:24.0	3.1522
10/13/09 14:39:37.0	3.1631
10/13/09 14:41:16.0	3.1739
10/13/09 14:43:25.5	3.1848
10/13/09 14:45:41.0	3.1957
10/13/09 14:48:07.5	3.2065
10/13/09 14:50:23.0	3.2174
10/13/09 14:52:54.5	3.2283
10/13/09 14:55:33.5	3.2391
10/13/09 14:57:23.5	3.25
10/13/09 14:59:08.5	3.2609
10/13/09 15:00:30.0	3.2717
10/13/09 15:01:56.0	3.2826
10/13/09 15:03:42.5	3.2935
10/13/09 15:05:17.0	3.3044
10/13/09 15:06:43.5	3.3152
10/13/09 15:08:28.5	3.3261
10/13/09 15:10:16.0	3.337
10/13/09 15:11:34.5	3.3478
10/13/09 15:12:50.0	3.3587
10/13/09 15:14:31.0	3.3696
10/13/09 15:16:03.5	3.3804
10/13/09 15:17:39.0	3.3913
10/13/09 15:18:38.5	3.4022
10/13/09 15:19:29.0	3.4131
10/13/09 15:20:35.5	3.4239
10/13/09 15:21:40.5	3.4348
10/13/09 15:22:29.0	3.4457
10/13/09 15:23:10.0	3.4565
10/13/09 15:23:51.0	3.4674
10/13/09 15:24:45.5	3.4783
10/13/09 15:25:32.0	3.4891
10/13/09 15:26:15.0	3.5
10/13/09 15:26:54.5	3.5109
10/13/09 15:27:25.5	3.5218
10/13/09 15:27:57.5	3.5326
10/13/09 15:28:20.0	3.5435
10/13/09 15:28:49.5	3.5544
10/13/09 15:29:21.0	3.5652
10/13/09 15:29:55.0	3.5761
10/13/09 15:30:38.0	3.587
10/13/09 15:31:24.0	3.5978
10/13/09 15:32:11.5	3.6087
10/13/09 15:32:56.5	3.6196
10/13/09 15:33:43.0	3.6304
10/13/09 15:34:57.0	3.6413
10/13/09 15:36:07.5	3.6522
10/13/09 15:37:46.5	3.6631
10/13/09 15:38:58.0	3.6739
10/13/09 15:39:59.5	3.6848
10/13/09 15:41:06.5	3.6957
10/13/09 15:42:21.0	3.7065
10/13/09 15:43:58.0	3.7174
10/13/09 15:45:33.5	3.7283
10/13/09 15:47:06.5	3.7391
10/13/09 15:48:28.5	3.75
10/13/09 15:51:03.0	3.7609
10/13/09 15:54:28.5	3.7718
10/13/09 15:56:17.5	3.7826
10/13/09 15:59:29.0	3.7935
10/13/09 16:01:45.0	3.8044
10/13/09 16:04:26.0	3.8152
10/13/09 16:10:07.5	3.8261
10/13/09 16:13:28.0	3.837
10/13/09 16:18:26.0	3.8478
10/13/09 16:22:24.5	3.8587
10/13/09 16:27:58.0	3.8696
10/13/09 16:40:19.5	3.8804
10/13/09 16:59:59.0	3.8913
10/13/09 17:39:53.0	3.9022
10/13/09 17:53:36.0	3.9131
10/13/09 18:13:17.0	3.9239
10/13/09 18:27:28.5	3.9348
10/13/09 18:28:36.0	3.9457
10/13/09 18:30:06.5	3.9565
10/13/09 18:32:12.5	3.9674
10/13/09 18:34:48.5	3.9783
10/13/09 18:36:43.0	3.9891
10/13/09 18:39:16.0	4
10/13/09 18:42:34.0	4.0109
10/13/09 18:49:27.0	4.0218
10/13/09 18:53:53.0	4.0326
10/13/09 18:58:39.0	4.0435
10/13/09 19:01:29.0	4.0544
10/13/09 19:05:39.5	4.0652
10/13/09 19:18:36.0	4.0761
10/13/09 19:21:39.5	4.087
10/13/09 19:24:26.0	4.0978
10/13/09 20:06:49.5	4.1087
10/13/09 20:42:29.5	4.1196
10/14/09 05:04:59.5	4.1304
10/14/09 07:09:44.0	4.1413
10/14/09 11:58:46.0	4.1522
10/14/09 12:10:43.5	4.1631
10/14/09 12:19:47.0	4.1739
10/14/09 12:28:18.5	4.1848
10/14/09 12:35:08.5	4.1957
10/14/09 12:40:16.5	4.2065
10/14/09 12:42:01.5	4.2174
10/14/09 19:03:56.0	4.2283
10/15/09 01:17:18.0	4.2391
10/15/09 13:48:07.5	4.2391
