Serial Number:     532217     --     Series: Event (rainfall)

Date Time	Event (rainfall)
12/19/10 01:57:40.0	1.72
12/19/10 02:00:53.5	1.73
12/19/10 02:04:33.0	1.74
12/19/10 02:07:32.0	1.75
12/19/10 02:12:09.0	1.76
12/19/10 02:15:47.0	1.77
12/19/10 02:19:11.5	1.78
12/19/10 02:24:05.0	1.79
12/19/10 02:29:11.0	1.8
12/19/10 02:33:46.5	1.81
12/19/10 02:37:48.0	1.82
12/19/10 02:40:19.5	1.83
12/19/10 02:43:41.0	1.84
12/19/10 02:46:56.0	1.85
12/19/10 02:51:03.5	1.86
12/19/10 02:55:27.5	1.87
12/19/10 02:59:32.5	1.88
12/19/10 03:04:36.0	1.89
12/19/10 03:10:34.0	1.9
12/19/10 03:18:33.5	1.91
12/19/10 03:25:51.0	1.92
12/19/10 03:30:47.5	1.93
12/19/10 03:35:10.5	1.94
12/19/10 03:39:23.5	1.95
12/19/10 03:42:42.0	1.96
12/19/10 03:45:43.0	1.97
12/19/10 03:48:51.0	1.98
12/19/10 03:50:58.5	1.99
12/19/10 03:54:12.0	2
12/19/10 03:56:41.5	2.01
12/19/10 03:59:40.5	2.02
12/19/10 04:03:14.0	2.03
12/19/10 04:05:06.0	2.04
12/19/10 04:06:29.0	2.05
12/19/10 04:08:35.0	2.06
12/19/10 04:11:42.5	2.07
12/19/10 04:16:21.5	2.08
12/19/10 04:18:07.5	2.09
12/19/10 04:19:23.0	2.1
12/19/10 04:20:48.5	2.11
12/19/10 04:21:58.0	2.12
12/19/10 04:23:03.0	2.13
12/19/10 04:25:17.5	2.14
12/19/10 04:27:11.0	2.15
12/19/10 04:28:47.5	2.16
12/19/10 04:29:53.5	2.17
12/19/10 04:31:33.5	2.18
12/19/10 04:32:57.0	2.19
12/19/10 04:34:06.5	2.2
12/19/10 04:35:04.5	2.21
12/19/10 04:36:23.0	2.22
12/19/10 04:37:52.0	2.23
12/19/10 04:39:09.0	2.24
12/19/10 04:39:59.5	2.25
12/19/10 04:41:24.5	2.26
12/19/10 04:43:22.5	2.27
12/19/10 04:44:40.0	2.28
12/19/10 04:45:30.0	2.29
12/19/10 04:46:37.0	2.3
12/19/10 04:47:16.0	2.31
12/19/10 04:47:56.0	2.32
12/19/10 04:48:48.5	2.33
12/19/10 04:49:36.0	2.34
12/19/10 04:50:45.5	2.35
12/19/10 04:51:47.0	2.36
12/19/10 04:52:16.0	2.37
12/19/10 04:52:52.0	2.38
12/19/10 04:53:17.5	2.39
12/19/10 04:53:41.0	2.4
12/19/10 04:54:24.5	2.41
12/19/10 04:55:23.5	2.42
12/19/10 04:55:54.5	2.43
12/19/10 04:56:30.5	2.44
12/19/10 04:57:11.5	2.45
12/19/10 04:58:14.5	2.46
12/19/10 04:59:31.0	2.47
12/19/10 05:01:05.5	2.48
12/19/10 05:02:37.0	2.49
12/19/10 05:04:01.0	2.5
12/19/10 05:06:20.5	2.51
12/19/10 05:07:22.5	2.52
12/19/10 05:08:43.5	2.53
12/19/10 05:10:26.0	2.54
12/19/10 05:11:22.0	2.55
12/19/10 05:13:21.5	2.56
12/19/10 05:15:09.5	2.57
12/19/10 05:18:49.0	2.58
12/19/10 05:25:40.5	2.59
12/19/10 05:34:15.0	2.6
12/19/10 05:40:49.5	2.61
12/19/10 05:48:40.0	2.62
12/19/10 05:52:07.5	2.63
12/19/10 05:57:31.5	2.64
12/19/10 06:03:21.0	2.65
12/19/10 06:12:29.0	2.66
12/19/10 06:15:24.5	2.67
12/19/10 06:22:44.0	2.68
12/19/10 06:25:00.5	2.69
12/19/10 06:27:00.5	2.7
12/19/10 06:30:21.5	2.71
12/19/10 06:34:42.5	2.72
12/19/10 06:43:56.0	2.73
12/19/10 07:03:27.0	2.74
12/19/10 07:04:42.5	2.75
12/19/10 07:07:10.5	2.76
12/19/10 07:08:39.5	2.77
12/19/10 07:09:58.0	2.78
12/19/10 07:12:18.0	2.79
12/19/10 07:19:17.5	2.8
12/19/10 07:30:03.0	2.81
12/19/10 08:02:31.5	2.82
12/19/10 08:26:19.5	2.83
12/19/10 08:33:40.5	2.84
12/19/10 08:38:59.5	2.85
12/19/10 08:50:04.5	2.86
12/19/10 15:40:38.5	2.87
12/19/10 15:42:40.5	2.88
12/19/10 15:43:10.0	2.89
12/19/10 15:43:32.0	2.9
12/19/10 15:43:43.5	2.91
12/19/10 15:43:53.0	2.92
12/19/10 15:44:00.0	2.93
12/19/10 15:44:07.0	2.94
12/19/10 15:44:14.5	2.95
12/19/10 15:44:23.5	2.96
12/19/10 15:44:36.5	2.97
12/19/10 15:45:02.5	2.98
12/19/10 15:51:32.0	2.99
12/19/10 15:59:35.0	3
12/19/10 19:02:47.0	3.01
12/19/10 21:30:14.0	3.02
12/19/10 21:31:42.5	3.03
12/19/10 21:33:20.5	3.04
12/19/10 21:34:58.0	3.05
12/19/10 21:38:54.5	3.06
12/19/10 22:58:35.5	3.07
12/19/10 23:08:13.0	3.08
12/20/10 06:58:42.0	3.09
12/20/10 12:55:40.5	3.1
12/20/10 18:04:04.5	3.11
12/20/10 18:08:25.5	3.12
12/20/10 18:18:45.0	3.13
12/20/10 18:32:24.0	3.14
12/20/10 18:47:33.5	3.15
12/20/10 19:14:09.5	3.16
12/20/10 19:18:09.5	3.17
12/20/10 19:39:49.0	3.18
12/20/10 19:43:35.5	3.19
12/20/10 21:39:54.0	3.2
12/20/10 23:17:58.0	3.21
12/21/10 00:02:23.0	3.22
12/21/10 00:13:20.5	3.23
12/21/10 00:29:19.0	3.24
12/21/10 00:33:42.0	3.25
12/21/10 00:45:06.0	3.26
12/21/10 01:31:44.0	3.27
12/21/10 01:37:32.0	3.28
12/21/10 02:03:57.5	3.29
12/21/10 02:07:53.0	3.3
12/21/10 02:09:57.0	3.31
12/21/10 02:15:47.5	3.32
12/21/10 02:36:17.0	3.33
12/21/10 02:47:23.0	3.34
12/21/10 02:57:52.5	3.35
12/21/10 11:16:20.5	3.35
