Serial Number:     532217     --     Series: Event (rainfall)

Date Time	Event (rainfall)
06/04/11 04:49:57.5	1.42
06/04/11 04:53:16.0	1.43
06/04/11 04:56:06.0	1.44
06/04/11 04:59:30.0	1.45
06/04/11 05:02:54.0	1.46
06/04/11 05:07:02.0	1.47
06/04/11 05:08:57.0	1.48
06/04/11 05:11:01.5	1.49
06/04/11 05:14:09.0	1.5
06/04/11 05:16:49.0	1.51
06/04/11 05:18:57.0	1.52
06/04/11 05:21:08.0	1.53
06/04/11 05:23:53.5	1.54
06/04/11 05:26:31.0	1.55
06/04/11 05:28:41.0	1.56
06/04/11 05:31:17.0	1.57
06/04/11 05:34:10.0	1.58
06/04/11 05:36:20.0	1.59
06/04/11 05:38:40.0	1.6
06/04/11 05:40:46.0	1.61
06/04/11 05:43:02.0	1.62
06/04/11 05:45:27.0	1.63
06/04/11 05:47:53.0	1.64
06/04/11 05:49:35.0	1.65
06/04/11 05:51:00.0	1.66
06/04/11 05:52:02.5	1.67
06/04/11 05:53:09.0	1.68
06/04/11 05:54:13.0	1.69
06/04/11 05:55:42.5	1.7
06/04/11 05:57:14.0	1.71
06/04/11 05:58:57.0	1.72
06/04/11 06:00:03.5	1.73
06/04/11 06:01:21.5	1.74
06/04/11 06:02:45.5	1.75
06/04/11 06:04:30.0	1.76
06/04/11 06:05:49.5	1.77
06/04/11 06:07:25.5	1.78
06/04/11 06:09:20.0	1.79
06/04/11 06:10:47.0	1.8
06/04/11 06:12:38.5	1.81
06/04/11 06:15:02.5	1.82
06/04/11 06:17:42.0	1.83
06/04/11 06:19:56.5	1.84
06/04/11 06:21:33.5	1.85
06/04/11 06:23:13.0	1.86
06/04/11 06:24:45.5	1.87
06/04/11 06:26:11.5	1.88
06/04/11 06:28:24.0	1.89
06/04/11 06:30:59.5	1.9
06/04/11 06:33:35.0	1.91
06/04/11 06:36:08.5	1.92
06/04/11 06:38:28.5	1.93
06/04/11 06:41:19.0	1.94
06/04/11 06:44:48.0	1.95
06/04/11 06:48:26.5	1.96
06/04/11 06:50:38.5	1.97
06/04/11 06:53:16.5	1.98
06/04/11 06:55:37.5	1.99
06/04/11 06:58:39.5	2
06/04/11 07:01:55.5	2.01
06/04/11 07:04:32.0	2.02
06/04/11 07:07:36.0	2.03
06/04/11 07:10:46.5	2.04
06/04/11 07:12:58.5	2.05
06/04/11 07:15:17.5	2.06
06/04/11 07:17:32.5	2.07
06/04/11 07:19:27.5	2.08
06/04/11 07:22:31.5	2.09
06/04/11 07:25:05.0	2.1
06/04/11 07:28:16.0	2.11
06/04/11 07:31:40.0	2.12
06/04/11 07:33:32.5	2.13
06/04/11 07:35:01.5	2.14
06/04/11 07:36:49.0	2.15
06/04/11 07:39:00.5	2.16
06/04/11 07:40:33.5	2.17
06/04/11 07:41:49.5	2.18
06/04/11 07:43:20.0	2.19
06/04/11 07:44:32.0	2.2
06/04/11 07:45:22.0	2.21
06/04/11 07:46:25.0	2.22
06/04/11 07:47:18.0	2.23
06/04/11 07:48:19.5	2.24
06/04/11 07:49:30.0	2.25
06/04/11 07:50:21.0	2.26
06/04/11 07:51:13.0	2.27
06/04/11 07:52:37.0	2.28
06/04/11 07:54:14.0	2.29
06/04/11 07:55:54.0	2.3
06/04/11 07:57:24.5	2.31
06/04/11 07:58:48.0	2.32
06/04/11 07:59:45.5	2.33
06/04/11 08:00:51.0	2.34
06/04/11 08:02:26.5	2.35
06/04/11 08:04:09.0	2.36
06/04/11 08:06:11.5	2.37
06/04/11 08:07:35.0	2.38
06/04/11 08:08:59.5	2.39
06/04/11 08:10:29.0	2.4
06/04/11 08:11:41.5	2.41
06/04/11 08:12:30.5	2.42
06/04/11 08:13:15.0	2.43
06/04/11 08:14:06.0	2.44
06/04/11 08:15:30.5	2.45
06/04/11 08:17:01.5	2.46
06/04/11 08:18:08.5	2.47
06/04/11 08:19:51.5	2.48
06/04/11 08:21:43.0	2.49
06/04/11 08:22:48.5	2.5
06/04/11 08:24:02.0	2.51
06/04/11 08:25:17.5	2.52
06/04/11 08:26:24.5	2.53
06/04/11 08:27:47.0	2.54
06/04/11 08:28:54.0	2.55
06/04/11 08:29:50.5	2.56
06/04/11 08:30:35.5	2.57
06/04/11 08:31:20.0	2.58
06/04/11 08:32:03.5	2.59
06/04/11 08:32:34.0	2.6
06/04/11 08:33:11.0	2.61
06/04/11 08:33:52.5	2.62
06/04/11 08:34:46.5	2.63
06/04/11 08:35:35.0	2.64
06/04/11 08:36:24.5	2.65
06/04/11 08:37:25.0	2.66
06/04/11 08:38:16.5	2.67
06/04/11 08:39:04.5	2.68
06/04/11 08:39:57.5	2.69
06/04/11 08:40:29.0	2.7
06/04/11 08:41:12.0	2.71
06/04/11 08:41:48.0	2.72
06/04/11 08:42:21.0	2.73
06/04/11 08:42:57.0	2.74
06/04/11 08:43:45.0	2.75
06/04/11 08:44:46.0	2.76
06/04/11 08:45:28.5	2.77
06/04/11 08:46:18.0	2.78
06/04/11 08:47:21.5	2.79
06/04/11 08:48:24.0	2.8
06/04/11 08:50:14.0	2.81
06/04/11 08:52:06.0	2.82
06/04/11 08:53:47.0	2.83
06/04/11 08:54:35.0	2.84
06/04/11 08:55:19.5	2.85
06/04/11 08:55:55.0	2.86
06/04/11 08:56:37.5	2.87
06/04/11 08:57:16.5	2.88
06/04/11 08:57:40.5	2.89
06/04/11 08:58:18.5	2.9
06/04/11 08:59:29.0	2.91
06/04/11 09:00:18.0	2.92
06/04/11 09:01:01.5	2.93
06/04/11 09:01:40.5	2.94
06/04/11 09:02:38.0	2.95
06/04/11 09:03:28.0	2.96
06/04/11 09:05:01.0	2.97
06/04/11 09:06:30.5	2.98
06/04/11 09:07:52.0	2.99
06/04/11 09:08:53.0	3
06/04/11 09:09:59.0	3.01
06/04/11 09:11:27.0	3.02
06/04/11 09:13:00.0	3.03
06/04/11 09:14:33.5	3.04
06/04/11 09:16:11.0	3.05
06/04/11 09:19:06.5	3.06
06/04/11 09:24:01.0	3.07
06/04/11 09:37:53.0	3.08
06/04/11 09:47:27.0	3.09
06/04/11 09:57:01.5	3.1
06/04/11 10:02:26.0	3.11
06/04/11 10:07:25.5	3.12
06/04/11 10:11:15.5	3.13
06/04/11 10:14:45.5	3.14
06/04/11 10:18:05.5	3.15
06/04/11 10:26:00.5	3.16
06/04/11 10:29:04.0	3.17
06/04/11 10:35:49.5	3.18
06/04/11 10:38:56.0	3.19
06/04/11 10:42:45.0	3.2
06/04/11 10:44:59.0	3.21
06/04/11 10:47:47.0	3.22
06/04/11 10:54:07.5	3.23
06/04/11 11:01:47.0	3.24
06/04/11 11:08:40.0	3.25
06/04/11 11:18:20.0	3.26
06/04/11 14:14:33.0	3.27
06/05/11 00:55:17.0	3.28
06/05/11 20:16:26.5	3.29
06/05/11 20:56:36.5	3.3
06/05/11 21:13:32.5	3.31
06/07/11 09:21:51.0	3.31
