Serial Number:     202809     --     Series: Event (Rainfall event data)

Date Time	Event (Rainfall event data)
11/20/10 18:50:59.5	1.6
11/20/10 18:53:08.0	1.61
11/20/10 18:57:16.5	1.62
11/20/10 19:00:47.0	1.63
11/20/10 19:04:57.5	1.64
11/20/10 19:14:56.5	1.65
11/20/10 19:35:41.0	1.66
11/20/10 19:49:50.5	1.67
11/20/10 19:55:46.5	1.68
11/20/10 20:00:29.0	1.69
11/20/10 20:04:46.0	1.7
11/20/10 20:06:57.5	1.71
11/20/10 20:09:09.5	1.72
11/20/10 20:10:20.0	1.73
11/20/10 20:11:26.5	1.74
11/20/10 20:12:08.5	1.75
11/20/10 20:13:04.5	1.76
11/20/10 20:14:45.0	1.77
11/20/10 20:16:48.0	1.78
11/20/10 20:38:04.0	1.79
11/20/10 20:43:33.0	1.8
11/20/10 21:06:32.0	1.81
11/20/10 22:10:39.5	1.82
11/21/10 02:02:34.5	1.83
11/21/10 02:04:38.0	1.84
11/21/10 02:57:05.0	1.85
11/21/10 02:57:36.5	1.86
11/21/10 02:58:31.5	1.87
11/21/10 02:59:41.0	1.88
11/21/10 03:00:48.5	1.89
11/21/10 03:02:10.5	1.9
11/21/10 03:03:15.0	1.91
11/21/10 03:04:01.5	1.92
11/21/10 03:04:49.0	1.93
11/21/10 03:05:36.5	1.94
11/21/10 03:06:28.0	1.95
11/21/10 03:07:22.0	1.96
11/21/10 03:07:53.5	1.97
11/21/10 03:08:44.5	1.98
11/21/10 03:10:15.0	1.99
11/21/10 03:13:13.0	2
11/21/10 03:15:38.5	2.01
11/21/10 03:17:14.0	2.02
11/21/10 03:18:21.5	2.03
11/21/10 03:21:03.0	2.04
11/21/10 03:23:39.0	2.05
11/21/10 03:26:59.5	2.06
11/21/10 03:29:55.5	2.07
11/21/10 03:33:51.0	2.08
11/21/10 03:39:07.5	2.09
11/21/10 06:09:36.0	2.1
11/21/10 06:37:16.5	2.11
11/21/10 07:57:34.5	2.12
11/21/10 17:45:22.5	2.13
11/21/10 17:50:32.5	2.14
11/21/10 17:53:02.0	2.15
11/21/10 17:54:59.5	2.16
11/21/10 17:56:36.0	2.17
11/21/10 18:03:25.0	2.18
11/21/10 21:50:30.0	2.19
11/21/10 21:54:31.0	2.2
11/21/10 21:54:53.5	2.21
11/21/10 21:55:10.5	2.22
11/21/10 21:55:39.5	2.23
11/21/10 21:56:31.0	2.24
11/21/10 21:58:22.5	2.25
11/21/10 22:44:22.0	2.26
11/21/10 22:49:04.5	2.27
11/22/10 02:54:10.5	2.28
11/22/10 05:18:08.0	2.29
11/22/10 05:59:49.5	2.3
11/22/10 07:04:00.0	2.31
11/22/10 07:09:48.5	2.32
11/22/10 07:12:22.0	2.33
11/22/10 07:15:15.0	2.34
11/22/10 07:20:06.5	2.35
11/23/10 01:04:13.5	2.36
11/23/10 01:13:58.0	2.37
11/23/10 01:32:18.0	2.38
11/23/10 01:37:47.0	2.39
11/23/10 01:45:23.0	2.4
11/23/10 01:52:24.5	2.41
11/23/10 01:57:21.5	2.42
11/23/10 01:58:52.5	2.43
11/23/10 02:05:22.0	2.44
11/23/10 02:20:59.0	2.45
11/23/10 03:47:00.0	2.46
11/23/10 05:06:30.0	2.47
11/23/10 05:21:50.5	2.48
11/23/10 05:25:30.5	2.49
11/23/10 05:28:07.5	2.5
11/23/10 05:31:09.5	2.51
11/23/10 05:32:48.0	2.52
11/23/10 05:34:25.0	2.53
11/23/10 05:36:27.5	2.54
11/23/10 05:38:18.0	2.55
11/23/10 05:41:26.0	2.56
11/23/10 05:42:17.5	2.57
11/23/10 05:44:46.5	2.58
11/23/10 05:47:09.0	2.59
11/23/10 05:48:40.0	2.6
11/23/10 05:50:35.5	2.61
11/23/10 05:55:29.5	2.62
11/23/10 05:59:45.5	2.63
11/23/10 06:01:01.0	2.64
11/23/10 06:01:43.5	2.65
11/23/10 06:02:29.5	2.66
11/23/10 06:43:36.5	2.67
11/23/10 06:51:05.5	2.68
11/23/10 06:55:35.0	2.69
11/23/10 06:56:34.5	2.7
11/23/10 06:57:56.5	2.71
11/23/10 07:00:31.5	2.72
11/23/10 07:29:21.5	2.73
11/23/10 07:31:05.5	2.74
11/23/10 07:33:04.0	2.75
11/23/10 07:34:55.5	2.76
11/23/10 07:53:29.0	2.77
11/23/10 08:04:39.0	2.78
11/23/10 08:11:01.5	2.79
11/23/10 08:15:45.0	2.8
11/23/10 08:25:19.0	2.81
11/23/10 08:30:32.0	2.82
11/23/10 09:29:31.0	2.83
11/23/10 10:27:00.0	2.84
11/23/10 10:31:44.0	2.85
11/23/10 10:36:51.5	2.86
11/23/10 10:46:30.0	2.87
11/23/10 10:58:12.0	2.88
11/23/10 10:59:49.5	2.89
11/23/10 11:02:20.0	2.9
11/23/10 14:04:17.5	2.9
