Date/Time	Cumulative Precipitation	Event Starts	Storm End	Duration	Time since last rain	Total Precipitation	Total Energy	30-min Amount	30-min Time	EI30	15-min Amount	15-min Time	EI15	60-min Time	60-min Amount	EI60	2-hr Amount	2-hr Time	EI120	24-hour Rain	3-day Rain	7-day Rain	6-hr Amount	6-hr Time	EI360	Year	Gage	Start Date/Time	Cumulative Precipitation	Event Number	Storm End	Duration	Time since last rain	Total Precipitation	Total Energy	30-min Amount	30-min Time	EI30	15-min Amount	15-min time	EI15	60-min Amount	60-min Time	EI60	2-hr Amount	2-hr Time	EI120	24-hour Rain	3-day Rain	7-day Rain	6-hr Amount	6-hr Time	EI360
10/13/09 5:24	0.41																																																				
10/13/09 5:26	0.42																																																				
10/13/09 5:28	0.43																																																				
10/13/09 5:29	0.44																																																				
10/13/09 5:31	0.46																																																				
10/13/09 5:32	0.47																																																				
10/13/09 5:35	0.48																																																				
10/13/09 5:37	0.49																																																				
10/13/09 5:40	0.50																																																				
10/13/09 5:42	0.51																																																				
10/13/09 5:44	0.52																																																				
10/13/09 5:44	0.53																																																				
10/13/09 5:46	0.54																																																				
10/13/09 5:47	0.56																																																				
10/13/09 5:48	0.57																																																				
10/13/09 5:49	0.58																																																				
10/13/09 5:49	0.59																																																				
10/13/09 5:50	0.60																																																				
10/13/09 5:51	0.61																																																				
10/13/09 5:52	0.62																																																				
10/13/09 5:53	0.63																																																				
10/13/09 5:54	0.64																																																				
10/13/09 5:55	0.66																																																				
10/13/09 5:57	0.67																																																				
10/13/09 5:58	0.68																																																				
10/13/09 5:58	0.69																																																				
10/13/09 5:59	0.70																																																				
10/13/09 6:00	0.71																																																				
10/13/09 6:00	0.72																																																				
10/13/09 6:01	0.73																																																				
10/13/09 6:02	0.74																																																				
10/13/09 6:03	0.76																																																				
10/13/09 6:04	0.77																																																				
10/13/09 6:05	0.78																																																				
10/13/09 6:06	0.79																																																				
10/13/09 6:07	0.80																																																				
10/13/09 6:09	0.81																																																				
10/13/09 6:10	0.82																																																				
10/13/09 6:11	0.83																																																				
10/13/09 6:13	0.84																																																				
10/13/09 6:15	0.86																																																				
10/13/09 6:16	0.87																																																				
10/13/09 6:17	0.88																																																				
10/13/09 6:19	0.89																																																				
10/13/09 6:20	0.90																																																				
10/13/09 6:21	0.91																																																				
10/13/09 6:22	0.92																																																				
10/13/09 6:22	0.93																																																				
10/13/09 6:24	0.94																																																				
10/13/09 6:25	0.96																																																				
10/13/09 6:27	0.97																																																				
10/13/09 6:29	0.98																																																				
10/13/09 6:31	0.99																																																				
10/13/09 6:32	1.00																																																				
10/13/09 6:34	1.01																																																				
10/13/09 6:35	1.02																																																				
10/13/09 6:37	1.03																																																				
10/13/09 6:39	1.04																																																				
10/13/09 6:40	1.06																																																				
10/13/09 6:42	1.07																																																				
10/13/09 6:44	1.08																																																				
10/13/09 6:46	1.09																																																				
10/13/09 6:48	1.10																																																				
10/13/09 6:50	1.11																																																				
10/13/09 6:52	1.12																																																				
10/13/09 6:53	1.13																																																				
10/13/09 6:54	1.14																																																				
10/13/09 6:55	1.16																																																				
10/13/09 6:57	1.17																																																				
10/13/09 6:58	1.18																																																				
10/13/09 6:59	1.19																																																				
10/13/09 7:00	1.20																																																				
10/13/09 7:02	1.21																																																				
10/13/09 7:03	1.22																																																				
10/13/09 7:04	1.23																																																				
10/13/09 7:06	1.24																																																				
10/13/09 7:07	1.26																																																				
10/13/09 7:08	1.27																																																				
10/13/09 7:09	1.28																																																				
10/13/09 7:10	1.29																																																				
10/13/09 7:11	1.30																																																				
10/13/09 7:13	1.31																																																				
10/13/09 7:14	1.32																																																				
10/13/09 7:18	1.33																																																				
10/13/09 7:20	1.34																																																				
10/13/09 7:21	1.36																																																				
10/13/09 7:22	1.37																																																				
10/13/09 7:25	1.38																																																				
10/13/09 7:27	1.39																																																				
10/13/09 7:30	1.40																																																				
10/13/09 7:32	1.41																																																				
10/13/09 7:34	1.42																																																				
10/13/09 7:37	1.43																																																				
10/13/09 7:39	1.44																																																				
10/13/09 7:41	1.46																																																				
10/13/09 7:42	1.47																																																				
10/13/09 7:44	1.48																																																				
10/13/09 7:45	1.49																																																				
10/13/09 7:46	1.50																																																				
10/13/09 7:48	1.51																																																				
10/13/09 7:49	1.52																																																				
10/13/09 7:50	1.53																																																				
10/13/09 7:50	1.54																																																				
10/13/09 7:51	1.56																																																				
10/13/09 7:52	1.57																																																				
10/13/09 7:53	1.58																																																				
10/13/09 7:55	1.59																																																				
10/13/09 7:56	1.60																																																				
10/13/09 7:57	1.61																																																				
10/13/09 7:58	1.62																																																				
10/13/09 7:59	1.63																																																				
10/13/09 8:00	1.64																																																				
10/13/09 8:02	1.66																																																				
10/13/09 8:03	1.67																																																				
10/13/09 8:04	1.68																																																				
10/13/09 8:05	1.69																																																				
10/13/09 8:06	1.70																																																				
10/13/09 8:07	1.71																																																				
10/13/09 8:08	1.72																																																				
10/13/09 8:09	1.73																																																				
10/13/09 8:10	1.74																																																				
10/13/09 8:11	1.76																																																				
10/13/09 8:12	1.77																																																				
10/13/09 8:12	1.78																																																				
10/13/09 8:13	1.79																																																				
10/13/09 8:14	1.80																																																				
10/13/09 8:15	1.81																																																				
10/13/09 8:15	1.82																																																				
10/13/09 8:17	1.83																																																				
10/13/09 8:17	1.84																																																				
10/13/09 8:18	1.86																																																				
10/13/09 8:19	1.87																																																				
10/13/09 8:20	1.88																																																				
10/13/09 8:22	1.89																																																				
10/13/09 8:22	1.90																																																				
10/13/09 8:23	1.91																																																				
10/13/09 8:25	1.92																																																				
10/13/09 8:25	1.93																																																				
10/13/09 8:27	1.94																																																				
10/13/09 8:27	1.96																																																				
10/13/09 8:29	1.97																																																				
10/13/09 8:30	1.98																																																				
10/13/09 8:31	1.99																																																				
10/13/09 8:32	2.00																																																				
10/13/09 8:33	2.01																																																				
10/13/09 8:34	2.02																																																				
10/13/09 8:34	2.03																																																				
10/13/09 8:35	2.04																																																				
10/13/09 8:36	2.06																																																				
10/13/09 8:37	2.07																																																				
10/13/09 8:38	2.08																																																				
10/13/09 8:39	2.09																																																				
10/13/09 8:40	2.10																																																				
10/13/09 8:41	2.11																																																				
10/13/09 8:42	2.12																																																				
10/13/09 8:43	2.13																																																				
10/13/09 8:43	2.14																																																				
10/13/09 8:44	2.16																																																				
10/13/09 8:45	2.17																																																				
10/13/09 8:46	2.18																																																				
10/13/09 8:47	2.19																																																				
10/13/09 8:48	2.20																																																				
10/13/09 8:49	2.21																																																				
10/13/09 8:50	2.22																																																				
10/13/09 8:51	2.23																																																				
10/13/09 8:52	2.24																																																				
10/13/09 8:53	2.26																																																				
10/13/09 8:54	2.27																																																				
10/13/09 8:55	2.28																																																				
10/13/09 8:56	2.29																																																				
10/13/09 8:57	2.30																																																				
10/13/09 8:57	2.31																																																				
10/13/09 8:58	2.32																																																				
10/13/09 8:59	2.33																																																				
10/13/09 9:00	2.34																																																				
10/13/09 9:01	2.36																																																				
10/13/09 9:03	2.37																																																				
10/13/09 9:05	2.38																																																				
10/13/09 9:06	2.39																																																				
10/13/09 9:08	2.40																																																				
10/13/09 9:09	2.41																																																				
10/13/09 9:11	2.42																																																				
10/13/09 9:12	2.43																																																				
10/13/09 9:13	2.44																																																				
10/13/09 9:15	2.46																																																				
10/13/09 9:16	2.47																																																				
10/13/09 9:17	2.48																																																				
10/13/09 9:17	2.49																																																				
10/13/09 9:18	2.50																																																				
10/13/09 9:19	2.51																																																				
10/13/09 9:20	2.52																																																				
10/13/09 9:21	2.53																																																				
10/13/09 9:23	2.54																																																				
10/13/09 9:24	2.56																																																				
10/13/09 9:26	2.57																																																				
10/13/09 9:27	2.58																																																				
10/13/09 9:28	2.59																																																				
10/13/09 9:29	2.60																																																				
10/13/09 9:31	2.61																																																				
10/13/09 9:32	2.62																																																				
10/13/09 9:34	2.63																																																				
10/13/09 9:36	2.64																																																				
10/13/09 9:38	2.66																																																				
10/13/09 9:39	2.67																																																				
10/13/09 9:41	2.68																																																				
10/13/09 9:43	2.69																																																				
10/13/09 9:45	2.70																																																				
10/13/09 9:46	2.71																																																				
10/13/09 9:48	2.72																																																				
10/13/09 9:49	2.73																																																				
10/13/09 9:51	2.74																																																				
10/13/09 9:52	2.76																																																				
10/13/09 9:53	2.77																																																				
10/13/09 9:54	2.78																																																				
10/13/09 9:55	2.79																																																				
10/13/09 9:56	2.80																																																				
10/13/09 9:58	2.81																																																				
10/13/09 9:59	2.82																																																				
10/13/09 9:59	2.83																																																				
10/13/09 10:01	2.84																																																				
10/13/09 10:02	2.86																																																				
10/13/09 10:03	2.87																																																				
10/13/09 10:04	2.88																																																				
10/13/09 10:05	2.89																																																				
10/13/09 10:06	2.90																																																				
10/13/09 10:07	2.91																																																				
10/13/09 10:09	2.92																																																				
10/13/09 10:10	2.93																																																				
10/13/09 10:12	2.94																																																				
10/13/09 10:13	2.96																																																				
10/13/09 10:14	2.97																																																				
10/13/09 10:15	2.98																																																				
10/13/09 10:16	2.99																																																				
10/13/09 10:17	3.00																																																				
10/13/09 10:18	3.01																																																				
10/13/09 10:19	3.02																																																				
10/13/09 10:20	3.03																																																				
10/13/09 10:21	3.04																																																				
10/13/09 10:22	3.06																																																				
10/13/09 10:24	3.07																																																				
10/13/09 10:26	3.08																																																				
10/13/09 10:28	3.09																																																				
10/13/09 10:30	3.10																																																				
10/13/09 10:31	3.11																																																				
10/13/09 10:32	3.12																																																				
10/13/09 10:34	3.13																																																				
10/13/09 10:36	3.14																																																				
10/13/09 10:37	3.16																																																				
10/13/09 10:38	3.17																																																				
10/13/09 10:39	3.18																																																				
10/13/09 10:41	3.19																																																				
10/13/09 10:43	3.20																																																				
10/13/09 10:45	3.21																																																				
10/13/09 10:47	3.22																																																				
10/13/09 10:51	3.23																																																				
10/13/09 10:55	3.24																																																				
10/13/09 10:59	3.26																																																				
10/13/09 11:03	3.27																																																				
10/13/09 11:06	3.28																																																				
10/13/09 11:07	3.29																																																				
10/13/09 11:09	3.30																																																				
10/13/09 11:11	3.31																																																				
10/13/09 11:13	3.32																																																				
10/13/09 11:15	3.33																																																				
10/13/09 11:17	3.34																																																				
10/13/09 11:19	3.36																																																				
10/13/09 11:21	3.37																																																				
10/13/09 11:23	3.38																																																				
10/13/09 11:26	3.39																																																				
10/13/09 11:28	3.40																																																				
10/13/09 11:31	3.41																																																				
10/13/09 11:34	3.42																																																				
10/13/09 11:35	3.43																																																				
10/13/09 11:36	3.44																																																				
10/13/09 11:37	3.46																																																				
10/13/09 11:37	3.47																																																				
10/13/09 11:38	3.48																																																				
10/13/09 11:39	3.49																																																				
10/13/09 11:40	3.50																																																				
10/13/09 11:41	3.51																																																				
10/13/09 11:42	3.52																																																				
10/13/09 11:43	3.53																																																				
10/13/09 11:44	3.54																																																				
10/13/09 11:44	3.56																																																				
10/13/09 11:45	3.57																																																				
10/13/09 11:46	3.58																																																				
10/13/09 11:47	3.59																																																				
10/13/09 11:49	3.60																																																				
10/13/09 11:51	3.61																																																				
10/13/09 11:53	3.62																																																				
10/13/09 11:54	3.63																																																				
10/13/09 11:55	3.64																																																				
10/13/09 11:56	3.66																																																				
10/13/09 11:57	3.67																																																				
10/13/09 11:58	3.68																																																				
10/13/09 12:00	3.69																																																				
10/13/09 12:03	3.70																																																				
10/13/09 12:06	3.71																																																				
10/13/09 12:09	3.72																																																				
10/13/09 12:12	3.73																																																				
10/13/09 12:13	3.74																																																				
10/13/09 12:14	3.76																																																				
10/13/09 12:16	3.77																																																				
10/13/09 12:18	3.78																																																				
10/13/09 12:19	3.79																																																				
10/13/09 12:21	3.80																																																				
10/13/09 12:22	3.81																																																				
10/13/09 12:25	3.82																																																				
10/13/09 12:29	3.83																																																				
10/13/09 12:32	3.84																																																				
10/13/09 12:36	3.86																																																				
10/13/09 12:43	3.87																																																				
10/13/09 12:47	3.88																																																				
10/13/09 12:53	3.89																																																				
10/13/09 12:55	3.90																																																				
10/13/09 12:58	3.91																																																				
10/13/09 13:01	3.92																																																				
10/13/09 13:03	3.93																																																				
10/13/09 13:05	3.94																																																				
10/13/09 13:07	3.96																																																				
10/13/09 13:08	3.97																																																				
10/13/09 13:10	3.98																																																				
10/13/09 13:13	3.99																																																				
10/13/09 13:21	4.00																																																				
10/13/09 13:27	4.01																																																				
10/13/09 13:29	4.02																																																				
10/13/09 13:30	4.03																																																				
10/13/09 13:33	4.04																																																				
10/13/09 13:36	4.06																																																				
10/13/09 13:38	4.07																																																				
10/13/09 13:39	4.08																																																				
10/13/09 13:40	4.09																																																				
10/13/09 13:41	4.10																																																				
10/13/09 13:42	4.11																																																				
10/13/09 13:44	4.12																																																				
10/13/09 13:45	4.13																																																				
10/13/09 13:47	4.14																																																				
10/13/09 13:49	4.16																																																				
10/13/09 13:50	4.17																																																				
10/13/09 13:51	4.18																																																				
10/13/09 13:52	4.19																																																				
10/13/09 13:53	4.20																																																				
10/13/09 13:55	4.21																																																				
10/13/09 13:58	4.22																																																				
10/13/09 14:00	4.23																																																				
10/13/09 14:02	4.24																																																				
10/13/09 14:03	4.26																																																				
10/13/09 14:05	4.27																																																				
10/13/09 14:06	4.28																																																				
10/13/09 14:08	4.29																																																				
10/13/09 14:09	4.30																																																				
10/13/09 14:11	4.31																																																				
10/13/09 14:12	4.32																																																				
10/13/09 14:14	4.33																																																				
10/13/09 14:16	4.34																																																				
10/13/09 14:17	4.36																																																				
10/13/09 14:19	4.37																																																				
10/13/09 14:20	4.38																																																				
10/13/09 14:22	4.39																																																				
10/13/09 14:24	4.40																																																				
10/13/09 14:25	4.41																																																				
10/13/09 14:26	4.42																																																				
10/13/09 14:28	4.43																																																				
10/13/09 14:29	4.44																																																				
10/13/09 14:31	4.46																																																				
10/13/09 14:32	4.47																																																				
10/13/09 14:33	4.48																																																				
10/13/09 14:35	4.49																																																				
10/13/09 14:36	4.50																																																				
10/13/09 14:38	4.51																																																				
10/13/09 14:40	4.52																																																				
10/13/09 14:41	4.53																																																				
10/13/09 14:43	4.54																																																				
10/13/09 14:45	4.56																																																				
10/13/09 14:48	4.57																																																				
10/13/09 14:50	4.58																																																				
10/13/09 14:51	4.59																																																				
10/13/09 14:53	4.60																																																				
10/13/09 14:55	4.61																																																				
10/13/09 14:57	4.62																																																				
10/13/09 14:58	4.63																																																				
10/13/09 15:00	4.64																																																				
10/13/09 15:01	4.66																																																				
10/13/09 15:02	4.67																																																				
10/13/09 15:03	4.68																																																				
10/13/09 15:04	4.69																																																				
10/13/09 15:05	4.70																																																				
10/13/09 15:06	4.71																																																				
10/13/09 15:07	4.72																																																				
10/13/09 15:09	4.73																																																				
10/13/09 15:10	4.74																																																				
10/13/09 15:12	4.76																																																				
10/13/09 15:13	4.77																																																				
10/13/09 15:14	4.78																																																				
10/13/09 15:15	4.79																																																				
10/13/09 15:17	4.80																																																				
10/13/09 15:18	4.81																																																				
10/13/09 15:19	4.82																																																				
10/13/09 15:20	4.83																																																				
10/13/09 15:21	4.84																																																				
10/13/09 15:22	4.86																																																				
10/13/09 15:23	4.87																																																				
10/13/09 15:24	4.88																																																				
10/13/09 15:25	4.89																																																				
10/13/09 15:25	4.90																																																				
10/13/09 15:26	4.91																																																				
10/13/09 15:27	4.92																																																				
10/13/09 15:27	4.93																																																				
10/13/09 15:28	4.94																																																				
10/13/09 15:28	4.96																																																				
10/13/09 15:29	4.97																																																				
10/13/09 15:29	4.98																																																				
10/13/09 15:30	4.99																																																				
10/13/09 15:30	5.00																																																				
10/13/09 15:31	5.01																																																				
10/13/09 15:31	5.02																																																				
10/13/09 15:32	5.03																																																				
10/13/09 15:32	5.04																																																				
10/13/09 15:33	5.06																																																				
10/13/09 15:33	5.07																																																				
10/13/09 15:34	5.08																																																				
10/13/09 15:35	5.09																																																				
10/13/09 15:35	5.10																																																				
10/13/09 15:36	5.11																																																				
10/13/09 15:38	5.12																																																				
10/13/09 15:39	5.13																																																				
10/13/09 15:40	5.14																																																				
10/13/09 15:41	5.16																																																				
10/13/09 15:42	5.17																																																				
10/13/09 15:43	5.18																																																				
10/13/09 15:45	5.19																																																				
10/13/09 15:46	5.20																																																				
10/13/09 15:48	5.21																																																				
10/13/09 15:49	5.22																																																				
10/13/09 15:51	5.23																																																				
10/13/09 15:54	5.24																																																				
10/13/09 15:56	5.26																																																				
10/13/09 15:58	5.27																																																				
10/13/09 16:01	5.28																																																				
10/13/09 16:03	5.29																																																				
10/13/09 16:05	5.30																																																				
10/13/09 16:06	5.31																																																				
10/13/09 16:09	5.32																																																				
10/13/09 16:12	5.33																																																				
10/13/09 16:14	5.34																																																				
10/13/09 16:19	5.36																																																				
10/13/09 16:22	5.37																																																				
10/13/09 16:25	5.38																																																				
10/13/09 16:30	5.39																																																				
10/13/09 16:36	5.40																																																				
10/13/09 16:41	5.41																																																				
10/13/09 16:45	5.42																																																				
10/13/09 16:55	5.43																																																				
10/13/09 17:06	5.44																																																				
10/13/09 17:38	5.46																																																				
10/13/09 17:46	5.47																																																				
10/13/09 17:53	5.48																																																				
10/13/09 18:00	5.49																																																				
10/13/09 18:26	5.50																																																				
10/13/09 18:28	5.51																																																				
10/13/09 18:29	5.52																																																				
10/13/09 18:30	5.53																																																				
10/13/09 18:31	5.54																																																				
10/13/09 18:32	5.56																																																				
10/13/09 18:34	5.57																																																				
10/13/09 18:35	5.58																																																				
10/13/09 18:37	5.59																																																				
10/13/09 18:39	5.60																																																				
10/13/09 18:40	5.61																																																				
10/13/09 18:43	5.62																																																				
10/13/09 18:46	5.63																																																				
10/13/09 18:49	5.64																																																				
10/13/09 18:52	5.66																																																				
10/13/09 18:54	5.67																																																				
10/13/09 18:56	5.68																																																				
10/13/09 18:59	5.69																																																				
10/13/09 19:01	5.70																																																				
10/13/09 19:03	5.71																																																				
10/13/09 19:06	5.72																																																				
10/13/09 19:09	5.73																																																				
10/13/09 19:18	5.74																																																				
10/13/09 19:20	5.76																																																				
10/13/09 19:23	5.77																																																				
10/13/09 19:24	5.78																																																				
10/13/09 19:28	5.79																																																				
10/13/09 20:24	5.80																																																				
10/13/09 20:35	5.81																																																				
10/13/09 20:39	5.82																																																				
10/13/09 20:44	5.83																																																				
10/13/09 20:47	5.84																																																				
10/13/09 20:50	5.86																																																				
10/14/09 2:01	5.87																																																				
10/14/09 3:51	5.88	Start	10/14/2009 12:46:53	8:55:08	0 days  1:49	0.22	89	0.06	0:18:36	0.099	0.04	0:11:24	0.158	0.07	0:40:39	0.059	0.08	1:00:49	0.035	5.68	0.00	0.00	0.13	5:00:06	0.020																												
10/14/09 4:28	5.89																																																				
10/14/09 5:06	5.90																																																				
10/14/09 5:28	5.91																																																				
10/14/09 5:44	5.92																																																				
10/14/09 6:03	5.93																																																				
10/14/09 6:28	5.94																																																				
10/14/09 6:45	5.96																																																				
10/14/09 7:12	5.97																																																				
10/14/09 7:25	5.98																																																				
10/14/09 7:45	5.99																																																				
10/14/09 7:57	6.00																																																				
10/14/09 8:51	6.01																																																				
10/14/09 11:46	6.02																																																				
10/14/09 12:06	6.03																																																				
10/14/09 12:28	6.04																																																				
10/14/09 12:35	6.06																																																				
10/14/09 12:43	6.07																																																				
10/14/09 12:44	6.08																																																				
10/14/09 12:46	6.09																																																				
10/14/09 12:46	6.10																																																				
10/14/09 18:48	6.11																																																				
10/14/09 19:19	6.12																																																				
10/14/09 20:02	6.13																																																				
10/14/09 20:23	6.14																																																				
10/15/09 0:47	6.16																																																				
