Serial Number:     532217     --     Series: Event (rainfall)

Date Time	Event (rainfall)
11/21/10 02:57:55.0	1.49
11/21/10 02:58:07.0	1.5
11/21/10 02:58:39.0	1.51
11/21/10 02:58:56.0	1.52
11/21/10 02:59:11.0	1.53
11/21/10 02:59:24.5	1.54
11/21/10 02:59:54.0	1.55
11/21/10 03:00:32.5	1.56
11/21/10 03:01:17.0	1.57
11/21/10 03:02:06.0	1.58
11/21/10 03:02:34.0	1.59
11/21/10 03:03:16.5	1.6
11/21/10 03:05:43.0	1.61
11/21/10 03:07:12.5	1.62
11/21/10 03:08:47.0	1.63
11/21/10 03:14:09.5	1.64
11/21/10 03:21:50.5	1.65
11/21/10 03:29:54.0	1.66
11/21/10 06:36:09.0	1.67
11/21/10 06:41:38.0	1.68
11/21/10 08:03:09.5	1.69
11/21/10 13:39:27.0	1.7
11/21/10 17:46:04.5	1.71
11/21/10 17:53:01.0	1.72
11/21/10 17:55:33.0	1.73
11/21/10 17:57:23.0	1.74
11/21/10 17:59:46.5	1.75
11/21/10 18:02:35.0	1.76
11/21/10 19:30:23.5	1.77
11/21/10 21:51:00.5	1.78
11/21/10 21:51:33.0	1.79
11/21/10 21:52:05.5	1.8
11/21/10 21:52:35.5	1.81
11/21/10 21:53:17.5	1.82
11/21/10 21:54:10.5	1.83
11/21/10 21:55:26.5	1.84
11/21/10 22:47:53.5	1.85
11/22/10 00:14:05.0	1.86
11/22/10 00:15:44.0	1.87
11/22/10 00:17:06.0	1.88
11/22/10 00:18:22.5	1.89
11/22/10 01:01:24.0	1.9
11/22/10 05:22:36.0	1.91
11/22/10 06:17:10.0	1.92
11/22/10 07:13:25.5	1.93
11/22/10 07:19:09.0	1.94
11/23/10 00:01:09.5	1.95
11/23/10 01:20:19.0	1.96
11/23/10 01:30:42.5	1.97
11/23/10 01:33:01.5	1.98
11/23/10 01:36:35.0	1.99
11/23/10 01:43:07.0	2
11/23/10 01:48:52.0	2.01
11/23/10 01:53:44.0	2.02
11/23/10 02:00:07.5	2.03
11/23/10 05:22:48.0	2.04
11/23/10 05:31:26.5	2.05
11/23/10 05:34:08.0	2.06
11/23/10 05:37:34.5	2.07
11/23/10 05:45:32.0	2.08
11/23/10 06:52:29.0	2.09
11/23/10 06:55:22.5	2.1
11/23/10 07:11:27.0	2.11
11/23/10 07:27:00.5	2.12
11/23/10 07:28:24.5	2.13
11/23/10 08:00:50.0	2.14
11/23/10 08:07:21.0	2.15
11/23/10 08:09:52.0	2.16
11/23/10 08:12:21.5	2.17
11/23/10 08:19:32.5	2.18
11/23/10 08:26:24.0	2.19
11/23/10 08:29:45.5	2.2
11/23/10 08:50:57.0	2.21
11/23/10 10:17:50.5	2.21
