Serial Number:      10024     --     Series: Event (rain bucket tip)			

Date Time	Event (Events)	Tip Value	Cumulative
12/28/2010 21:21:26	1.36	0.01	11.02
12/28/2010 21:22:30	1.37	0.01	11.03
12/28/2010 21:23:34	1.38	0.01	11.04
12/28/2010 21:24:16	1.39	0.01	11.05
12/28/2010 21:25:09	1.4	0.01	11.06
12/28/2010 21:26:00	1.41	0.01	11.07
12/28/2010 21:27:02	1.42	0.01	11.08
12/28/2010 21:28:07	1.43	0.01	11.09
12/28/2010 21:29:23	1.44	0.01	11.1
12/28/2010 21:29:52	1.45	0.01	11.11
12/28/2010 21:30:21	1.46	0.01	11.12
12/28/2010 21:30:53	1.47	0.01	11.13
12/28/2010 21:31:44	1.48	0.01	11.14
12/28/2010 21:32:35	1.49	0.01	11.15
12/28/2010 21:33:34	1.5	0.01	11.16
12/28/2010 21:34:20	1.51	0.01	11.17
12/28/2010 21:35:07	1.52	0.01	11.18
12/28/2010 21:35:47	1.53	0.01	11.19
12/28/2010 21:36:28	1.54	0.01	11.2
12/28/2010 21:37:01	1.55	0.01	11.21
12/28/2010 21:37:44	1.56	0.01	11.22
12/28/2010 21:38:24	1.57	0.01	11.23
12/28/2010 21:39:09	1.58	0.01	11.24
12/28/2010 21:39:56	1.59	0.01	11.25
12/28/2010 21:40:46	1.6	0.01	11.26
12/28/2010 21:41:48	1.61	0.01	11.27
12/28/2010 21:42:49	1.62	0.01	11.28
12/28/2010 21:43:28	1.63	0.01	11.29
12/28/2010 21:44:07	1.64	0.01	11.3
12/28/2010 21:44:49	1.65	0.01	11.31
12/28/2010 21:45:56	1.66	0.01	11.32
12/28/2010 21:46:49	1.67	0.01	11.33
12/28/2010 21:47:34	1.68	0.01	11.34
12/28/2010 21:47:59	1.69	0.01	11.35
12/28/2010 21:48:22	1.7	0.01	11.36
12/28/2010 21:48:44	1.71	0.01	11.37
12/28/2010 21:49:15	1.72	0.01	11.38
12/28/2010 21:49:46	1.73	0.01	11.39
12/28/2010 21:50:24	1.74	0.01	11.4
12/28/2010 21:50:54	1.75	0.01	11.41
12/28/2010 21:51:37	1.76	0.01	11.42
12/28/2010 21:52:17	1.77	0.01	11.43
12/28/2010 21:53:14	1.78	0.01	11.44
12/28/2010 21:53:57	1.79	0.01	11.45
12/28/2010 21:54:34	1.8	0.01	11.46
12/28/2010 21:55:11	1.81	0.01	11.47
12/28/2010 21:55:42	1.82	0.01	11.48
12/28/2010 21:56:32	1.83	0.01	11.49
12/28/2010 21:57:38	1.84	0.01	11.5
12/28/2010 21:58:43	1.85	0.01	11.51
12/28/2010 21:59:47	1.86	0.01	11.52
12/28/2010 22:00:24	1.87	0.01	11.53
12/28/2010 22:00:55	1.88	0.01	11.54
12/28/2010 22:01:20	1.89	0.01	11.55
12/28/2010 22:01:50	1.9	0.01	11.56
12/28/2010 22:02:27	1.91	0.01	11.57
12/28/2010 22:03:20	1.92	0.01	11.58
12/28/2010 22:04:13	1.93	0.01	11.59
12/28/2010 22:05:13	1.94	0.01	11.6
12/28/2010 22:06:36	1.95	0.01	11.61
12/28/2010 22:08:05	1.96	0.01	11.62
12/28/2010 22:09:24	1.97	0.01	11.63
12/28/2010 22:10:49	1.98	0.01	11.64
12/28/2010 22:12:01	1.99	0.01	11.65
12/28/2010 22:13:12	2	0.01	11.66
12/28/2010 22:13:57	2.01	0.01	11.67
12/28/2010 22:14:52	2.02	0.01	11.68
12/28/2010 22:15:26	2.03	0.01	11.69
12/28/2010 22:16:17	2.04	0.01	11.7
12/28/2010 22:17:21	2.05	0.01	11.71
12/28/2010 22:18:36	2.06	0.01	11.72
12/28/2010 22:19:23	2.07	0.01	11.73
12/28/2010 22:20:15	2.08	0.01	11.74
12/28/2010 22:21:05	2.09	0.01	11.75
12/28/2010 22:21:36	2.1	0.01	11.76
12/28/2010 22:21:52	2.11	0.01	11.77
12/28/2010 22:22:11	2.12	0.01	11.78
12/28/2010 22:22:31	2.13	0.01	11.79
12/28/2010 22:23:09	2.14	0.01	11.8
12/28/2010 22:23:41	2.15	0.01	11.81
12/28/2010 22:24:13	2.16	0.01	11.82
12/28/2010 22:24:53	2.17	0.01	11.83
12/28/2010 22:25:34	2.18	0.01	11.84
12/28/2010 22:26:09	2.19	0.01	11.85
12/28/2010 22:26:38	2.2	0.01	11.86
12/28/2010 22:27:20	2.21	0.01	11.87
12/28/2010 22:28:19	2.22	0.01	11.88
12/28/2010 22:29:29	2.23	0.01	11.89
12/28/2010 22:30:46	2.24	0.01	11.9
12/28/2010 22:32:27	2.25	0.01	11.91
12/28/2010 22:33:16	2.26	0.01	11.92
12/28/2010 22:33:49	2.27	0.01	11.93
12/28/2010 22:34:35	2.28	0.01	11.94
12/28/2010 22:35:35	2.29	0.01	11.95
12/28/2010 22:37:08	2.3	0.01	11.96
12/28/2010 22:39:29	2.31	0.01	11.97
12/28/2010 22:42:04	2.32	0.01	11.98
12/28/2010 22:44:21	2.33	0.01	11.99
12/28/2010 22:46:42	2.34	0.01	12
12/28/2010 22:48:07	2.35	0.01	12.01
12/28/2010 22:49:04	2.36	0.01	12.02
12/28/2010 22:50:19	2.37	0.01	12.03
12/28/2010 22:51:32	2.38	0.01	12.04
12/28/2010 22:52:12	2.39	0.01	12.05
12/28/2010 22:53:00	2.4	0.01	12.06
12/28/2010 22:53:53	2.41	0.01	12.07
12/28/2010 22:54:54	2.42	0.01	12.08
12/28/2010 22:55:39	2.43	0.01	12.09
12/28/2010 22:56:17	2.44	0.01	12.1
12/28/2010 22:56:53	2.45	0.01	12.11
12/28/2010 22:57:38	2.46	0.01	12.12
12/28/2010 22:58:33	2.47	0.01	12.13
12/28/2010 22:59:48	2.48	0.01	12.14
12/28/2010 23:00:48	2.49	0.01	12.15
12/28/2010 23:01:50	2.5	0.01	12.16
12/28/2010 23:02:54	2.51	0.01	12.17
12/28/2010 23:03:52	2.52	0.01	12.18
12/28/2010 23:04:50	2.53	0.01	12.19
12/28/2010 23:05:50	2.54	0.01	12.2
12/28/2010 23:06:38	2.55	0.01	12.21
12/28/2010 23:08:04	2.56	0.01	12.22
12/28/2010 23:09:25	2.57	0.01	12.23
12/28/2010 23:10:42	2.58	0.01	12.24
12/28/2010 23:11:58	2.59	0.01	12.25
12/28/2010 23:13:42	2.6	0.01	12.26
12/28/2010 23:15:27	2.61	0.01	12.27
12/28/2010 23:17:39	2.62	0.01	12.28
12/28/2010 23:20:23	2.63	0.01	12.29
12/28/2010 23:23:19	2.64	0.01	12.3
12/28/2010 23:25:23	2.65	0.01	12.31
12/28/2010 23:27:36	2.66	0.01	12.32
12/28/2010 23:31:49	2.67	0.01	12.33
12/28/2010 23:35:16	2.68	0.01	12.34
12/28/2010 23:38:35	2.69	0.01	12.35
12/28/2010 23:40:07	2.7	0.01	12.36
12/28/2010 23:41:19	2.71	0.01	12.37
12/28/2010 23:42:30	2.72	0.01	12.38
12/28/2010 23:43:25	2.73	0.01	12.39
12/28/2010 23:44:33	2.74	0.01	12.4
12/28/2010 23:45:48	2.75	0.01	12.41
12/28/2010 23:47:54	2.76	0.01	12.42
12/28/2010 23:49:39	2.77	0.01	12.43
12/28/2010 23:52:02	2.78	0.01	12.44
12/28/2010 23:54:06	2.79	0.01	12.45
12/28/2010 23:57:00	2.8	0.01	12.46
12/28/2010 23:59:09	2.81	0.01	12.47
12/29/2010 0:00:38	2.82	0.01	12.48
12/29/2010 0:02:48	2.83	0.01	12.49
12/29/2010 0:04:27	2.84	0.01	12.5
12/29/2010 0:06:53	2.85	0.01	12.51
12/29/2010 0:08:35	2.86	0.01	12.52
12/29/2010 0:10:13	2.87	0.01	12.53
12/29/2010 0:11:50	2.88	0.01	12.54
12/29/2010 0:14:11	2.89	0.01	12.55
12/29/2010 0:17:01	2.9	0.01	12.56
12/29/2010 0:19:51	2.91	0.01	12.57
12/29/2010 0:23:28	2.92	0.01	12.58
12/29/2010 0:27:40	2.93	0.01	12.59
12/29/2010 0:30:47	2.94	0.01	12.6
12/29/2010 0:35:35	2.95	0.01	12.61
12/29/2010 0:40:20	2.96	0.01	12.62
12/29/2010 0:43:46	2.97	0.01	12.63
12/29/2010 0:48:12	2.98	0.01	12.64
12/29/2010 0:52:27	2.99	0.01	12.65
12/29/2010 0:57:05	3	0.01	12.66
12/29/2010 1:00:44	3.01	0.01	12.67
12/29/2010 1:04:55	3.02	0.01	12.68
12/29/2010 1:07:58	3.03	0.01	12.69
12/29/2010 1:10:20	3.04	0.01	12.7
12/29/2010 1:12:42	3.05	0.01	12.71
12/29/2010 1:15:02	3.06	0.01	12.72
12/29/2010 1:17:07	3.07	0.01	12.73
12/29/2010 1:19:44	3.08	0.01	12.74
12/29/2010 1:21:58	3.09	0.01	12.75
12/29/2010 1:25:43	3.1	0.01	12.76
12/29/2010 1:35:09	3.11	0.01	12.77
12/29/2010 1:46:27	3.12	0.01	12.78
12/29/2010 3:54:52	3.13	0.01	12.79
12/29/2010 4:21:03	3.14	0.01	12.8
12/29/2010 4:25:30	3.15	0.01	12.81
12/29/2010 9:14:21	3.16	0.01	12.82
12/29/2010 10:22:44	3.17	0.01	12.83
12/29/2010 10:29:06	3.18	0.01	12.84
12/30/2010 22:45:49	3.19	0.01	12.85
1/1/2011 2:30:27	3.2	0.01	12.86
1/1/2011 2:34:41	3.21	0.01	12.87
1/1/2011 2:38:17	3.22	0.01	12.88
1/1/2011 2:43:12	3.23	0.01	12.89
1/1/2011 2:48:57	3.24	0.01	12.9
1/1/2011 3:01:14	3.25	0.01	12.91
1/1/2011 3:12:28	3.26	0.01	12.92
1/1/2011 3:26:35	3.27	0.01	12.93
1/1/2011 3:34:04	3.28	0.01	12.94
1/1/2011 3:41:25	3.29	0.01	12.95
1/1/2011 3:51:27	3.3	0.01	12.96
1/1/2011 3:55:50	3.31	0.01	12.97
1/1/2011 4:03:02	3.32	0.01	12.98
1/1/2011 4:12:20	3.33	0.01	12.99
1/1/2011 4:22:39	3.34	0.01	13
1/1/2011 4:30:07	3.35	0.01	13.01
1/1/2011 4:43:46	3.36	0.01	13.02
1/1/2011 4:54:50	3.37	0.01	13.03
1/1/2011 5:08:43	3.38	0.01	13.04
1/1/2011 5:28:42	3.39	0.01	13.05
1/1/2011 5:53:17	3.4	0.01	13.06
1/1/2011 6:05:58	3.41	0.01	13.07
1/1/2011 6:13:06	3.42	0.01	13.08
1/1/2011 6:17:52	3.43	0.01	13.09
1/1/2011 6:25:53	3.44	0.01	13.1
1/1/2011 6:35:21	3.45	0.01	13.11
1/1/2011 6:41:30	3.46	0.01	13.12
1/1/2011 6:45:30	3.47	0.01	13.13
1/1/2011 6:48:03	3.48	0.01	13.14
1/1/2011 6:51:07	3.49	0.01	13.15
1/1/2011 6:56:38	3.5	0.01	13.16
1/1/2011 7:03:45	3.51	0.01	13.17
1/1/2011 7:12:43	3.52	0.01	13.18
1/1/2011 7:17:30	3.53	0.01	13.19
1/1/2011 7:26:33	3.54	0.01	13.2
1/1/2011 17:21:08	3.55	0.01	13.21
1/1/2011 23:40:25	3.56	0.01	13.22
1/1/2011 23:41:16	3.57	0.01	13.23
1/1/2011 23:41:57	3.58	0.01	13.24
1/1/2011 23:44:01	3.59	0.01	13.25
1/1/2011 23:45:54	3.6	0.01	13.26
1/1/2011 23:48:03	3.61	0.01	13.27
1/1/2011 23:56:02	3.62	0.01	13.28
1/2/2011 0:08:09	3.63	0.01	13.29
1/2/2011 0:08:43	3.64	0.01	13.3
1/2/2011 0:10:16	3.65	0.01	13.31
1/2/2011 0:18:23	3.66	0.01	13.32
1/2/2011 1:47:22	3.67	0.01	13.33
1/2/2011 3:12:02	3.68	0.01	13.34
1/2/2011 3:15:57	3.69	0.01	13.35
1/2/2011 3:18:20	3.7	0.01	13.36
1/2/2011 3:19:49	3.71	0.01	13.37
1/2/2011 3:21:39	3.72	0.01	13.38
1/2/2011 3:23:35	3.73	0.01	13.39
1/2/2011 3:27:08	3.74	0.01	13.4
1/2/2011 3:29:07	3.75	0.01	13.41
1/2/2011 3:29:54	3.76	0.01	13.42
1/2/2011 3:30:48	3.77	0.01	13.43
1/2/2011 3:32:25	3.78	0.01	13.44
1/2/2011 3:33:49	3.79	0.01	13.45
1/2/2011 3:36:10	3.8	0.01	13.46
1/2/2011 3:38:25	3.81	0.01	13.47
1/2/2011 3:40:58	3.82	0.01	13.48
1/2/2011 3:42:51	3.83	0.01	13.49
1/2/2011 3:44:19	3.84	0.01	13.5
1/2/2011 3:45:50	3.85	0.01	13.51
1/2/2011 3:47:29	3.86	0.01	13.52
1/2/2011 3:49:32	3.87	0.01	13.53
1/2/2011 3:51:17	3.88	0.01	13.54
1/2/2011 3:52:16	3.89	0.01	13.55
1/2/2011 3:53:11	3.9	0.01	13.56
1/2/2011 3:54:19	3.91	0.01	13.57
1/2/2011 3:55:55	3.92	0.01	13.58
1/2/2011 3:57:20	3.93	0.01	13.59
1/2/2011 3:59:07	3.94	0.01	13.6
1/2/2011 4:00:12	3.95	0.01	13.61
1/2/2011 4:01:30	3.96	0.01	13.62
1/2/2011 4:02:46	3.97	0.01	13.63
1/2/2011 4:04:38	3.98	0.01	13.64
1/2/2011 4:06:28	3.99	0.01	13.65
1/2/2011 4:08:37	4	0.01	13.66
1/2/2011 4:10:37	4.01	0.01	13.67
1/2/2011 4:12:02	4.02	0.01	13.68
1/2/2011 4:14:10	4.03	0.01	13.69
1/2/2011 4:16:16	4.04	0.01	13.7
1/2/2011 4:18:06	4.05	0.01	13.71
1/2/2011 4:19:39	4.06	0.01	13.72
1/2/2011 4:21:26	4.07	0.01	13.73
1/2/2011 4:23:41	4.08	0.01	13.74
1/2/2011 4:25:46	4.09	0.01	13.75
1/2/2011 4:27:07	4.1	0.01	13.76
1/2/2011 4:28:31	4.11	0.01	13.77
1/2/2011 4:31:04	4.12	0.01	13.78
1/2/2011 4:33:32	4.13	0.01	13.79
1/2/2011 4:36:44	4.14	0.01	13.8
1/2/2011 4:41:10	4.15	0.01	13.81
1/2/2011 4:47:49	4.16	0.01	13.82
1/2/2011 4:57:53	4.17	0.01	13.83
1/2/2011 5:03:51	4.18	0.01	13.84
1/2/2011 5:09:05	4.19	0.01	13.85
1/2/2011 5:14:40	4.2	0.01	13.86
1/2/2011 5:19:47	4.21	0.01	13.87
1/2/2011 5:26:50	4.22	0.01	13.88
1/2/2011 5:31:36	4.23	0.01	13.89
1/2/2011 5:36:11	4.24	0.01	13.9
1/2/2011 5:43:17	4.25	0.01	13.91
1/2/2011 5:48:16	4.26	0.01	13.92
1/2/2011 5:51:49	4.27	0.01	13.93
1/2/2011 5:54:24	4.28	0.01	13.94
1/2/2011 5:58:27	4.29	0.01	13.95
1/2/2011 6:01:22	4.3	0.01	13.96
1/2/2011 6:03:26	4.31	0.01	13.97
1/2/2011 6:07:37	4.32	0.01	13.98
1/2/2011 6:11:11	4.33	0.01	13.99
1/2/2011 6:14:07	4.34	0.01	14
1/2/2011 6:18:26	4.35	0.01	14.01
1/2/2011 6:24:15	4.36	0.01	14.02
1/2/2011 6:27:23	4.37	0.01	14.03
1/2/2011 6:36:45	4.38	0.01	14.04
1/2/2011 6:43:11	4.39	0.01	14.05
1/2/2011 6:49:48	4.4	0.01	14.06
1/2/2011 6:53:18	4.41	0.01	14.07
1/2/2011 7:02:39	4.42	0.01	14.08
1/2/2011 7:03:35	4.43	0.01	14.09
1/2/2011 7:04:11	4.44	0.01	14.1
1/2/2011 7:07:30	4.45	0.01	14.11
1/2/2011 7:21:07	4.46	0.01	14.12
1/2/2011 8:30:25	4.47	0.01	14.13
1/2/2011 10:05:10	4.48	0.01	14.14
1/2/2011 17:10:27	4.49	0.01	14.15
1/2/2011 17:18:38	4.5	0.01	14.16
1/2/2011 17:41:05	4.51	0.01	14.17
1/2/2011 22:56:28	4.52	0.01	14.18
1/11/2011 14:20:48	0.01	0.01	14.19
1/11/2011 17:30:33	0.02	0.01	14.2
1/13/2011 11:17:54	0.03	0.01	14.21
1/13/2011 11:41:38	0.04	0.01	14.22
1/13/2011 11:52:13	0.05	0.01	14.23
1/13/2011 12:02:28	0.06	0.01	14.24
1/13/2011 12:10:35	0.07	0.01	14.25
1/13/2011 12:17:07	0.08	0.01	14.26
1/13/2011 12:20:59	0.09	0.01	14.27
1/13/2011 12:31:11	0.1	0.01	14.28
1/13/2011 12:35:56	0.11	0.01	14.29
1/13/2011 12:46:45	0.12	0.01	14.3
1/13/2011 12:48:52	0.13	0.01	14.31
1/13/2011 12:50:19	0.14	0.01	14.32
1/13/2011 12:54:30	0.15	0.01	14.33
1/13/2011 13:37:13	0.16	0.01	14.34
1/13/2011 14:03:49	0.17	0.01	14.35
1/13/2011 14:18:05	0.18	0.01	14.36
1/13/2011 14:56:06	0.19	0.01	14.37
1/13/2011 15:34:07	0.2	0.01	14.38
1/14/2011 0:47:14	0.21	0.01	14.39
1/29/2011 14:43:12	0.01	0.01	14.4
1/29/2011 15:18:56	0.02	0.01	14.41
1/29/2011 16:00:56	0.03	0.01	14.42
1/29/2011 16:58:48	0.04	0.01	14.43
1/29/2011 17:05:46	0.05	0.01	14.44
1/29/2011 17:16:47	0.06	0.01	14.45
1/29/2011 20:34:15	0.07	0.01	14.46
1/29/2011 21:04:56	0.08	0.01	14.47
1/29/2011 21:11:09	0.09	0.01	14.48
1/29/2011 21:12:17	0.1	0.01	14.49
1/29/2011 21:27:43	0.11	0.01	14.5
1/29/2011 22:22:10	0.12	0.01	14.51
1/29/2011 23:33:55	0.13	0.01	14.52
1/30/2011 1:42:13	0.14	0.01	14.53
1/30/2011 1:48:45	0.15	0.01	14.54
1/30/2011 1:53:40	0.16	0.01	14.55
1/30/2011 2:31:27	0.17	0.01	14.56
1/30/2011 4:22:45	0.18	0.01	14.57
1/30/2011 4:26:22	0.19	0.01	14.58
1/30/2011 4:27:03	0.2	0.01	14.59
1/30/2011 4:27:37	0.21	0.01	14.6
1/30/2011 4:28:13	0.22	0.01	14.61
1/30/2011 4:28:45	0.23	0.01	14.62
1/30/2011 4:29:53	0.24	0.01	14.63
1/30/2011 4:35:51	0.25	0.01	14.64
1/30/2011 4:39:26	0.26	0.01	14.65
1/30/2011 4:43:05	0.27	0.01	14.66
1/30/2011 4:46:11	0.28	0.01	14.67
1/30/2011 4:48:47	0.29	0.01	14.68
1/30/2011 4:53:45	0.3	0.01	14.69
1/30/2011 4:56:36	0.31	0.01	14.7
1/30/2011 5:04:39	0.32	0.01	14.71
1/30/2011 5:32:30	0.33	0.01	14.72
1/30/2011 6:43:32	0.34	0.01	14.73
1/30/2011 6:55:11	0.35	0.01	14.74
1/30/2011 6:56:52	0.36	0.01	14.75
1/30/2011 7:00:04	0.37	0.01	14.76
1/30/2011 8:15:08	0.38	0.01	14.77
1/30/2011 8:17:36	0.39	0.01	14.78
1/30/2011 10:05:06	0.4	0.01	14.79
1/30/2011 10:09:58	0.41	0.01	14.8
1/30/2011 10:16:09	0.42	0.01	14.81
1/30/2011 10:30:11	0.43	0.01	14.82
1/30/2011 10:31:02	0.44	0.01	14.83
1/30/2011 10:31:35	0.45	0.01	14.84
1/30/2011 11:37:14	0.46	0.01	14.85
1/30/2011 11:41:16	0.47	0.01	14.86
1/30/2011 11:42:54	0.48	0.01	14.87
1/30/2011 11:44:50	0.49	0.01	14.88
1/30/2011 11:46:16	0.5	0.01	14.89
1/30/2011 11:47:58	0.51	0.01	14.9
1/30/2011 11:50:52	0.52	0.01	14.91
1/30/2011 11:59:49	0.53	0.01	14.92
1/30/2011 12:08:19	0.54	0.01	14.93
1/30/2011 12:52:10	0.55	0.01	14.94
1/30/2011 13:17:36	0.56	0.01	14.95
1/30/2011 13:32:44	0.57	0.01	14.96
1/30/2011 13:47:02	0.58	0.01	14.97
1/30/2011 14:02:08	0.59	0.01	14.98
1/30/2011 14:09:50	0.6	0.01	14.99
1/30/2011 14:25:49	0.61	0.01	15
1/31/2011 6:54:14	0.62	0.01	15.01
2/14/2011 4:04:15	0.05	0.01	15.02
2/14/2011 4:09:07	0.06	0.01	15.03
2/14/2011 4:14:11	0.07	0.01	15.04
2/14/2011 4:16:34	0.08	0.01	15.05
2/14/2011 4:19:23	0.09	0.01	15.06
2/14/2011 4:22:41	0.1	0.01	15.07
2/14/2011 4:28:32	0.11	0.01	15.08
2/14/2011 4:34:48	0.12	0.01	15.09
2/14/2011 4:41:37	0.13	0.01	15.1
2/14/2011 4:56:00	0.14	0.01	15.11
2/14/2011 5:10:01	0.15	0.01	15.12
2/14/2011 5:19:08	0.16	0.01	15.13
2/14/2011 5:28:50	0.17	0.01	15.14
2/14/2011 5:39:18	0.18	0.01	15.15
2/14/2011 5:44:20	0.19	0.01	15.16
2/14/2011 5:46:59	0.2	0.01	15.17
2/14/2011 5:54:59	0.21	0.01	15.18
2/14/2011 6:06:46	0.22	0.01	15.19
2/14/2011 6:21:07	0.23	0.01	15.2
2/14/2011 6:36:52	0.24	0.01	15.21
2/14/2011 6:48:06	0.25	0.01	15.22
2/14/2011 6:54:09	0.26	0.01	15.23
2/14/2011 7:03:53	0.27	0.01	15.24
2/14/2011 7:19:15	0.28	0.01	15.25
2/14/2011 19:25:55	0.29	0.01	15.26
2/14/2011 19:44:52	0.3	0.01	15.27
2/14/2011 20:15:24	0.31	0.01	15.28
2/14/2011 20:22:27	0.32	0.01	15.29
2/14/2011 20:35:24	0.33	0.01	15.3
2/14/2011 22:00:47	0.34	0.01	15.31
2/14/2011 22:03:58	0.35	0.01	15.32
2/14/2011 22:08:32	0.36	0.01	15.33
2/14/2011 22:25:27	0.37	0.01	15.34
2/14/2011 22:29:32	0.38	0.01	15.35
2/14/2011 23:04:33	0.39	0.01	15.36
2/15/2011 0:35:33	0.4	0.01	15.37
2/15/2011 0:42:45	0.41	0.01	15.38
2/15/2011 0:44:04	0.42	0.01	15.39
2/15/2011 0:45:31	0.43	0.01	15.4
2/15/2011 0:47:07	0.44	0.01	15.41
2/15/2011 0:53:09	0.45	0.01	15.42
2/15/2011 1:52:55	0.46	0.01	15.43
2/15/2011 2:15:22	0.47	0.01	15.44
2/15/2011 2:46:15	0.48	0.01	15.45
2/15/2011 3:02:20	0.49	0.01	15.46
2/15/2011 21:53:35	0.5	0.01	15.47
2/15/2011 22:13:07	0.51	0.01	15.48
2/15/2011 22:17:26	0.52	0.01	15.49
2/15/2011 22:40:55	0.53	0.01	15.5
2/15/2011 22:49:20	0.54	0.01	15.51
2/15/2011 22:53:12	0.55	0.01	15.52
2/15/2011 22:55:36	0.56	0.01	15.53
2/15/2011 22:57:51	0.57	0.01	15.54
2/15/2011 23:00:51	0.58	0.01	15.55
2/15/2011 23:04:29	0.59	0.01	15.56
2/15/2011 23:15:11	0.6	0.01	15.57
2/15/2011 23:23:48	0.61	0.01	15.58
2/15/2011 23:25:16	0.62	0.01	15.59
2/15/2011 23:27:09	0.63	0.01	15.6
2/15/2011 23:29:21	0.64	0.01	15.61
2/15/2011 23:33:39	0.65	0.01	15.62
2/15/2011 23:37:11	0.66	0.01	15.63
2/15/2011 23:40:38	0.67	0.01	15.64
2/15/2011 23:44:09	0.68	0.01	15.65
2/15/2011 23:50:07	0.69	0.01	15.66
2/15/2011 23:53:18	0.7	0.01	15.67
2/15/2011 23:55:10	0.71	0.01	15.68
2/15/2011 23:56:44	0.72	0.01	15.69
2/15/2011 23:58:59	0.73	0.01	15.7
2/16/2011 0:02:04	0.74	0.01	15.71
2/16/2011 0:04:53	0.75	0.01	15.72
2/16/2011 0:06:52	0.76	0.01	15.73
2/16/2011 0:07:56	0.77	0.01	15.74
2/16/2011 0:09:07	0.78	0.01	15.75
2/16/2011 0:12:11	0.79	0.01	15.76
2/16/2011 0:17:40	0.8	0.01	15.77
2/16/2011 0:21:01	0.81	0.01	15.78
2/16/2011 0:23:41	0.82	0.01	15.79
2/16/2011 0:25:14	0.83	0.01	15.8
2/16/2011 0:26:29	0.84	0.01	15.81
2/16/2011 0:29:04	0.85	0.01	15.82
2/16/2011 0:34:10	0.86	0.01	15.83
2/16/2011 0:35:33	0.87	0.01	15.84
2/16/2011 0:36:51	0.88	0.01	15.85
2/16/2011 0:38:30	0.89	0.01	15.86
2/16/2011 0:39:10	0.9	0.01	15.87
2/16/2011 0:39:55	0.91	0.01	15.88
2/16/2011 0:40:30	0.92	0.01	15.89
2/16/2011 0:41:02	0.93	0.01	15.9
2/16/2011 0:41:31	0.94	0.01	15.91
2/16/2011 0:42:04	0.95	0.01	15.92
2/16/2011 0:42:44	0.96	0.01	15.93
2/16/2011 0:43:27	0.97	0.01	15.94
2/16/2011 0:43:53	0.98	0.01	15.95
2/16/2011 0:44:27	0.99	0.01	15.96
2/16/2011 0:45:13	1	0.01	15.97
2/16/2011 0:46:29	1.01	0.01	15.98
2/16/2011 0:47:16	1.02	0.01	15.99
2/16/2011 0:49:01	1.03	0.01	16
2/16/2011 0:52:27	1.04	0.01	16.01
2/16/2011 0:56:26	1.05	0.01	16.02
2/16/2011 1:01:17	1.06	0.01	16.03
2/16/2011 1:03:17	1.07	0.01	16.04
2/16/2011 1:04:33	1.08	0.01	16.05
2/16/2011 1:05:48	1.09	0.01	16.06
2/16/2011 1:08:25	1.1	0.01	16.07
2/16/2011 1:39:18	1.11	0.01	16.08
2/16/2011 2:39:02	1.12	0.01	16.09
2/16/2011 2:40:55	1.13	0.01	16.1
2/16/2011 2:41:44	1.14	0.01	16.11
2/16/2011 2:42:32	1.15	0.01	16.12
2/16/2011 2:43:34	1.16	0.01	16.13
2/16/2011 2:44:44	1.17	0.01	16.14
2/16/2011 2:45:45	1.18	0.01	16.15
2/16/2011 2:46:39	1.19	0.01	16.16
2/16/2011 2:47:06	1.2	0.01	16.17
2/16/2011 2:47:30	1.21	0.01	16.18
2/16/2011 2:47:44	1.22	0.01	16.19
2/16/2011 2:48:21	1.23	0.01	16.2
2/16/2011 2:49:47	1.24	0.01	16.21
2/16/2011 2:53:29	1.25	0.01	16.22
2/16/2011 2:55:21	1.26	0.01	16.23
2/16/2011 2:57:13	1.27	0.01	16.24
2/16/2011 2:59:49	1.28	0.01	16.25
2/16/2011 3:02:29	1.29	0.01	16.26
2/16/2011 3:05:07	1.3	0.01	16.27
2/16/2011 3:10:34	1.31	0.01	16.28
2/16/2011 3:18:16	1.32	0.01	16.29
2/16/2011 3:50:03	1.33	0.01	16.3
2/16/2011 4:34:40	1.34	0.01	16.31
2/16/2011 5:21:15	1.35	0.01	16.32
2/16/2011 6:05:13	1.36	0.01	16.33
2/16/2011 10:59:12	1.37	0.01	16.34
2/16/2011 11:00:53	1.38	0.01	16.35
2/16/2011 11:21:14	1.39	0.01	16.36
2/16/2011 11:23:18	1.4	0.01	16.37
2/16/2011 15:50:31	0.01	0.01	16.38
2/16/2011 16:01:09	0.02	0.01	16.39
2/17/2011 2:45:19	0.03	0.01	16.4
2/17/2011 2:45:59	0.04	0.01	16.41
2/17/2011 2:47:40	0.05	0.01	16.42
2/17/2011 2:49:59	0.06	0.01	16.43
2/17/2011 2:51:05	0.07	0.01	16.44
2/17/2011 2:52:12	0.08	0.01	16.45
2/17/2011 2:53:12	0.09	0.01	16.46
2/17/2011 2:53:44	0.1	0.01	16.47
2/17/2011 2:54:09	0.11	0.01	16.48
2/17/2011 2:54:26	0.12	0.01	16.49
2/17/2011 2:54:41	0.13	0.01	16.5
2/17/2011 2:54:59	0.14	0.01	16.51
2/17/2011 2:55:20	0.15	0.01	16.52
2/17/2011 2:55:58	0.16	0.01	16.53
2/17/2011 2:56:38	0.17	0.01	16.54
2/17/2011 2:57:19	0.18	0.01	16.55
2/17/2011 2:58:22	0.19	0.01	16.56
2/17/2011 2:59:24	0.2	0.01	16.57
2/17/2011 3:01:00	0.21	0.01	16.58
2/17/2011 3:01:40	0.22	0.01	16.59
