Serial Number:     532217     --     Series: Event (rainfall)

Date Time	Event (rainfall)
02/18/11 17:15:19.0	1.73
02/18/11 17:17:10.0	1.74
02/18/11 17:19:15.0	1.75
02/18/11 17:22:07.5	1.76
02/18/11 17:25:08.0	1.77
02/18/11 17:29:51.5	1.78
02/18/11 17:34:17.5	1.79
02/18/11 17:39:30.5	1.8
02/18/11 17:44:31.0	1.81
02/18/11 20:28:13.5	1.82
02/18/11 20:32:21.0	1.83
02/18/11 20:37:54.5	1.84
02/18/11 20:42:18.0	1.85
02/18/11 20:46:56.5	1.86
02/18/11 20:52:24.5	1.87
02/18/11 21:25:05.5	1.88
02/19/11 03:01:20.0	1.89
02/19/11 03:07:32.0	1.9
02/19/11 05:19:15.0	1.91
02/19/11 05:22:57.0	1.92
02/19/11 06:42:33.0	1.93
02/19/11 07:35:39.0	1.94
02/19/11 08:51:06.5	1.95
02/19/11 08:55:54.5	1.96
02/19/11 09:00:29.0	1.97
02/19/11 09:11:31.5	1.98
02/19/11 09:15:13.5	1.99
02/19/11 09:18:28.5	2
02/19/11 09:23:04.5	2.01
02/19/11 09:29:22.0	2.02
02/19/11 09:34:18.5	2.03
02/19/11 10:23:01.0	2.04
02/19/11 10:25:58.0	2.05
02/19/11 10:28:04.5	2.06
02/19/11 10:30:07.5	2.07
02/19/11 10:34:46.0	2.08
02/19/11 10:49:52.0	2.09
02/19/11 10:54:45.0	2.1
02/19/11 10:57:16.5	2.11
02/19/11 11:01:09.5	2.12
02/19/11 11:04:27.0	2.13
02/19/11 11:07:30.0	2.14
02/19/11 11:09:54.0	2.15
02/19/11 11:16:45.5	2.16
02/19/11 11:29:43.0	2.17
02/19/11 11:37:21.5	2.18
02/19/11 11:39:56.0	2.19
02/19/11 11:50:13.0	2.2
02/19/11 11:55:55.0	2.21
02/19/11 12:00:09.5	2.22
02/19/11 12:03:12.5	2.23
02/19/11 12:05:27.5	2.24
02/19/11 12:07:26.0	2.25
02/19/11 12:09:37.5	2.26
02/19/11 12:13:05.0	2.27
02/19/11 12:16:42.5	2.28
02/19/11 12:22:32.0	2.29
02/19/11 12:27:32.5	2.3
02/19/11 12:34:49.5	2.31
02/19/11 12:39:35.5	2.32
02/19/11 12:44:50.5	2.33
02/19/11 12:52:42.0	2.34
02/19/11 13:03:58.5	2.35
02/19/11 13:14:59.5	2.36
02/19/11 13:19:13.0	2.37
02/19/11 13:21:44.5	2.38
02/19/11 13:23:43.0	2.39
02/19/11 13:26:26.0	2.4
02/19/11 13:28:20.5	2.41
02/19/11 13:30:22.5	2.42
02/19/11 13:32:58.5	2.43
02/19/11 13:36:04.5	2.44
02/19/11 13:38:54.0	2.45
02/19/11 13:43:00.0	2.46
02/19/11 13:46:43.0	2.47
02/19/11 13:49:58.5	2.48
02/19/11 13:54:33.5	2.49
02/19/11 13:58:57.0	2.5
02/19/11 14:02:09.5	2.51
02/19/11 14:06:10.0	2.52
02/19/11 14:09:59.0	2.53
02/19/11 14:12:36.0	2.54
02/19/11 14:15:22.5	2.55
02/19/11 14:17:23.0	2.56
02/19/11 14:18:59.0	2.57
02/19/11 14:20:42.5	2.58
02/19/11 14:21:57.0	2.59
02/19/11 14:23:31.5	2.6
02/19/11 14:24:42.5	2.61
02/19/11 14:26:17.5	2.62
02/19/11 14:28:18.0	2.63
02/19/11 14:30:43.5	2.64
02/19/11 14:32:54.0	2.65
02/19/11 14:35:04.5	2.66
02/19/11 14:36:22.5	2.67
02/19/11 14:38:04.0	2.68
02/19/11 14:39:38.0	2.69
02/19/11 14:41:52.5	2.7
02/19/11 14:43:41.0	2.71
02/19/11 14:45:53.0	2.72
02/19/11 14:48:09.5	2.73
02/19/11 14:50:30.0	2.74
02/19/11 14:53:12.5	2.75
02/19/11 14:55:57.0	2.76
02/19/11 14:58:21.5	2.77
02/19/11 15:00:50.0	2.78
02/19/11 15:04:00.5	2.79
02/19/11 15:06:41.5	2.8
02/19/11 15:08:55.5	2.81
02/19/11 15:11:52.0	2.82
02/19/11 15:14:54.5	2.83
02/19/11 15:18:59.0	2.84
02/19/11 15:22:03.0	2.85
02/19/11 15:26:06.0	2.86
02/19/11 15:30:28.5	2.87
02/19/11 15:38:38.5	2.88
02/19/11 15:54:15.0	2.89
02/19/11 16:48:11.5	2.9
02/19/11 17:27:11.0	2.91
02/19/11 18:36:32.0	2.92
02/19/11 22:18:06.0	2.93
02/22/11 11:48:47.5	2.93
