Serial Number:     532217     --     Series: Event (rainfall)

Date Time	Event (rainfall)
03/06/11 12:56:33.5	1.2
03/06/11 13:02:02.0	1.21
03/06/11 13:09:32.0	1.22
03/06/11 13:18:39.5	1.23
03/06/11 13:29:04.0	1.24
03/06/11 13:36:55.5	1.25
03/06/11 13:46:24.0	1.26
03/06/11 13:59:17.5	1.27
03/06/11 14:28:00.5	1.28
03/06/11 14:49:29.0	1.29
03/06/11 15:01:29.5	1.3
03/06/11 15:17:48.0	1.31
03/06/11 15:44:31.5	1.32
03/06/11 16:01:53.5	1.33
03/06/11 16:15:56.5	1.34
03/06/11 16:26:30.0	1.35
03/06/11 16:49:15.5	1.36
03/06/11 16:57:22.5	1.37
03/06/11 17:21:19.0	1.38
03/06/11 17:31:32.0	1.39
03/06/11 18:14:44.0	1.4
03/06/11 18:37:56.0	1.41
03/06/11 18:47:16.0	1.42
03/06/11 19:04:11.0	1.43
03/06/11 19:22:43.0	1.44
03/06/11 19:44:48.5	1.45
03/06/11 20:00:26.5	1.46
03/06/11 20:11:08.0	1.47
03/06/11 20:23:35.0	1.48
03/06/11 20:39:12.0	1.49
03/06/11 23:21:12.0	1.5
03/06/11 23:35:39.5	1.51
03/07/11 20:40:09.0	1.52
03/07/11 21:05:36.0	1.53
03/07/11 21:55:00.5	1.54
03/07/11 22:37:38.0	1.55
03/07/11 23:03:11.5	1.56
03/07/11 23:29:07.0	1.57
03/08/11 00:11:56.0	1.58
03/08/11 00:41:02.0	1.59
03/08/11 01:04:43.5	1.6
03/08/11 01:27:31.0	1.61
03/08/11 01:44:34.0	1.62
03/08/11 02:07:47.5	1.63
03/08/11 02:23:48.0	1.64
03/08/11 02:53:51.0	1.65
03/08/11 03:21:58.0	1.66
03/08/11 04:25:06.5	1.67
03/08/11 13:20:49.0	1.68
03/11/11 08:02:02.0	1.69
03/13/11 15:38:09.5	1.7
03/13/11 18:39:35.5	1.71
03/13/11 18:54:13.5	1.72
03/13/11 19:01:43.0	1.73
03/13/11 19:14:48.5	1.74
03/13/11 19:50:57.0	1.75
03/13/11 19:53:16.5	1.76
03/13/11 19:54:11.5	1.77
03/13/11 19:56:53.5	1.78
03/13/11 20:02:48.0	1.79
03/13/11 20:04:20.5	1.8
03/13/11 20:04:51.0	1.81
03/13/11 20:05:42.5	1.82
03/13/11 20:06:40.5	1.83
03/13/11 20:07:12.0	1.84
03/13/11 20:07:46.5	1.85
03/13/11 20:08:42.5	1.86
03/13/11 20:11:14.5	1.87
03/13/11 20:13:06.0	1.88
03/13/11 20:13:49.0	1.89
03/13/11 20:14:15.0	1.9
03/13/11 20:14:51.0	1.91
03/13/11 20:15:37.5	1.92
03/13/11 20:17:08.0	1.93
03/13/11 20:18:43.5	1.94
03/13/11 20:20:12.5	1.95
03/13/11 20:21:38.5	1.96
03/13/11 20:23:20.0	1.97
03/13/11 20:26:38.0	1.98
03/13/11 20:33:04.0	1.99
03/13/11 20:34:02.0	2
03/13/11 20:38:05.0	2.01
03/13/11 20:42:13.5	2.02
03/13/11 20:48:05.5	2.03
03/13/11 21:07:52.0	2.04
03/13/11 22:11:47.0	2.05
03/13/11 22:14:36.0	2.06
03/13/11 22:18:56.0	2.07
03/13/11 22:34:53.5	2.08
03/13/11 23:30:59.5	2.09
03/13/11 23:31:41.0	2.1
03/13/11 23:32:52.0	2.11
03/13/11 23:35:22.0	2.12
03/13/11 23:43:49.0	2.13
03/13/11 23:48:59.5	2.14
03/13/11 23:52:52.0	2.15
03/13/11 23:59:11.5	2.16
03/14/11 00:06:38.0	2.17
03/14/11 00:14:28.0	2.18
03/14/11 00:22:01.5	2.19
03/14/11 00:29:13.0	2.2
03/14/11 00:36:29.5	2.21
03/14/11 00:47:16.0	2.22
03/14/11 01:07:08.5	2.23
03/14/11 01:29:25.0	2.24
03/14/11 01:36:34.0	2.25
03/14/11 01:47:02.0	2.26
03/14/11 02:20:51.0	2.27
03/14/11 02:40:55.0	2.28
03/14/11 03:01:34.0	2.29
03/14/11 14:34:26.0	2.3
03/14/11 16:59:54.5	2.31
03/15/11 11:11:30.5	2.31
