Serial Number:     532217     --     Series: Event (rainfall)

Date Time	Event (rainfall)
12/22/10 00:27:36.0	0.56
12/22/10 00:31:24.5	0.57
12/22/10 00:35:34.5	0.58
12/22/10 00:40:38.0	0.59
12/22/10 00:43:27.0	0.6
12/22/10 00:48:24.5	0.61
12/22/10 00:50:42.5	0.62
12/22/10 00:55:00.5	0.63
12/22/10 01:01:10.0	0.64
12/22/10 01:05:31.5	0.65
12/22/10 01:14:55.5	0.66
12/22/10 01:20:19.5	0.67
12/22/10 01:25:17.0	0.68
12/22/10 01:29:27.0	0.69
12/22/10 01:33:15.0	0.7
12/22/10 01:39:28.5	0.71
12/22/10 01:44:58.5	0.72
12/22/10 01:54:58.5	0.73
12/22/10 02:01:08.5	0.74
12/22/10 02:07:25.5	0.75
12/22/10 02:14:39.0	0.76
12/22/10 02:22:51.5	0.77
12/22/10 02:31:58.0	0.78
12/22/10 02:41:35.5	0.79
12/22/10 02:53:31.5	0.8
12/22/10 03:07:05.0	0.81
12/22/10 03:19:31.5	0.82
12/22/10 03:49:42.0	0.83
12/22/10 18:44:08.5	0.84
12/25/10 10:03:03.0	0.85
12/25/10 10:12:30.0	0.86
12/25/10 10:18:44.5	0.87
12/25/10 10:23:19.5	0.88
12/25/10 10:49:02.5	0.89
12/25/10 11:00:24.0	0.9
12/25/10 11:06:52.0	0.91
12/25/10 11:15:49.5	0.92
12/25/10 11:20:16.0	0.93
12/25/10 11:38:07.5	0.94
12/25/10 11:58:14.0	0.95
12/25/10 12:01:07.5	0.96
12/25/10 12:12:29.5	0.97
12/25/10 12:21:16.0	0.98
12/25/10 12:34:01.0	0.99
12/25/10 12:43:24.0	1
12/25/10 12:46:52.5	1.01
12/25/10 12:49:05.5	1.02
12/25/10 12:51:39.5	1.03
12/25/10 12:55:38.5	1.04
12/25/10 13:01:13.5	1.05
12/25/10 13:05:17.0	1.06
12/25/10 13:13:14.5	1.07
12/25/10 13:18:03.0	1.08
12/25/10 13:24:54.0	1.09
12/25/10 13:29:36.5	1.1
12/25/10 13:37:48.0	1.11
12/25/10 13:43:00.5	1.12
12/25/10 13:47:28.5	1.13
12/25/10 13:50:35.0	1.14
12/25/10 13:54:26.5	1.15
12/25/10 13:58:03.0	1.16
12/25/10 14:01:47.0	1.17
12/25/10 14:04:43.0	1.18
12/25/10 14:08:39.5	1.19
12/25/10 14:11:46.0	1.2
12/25/10 14:15:01.5	1.21
12/25/10 14:18:50.5	1.22
12/25/10 14:22:09.0	1.23
12/25/10 14:24:58.0	1.24
12/25/10 14:27:38.5	1.25
12/25/10 14:30:43.0	1.26
12/25/10 14:33:38.5	1.27
12/25/10 14:36:13.5	1.28
12/25/10 14:38:28.0	1.29
12/25/10 14:41:02.0	1.3
12/25/10 14:44:18.5	1.31
12/25/10 14:47:53.0	1.32
12/25/10 14:50:33.0	1.33
12/25/10 14:53:05.5	1.34
12/25/10 14:54:59.5	1.35
12/25/10 14:56:52.5	1.36
12/25/10 14:59:36.0	1.37
12/25/10 15:02:24.5	1.38
12/25/10 15:04:31.0	1.39
12/25/10 15:05:49.5	1.4
12/25/10 15:07:13.5	1.41
12/25/10 15:08:24.0	1.42
12/25/10 15:09:50.5	1.43
12/25/10 15:11:18.5	1.44
12/25/10 15:13:02.5	1.45
12/25/10 15:14:43.5	1.46
12/25/10 15:16:40.0	1.47
12/25/10 15:18:55.0	1.48
12/25/10 15:21:45.0	1.49
12/25/10 15:24:54.0	1.5
12/25/10 15:27:51.5	1.51
12/25/10 15:30:20.5	1.52
12/25/10 15:33:41.5	1.53
12/25/10 15:38:36.5	1.54
12/25/10 15:46:14.0	1.55
12/25/10 15:56:23.5	1.56
12/25/10 16:13:06.5	1.57
12/25/10 16:15:10.0	1.58
12/25/10 16:25:13.5	1.59
12/25/10 16:32:25.5	1.6
12/25/10 16:37:49.0	1.61
12/25/10 16:59:28.0	1.62
12/25/10 17:28:04.0	1.63
12/25/10 17:30:56.0	1.64
12/25/10 17:33:27.0	1.65
12/25/10 17:51:20.0	1.66
12/25/10 18:08:26.0	1.67
12/25/10 18:17:03.0	1.68
12/25/10 18:21:04.0	1.69
12/25/10 18:23:05.0	1.7
12/25/10 18:25:44.5	1.71
12/25/10 18:30:43.0	1.72
12/25/10 18:40:51.5	1.73
12/25/10 18:57:04.0	1.74
12/25/10 21:46:10.0	1.75
12/26/10 05:30:25.0	1.76
12/26/10 05:42:46.5	1.77
12/26/10 05:44:56.0	1.78
12/26/10 05:46:28.5	1.79
12/26/10 05:47:40.5	1.8
12/26/10 05:48:47.5	1.81
12/26/10 05:51:40.0	1.82
12/26/10 05:55:36.5	1.83
12/26/10 05:56:46.0	1.84
12/26/10 05:58:15.0	1.85
12/26/10 05:59:03.0	1.86
12/26/10 05:59:59.5	1.87
12/26/10 06:01:24.5	1.88
12/26/10 06:03:02.5	1.89
12/26/10 06:04:51.5	1.9
12/26/10 06:09:17.5	1.91
12/26/10 06:12:03.0	1.92
12/26/10 06:16:03.5	1.93
12/26/10 06:17:19.0	1.94
12/26/10 06:18:11.5	1.95
12/26/10 06:19:13.5	1.96
12/26/10 06:20:40.0	1.97
12/26/10 06:21:38.0	1.98
12/26/10 06:22:57.5	1.99
12/26/10 06:24:43.0	2
12/26/10 06:26:10.0	2.01
12/26/10 06:27:44.0	2.02
12/26/10 06:29:26.0	2.03
12/26/10 06:31:23.5	2.04
12/26/10 06:33:00.5	2.05
12/26/10 06:37:26.5	2.06
12/28/10 10:41:26.0	2.06
